Date,PM10 ( - ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2021-11-19 10:00:56,208.98,55.19,10.1,205.71,383.97,4.23
2021-11-19 11:00:56,205.36,60.54,11.43,142.16,246.69,25.94
2021-11-19 12:00:56,192.51,57.32,13.62,63.06,83.15,59.71
2021-11-19 13:00:56,111.59,39.48,14.89,56.91,73.41,72.15
2021-11-19 14:00:56,87.15,33.83,15.89,40.2,52.0,89.42
2021-11-19 15:00:56,88.47,29.31,16.92,40.8,52.53,93.72
2021-11-19 16:00:56,78.3,25.18,17.39,43.66,53.63,90.88
2021-11-19 17:00:56,80.53,27.13,17.4,73.22,91.73,65.59
2021-11-19 18:00:56,144.27,37.78,15.41,164.99,240.85,5.28
2021-11-19 19:00:56,328.43,64.18,15.47,203.68,357.09,3.44
2021-11-19 20:00:56,350.15,60.46,16.03,163.31,258.99,3.28
2021-11-19 21:00:56,215.52,0.0,15.41,0.0,0.0,0.0
2021-11-19 22:00:56,201.2,69.25,14.01,165.8,283.76,2.62
2021-11-19 23:00:56,241.19,70.98,11.77,101.86,137.77,10.16
2021-11-20 00:00:56,125.56,61.32,10.11,40.59,48.29,43.82
2021-11-20 01:00:56,82.86,56.62,7.84,32.26,39.28,43.49
2021-11-20 02:00:56,59.22,50.06,9.71,22.15,27.28,58.24
2021-11-20 03:00:56,37.45,54.26,12.24,23.95,28.32,54.51
2021-11-20 04:00:56,69.02,52.58,14.65,27.61,31.94,46.12
2021-11-20 05:00:56,58.42,53.64,16.0,18.85,22.48,56.52
2021-11-20 06:00:56,64.43,61.1,17.22,17.1,20.67,55.82
2021-11-20 07:00:56,39.09,52.85,18.19,25.15,29.32,40.97
2021-11-20 08:00:56,50.61,50.94,18.62,48.07,57.87,22.45
2021-11-20 09:00:56,57.49,52.64,19.24,81.49,112.94,5.95
2021-11-20 10:00:56,70.69,59.73,20.51,65.61,81.56,13.98
2021-11-20 11:00:56,70.74,50.0,22.33,60.17,79.95,30.18
2021-11-20 12:00:56,53.94,35.64,22.37,37.58,46.54,54.7
2021-11-20 13:00:56,58.08,25.32,21.22,27.03,33.86,66.12
2021-11-20 14:00:56,28.36,19.03,21.36,26.2,34.28,69.43
2021-11-20 15:00:56,28.59,14.57,21.03,27.62,34.3,66.08
2021-11-20 16:00:56,26.72,11.42,20.08,32.23,40.02,59.81
2021-11-20 17:00:56,36.39,9.51,20.03,45.35,57.88,52.83
2021-11-20 18:00:56,53.55,10.49,19.25,55.76,70.73,32.93
2021-11-20 19:00:56,53.19,20.69,19.16,32.63,37.37,46.52
2021-11-20 20:00:56,51.74,21.42,19.56,32.37,37.42,42.86
2021-11-20 21:00:56,57.56,22.48,20.63,71.0,101.35,17.48
2021-11-20 22:00:56,57.92,24.94,20.19,43.35,53.61,33.91
2021-11-20 23:00:56,51.26,20.15,19.35,45.72,54.53,27.81
2021-11-21 00:00:56,56.27,21.69,19.33,26.67,31.2,40.85
2021-11-21 01:00:56,46.37,21.33,5.97,60.39,75.35,6.61
2021-11-21 02:00:56,41.52,30.14,4.87,52.14,64.26,8.61
2021-11-21 03:00:56,42.09,27.54,4.46,35.33,40.92,18.79
2021-11-21 04:00:56,41.72,22.26,5.15,24.55,28.65,34.99
2021-11-21 05:00:56,36.4,26.21,5.42,17.97,21.45,45.48
2021-11-21 06:00:56,34.1,26.56,6.2,20.34,24.23,43.78
2021-11-21 07:00:56,35.9,20.25,6.72,15.91,19.16,52.9
2021-11-21 08:00:56,30.11,19.36,7.58,34.64,40.14,32.93
2021-11-21 09:00:56,32.0,20.76,8.06,38.05,46.13,35.23
2021-11-21 10:00:56,37.29,19.91,8.23,19.14,23.75,63.0
2021-11-21 11:00:56,33.74,19.91,8.75,24.43,29.73,60.42
2021-11-21 12:00:56,38.33,16.69,10.41,26.24,33.08,61.0
2021-11-21 13:00:56,39.86,21.78,12.75,21.05,26.85,68.11
2021-11-21 14:00:56,33.66,19.49,12.95,25.69,32.25,63.54
2021-11-21 15:00:56,39.1,15.2,14.43,28.4,36.1,61.95
2021-11-21 16:00:56,41.72,18.14,14.72,23.84,29.61,66.79
2021-11-21 17:00:56,40.11,19.29,14.46,27.03,32.03,59.44
2021-11-21 18:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-21 19:00:56,50.46,28.12,13.11,75.73,103.3,21.04
2021-11-21 20:00:56,77.12,49.95,13.6,103.96,157.29,5.25
2021-11-21 21:00:56,118.63,71.1,12.03,100.1,158.83,4.25
2021-11-21 22:00:56,153.92,86.91,11.52,92.09,143.0,5.63
2021-11-21 23:00:56,150.87,91.73,9.95,83.34,116.66,4.46
2021-11-22 00:00:56,131.38,75.94,8.88,74.67,101.53,5.15
2021-11-22 01:00:56,120.86,76.84,5.5,59.72,75.28,9.53
2021-11-22 02:00:56,107.37,71.52,4.91,33.58,40.1,22.51
2021-11-22 03:00:56,84.07,60.63,5.23,27.38,32.85,22.05
2021-11-22 04:00:56,77.64,58.94,5.9,29.87,37.15,21.34
2021-11-22 05:00:56,69.57,52.75,6.39,25.28,31.4,25.34
2021-11-22 06:00:56,60.74,47.5,6.64,32.32,42.34,22.14
2021-11-22 07:00:56,53.56,41.77,6.63,43.68,57.84,14.83
2021-11-22 08:00:56,52.63,38.76,7.49,105.87,178.21,3.67
2021-11-22 09:00:56,64.92,42.44,7.35,102.29,164.45,5.33
2021-11-22 10:00:56,90.98,32.51,7.93,82.36,126.84,20.01
2021-11-22 11:00:56,91.2,29.78,10.98,33.85,45.45,49.16
2021-11-22 12:00:56,66.05,21.74,11.82,33.9,45.49,56.29
2021-11-22 13:00:56,54.42,16.18,14.79,48.34,65.52,52.64
2021-11-22 14:00:56,56.1,12.33,17.83,46.87,62.32,57.26
2021-11-22 15:00:56,55.26,10.13,16.09,40.89,54.27,61.84
2021-11-22 16:00:56,50.05,11.8,13.65,33.77,41.58,68.73
2021-11-22 17:00:56,46.28,10.94,14.68,48.69,57.46,56.79
2021-11-22 18:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-22 19:00:56,70.95,40.25,12.93,129.4,203.38,5.39
2021-11-22 20:00:56,111.76,63.34,12.67,125.94,210.95,3.38
2021-11-22 21:00:56,145.35,77.16,13.08,157.76,308.06,2.96
2021-11-22 22:00:56,182.12,84.54,11.7,126.71,236.96,2.46
2021-11-22 23:00:56,175.92,77.35,10.62,112.8,209.05,2.79
2021-11-23 00:00:56,174.93,80.92,9.01,95.02,156.73,2.23
2021-11-23 01:00:56,145.37,80.24,6.25,92.24,158.32,2.18
2021-11-23 02:00:56,122.85,67.21,5.39,72.07,103.37,1.74
2021-11-23 03:00:56,110.03,62.87,4.68,55.03,74.45,3.78
2021-11-23 04:00:56,104.86,58.58,4.7,35.21,43.66,12.6
2021-11-23 05:00:56,79.26,55.97,5.62,31.2,37.66,14.91
2021-11-23 06:00:56,71.12,55.4,6.16,54.62,83.86,8.6
2021-11-23 07:00:56,73.46,49.65,6.75,68.08,110.9,2.4
2021-11-23 08:00:56,81.54,56.67,7.94,158.55,316.08,2.09
2021-11-23 09:00:56,97.39,59.15,9.61,197.86,412.93,3.21
2021-11-23 10:00:56,129.97,49.74,12.2,178.79,350.44,4.35
2021-11-23 11:00:56,139.35,44.13,20.56,130.52,213.63,12.54
2021-11-23 12:00:56,131.52,33.88,32.13,72.1,97.52,39.83
2021-11-23 13:00:56,112.28,32.49,28.82,42.71,57.58,61.91
2021-11-23 14:00:56,94.99,24.4,23.54,31.15,42.37,72.2
2021-11-23 15:00:56,72.87,23.11,25.07,33.93,44.77,71.3
2021-11-23 16:00:56,66.49,20.21,24.76,39.94,51.46,69.07
2021-11-23 17:00:56,61.8,18.31,28.22,0.0,0.0,0.0
2021-11-23 18:00:56,58.89,20.33,21.57,97.57,127.43,22.25
2021-11-23 19:00:56,85.29,40.66,18.31,126.13,192.5,4.31
2021-11-23 20:00:56,123.74,62.63,16.23,119.29,186.63,3.17
2021-11-23 21:00:56,150.62,77.06,15.55,125.56,216.13,3.12
2021-11-23 22:00:56,165.72,78.75,14.57,122.47,222.67,3.69
2021-11-23 23:00:56,167.14,82.48,12.16,94.82,152.62,3.49
2021-11-24 00:00:56,136.7,72.67,9.68,81.89,124.08,2.74
2021-11-24 01:00:56,126.0,65.93,7.41,78.77,119.41,2.24
2021-11-24 02:00:56,107.26,61.44,6.77,70.51,105.56,3.45
2021-11-24 03:00:56,88.06,52.39,6.06,48.43,62.08,7.52
2021-11-24 04:00:56,77.55,50.83,6.09,42.49,50.91,6.72
2021-11-24 05:00:56,71.88,39.98,6.79,34.46,41.37,12.27
2021-11-24 06:00:56,66.26,34.62,7.37,38.89,48.35,12.11
2021-11-24 07:00:56,58.71,36.43,7.46,57.07,76.08,4.97
2021-11-24 08:00:56,65.12,33.6,8.97,106.57,190.16,2.28
2021-11-24 09:00:56,80.5,43.74,10.13,130.17,223.95,5.22
2021-11-24 10:00:56,102.73,41.05,11.54,134.13,225.81,5.31
2021-11-24 11:00:56,132.29,45.04,12.48,90.3,140.69,18.66
2021-11-24 12:00:56,134.04,48.16,15.75,84.1,117.21,18.29
2021-11-24 13:00:56,121.84,40.36,17.76,62.04,84.7,30.11
2021-11-24 14:00:56,106.5,36.56,17.8,45.01,61.68,39.11
2021-11-24 15:00:56,85.68,26.54,19.57,53.95,70.43,34.56
2021-11-24 16:00:56,63.85,22.76,21.97,78.4,103.0,19.58
2021-11-24 17:00:56,77.01,0.0,0.0,0.0,0.0,0.0
2021-11-24 18:00:56,87.58,41.99,26.11,92.67,121.86,12.91
2021-11-24 19:00:56,100.51,45.9,19.45,97.5,138.83,7.91
2021-11-24 20:00:56,103.64,46.83,18.16,123.98,203.79,4.3
2021-11-24 21:00:56,129.54,66.99,16.51,129.8,239.75,4.7
2021-11-24 22:00:56,175.41,88.42,14.89,114.01,203.85,3.37
2021-11-24 23:00:56,183.33,97.04,13.11,97.71,168.83,2.89
2021-11-25 00:00:56,179.51,99.73,12.43,91.18,148.42,2.61
2021-11-25 01:00:56,170.25,83.84,8.73,81.03,125.76,1.84
2021-11-25 02:00:56,144.32,78.35,8.04,51.73,75.39,14.72
2021-11-25 03:00:56,123.53,65.79,9.08,21.86,27.12,34.66
2021-11-25 04:00:56,109.32,64.69,9.89,26.58,32.49,24.63
2021-11-25 05:00:56,88.66,75.07,11.08,17.24,21.64,45.23
2021-11-25 06:00:56,64.79,48.67,11.89,21.16,25.99,30.86
2021-11-25 07:00:56,67.15,50.79,12.43,34.35,43.18,20.91
2021-11-25 08:00:56,60.24,61.78,12.65,80.62,115.96,4.47
2021-11-25 09:00:56,65.04,40.83,13.46,154.0,298.76,3.61
2021-11-25 10:00:56,61.61,33.27,12.26,58.1,87.7,26.39
2021-11-25 11:00:56,48.93,22.86,12.88,24.1,31.27,42.88
2021-11-25 12:00:56,57.35,20.88,14.1,21.12,27.38,46.85
2021-11-25 13:00:56,54.7,27.45,14.69,30.92,38.38,44.19
2021-11-25 14:00:56,60.61,34.31,15.3,35.61,43.09,40.1
2021-11-25 15:00:56,64.25,35.66,16.14,49.36,63.09,35.34
2021-11-25 16:00:56,74.61,42.31,17.21,56.24,76.04,34.96
2021-11-25 17:00:56,65.38,36.58,17.46,56.33,73.24,27.16
2021-11-25 18:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-25 19:00:56,85.53,51.45,16.9,64.9,76.65,17.26
2021-11-25 20:00:56,93.81,55.69,17.91,56.14,65.52,23.94
2021-11-25 21:00:56,96.35,52.8,16.05,75.9,102.11,6.71
2021-11-25 22:00:56,98.65,57.64,14.64,68.22,93.69,5.24
2021-11-25 23:00:56,102.4,72.67,14.5,71.44,109.13,2.13
2021-11-26 00:00:56,112.25,93.93,14.12,57.2,83.72,6.7
2021-11-26 01:00:56,116.02,95.09,6.78,47.71,62.19,4.86
2021-11-26 02:00:56,97.17,82.49,6.75,43.32,53.35,6.11
2021-11-26 03:00:56,89.77,72.09,6.22,33.37,40.35,7.15
2021-11-26 04:00:56,76.13,77.8,6.11,32.53,39.04,5.62
2021-11-26 05:00:56,58.24,82.46,0.0,0.0,0.0,0.0
2021-11-26 06:00:56,64.63,71.3,5.75,32.06,42.67,7.23
2021-11-26 07:00:56,59.81,47.39,6.2,45.92,70.14,3.62
2021-11-26 08:00:56,53.54,39.18,7.4,104.04,209.22,1.53
2021-11-26 09:00:56,62.51,59.62,8.38,139.26,280.91,2.67
2021-11-26 10:00:56,85.65,52.48,8.13,106.3,190.25,7.7
2021-11-26 11:00:56,75.24,34.25,9.41,58.7,85.93,26.0
2021-11-26 12:00:56,53.12,23.04,10.98,44.42,65.86,35.61
2021-11-26 13:00:56,46.07,15.93,11.84,44.33,63.52,39.3
2021-11-26 14:00:56,36.79,11.15,12.76,42.92,60.86,43.74
2021-11-26 15:00:56,43.33,7.8,12.84,42.17,57.84,48.06
2021-11-26 16:00:56,43.18,5.46,14.12,42.61,57.24,48.72
2021-11-26 17:00:56,42.81,3.84,13.68,39.89,49.24,50.8
2021-11-26 18:00:56,50.95,5.65,14.43,123.47,203.58,9.96
2021-11-26 19:00:56,96.04,24.67,14.04,137.52,247.05,3.8
2021-11-26 20:00:56,137.48,64.06,13.71,131.22,250.12,3.93
2021-11-26 21:00:56,176.6,96.43,12.0,103.22,182.88,2.32
2021-11-26 22:00:56,161.2,91.38,11.41,94.07,165.46,3.07
2021-11-26 23:00:56,153.32,99.0,10.0,85.36,144.04,3.24
2021-11-27 00:00:56,145.6,79.09,9.16,80.68,135.43,3.11
2021-11-27 01:00:56,136.41,66.36,6.31,84.04,144.5,1.78
2021-11-27 02:00:56,118.18,56.35,5.38,49.76,72.36,9.7
2021-11-27 03:00:56,89.58,45.2,4.91,38.32,49.13,15.07
2021-11-27 04:00:56,57.06,37.59,5.37,24.44,31.87,21.44
2021-11-27 05:00:56,48.21,28.73,5.65,26.0,32.41,15.96
2021-11-27 06:00:56,38.62,27.3,6.15,33.31,44.55,13.4
2021-11-27 07:00:56,39.76,22.14,6.2,34.54,43.91,16.04
2021-11-27 08:00:56,33.14,23.92,6.93,82.88,136.31,7.13
2021-11-27 09:00:56,50.69,27.76,8.25,140.17,267.27,3.38
2021-11-27 10:00:56,89.17,27.75,7.41,87.01,143.84,13.87
2021-11-27 11:00:56,84.81,32.02,8.0,58.65,83.43,27.33
2021-11-27 12:00:56,73.38,30.11,9.61,57.43,82.33,34.5
2021-11-27 13:00:56,65.46,22.18,13.51,67.56,92.52,28.27
2021-11-27 14:00:56,77.27,16.88,18.8,80.84,112.62,21.12
2021-11-27 15:00:56,80.11,17.76,16.85,57.73,76.81,30.82
2021-11-27 16:00:56,73.67,19.85,15.3,80.57,108.79,19.48
2021-11-27 17:00:56,88.08,23.36,13.51,66.43,79.58,17.13
2021-11-27 18:00:56,81.57,31.13,12.4,83.53,110.17,11.62
2021-11-27 19:00:56,93.46,35.36,12.15,93.17,135.84,10.01
2021-11-27 20:00:56,122.34,52.84,12.47,108.57,177.31,4.47
2021-11-27 21:00:56,149.59,80.79,11.77,93.84,148.59,3.7
2021-11-27 22:00:56,161.61,89.35,12.48,86.67,143.18,3.17
2021-11-27 23:00:56,156.78,90.52,11.25,90.47,159.66,3.0
2021-11-28 00:00:56,158.85,87.03,10.13,70.64,105.41,4.22
2021-11-28 01:00:56,145.43,77.75,8.18,71.59,106.16,2.41
2021-11-28 02:00:56,124.13,70.46,7.69,64.12,95.21,2.07
2021-11-28 03:00:56,111.22,69.23,7.17,46.09,59.79,4.62
2021-11-28 04:00:56,104.5,59.49,7.06,38.45,48.61,5.66
2021-11-28 05:00:56,82.61,53.15,7.5,30.73,37.33,13.6
2021-11-28 06:00:56,63.05,38.26,8.65,30.38,35.68,19.6
2021-11-28 07:00:56,56.4,35.79,9.78,33.12,39.93,18.47
2021-11-28 08:00:56,60.49,30.5,10.84,28.48,35.24,38.36
2021-11-28 09:00:56,55.05,27.31,11.27,17.18,21.51,48.07
2021-11-28 10:00:56,54.86,20.72,11.95,18.36,22.97,46.41
2021-11-28 11:00:56,58.91,21.93,13.41,33.06,44.93,37.37
2021-11-28 12:00:56,58.35,28.56,15.78,42.84,57.6,32.09
2021-11-28 13:00:56,55.75,26.55,17.21,45.08,60.9,34.4
2021-11-28 14:00:56,63.83,21.21,19.61,46.16,61.22,39.02
2021-11-28 15:00:56,61.02,21.39,24.4,49.92,64.83,42.1
2021-11-28 16:00:56,57.02,21.43,24.62,45.6,58.07,44.09
2021-11-28 17:00:56,60.56,15.98,21.59,64.73,81.51,28.92
2021-11-28 18:00:56,72.11,22.48,19.25,125.75,202.45,6.13
2021-11-28 19:00:56,132.59,62.67,17.81,94.78,134.71,11.87
2021-11-28 20:00:56,165.43,98.26,17.47,27.74,32.88,56.35
2021-11-28 21:00:56,113.02,71.92,17.43,53.69,64.93,33.57
2021-11-28 22:00:56,90.16,54.12,17.06,52.73,63.14,32.7
2021-11-28 23:00:56,91.04,50.16,15.98,67.91,87.94,17.38
2021-11-29 00:00:56,103.41,50.28,15.08,45.98,52.98,26.88
2021-11-29 01:00:56,89.49,43.56,8.65,46.76,54.12,23.25
2021-11-29 02:00:56,80.29,41.73,7.94,51.16,64.37,15.44
2021-11-29 03:00:56,75.18,41.28,7.79,30.95,36.27,34.32
2021-11-29 04:00:56,67.2,38.22,9.35,16.03,19.33,52.1
2021-11-29 05:00:56,62.22,35.6,10.06,19.83,24.11,45.28
2021-11-29 06:00:56,62.21,33.47,9.66,30.25,36.69,26.48
2021-11-29 07:00:56,57.39,35.9,9.27,35.3,42.65,27.69
2021-11-29 08:00:56,58.21,36.72,9.76,55.48,75.25,20.25
2021-11-29 09:00:56,69.84,34.66,10.49,103.61,166.87,10.85
2021-11-29 10:00:56,101.16,40.86,10.95,124.37,213.73,5.9
2021-11-29 11:00:56,126.45,47.99,11.08,48.2,65.05,32.23
2021-11-29 12:00:56,119.18,43.37,11.94,33.93,44.65,40.95
2021-11-29 13:00:56,101.31,35.11,11.63,28.91,36.42,42.01
2021-11-29 14:00:56,91.8,28.42,14.66,61.06,83.51,27.29
2021-11-29 15:00:56,89.85,33.96,14.93,55.06,70.03,27.39
2021-11-29 16:00:56,95.05,36.95,14.12,84.24,115.55,15.03
2021-11-29 17:00:56,99.91,44.22,13.36,81.75,106.13,11.23
2021-11-29 18:00:56,111.04,51.07,13.85,109.99,165.61,6.96
2021-11-29 19:00:56,144.86,68.75,15.9,167.12,327.67,5.52
2021-11-29 20:00:56,211.9,109.73,15.84,0.0,0.0,0.0
2021-11-29 21:00:56,258.72,144.86,14.75,121.23,221.62,4.44
2021-11-29 22:00:56,254.49,142.5,14.96,103.19,177.64,3.21
2021-11-29 23:00:56,233.07,122.24,15.6,93.56,145.94,2.52
2021-11-30 00:00:56,205.11,115.17,16.73,99.1,162.67,2.7
2021-11-30 01:00:56,191.07,101.15,15.02,90.88,145.06,2.62
2021-11-30 02:00:56,174.27,105.48,13.4,86.8,141.69,2.18
2021-11-30 03:00:56,173.61,92.24,12.71,73.38,110.99,1.74
2021-11-30 04:00:56,157.24,82.35,11.36,69.06,98.06,1.67
2021-11-30 05:00:56,150.15,85.87,12.44,70.88,94.49,1.5
2021-11-30 06:00:56,144.49,77.97,14.26,71.84,94.32,3.02
2021-11-30 07:00:56,131.02,64.78,15.6,48.5,62.15,19.43
2021-11-30 08:00:56,108.86,49.47,14.52,22.08,31.0,43.06
2021-11-30 09:00:56,109.97,34.47,14.78,64.31,88.81,20.29
2021-11-30 10:00:56,115.31,33.53,14.77,24.31,33.43,42.6
2021-11-30 11:00:56,88.5,32.58,16.02,22.55,31.16,48.12
2021-11-30 12:00:56,68.13,23.16,16.96,24.44,32.42,51.79
2021-11-30 13:00:56,0.0,0.0,0.0,0.0,0.0,52.18
2021-11-30 14:00:56,0.0,0.0,13.86,0.0,0.0,60.08
2021-11-30 15:00:56,9.9,0.0,0.0,21.98,26.15,68.69
2021-11-30 16:00:56,84.09,67.0,10.65,23.76,29.25,76.51
2021-11-30 17:00:56,68.46,59.25,11.04,27.93,33.47,76.47
2021-11-30 18:00:56,72.76,39.2,11.54,25.37,28.19,78.5
2021-11-30 19:00:56,71.81,33.56,14.31,29.27,32.73,76.31
2021-11-30 20:00:56,64.77,35.22,17.13,61.75,73.86,47.35
2021-11-30 21:00:56,69.26,30.51,14.77,77.72,96.02,31.66
2021-11-30 22:00:56,74.94,37.06,13.41,43.84,49.66,53.56
2021-11-30 23:00:56,81.52,43.29,11.93,15.94,18.6,70.74
2021-12-01 00:00:56,91.22,31.13,12.35,19.37,23.0,63.17
2021-12-01 01:00:56,84.14,36.84,7.8,0.0,0.0,0.0
2021-12-01 02:00:56,83.53,26.38,8.32,9.23,11.53,69.25
2021-12-01 03:00:56,76.63,18.52,8.79,7.0,9.19,72.78
2021-12-01 04:00:56,67.54,20.85,9.46,6.32,8.44,74.4
2021-12-01 05:00:56,56.15,15.63,9.87,6.44,8.52,73.99
2021-12-01 06:00:56,55.55,14.18,10.1,6.39,8.33,75.61
2021-12-01 07:00:56,41.62,11.15,10.86,9.07,11.25,74.19
2021-12-01 08:00:56,29.43,7.94,10.21,17.44,20.41,71.07
2021-12-01 09:00:56,20.6,6.02,9.2,21.96,26.49,66.07
2021-12-01 10:00:56,14.42,4.42,8.69,17.38,21.51,69.01
2021-12-01 11:00:56,10.17,3.83,8.92,14.81,19.44,70.2
2021-12-01 12:00:56,8.96,3.77,9.39,12.33,16.63,71.09
2021-12-01 13:00:56,16.22,3.84,9.2,15.36,20.85,70.58
2021-12-01 14:00:56,13.96,3.02,9.81,34.36,46.3,54.95
2021-12-01 15:00:56,20.73,2.41,9.99,48.4,65.08,46.14
2021-12-01 16:00:56,22.94,5.12,9.74,43.62,58.07,49.71
2021-12-01 17:00:56,30.08,4.91,6.93,47.21,61.37,46.45
2021-12-01 18:00:56,29.0,4.39,5.87,48.75,58.62,44.74
2021-12-01 19:00:56,24.79,9.28,5.25,43.8,50.46,45.36
2021-12-01 20:00:56,32.78,7.41,7.78,54.46,64.91,33.83
2021-12-01 21:00:56,40.32,12.34,7.9,32.61,37.54,52.11
2021-12-01 22:00:56,35.9,13.91,4.71,34.99,40.4,48.09
2021-12-01 23:00:56,40.04,15.16,3.97,31.79,36.47,47.91
2021-12-02 00:00:56,38.14,14.04,3.55,24.8,28.84,47.52
2021-12-02 01:00:56,29.65,13.31,5.98,30.35,33.77,34.39
2021-12-02 02:00:56,27.78,10.32,5.07,25.96,29.72,40.43
2021-12-02 03:00:56,28.67,7.96,3.59,21.27,24.34,44.85
2021-12-02 04:00:56,30.82,5.91,1.81,14.83,17.16,48.15
2021-12-02 05:00:56,21.8,10.21,1.51,13.91,16.22,48.81
2021-12-02 06:00:56,17.3,8.15,0.0,16.85,19.79,45.6
2021-12-02 07:00:56,20.74,6.26,0.0,22.26,26.83,42.61
2021-12-02 08:00:56,16.62,9.05,0.0,91.05,149.07,10.88
2021-12-02 09:00:56,31.12,7.84,0.0,128.87,233.06,5.3
2021-12-02 10:00:56,51.43,13.28,4.8,69.56,104.08,19.94
2021-12-02 11:00:56,51.84,17.59,4.16,26.76,37.15,49.28
2021-12-02 12:00:56,52.7,18.81,4.93,23.82,33.0,55.72
2021-12-02 13:00:56,44.74,14.54,6.79,25.05,35.35,56.56
2021-12-02 14:00:56,39.14,11.42,13.71,40.71,58.63,48.21
2021-12-02 15:00:56,35.32,9.37,21.12,48.26,66.86,45.47
2021-12-02 16:00:56,36.31,18.55,9.81,30.09,40.22,63.69
2021-12-02 17:00:56,27.93,13.36,11.58,41.47,52.77,56.74
2021-12-02 18:00:56,32.22,9.65,9.6,110.39,160.9,15.8
2021-12-02 19:00:56,39.56,17.66,11.21,119.45,179.02,6.17
2021-12-02 20:00:56,85.42,42.13,8.6,141.36,246.35,5.08
2021-12-02 21:00:56,133.09,49.92,4.68,128.16,218.22,3.69
2021-12-02 22:00:56,126.04,58.25,2.42,104.74,164.87,2.85
2021-12-02 23:00:56,110.15,50.0,0.0,112.56,190.23,2.7
2021-12-03 00:00:56,102.97,44.9,0.0,117.18,207.23,3.14
2021-12-03 01:00:56,106.59,41.95,8.6,97.04,159.43,2.73
2021-12-03 02:00:56,105.65,48.34,7.02,82.03,124.28,2.86
2021-12-03 03:00:56,92.07,41.71,6.02,64.97,86.96,3.62
2021-12-03 04:00:56,80.7,39.16,3.89,50.91,62.48,6.13
2021-12-03 05:00:56,73.77,35.85,4.37,62.88,91.55,4.77
2021-12-03 06:00:56,64.38,27.37,3.97,59.36,77.45,5.08
2021-12-03 07:00:56,61.19,24.95,4.58,95.29,159.82,3.53
2021-12-03 08:00:56,64.58,24.86,6.34,162.45,305.77,3.34
2021-12-03 09:00:56,98.6,38.13,9.96,236.07,500.32,3.91
2021-12-03 10:00:56,118.28,37.87,11.67,189.31,366.18,5.47
2021-12-03 11:00:56,122.44,49.01,12.26,77.31,115.73,35.06
2021-12-03 12:00:56,93.67,40.21,10.17,32.61,47.59,61.78
2021-12-03 13:00:56,60.5,28.65,14.33,31.54,44.99,64.78
2021-12-03 14:00:56,46.62,20.69,12.9,27.25,40.7,69.35
2021-12-03 15:00:56,32.19,15.21,12.79,30.85,44.78,69.58
2021-12-03 16:00:56,24.57,13.66,11.09,26.73,36.09,73.14
2021-12-03 17:00:56,27.61,10.1,11.79,50.89,63.97,52.86
2021-12-03 18:00:56,31.18,7.08,13.44,74.62,91.32,24.54
2021-12-03 19:00:56,45.8,17.62,17.84,136.38,214.43,8.04
2021-12-03 20:00:56,103.24,0.0,0.0,91.4,0.0,0.0
2021-12-03 21:00:56,288.02,94.37,18.32,130.11,216.84,5.8
2021-12-03 22:00:56,243.73,98.52,16.92,119.0,197.49,5.98
2021-12-03 23:00:56,218.15,103.43,14.19,120.07,208.86,4.96
2021-12-04 00:00:56,213.66,106.21,12.59,85.89,118.29,4.62
2021-12-04 01:00:56,121.77,83.89,10.62,58.52,71.41,14.47
2021-12-04 02:00:56,61.17,72.23,9.71,51.87,62.51,15.69
2021-12-04 03:00:56,61.61,56.8,9.41,42.66,51.24,22.94
2021-12-04 04:00:56,54.61,49.87,11.5,18.24,22.75,56.55
2021-12-04 05:00:56,28.95,36.3,12.24,17.42,21.21,56.33
2021-12-04 06:00:56,35.92,27.77,12.9,20.4,25.1,56.15
2021-12-04 07:00:56,34.73,26.18,13.69,24.23,30.1,55.84
2021-12-04 08:00:56,28.58,22.2,14.1,43.94,53.64,39.12
2021-12-04 09:00:56,59.18,16.49,14.47,87.97,125.43,18.4
2021-12-04 10:00:56,64.67,22.16,15.23,54.22,73.58,43.75
2021-12-04 11:00:56,80.93,30.51,15.39,31.03,39.43,59.98
2021-12-04 12:00:56,53.35,29.19,16.44,31.94,40.0,61.24
2021-12-04 13:00:56,65.57,20.91,16.49,28.76,37.56,65.14
2021-12-04 14:00:56,44.76,16.49,15.96,36.1,47.98,63.19
2021-12-04 15:00:56,61.14,11.63,15.49,37.76,47.39,60.25
2021-12-04 16:00:56,75.56,23.7,15.53,36.17,44.53,62.17
2021-12-04 17:00:56,66.45,17.44,15.54,47.44,57.89,53.24
2021-12-04 18:00:56,64.23,12.7,15.05,78.27,99.66,27.13
2021-12-04 19:00:56,91.09,30.32,17.99,134.26,215.09,6.58
2021-12-04 20:00:56,155.22,55.42,20.65,106.47,160.96,13.85
2021-12-04 21:00:56,172.53,71.11,18.79,86.83,114.56,15.02
2021-12-04 22:00:56,143.83,68.6,16.02,85.42,109.5,9.9
2021-12-04 23:00:56,132.23,65.33,13.59,64.79,83.72,22.28
2021-12-05 00:00:56,106.52,55.31,11.51,29.1,35.4,54.12
2021-12-05 01:00:56,93.94,50.31,7.44,20.55,24.55,61.32
