Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2021-10-21 09:00:56,0.0,30.32,0.0,0.0,19.76
2021-10-21 10:00:56,0.0,27.68,0.0,0.0,19.2
2021-10-21 11:00:56,0.0,7.81,0.0,0.0,27.48
2021-10-21 12:00:56,0.0,22.23,0.0,0.0,32.33
2021-10-21 13:00:56,0.0,27.32,0.0,0.0,38.13
2021-10-21 14:00:56,0.0,29.74,0.0,0.0,42.11
2021-10-21 15:00:56,0.0,35.25,0.0,0.0,44.7
2021-10-21 16:00:56,0.0,38.53,0.0,0.0,49.29
2021-10-21 17:00:56,0.0,32.88,0.0,0.0,50.56
2021-10-21 18:00:56,0.0,27.71,0.0,0.0,46.15
2021-10-21 19:00:56,0.0,25.9,0.0,0.0,38.34
2021-10-21 20:00:56,0.0,29.6,0.0,0.0,24.13
2021-10-21 21:00:56,0.0,35.77,0.0,0.0,18.56
2021-10-21 22:00:56,0.0,41.66,0.0,0.0,14.91
2021-10-21 23:00:56,0.0,45.14,0.0,0.0,14.01
2021-10-22 00:00:56,0.0,44.27,0.0,0.0,13.49
2021-10-22 01:00:56,0.0,42.65,0.0,0.0,14.53
2021-10-22 02:00:56,0.0,43.84,0.0,0.0,13.31
2021-10-22 03:00:56,0.0,38.04,0.0,0.0,13.88
2021-10-22 04:00:56,0.0,37.01,0.0,0.0,14.04
2021-10-22 05:00:56,0.0,35.84,0.0,0.0,12.2
2021-10-22 06:00:56,0.0,30.08,0.0,0.0,12.05
2021-10-22 07:00:56,0.0,28.58,0.0,0.0,13.08
2021-10-22 08:00:56,0.0,29.72,0.0,0.0,12.69
2021-10-22 09:00:56,0.0,37.95,0.0,0.0,13.76
2021-10-22 10:00:56,0.0,93.08,0.0,0.0,19.61
2021-10-22 11:00:56,0.0,0.0,0.0,0.0,31.96
2021-10-22 12:00:56,0.0,0.0,0.0,0.0,45.34
2021-10-22 13:00:56,0.0,0.0,0.0,0.0,51.07
2021-10-22 14:00:56,0.0,0.0,0.0,0.0,55.05
2021-10-22 15:00:56,0.0,0.0,0.0,0.0,53.31
2021-10-22 16:00:56,0.0,0.0,0.0,0.0,51.97
2021-10-22 17:00:56,0.0,0.0,0.0,0.0,52.54
2021-10-22 18:00:56,0.0,0.0,0.0,0.0,42.41
2021-10-22 19:00:56,0.0,7.98,0.0,0.0,36.56
2021-10-22 20:00:56,0.0,17.15,0.0,0.0,17.05
2021-10-22 21:00:56,0.0,26.24,0.0,0.0,12.69
2021-10-22 22:00:56,0.0,35.24,0.0,0.0,12.41
2021-10-22 23:00:56,0.0,37.06,0.0,0.0,11.72
2021-10-23 00:00:56,0.0,36.35,0.0,0.0,11.28
2021-10-23 01:00:56,0.0,36.01,0.0,0.0,11.77
2021-10-23 02:00:56,0.0,34.18,0.0,0.0,16.1
2021-10-23 03:00:56,0.0,46.45,0.0,0.0,12.39
2021-10-23 04:00:56,0.0,43.79,0.0,0.0,10.74
2021-10-23 05:00:56,0.0,33.55,0.0,0.0,11.82
2021-10-23 06:00:56,0.0,28.53,0.0,0.0,11.45
2021-10-23 07:00:56,0.0,25.1,0.0,0.0,10.03
2021-10-23 08:00:56,0.0,21.36,0.0,0.0,10.92
2021-10-23 09:00:56,0.0,23.28,0.0,0.0,26.05
2021-10-23 10:00:56,0.0,8.39,0.0,0.0,32.55
2021-10-23 11:00:56,0.0,0.0,0.0,0.0,34.05
2021-10-23 12:00:56,0.0,2.77,0.0,0.0,29.4
2021-10-23 13:00:56,0.0,8.8,0.0,0.0,29.36
2021-10-23 14:00:56,0.0,12.37,0.0,0.0,39.68
2021-10-23 15:00:56,0.0,13.1,0.0,0.0,40.93
2021-10-23 16:00:56,0.0,13.18,0.0,0.0,46.43
2021-10-23 17:00:56,0.0,12.4,0.0,0.0,47.97
2021-10-23 18:00:56,0.0,10.75,0.0,0.0,41.11
2021-10-23 19:00:56,0.0,13.85,0.0,0.0,33.24
2021-10-23 20:00:56,0.0,24.44,0.0,0.0,18.64
2021-10-23 21:00:56,0.0,39.51,0.0,0.0,12.93
2021-10-23 22:00:56,0.0,39.87,0.0,0.0,12.41
2021-10-23 23:00:56,0.0,39.27,0.0,0.0,13.06
2021-10-24 00:00:56,0.0,37.71,0.0,0.0,12.24
2021-10-24 01:00:56,0.0,34.09,0.0,0.0,11.99
2021-10-24 02:00:56,0.0,30.44,0.0,0.0,11.79
2021-10-24 03:00:56,0.0,25.99,0.0,0.0,11.84
2021-10-24 04:00:56,0.0,25.6,0.0,0.0,12.33
2021-10-24 05:00:56,0.0,23.09,0.0,0.0,11.05
2021-10-24 06:00:56,0.0,20.43,0.0,0.0,11.53
2021-10-24 07:00:56,0.0,19.48,0.0,0.0,10.62
2021-10-24 08:00:56,0.0,20.27,0.0,0.0,17.69
2021-10-24 09:00:56,0.0,38.74,0.0,0.0,28.98
2021-10-24 10:00:56,0.0,16.36,0.0,0.0,30.42
2021-10-24 11:00:56,0.0,0.0,0.0,0.0,34.29
2021-10-24 12:00:56,0.0,6.82,0.0,0.0,33.97
2021-10-24 13:00:56,0.0,19.89,0.0,0.0,49.06
2021-10-24 14:00:56,0.0,27.82,0.0,0.0,57.58
2021-10-24 15:00:56,0.0,34.67,0.0,0.0,68.02
2021-10-24 16:00:56,0.0,30.8,0.0,0.0,58.65
2021-10-24 17:00:56,0.0,23.25,0.0,0.0,45.53
2021-10-24 18:00:56,0.0,24.97,0.0,0.0,33.63
2021-10-24 19:00:56,0.0,21.06,0.0,0.0,31.55
2021-10-24 20:00:56,0.0,14.27,0.0,0.0,31.63
2021-10-24 21:00:56,0.0,7.61,0.0,0.0,33.45
2021-10-24 22:00:56,0.0,2.6,0.0,0.0,34.33
2021-10-24 23:00:56,0.0,0.0,0.0,0.0,36.06
2021-10-25 00:00:56,0.0,0.0,0.0,0.0,35.89
2021-10-25 01:00:56,0.0,0.0,0.0,0.0,34.54
2021-10-25 02:00:56,0.0,1.05,0.0,0.0,34.34
2021-10-25 03:00:56,0.0,2.62,0.0,0.0,35.15
2021-10-25 04:00:56,0.0,4.54,0.0,0.0,34.62
2021-10-25 05:00:56,0.0,5.33,0.0,0.0,34.81
2021-10-25 06:00:56,0.0,3.56,0.0,0.0,33.58
2021-10-25 07:00:56,0.0,3.64,0.0,0.0,34.63
2021-10-25 08:00:56,0.0,3.55,0.0,0.0,32.85
2021-10-25 09:00:56,0.0,4.65,0.0,0.0,32.1
2021-10-25 10:00:56,0.0,4.88,0.0,0.0,33.7
2021-10-25 11:00:56,0.0,4.87,0.0,0.0,36.17
2021-10-25 12:00:56,0.0,5.87,0.0,0.0,37.15
2021-10-25 13:00:56,0.0,6.76,0.0,0.0,38.63
2021-10-25 14:00:56,0.0,6.2,0.0,0.0,40.51
2021-10-25 15:00:56,0.0,6.25,0.0,0.0,42.03
2021-10-25 16:00:56,0.0,6.34,0.0,0.0,43.57
2021-10-25 17:00:56,0.0,5.39,0.0,0.0,44.12
2021-10-25 18:00:56,0.0,6.78,0.0,0.0,44.78
2021-10-25 19:00:56,0.0,6.52,0.0,0.0,41.84
2021-10-25 20:00:56,0.0,5.45,0.0,0.0,40.97
2021-10-25 21:00:56,0.0,5.49,0.0,0.0,39.81
2021-10-25 22:00:56,0.0,5.65,0.0,0.0,38.21
2021-10-25 23:00:56,0.0,6.49,0.0,0.0,34.64
2021-10-26 00:00:56,0.0,8.49,0.0,0.0,33.65
2021-10-26 01:00:56,0.0,11.99,0.0,0.0,32.61
2021-10-26 02:00:56,0.0,15.86,0.0,0.0,33.42
2021-10-26 03:00:56,0.0,14.6,0.0,0.0,34.45
2021-10-26 04:00:56,0.0,12.21,0.0,0.0,35.01
2021-10-26 05:00:56,0.0,10.11,0.0,0.0,34.89
2021-10-26 06:00:56,0.0,8.86,0.0,0.0,34.24
2021-10-26 07:00:56,0.0,7.85,0.0,0.0,32.23
2021-10-26 08:00:56,0.0,8.72,0.0,0.0,29.68
2021-10-26 09:00:56,0.0,9.18,0.0,0.0,29.71
2021-10-26 10:00:56,0.0,10.21,0.0,0.0,30.27
2021-10-26 11:00:56,0.0,11.82,0.0,0.0,31.38
2021-10-26 12:00:56,0.0,14.0,0.0,0.0,34.64
2021-10-26 13:00:56,0.0,14.6,0.0,0.0,37.34
2021-10-26 14:00:56,0.0,12.99,0.0,0.0,39.92
2021-10-26 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-10-26 16:00:56,0.0,14.23,0.0,0.0,41.11
2021-10-26 17:00:56,0.0,14.86,0.0,0.0,44.77
2021-10-26 18:00:56,0.0,14.7,0.0,0.0,42.61
2021-10-26 19:00:56,0.0,13.74,0.0,0.0,28.19
2021-10-26 20:00:56,0.0,14.37,0.0,0.0,24.56
2021-10-26 21:00:56,0.0,13.44,0.0,0.0,35.8
2021-10-26 22:00:56,0.0,12.5,0.0,0.0,35.57
2021-10-26 23:00:56,0.0,13.16,0.0,0.0,37.22
2021-10-27 00:00:56,0.0,13.76,0.0,0.0,35.18
2021-10-27 01:00:56,0.0,13.96,0.0,0.0,34.23
2021-10-27 02:00:56,0.0,14.34,0.0,0.0,35.14
2021-10-27 03:00:56,0.0,13.25,0.0,0.0,34.07
2021-10-27 04:00:56,0.0,12.55,0.0,0.0,32.59
2021-10-27 05:00:56,0.0,12.83,0.0,0.0,32.92
2021-10-27 06:00:56,0.0,12.02,0.0,0.0,29.93
2021-10-27 07:00:56,0.0,14.63,0.0,0.0,27.07
2021-10-27 08:00:56,0.0,18.79,0.0,0.0,25.84
2021-10-27 09:00:56,0.0,20.97,0.0,0.0,28.68
2021-10-27 10:00:56,0.0,19.54,0.0,0.0,33.02
2021-10-27 11:00:56,0.0,18.44,0.0,0.0,33.5
2021-10-27 12:00:56,0.0,19.38,0.0,0.0,36.49
2021-10-27 13:00:56,0.0,20.65,0.0,0.0,38.5
2021-10-27 14:00:56,0.0,23.24,0.0,0.0,35.72
2021-10-27 15:00:56,0.0,24.23,0.0,0.0,40.18
2021-10-27 16:00:56,0.0,24.82,0.0,0.0,45.06
2021-10-27 17:00:56,0.0,25.39,0.0,0.0,44.13
2021-10-27 18:00:56,0.0,26.02,0.0,0.0,33.11
2021-10-27 19:00:56,0.0,26.7,0.0,0.0,16.91
2021-10-27 20:00:56,0.0,22.02,0.0,0.0,24.61
2021-10-27 21:00:56,0.0,15.86,0.0,0.0,31.72
2021-10-27 22:00:56,0.0,14.63,0.0,0.0,33.02
2021-10-27 23:00:56,0.0,14.95,0.0,0.0,30.98
2021-10-28 00:00:56,0.0,17.12,0.0,0.0,30.42
2021-10-28 01:00:56,0.0,17.8,0.0,0.0,29.5
2021-10-28 02:00:56,0.0,18.95,0.0,0.0,30.17
2021-10-28 03:00:56,0.0,18.81,0.0,0.0,31.11
2021-10-28 04:00:56,0.0,18.42,0.0,0.0,30.62
2021-10-28 05:00:56,0.0,17.39,0.0,0.0,29.61
2021-10-28 06:00:56,0.0,15.56,0.0,0.0,29.81
2021-10-28 07:00:56,0.0,14.33,0.0,0.0,29.13
2021-10-28 08:00:56,0.0,13.33,0.0,0.0,25.2
2021-10-28 09:00:56,0.0,15.42,0.0,0.0,25.32
2021-10-28 10:00:56,0.0,15.4,0.0,0.0,26.95
2021-10-28 11:00:56,0.0,14.01,0.0,0.0,31.33
2021-10-28 12:00:56,0.0,15.42,0.0,0.0,33.4
2021-10-28 13:00:56,0.0,15.99,0.0,0.0,37.61
2021-10-28 14:00:56,0.0,17.49,0.0,0.0,38.7
2021-10-28 15:00:56,0.0,17.72,0.0,0.0,39.82
2021-10-28 16:00:56,0.0,16.82,0.0,0.0,43.76
2021-10-28 17:00:56,0.0,14.96,0.0,0.0,46.65
2021-10-28 18:00:56,0.0,14.75,0.0,0.0,44.61
2021-10-28 19:00:56,0.0,16.8,0.0,0.0,39.76
2021-10-28 20:00:56,0.0,17.39,0.0,0.0,38.02
2021-10-28 21:00:56,0.0,17.8,0.0,0.0,35.85
2021-10-28 22:00:56,0.0,18.38,0.0,0.0,33.96
2021-10-28 23:00:56,0.0,18.98,0.0,0.0,33.18
2021-10-29 00:00:56,0.0,18.56,0.0,0.0,32.71
2021-10-29 01:00:56,0.0,17.33,0.0,0.0,30.92
2021-10-29 02:00:56,0.0,19.19,0.0,0.0,30.8
2021-10-29 03:00:56,0.0,20.59,0.0,0.0,30.4
2021-10-29 04:00:56,0.0,19.78,0.0,0.0,29.61
2021-10-29 05:00:56,0.0,20.08,0.0,0.0,29.99
2021-10-29 06:00:56,0.0,19.7,0.0,0.0,29.4
2021-10-29 07:00:56,0.0,18.13,0.0,0.0,28.99
2021-10-29 08:00:56,0.0,17.71,0.0,0.0,28.53
2021-10-29 09:00:56,0.0,18.84,0.0,0.0,26.29
2021-10-29 10:00:56,0.0,16.55,0.0,0.0,28.23
2021-10-29 11:00:56,0.0,16.31,0.0,0.0,29.91
2021-10-29 12:00:56,0.0,17.44,0.0,0.0,31.13
2021-10-29 13:00:56,0.0,19.26,0.0,0.0,33.34
2021-10-29 14:00:56,0.0,19.71,0.0,0.0,33.66
2021-10-29 15:00:56,0.0,19.92,0.0,0.0,38.21
2021-10-29 16:00:56,0.0,21.22,0.0,0.0,39.49
2021-10-29 17:00:56,0.0,21.0,0.0,0.0,43.28
2021-10-29 18:00:56,0.0,22.15,0.0,0.0,44.13
2021-10-29 19:00:56,0.0,21.63,0.0,0.0,39.9
2021-10-29 20:00:56,0.0,20.84,0.0,0.0,37.56
2021-10-29 21:00:56,0.0,21.32,0.0,0.0,38.5
2021-10-29 22:00:56,0.0,20.6,0.0,0.0,37.58
2021-10-29 23:00:56,0.0,21.48,0.0,0.0,36.27
2021-10-30 00:00:56,0.0,21.2,0.0,0.0,35.8
2021-10-30 01:00:56,0.0,20.15,0.0,0.0,35.29
2021-10-30 02:00:56,0.0,19.39,0.0,0.0,35.01
2021-10-30 03:00:56,0.0,20.21,0.0,0.0,34.67
2021-10-30 04:00:56,0.0,18.51,0.0,0.0,34.54
2021-10-30 05:00:56,0.0,19.29,0.0,0.0,33.5
2021-10-30 06:00:56,0.0,21.42,0.0,0.0,31.07
2021-10-30 07:00:56,0.0,21.65,0.0,0.0,33.25
2021-10-30 08:00:56,0.0,22.22,0.0,0.0,32.3
2021-10-30 09:00:56,0.0,21.38,0.0,0.0,32.15
2021-10-30 10:00:56,0.0,18.16,0.0,0.0,32.61
2021-10-30 11:00:56,0.0,17.06,0.0,0.0,33.73
2021-10-30 12:00:56,0.0,17.69,0.0,0.0,35.64
2021-10-30 13:00:56,0.0,18.26,0.0,0.0,39.53
2021-10-30 14:00:56,0.0,21.56,0.0,0.0,44.42
2021-10-30 15:00:56,0.0,23.2,0.0,0.0,31.88
2021-10-30 16:00:56,0.0,24.57,0.0,0.0,35.68
2021-10-30 17:00:56,0.0,25.53,0.0,0.0,42.51
2021-10-30 18:00:56,0.0,27.99,0.0,0.0,49.7
2021-10-30 19:00:56,0.0,35.0,0.0,0.0,37.34
2021-10-30 20:00:56,0.0,47.29,0.0,0.0,18.34
2021-10-30 21:00:56,0.0,58.12,0.0,0.0,15.63
2021-10-30 22:00:56,0.0,55.22,0.0,0.0,16.3
2021-10-30 23:00:56,0.0,50.75,0.0,0.0,17.99
2021-10-31 00:00:56,0.0,47.12,0.0,0.0,18.82
2021-10-31 01:00:56,0.0,43.38,0.0,0.0,32.74
2021-10-31 02:00:56,0.0,41.18,0.0,0.0,33.54
2021-10-31 03:00:56,0.0,37.62,0.0,0.0,32.7
2021-10-31 04:00:56,0.0,34.43,0.0,0.0,31.73
2021-10-31 05:00:56,0.0,31.75,0.0,0.0,32.01
2021-10-31 06:00:56,0.0,31.04,0.0,0.0,30.7
2021-10-31 07:00:56,0.0,30.57,0.0,0.0,29.95
2021-10-31 08:00:56,0.0,30.53,0.0,0.0,30.07
2021-10-31 09:00:56,0.0,33.85,0.0,0.0,31.04
2021-10-31 10:00:56,0.0,43.02,0.0,0.0,29.76
2021-10-31 11:00:56,0.0,41.15,0.0,0.0,31.85
2021-10-31 12:00:56,0.0,38.24,0.0,0.0,34.69
2021-10-31 13:00:56,0.0,32.8,0.0,0.0,34.76
2021-10-31 14:00:56,0.0,28.5,0.0,0.0,40.96
2021-10-31 15:00:56,0.0,28.37,0.0,0.0,46.09
2021-10-31 16:00:56,0.0,28.02,0.0,0.0,44.72
2021-10-31 17:00:56,0.0,30.08,0.0,0.0,43.48
2021-10-31 18:00:56,0.0,36.43,0.0,0.0,41.22
2021-10-31 19:00:56,0.0,0.0,0.0,0.0,0.0
2021-10-31 20:00:56,0.0,3.91,0.0,0.0,41.81
2021-10-31 21:00:56,0.0,30.9,0.0,0.0,32.82
2021-10-31 22:00:56,0.0,54.73,0.0,0.0,37.01
2021-10-31 23:00:56,0.0,58.77,0.0,0.0,39.31
2021-11-01 00:00:56,0.0,59.71,0.0,0.0,37.02
2021-11-01 01:00:56,0.0,67.09,0.0,0.0,30.84
2021-11-01 02:00:56,0.0,68.76,0.0,0.0,35.22
2021-11-01 03:00:56,0.0,63.17,0.0,0.0,35.01
2021-11-01 04:00:56,0.0,56.82,0.0,0.0,34.98
2021-11-01 05:00:56,0.0,54.71,0.0,0.0,33.76
2021-11-01 06:00:56,0.0,59.89,0.0,0.0,28.44
2021-11-01 07:00:56,0.0,64.7,0.0,0.0,30.37
2021-11-01 08:00:56,0.0,61.75,0.0,0.0,27.24
2021-11-01 09:00:56,0.0,51.3,0.0,0.0,27.6
2021-11-01 10:00:56,0.0,40.21,0.0,0.0,25.95
2021-11-01 11:00:56,0.0,13.55,0.0,0.0,29.61
2021-11-01 12:00:56,0.0,0.0,0.0,0.0,60.06
2021-11-01 13:00:56,0.0,2.48,0.0,0.0,27.48
2021-11-01 14:00:56,0.0,11.34,0.0,0.0,28.62
2021-11-01 15:00:56,0.0,21.08,0.0,0.0,31.09
2021-11-01 16:00:56,0.0,29.08,0.0,0.0,33.76
2021-11-01 17:00:56,0.0,32.93,0.0,0.0,33.78
2021-11-01 18:00:56,0.0,42.95,0.0,0.0,35.14
2021-11-01 19:00:56,0.0,51.38,0.0,0.0,34.45
2021-11-01 20:00:56,0.0,63.29,0.0,0.0,21.1
2021-11-01 21:00:56,0.0,71.82,0.0,0.0,11.38
2021-11-01 22:00:56,0.0,78.52,0.0,0.0,14.5
2021-11-01 23:00:56,0.0,83.31,0.0,0.0,11.78
2021-11-02 00:00:56,0.0,77.24,0.0,0.0,10.21
2021-11-02 01:00:56,0.0,72.68,0.0,0.0,10.0
2021-11-02 02:00:56,0.0,70.8,0.0,0.0,9.53
2021-11-02 03:00:56,0.0,66.24,0.0,0.0,9.65
2021-11-02 04:00:56,0.0,61.25,0.0,0.0,9.2
2021-11-02 05:00:56,0.0,63.54,0.0,0.0,9.0
2021-11-02 06:00:56,0.0,66.4,0.0,0.0,9.03
2021-11-02 07:00:56,0.0,55.6,0.0,0.0,8.46
2021-11-02 08:00:56,0.0,46.0,0.0,0.0,8.99
2021-11-02 09:00:56,0.0,50.02,0.0,0.0,10.22
2021-11-02 10:00:56,0.0,92.2,0.0,0.0,15.9
2021-11-02 11:00:56,0.0,78.32,0.0,0.0,15.69
2021-11-02 12:00:56,0.0,0.0,0.0,0.0,20.38
2021-11-02 13:00:56,0.0,0.0,0.0,0.0,30.76
2021-11-02 14:00:56,0.0,0.0,0.0,0.0,39.45
2021-11-02 15:00:56,0.0,3.8,0.0,0.0,37.85
2021-11-02 16:00:56,0.0,14.8,0.0,0.0,35.89
2021-11-02 17:00:56,0.0,49.02,0.0,0.0,24.95
2021-11-02 18:00:56,0.0,50.5,0.0,0.0,15.78
2021-11-02 19:00:56,0.0,57.91,0.0,0.0,17.14
2021-11-02 20:00:56,0.0,121.27,0.0,0.0,7.39
2021-11-02 21:00:56,0.0,104.78,0.0,0.0,16.17
2021-11-02 22:00:56,0.0,68.83,0.0,0.0,16.55
2021-11-02 23:00:56,0.0,35.78,0.0,0.0,15.98
2021-11-03 00:00:56,0.0,24.28,0.0,0.0,15.21
2021-11-03 01:00:56,0.0,34.36,0.0,0.0,8.39
2021-11-03 02:00:56,0.0,31.43,0.0,0.0,7.85
2021-11-03 03:00:56,0.0,23.15,0.0,0.0,5.59
2021-11-03 04:00:56,0.0,30.06,0.0,0.0,5.84
2021-11-03 05:00:56,0.0,18.43,0.0,0.0,8.51
2021-11-03 06:00:56,0.0,5.04,0.0,0.0,7.03
2021-11-03 07:00:56,0.0,8.98,0.0,0.0,4.57
2021-11-03 08:00:56,0.0,24.29,0.0,0.0,9.7
2021-11-03 09:00:56,0.0,59.91,0.0,0.0,14.43
2021-11-03 10:00:56,0.0,118.24,0.0,0.0,12.78
2021-11-03 11:00:56,0.0,50.7,0.0,0.0,13.56
2021-11-03 12:00:56,0.0,0.0,0.0,0.0,23.26
2021-11-03 13:00:56,0.0,0.0,0.0,0.0,31.12
2021-11-03 14:00:56,0.0,0.0,0.0,0.0,31.36
2021-11-03 15:00:56,0.0,0.0,0.0,0.0,30.57
2021-11-03 16:00:56,0.0,0.0,0.0,0.0,31.06
2021-11-03 17:00:56,0.0,0.0,0.0,0.0,27.87
2021-11-03 18:00:56,0.0,0.0,0.0,0.0,23.94
2021-11-03 19:00:56,0.0,35.7,0.0,0.0,13.23
2021-11-03 20:00:56,0.0,77.39,0.0,0.0,4.31
2021-11-03 21:00:56,0.0,99.94,0.0,0.0,5.61
2021-11-03 22:00:56,0.0,95.1,0.0,0.0,5.29
2021-11-03 23:00:56,0.0,80.15,0.0,0.0,4.58
2021-11-04 00:00:56,0.0,62.99,0.0,0.0,4.73
2021-11-04 01:00:56,0.0,29.66,0.0,0.0,4.68
2021-11-04 02:00:56,0.0,18.34,0.0,0.0,5.52
2021-11-04 03:00:56,0.0,20.92,0.0,0.0,5.87
2021-11-04 04:00:56,0.0,24.25,0.0,0.0,5.96
2021-11-04 05:00:56,0.0,25.4,0.0,0.0,5.61
2021-11-04 06:00:56,0.0,29.04,0.0,0.0,7.2
2021-11-04 07:00:56,0.0,38.75,0.0,0.0,9.35
2021-11-04 08:00:56,0.0,47.96,0.0,0.0,8.79
2021-11-04 09:00:56,0.0,52.92,0.0,0.0,9.75
2021-11-04 10:00:56,0.0,76.68,0.0,0.0,13.18
2021-11-04 11:00:56,0.0,24.49,0.0,0.0,15.96
2021-11-04 12:00:56,0.0,3.86,0.0,0.0,25.67
2021-11-04 13:00:56,0.0,0.0,0.0,0.0,27.41
2021-11-04 14:00:56,0.0,0.0,0.0,0.0,27.28
2021-11-04 15:00:56,0.0,3.6,0.0,0.0,32.36
2021-11-04 16:00:56,0.0,6.53,0.0,0.0,32.28
2021-11-04 17:00:56,0.0,9.9,0.0,0.0,33.03
2021-11-04 18:00:56,0.0,13.72,0.0,0.0,23.78
2021-11-04 19:00:56,0.0,27.42,0.0,0.0,7.3
2021-11-04 20:00:56,0.0,51.45,0.0,0.0,7.86
2021-11-04 21:00:56,0.0,60.18,0.0,0.0,9.78
2021-11-04 22:00:56,0.0,59.17,0.0,0.0,8.55
2021-11-04 23:00:56,0.0,53.22,0.0,0.0,8.53
2021-11-05 00:00:56,0.0,46.9,0.0,0.0,7.82
2021-11-05 01:00:56,0.0,38.59,0.0,0.0,7.84
2021-11-05 02:00:56,0.0,31.76,0.0,0.0,6.76
2021-11-05 03:00:56,0.0,27.8,0.0,0.0,6.25
2021-11-05 04:00:56,0.0,29.99,0.0,0.0,7.29
2021-11-05 05:00:56,0.0,29.73,0.0,0.0,6.3
2021-11-05 06:00:56,0.0,30.32,0.0,0.0,13.06
2021-11-05 07:00:56,0.0,40.2,0.0,0.0,10.87
2021-11-05 08:00:56,0.0,46.88,0.0,0.0,13.07
2021-11-05 09:00:56,0.0,41.93,0.0,0.0,13.88
2021-11-05 10:00:56,0.0,0.0,0.0,0.0,20.5
2021-11-05 11:00:56,0.0,0.0,0.0,0.0,19.37
2021-11-05 12:00:56,0.0,0.0,0.0,0.0,19.16
2021-11-05 13:00:56,0.0,0.0,0.0,0.0,19.1
2021-11-05 14:00:56,0.0,9.45,0.0,0.0,21.48
2021-11-05 15:00:56,0.0,23.38,0.0,0.0,26.96
2021-11-05 16:00:56,0.0,34.59,0.0,0.0,27.25
2021-11-05 17:00:56,0.0,37.26,0.0,0.0,23.44
2021-11-05 18:00:56,0.0,38.84,0.0,0.0,19.95
2021-11-05 19:00:56,0.0,57.25,0.0,0.0,10.89
2021-11-05 20:00:56,0.0,91.93,0.0,0.0,11.72
2021-11-05 21:00:56,0.0,96.85,0.0,0.0,13.68
2021-11-05 22:00:56,0.0,74.91,0.0,0.0,11.21
2021-11-05 23:00:56,0.0,64.06,0.0,0.0,9.1
2021-11-06 00:00:56,0.0,53.55,0.0,0.0,9.7
2021-11-06 01:00:56,0.0,49.36,0.0,0.0,11.56
2021-11-06 02:00:56,0.0,48.77,0.0,0.0,10.35
2021-11-06 03:00:56,0.0,47.26,0.0,0.0,8.43
2021-11-06 04:00:56,0.0,44.46,0.0,0.0,10.31
2021-11-06 05:00:56,0.0,48.85,0.0,0.0,13.07
2021-11-06 06:00:56,0.0,59.94,0.0,0.0,13.92
2021-11-06 07:00:56,0.0,69.04,0.0,0.0,13.49
2021-11-06 08:00:56,0.0,74.16,0.0,0.0,12.66
2021-11-06 09:00:56,0.0,77.43,0.0,0.0,15.43
2021-11-06 10:00:56,0.0,56.04,0.0,0.0,18.37
2021-11-06 11:00:56,0.0,0.0,0.0,0.0,25.05
2021-11-06 12:00:56,0.0,0.0,0.0,0.0,29.09
2021-11-06 13:00:56,0.0,0.0,0.0,0.0,37.06
2021-11-06 14:00:56,0.0,14.38,0.0,0.0,44.27
2021-11-06 15:00:56,0.0,32.73,0.0,0.0,56.03
2021-11-06 16:00:56,0.0,47.08,0.0,0.0,69.4
2021-11-06 17:00:56,0.0,60.55,0.0,0.0,60.72
2021-11-06 18:00:56,0.0,77.67,0.0,0.0,40.55
2021-11-06 19:00:56,0.0,111.82,0.0,0.0,18.45
2021-11-06 20:00:56,0.0,143.7,0.0,0.0,10.47
2021-11-06 21:00:56,0.0,121.28,0.0,0.0,13.8
2021-11-06 22:00:56,0.0,93.71,0.0,0.0,15.95
2021-11-06 23:00:56,0.0,81.49,0.0,0.0,14.04
2021-11-07 00:00:56,0.0,65.1,0.0,0.0,14.01
2021-11-07 01:00:56,0.0,51.78,0.0,0.0,13.75
2021-11-07 02:00:56,0.0,56.63,0.0,0.0,22.43
2021-11-07 03:00:56,0.0,0.0,0.0,0.0,31.01
2021-11-07 04:00:56,0.0,0.0,0.0,0.0,30.15
2021-11-07 05:00:56,0.0,0.0,0.0,0.0,28.54
2021-11-07 06:00:56,0.0,0.0,0.0,0.0,27.36
2021-11-07 07:00:56,0.0,0.0,0.0,0.0,24.81
2021-11-07 08:00:56,0.0,17.23,0.0,0.0,24.66
2021-11-07 09:00:56,0.0,23.0,0.0,0.0,22.05
2021-11-07 10:00:56,0.0,18.38,0.0,0.0,24.3
2021-11-07 11:00:56,0.0,6.55,0.0,0.0,27.06
2021-11-07 12:00:56,0.0,0.0,0.0,0.0,30.22
2021-11-07 13:00:56,0.0,0.0,0.0,0.0,35.36
2021-11-07 14:00:56,0.0,0.0,0.0,0.0,41.61
2021-11-07 15:00:56,0.0,0.0,0.0,0.0,46.0
2021-11-07 16:00:56,0.0,0.0,0.0,0.0,47.19
2021-11-07 17:00:56,0.0,0.0,0.0,0.0,44.71
2021-11-07 18:00:56,0.0,20.72,0.0,0.0,34.99
2021-11-07 19:00:56,0.0,50.16,0.0,0.0,25.51
2021-11-07 20:00:56,0.0,93.07,0.0,0.0,11.35
2021-11-07 21:00:56,0.0,112.79,0.0,0.0,10.28
2021-11-07 22:00:56,0.0,100.89,0.0,0.0,10.08
