Tarih,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2020-01-12 22:00:56,"64,60",-,"0,33",-,-,"127,45",-
2020-01-12 23:00:56,"42,40",-,"0,38",-,-,"103,77",-
2020-01-13 00:00:56,"36,08",-,"0,43",-,-,"107,42",-
2020-01-13 01:00:56,"37,88",-,"0,44",-,-,"72,18",-
2020-01-13 02:00:56,"47,27",-,"0,55",-,-,"117,41",-
2020-01-13 03:00:56,"36,45",-,-,-,-,"81,30",-
2020-01-13 04:00:56,"29,94",-,"0,23",-,-,"67,54",-
2020-01-13 05:00:56,"31,01",-,"0,18",-,-,"56,87",-
2020-01-13 06:00:56,"31,97",-,"0,04",-,-,"50,53",-
2020-01-13 07:00:56,"28,49",-,-,-,-,"27,97",-
2020-01-13 08:00:56,"25,76",-,-,-,-,"52,68",-
2020-01-13 09:00:56,"28,86",-,"0,70",-,-,"90,71",-
2020-01-13 10:00:56,"23,34",-,"0,46",-,-,"92,02",-
2020-01-13 11:00:56,"23,08",-,-,-,-,"80,26",-
2020-01-13 12:00:56,"26,60",-,"0,59",-,-,"29,97",-
2020-01-13 13:00:56,"19,55",-,"2,13",-,-,"22,28",-
2020-01-13 14:00:56,"21,82",-,"3,35",-,-,"27,51",-
2020-01-13 15:00:56,"30,20",-,"1,80",-,-,"24,59",-
2020-01-13 16:00:56,"38,57",-,"3,12",-,-,"39,34",-
2020-01-13 17:00:56,"66,90",-,"3,49",-,-,"42,62",-
2020-01-13 18:00:56,"66,95",-,"2,34",-,-,"52,21",-
2020-01-13 19:00:56,"59,37",-,"2,49",-,-,"137,39",-
2020-01-13 20:00:56,"81,11",-,"0,78",-,-,"41,86",-
2020-01-13 21:00:56,"58,86",-,"0,41",-,-,"81,26",-
2020-01-13 22:00:56,"41,58",-,"0,33",-,-,"86,49",-
2020-01-13 23:00:56,"47,63",-,"0,37",-,-,-,-
2020-01-14 00:00:56,"39,90",-,"0,05",-,-,"110,45",-
2020-01-14 01:00:56,"50,66",-,"0,70",-,-,"129,35",-
2020-01-14 02:00:56,"63,07",-,"0,28",-,-,"105,40",-
2020-01-14 03:00:56,"54,86",-,"0,07",-,-,"46,40",-
2020-01-14 04:00:56,"42,65",-,-,-,-,"28,82",-
2020-01-14 05:00:56,"39,20",-,"0,61",-,-,"205,98",-
2020-01-14 06:00:56,"53,61",-,"0,87",-,-,"217,17",-
2020-01-14 07:00:56,"46,45",-,"0,57",-,-,"179,03",-
2020-01-14 08:00:56,"46,24",-,"0,29",-,-,"131,01",-
2020-01-14 09:00:56,"54,55",-,"0,27",-,-,"148,54",-
2020-01-14 10:00:56,"54,36",-,"0,19",-,-,"85,01",-
2020-01-14 11:00:56,"64,17",-,"0,65",-,-,"58,19",-
2020-01-14 12:00:56,"62,14",-,"0,39",-,-,"77,43",-
2020-01-14 13:00:56,"54,43",-,"1,69",-,-,"97,97",-
2020-01-14 14:00:56,"78,07",-,"5,33",-,-,"66,65",-
2020-01-14 15:00:56,"84,46",-,"7,29",-,-,"51,44",-
2020-01-14 16:00:56,"59,14",-,"12,89",-,-,"66,11",-
2020-01-14 17:00:56,"77,35",-,"10,24",-,-,"59,62",-
2020-01-14 18:00:56,"81,35",-,"9,01",-,-,"95,83",-
2020-01-14 19:00:56,"76,93",-,"7,25",-,-,"157,78",-
2020-01-14 20:00:56,"95,37",-,"3,23",-,-,"65,14",-
2020-01-14 21:00:56,"79,13",-,"1,27",-,-,"24,35",-
2020-01-14 22:00:56,"42,19",-,"0,83",-,-,"228,76",-
2020-01-14 23:00:56,"60,83",-,"0,86",-,-,"69,13",-
2020-01-15 00:00:56,"46,95",-,"0,76",-,-,"118,72",-
2020-01-15 01:00:56,"57,34",-,"0,50",-,-,"119,59",-
2020-01-15 02:00:56,"69,53",-,"0,89",-,-,"119,07",-
2020-01-15 03:00:56,"71,30",-,"0,44",-,-,"59,82",-
2020-01-15 04:00:56,"52,57",-,"0,25",-,-,"56,19",-
2020-01-15 05:00:56,"47,38",-,"0,85",-,-,"58,48",-
2020-01-15 06:00:56,"47,84",-,"0,49",-,-,"87,46",-
2020-01-15 07:00:56,"41,82",-,"0,26",-,-,"92,93",-
2020-01-15 08:00:56,"51,20",-,"0,41",-,-,"55,75",-
2020-01-15 09:00:56,"44,56",-,"1,14",-,-,"121,61",-
2020-01-15 10:00:56,"56,76",-,"0,38",-,-,"145,41",-
2020-01-15 11:00:56,"45,39",-,"0,39",-,-,"108,16",-
2020-01-15 12:00:56,"47,10",-,"0,81",-,-,"79,52",-
2020-01-15 13:00:56,"55,74",-,"1,56",-,-,"91,15",-
2020-01-15 14:00:56,"64,90",-,"4,37",-,-,"124,49",-
2020-01-15 15:00:56,"74,94",-,-,-,-,-,-
2020-01-15 16:00:56,"55,23",-,-,-,-,-,-
2020-01-15 17:00:56,-,-,-,-,-,-,-
2020-01-15 18:00:56,-,-,-,-,-,-,-
2020-01-15 19:00:56,-,-,-,-,-,-,-
2020-01-15 20:00:56,-,-,-,-,-,-,-
2020-01-15 21:00:56,"28,39",-,-,-,-,-,-
2020-01-15 22:00:56,"28,08",-,"1,28",-,-,"11,23",-
2020-01-15 23:00:56,"24,77",-,"0,62",-,-,"28,74",-
2020-01-16 00:00:56,"26,54",-,"0,87",-,-,"6,64",-
2020-01-16 01:00:56,"22,99",-,"1,02",-,-,"4,45",-
2020-01-16 02:00:56,"18,42",-,"1,53",-,-,-,-
2020-01-16 03:00:56,"32,04",-,"2,39",-,-,"135,47",-
2020-01-16 04:00:56,"45,12",-,"3,20",-,-,"137,38",-
2020-01-16 05:00:56,"44,88",-,"2,44",-,-,"116,56",-
2020-01-16 06:00:56,"50,46",-,"2,54",-,-,"138,28",-
2020-01-16 07:00:56,"46,03",-,"2,66",-,-,"100,26",-
2020-01-16 08:00:56,"42,77",-,"2,63",-,-,"173,91",-
2020-01-16 09:00:56,"47,91",-,"2,68",-,-,"217,79",-
2020-01-16 10:00:56,"59,90",-,"1,47",-,-,"283,99",-
2020-01-16 11:00:56,"77,91",-,"5,63",-,-,"291,55",-
2020-01-16 12:00:56,"97,17",-,"12,60",-,-,"129,08",-
2020-01-16 13:00:56,"84,91",-,"8,13",-,-,"56,51",-
2020-01-16 14:00:56,"72,55",-,"5,52",-,-,"17,34",-
2020-01-16 15:00:56,"36,36",-,"4,35",-,-,"28,81",-
2020-01-16 16:00:56,"26,35",-,"3,62",-,-,"3,48",-
2020-01-16 17:00:56,"22,83",-,"3,06",-,-,"7,54",-
2020-01-16 18:00:56,"30,73",-,"1,99",-,-,"5,53",-
2020-01-16 19:00:56,"26,79",-,"1,50",-,-,"15,14",-
2020-01-16 20:00:56,"32,68",-,"1,74",-,-,"19,62",-
2020-01-16 21:00:56,"29,06",-,"1,21",-,-,"8,51",-
2020-01-16 22:00:56,"24,93",-,"1,32",-,-,"8,16",-
2020-01-16 23:00:56,"20,33",-,"1,56",-,-,"6,54",-
2020-01-17 00:00:56,"19,17",-,"0,90",-,-,-,-
2020-01-17 01:00:56,"16,11",-,"0,78",-,-,-,-
2020-01-17 02:00:56,"10,90",-,"0,74",-,-,-,-
2020-01-17 03:00:56,"14,23",-,"1,13",-,-,-,-
2020-01-17 04:00:56,"15,45",-,"0,89",-,-,-,-
2020-01-17 05:00:56,"16,53",-,"0,80",-,-,-,-
2020-01-17 06:00:56,"12,52",-,"1,04",-,-,-,-
2020-01-17 07:00:56,"11,98",-,"0,63",-,-,"14,19",-
2020-01-17 08:00:56,"15,70",-,"0,70",-,-,"28,13",-
2020-01-17 09:00:56,"14,31",-,"0,38",-,-,"22,03",-
2020-01-17 10:00:56,"12,06",-,"0,44",-,-,-,-
2020-01-17 11:00:56,"11,02",-,"0,66",-,-,"10,70",-
2020-01-17 12:00:56,"11,86",-,"0,37",-,-,"14,97",-
2020-01-17 13:00:56,"11,62",-,"0,72",-,-,-,-
2020-01-17 14:00:56,"11,10",-,"0,62",-,-,-,-
2020-01-17 15:00:56,"13,57",-,"0,83",-,-,-,-
2020-01-17 16:00:56,"10,68",-,"0,85",-,-,-,-
2020-01-17 17:00:56,"12,66",-,"1,28",-,-,-,-
2020-01-17 18:00:56,"12,30",-,"1,16",-,-,-,-
2020-01-17 19:00:56,"15,73",-,"0,63",-,-,"5,91",-
2020-01-17 20:00:56,"10,13",-,"0,50",-,-,"9,12",-
2020-01-17 21:00:56,"12,06",-,"0,66",-,-,-,-
2020-01-17 22:00:56,"8,09",-,"0,58",-,-,"6,13",-
2020-01-17 23:00:56,"12,37",-,"1,00",-,-,-,-
2020-01-18 00:00:56,"8,71",-,"0,38",-,-,-,-
2020-01-18 01:00:56,"10,48",-,"0,61",-,-,"15,14",-
2020-01-18 02:00:56,"15,94",-,"0,71",-,-,"19,35",-
2020-01-18 03:00:56,"11,00",-,"0,42",-,-,-,-
2020-01-18 04:00:56,"11,95",-,"0,59",-,-,-,-
2020-01-18 05:00:56,"14,52",-,"0,44",-,-,-,-
2020-01-18 06:00:56,"12,55",-,"1,21",-,-,-,-
2020-01-18 07:00:56,"11,20",-,"0,88",-,-,-,-
2020-01-18 08:00:56,"12,37",-,"0,88",-,-,-,-
2020-01-18 09:00:56,"8,96",-,"0,76",-,-,"9,82",-
2020-01-18 10:00:56,"8,97",-,"0,69",-,-,-,-
2020-01-18 11:00:56,"10,05",-,"0,75",-,-,"3,61",-
2020-01-18 12:00:56,"15,05",-,"1,01",-,-,"10,38",-
2020-01-18 13:00:56,"12,49",-,"1,27",-,-,"3,92",-
2020-01-18 14:00:56,"9,58",-,"0,97",-,-,"4,74",-
2020-01-18 15:00:56,"7,75",-,"1,41",-,-,-,-
2020-01-18 16:00:56,"7,27",-,"1,96",-,-,-,-
2020-01-18 17:00:56,"12,25",-,"1,32",-,-,-,-
2020-01-18 18:00:56,"11,53",-,"1,26",-,-,"4,11",-
2020-01-18 19:00:56,"12,98",-,"1,03",-,-,"4,28",-
2020-01-18 20:00:56,"16,88",-,"0,98",-,-,"22,78",-
2020-01-18 21:00:56,"22,26",-,"1,59",-,-,"18,84",-
2020-01-18 22:00:56,"19,89",-,"0,94",-,-,"13,69",-
2020-01-18 23:00:56,"25,02",-,"0,94",-,-,-,-
2020-01-19 00:00:56,"24,08",-,"1,06",-,-,"2,77",-
2020-01-19 01:00:56,"14,03",-,"1,30",-,-,-,-
2020-01-19 02:00:56,"12,07",-,"1,31",-,-,"16,15",-
2020-01-19 03:00:56,"16,03",-,"1,43",-,-,-,-
2020-01-19 04:00:56,"10,00",-,"1,66",-,-,-,-
2020-01-19 05:00:56,"10,70",-,"1,68",-,-,-,-
2020-01-19 06:00:56,"9,72",-,"1,93",-,-,-,-
2020-01-19 07:00:56,"9,39",-,"0,79",-,-,-,-
2020-01-19 08:00:56,"9,04",-,"1,14",-,-,-,-
2020-01-19 09:00:56,"12,29",-,"1,40",-,-,-,-
2020-01-19 10:00:56,"6,87",-,"1,10",-,-,-,-
2020-01-19 11:00:56,"4,80",-,"0,72",-,-,-,-
2020-01-19 12:00:56,"3,46",-,"0,93",-,-,-,-
2020-01-19 13:00:56,"4,08",-,"1,40",-,-,"10,40",-
2020-01-19 14:00:56,"8,09",-,"1,27",-,-,-,-
2020-01-19 15:00:56,"9,65",-,"1,38",-,-,-,-
2020-01-19 16:00:56,"12,15",-,"1,81",-,-,-,-
2020-01-19 17:00:56,"14,25",-,"1,25",-,-,-,-
2020-01-19 18:00:56,"10,06",-,"0,92",-,-,-,-
2020-01-19 19:00:56,"14,10",-,"0,94",-,-,-,-
2020-01-19 20:00:56,"15,09",-,"0,76",-,-,"4,47",-
2020-01-19 21:00:56,"14,29",-,"0,76",-,-,-,-
2020-01-19 22:00:56,"10,52",-,"0,67",-,-,"27,72",-
2020-01-19 23:00:56,"23,75",-,"0,44",-,-,"24,56",-
2020-01-20 00:00:56,"21,78",-,"0,56",-,-,"16,36",-
2020-01-20 01:00:56,"16,78",-,"0,39",-,-,"37,04",-
2020-01-20 02:00:56,"12,63",-,"0,36",-,-,"53,87",-
2020-01-20 03:00:56,"13,91",-,"0,13",-,-,"45,25",-
2020-01-20 04:00:56,"15,67",-,"0,35",-,-,"46,76",-
2020-01-20 05:00:56,"14,47",-,"0,70",-,-,"36,71",-
2020-01-20 06:00:56,"17,78",-,"0,76",-,-,"30,89",-
2020-01-20 07:00:56,"13,96",-,"0,48",-,-,"48,17",-
2020-01-20 08:00:56,"8,68",-,"0,38",-,-,"35,53",-
2020-01-20 09:00:56,"7,76",-,"0,53",-,-,"67,01",-
2020-01-20 10:00:56,"10,04",-,"0,63",-,-,"5,05",-
2020-01-20 11:00:56,"6,24",-,"0,79",-,-,"8,38",-
2020-01-20 12:00:56,"6,04",-,"0,14",-,-,"10,27",-
2020-01-20 13:00:56,"9,08",-,-,-,-,"4,38",-
2020-01-20 14:00:56,"8,47",-,-,-,-,-,-
2020-01-20 15:00:56,"6,90",-,-,-,-,-,-
2020-01-20 16:00:56,"7,80",-,-,-,-,-,-
2020-01-20 17:00:56,"8,00",-,-,-,-,-,-
2020-01-20 18:00:56,"13,44",-,-,-,-,-,-
2020-01-20 19:00:56,"11,67",-,-,-,-,-,-
2020-01-20 20:00:56,-,-,-,-,-,-,-
2020-01-20 21:00:56,-,-,-,-,-,-,-
2020-01-20 22:00:56,-,-,-,-,-,-,-
2020-01-20 23:00:56,"9,50",-,-,-,-,-,-
2020-01-21 00:00:56,"8,08",-,-,-,-,-,-
2020-01-21 01:00:56,"8,60",-,-,-,-,"33,10",-
2020-01-21 02:00:56,"15,69",-,-,-,-,-,-
2020-01-21 03:00:56,"11,48",-,-,-,-,-,-
2020-01-21 04:00:56,"10,93",-,-,-,-,-,-
2020-01-21 05:00:56,"10,49",-,-,-,-,-,-
2020-01-21 06:00:56,"10,98",-,-,-,-,"19,55",-
2020-01-21 07:00:56,"12,29",-,-,-,-,"19,86",-
2020-01-21 08:00:56,"14,72",-,-,-,-,-,-
2020-01-21 09:00:56,"21,54",-,-,-,-,"8,94",-
2020-01-21 10:00:56,"19,64",-,-,-,-,"35,81",-
2020-01-21 11:00:56,"21,32",-,-,-,-,"10,29",-
2020-01-21 12:00:56,"19,17",-,-,-,-,"6,72",-
2020-01-21 13:00:56,"23,19",-,-,-,-,"13,06",-
2020-01-21 14:00:56,"28,32",-,-,-,-,"13,94",-
2020-01-21 15:00:56,"33,98",-,-,-,-,"8,48",-
2020-01-21 16:00:56,"25,47",-,-,-,-,"19,23",-
2020-01-21 17:00:56,"23,84",-,-,-,-,"103,06",-
2020-01-21 18:00:56,"41,82",-,-,-,-,"77,79",-
2020-01-21 19:00:56,"36,61",-,-,-,-,"119,08",-
2020-01-21 20:00:56,"43,02",-,-,-,-,"88,16",-
2020-01-21 21:00:56,"40,45",-,-,-,-,"48,13",-
2020-01-21 22:00:56,"31,06",-,-,-,-,"24,71",-
2020-01-21 23:00:56,"17,38",-,-,-,-,"22,21",-
2020-01-22 00:00:56,"11,87",-,-,-,-,"35,91",-
2020-01-22 01:00:56,"17,84",-,-,-,-,"65,56",-
2020-01-22 02:00:56,"25,66",-,-,-,-,"55,82",-
2020-01-22 03:00:56,"23,48",-,-,-,-,"44,08",-
2020-01-22 04:00:56,"24,35",-,-,-,-,"6,99",-
2020-01-22 05:00:56,"18,66",-,-,-,-,"42,51",-
2020-01-22 06:00:56,"16,49",-,-,-,-,"24,67",-
2020-01-22 07:00:56,"16,48",-,-,-,-,"24,57",-
2020-01-22 08:00:56,"15,23",-,-,-,-,"77,12",-
2020-01-22 09:00:56,"24,30",-,-,-,-,"104,85",-
2020-01-22 10:00:56,"24,91",-,-,-,-,"110,54",-
2020-01-22 11:00:56,"28,96",-,-,-,-,"92,46",-
2020-01-22 12:00:56,"28,66",-,"0,04",-,-,"106,81",-
2020-01-22 13:00:56,"38,24",-,"0,72",-,-,"72,83",-
2020-01-22 14:00:56,"35,74",-,"10,37",-,-,"51,85",-
2020-01-22 15:00:56,"31,25",-,"34,28",-,-,"58,46",-
2020-01-22 16:00:56,"40,48",-,"20,59",-,-,"57,14",-
2020-01-22 17:00:56,"36,72",-,"16,09",-,-,"69,36",-
2020-01-22 18:00:56,"43,81",-,"23,55",-,-,"84,53",-
2020-01-22 19:00:56,"52,53",-,"10,90",-,-,"113,48",-
2020-01-22 20:00:56,"67,89",-,"5,39",-,-,"135,83",-
2020-01-22 21:00:56,"56,03",-,"7,41",-,-,"167,86",-
2020-01-22 22:00:56,"58,74",-,"3,34",-,-,"137,37",-
2020-01-22 23:00:56,"71,10",-,"2,39",-,-,"115,35",-
2020-01-23 00:00:56,"71,70",-,"1,77",-,-,"86,92",-
2020-01-23 01:00:56,"68,33",-,"1,19",-,-,"84,64",-
2020-01-23 02:00:56,"61,08",-,"1,37",-,-,"133,10",-
2020-01-23 03:00:56,"68,49",-,"2,20",-,-,"263,43",-
2020-01-23 04:00:56,"78,97",-,"2,16",-,-,"195,94",-
2020-01-23 05:00:56,"73,80",-,"2,59",-,-,"139,64",-
2020-01-23 06:00:56,"63,36",-,"1,29",-,-,"127,09",-
2020-01-23 07:00:56,"56,09",-,"1,66",-,-,"89,15",-
2020-01-23 08:00:56,"47,87",-,"1,78",-,-,"96,25",-
2020-01-23 09:00:56,"59,60",-,"6,38",-,-,"171,25",-
2020-01-23 10:00:56,"58,60",-,"10,43",-,-,"108,65",-
2020-01-23 11:00:56,"53,58",-,"9,05",-,-,"157,59",-
2020-01-23 12:00:56,"63,98",-,"4,49",-,-,"102,23",-
2020-01-23 13:00:56,"40,85",-,"2,90",-,-,"31,71",-
2020-01-23 14:00:56,"21,57",-,"1,26",-,-,-,-
2020-01-23 15:00:56,"13,93",-,"1,83",-,-,-,-
2020-01-23 16:00:56,"14,65",-,"0,92",-,-,-,-
2020-01-23 17:00:56,"13,26",-,"0,73",-,-,"17,90",-
2020-01-23 18:00:56,"20,81",-,"0,75",-,-,"38,98",-
2020-01-23 19:00:56,"20,09",-,"1,00",-,-,"5,93",-
2020-01-23 20:00:56,"14,37",-,"0,39",-,-,"67,87",-
2020-01-23 21:00:56,"15,86",-,"0,75",-,-,"58,14",-
2020-01-23 22:00:56,"17,42",-,-,-,-,"84,77",-
2020-01-23 23:00:56,"16,70",-,"0,45",-,-,"134,21",-
2020-01-24 00:00:56,"23,75",-,"0,13",-,-,"79,54",-
2020-01-24 01:00:56,"32,53",-,"0,99",-,-,"139,82",-
2020-01-24 02:00:56,"33,09",-,"0,24",-,-,"110,05",-
2020-01-24 03:00:56,"25,11",-,"0,43",-,-,"92,16",-
2020-01-24 04:00:56,"18,37",-,"0,48",-,-,"87,01",-
2020-01-24 05:00:56,"17,15",-,-,-,-,"34,68",-
2020-01-24 06:00:56,"19,53",-,"0,39",-,-,"31,41",-
2020-01-24 07:00:56,"25,68",-,"1,08",-,-,"41,43",-
2020-01-24 08:00:56,"23,79",-,"0,30",-,-,"134,54",-
2020-01-24 09:00:56,"30,72",-,"0,16",-,-,"146,06",-
2020-01-24 10:00:56,"30,92",-,"0,11",-,-,"161,85",-
2020-01-24 11:00:56,"28,14",-,"0,43",-,-,"140,96",-
2020-01-24 12:00:56,"30,40",-,"0,55",-,-,"135,05",-
2020-01-24 13:00:56,"49,66",-,"0,84",-,-,"96,85",-
2020-01-24 14:00:56,"44,48",-,"1,14",-,-,"56,79",-
2020-01-24 15:00:56,"29,25",-,"0,48",-,-,"9,33",-
2020-01-24 16:00:56,"15,58",-,"1,00",-,-,"14,52",-
2020-01-24 17:00:56,"24,56",-,"0,12",-,-,"17,76",-
2020-01-24 18:00:56,"34,09",-,"0,46",-,-,"15,88",-
2020-01-24 19:00:56,"41,25",-,"0,49",-,-,"42,80",-
2020-01-24 20:00:56,"53,57",-,"1,29",-,-,"101,67",-
2020-01-24 21:00:56,"87,62",-,"0,56",-,-,"105,45",-
2020-01-24 22:00:56,"82,61",-,"0,34",-,-,"116,25",-
2020-01-24 23:00:56,"73,61",-,-,-,-,"57,66",-
2020-01-25 00:00:56,"53,68",-,"0,37",-,-,"62,03",-
2020-01-25 01:00:56,"52,65",-,"0,07",-,-,"76,95",-
2020-01-25 02:00:56,"50,54",-,"0,35",-,-,"53,36",-
2020-01-25 03:00:56,"50,53",-,-,-,-,"81,14",-
2020-01-25 04:00:56,"54,43",-,"0,47",-,-,"75,08",-
2020-01-25 05:00:56,"55,87",-,"0,41",-,-,"48,08",-
2020-01-25 06:00:56,"50,22",-,"0,45",-,-,"32,56",-
2020-01-25 07:00:56,"42,11",-,"0,56",-,-,"41,98",-
2020-01-25 08:00:56,"45,41",-,"0,41",-,-,"37,83",-
2020-01-25 09:00:56,"44,56",-,"0,60",-,-,"108,11",-
2020-01-25 10:00:56,"52,88",-,"0,83",-,-,"122,70",-
2020-01-25 11:00:56,"71,27",-,"1,17",-,-,"172,86",-
2020-01-25 12:00:56,"79,44",-,"1,54",-,-,"176,53",-
2020-01-25 13:00:56,"97,26",-,"4,67",-,-,"136,68",-
2020-01-25 14:00:56,"81,05",-,"12,62",-,-,"179,39",-
2020-01-25 15:00:56,"99,98",-,"22,93",-,-,"125,48",-
2020-01-25 16:00:56,"87,42",-,"19,15",-,-,"84,06",-
2020-01-25 17:00:56,"51,85",-,"23,21",-,-,"67,78",-
2020-01-25 18:00:56,"47,35",-,"17,13",-,-,"73,82",-
2020-01-25 19:00:56,"52,75",-,"11,90",-,-,"108,55",-
2020-01-25 20:00:56,"52,17",-,"7,19",-,-,"148,74",-
2020-01-25 21:00:56,"65,65",-,"9,14",-,-,"193,46",-
2020-01-25 22:00:56,"74,29",-,"2,70",-,-,"96,95",-
2020-01-25 23:00:56,"81,50",-,"0,81",-,-,"84,14",-
2020-01-26 00:00:56,"73,37",-,"1,18",-,-,"87,10",-
2020-01-26 01:00:56,"74,97",-,"0,77",-,-,"96,78",-
2020-01-26 02:00:56,"73,04",-,"0,73",-,-,"93,88",-
2020-01-26 03:00:56,"75,95",-,"0,77",-,-,"86,68",-
2020-01-26 04:00:56,"66,20",-,"0,94",-,-,"59,07",-
2020-01-26 05:00:56,"58,12",-,"0,89",-,-,"54,63",-
2020-01-26 06:00:56,"57,27",-,"0,68",-,-,"86,48",-
2020-01-26 07:00:56,"52,92",-,"0,51",-,-,"48,55",-
2020-01-26 08:00:56,"50,10",-,"1,35",-,-,"80,24",-
2020-01-26 09:00:56,"55,37",-,"0,68",-,-,"118,26",-
2020-01-26 10:00:56,"54,67",-,"0,38",-,-,"91,87",-
2020-01-26 11:00:56,-,-,-,-,-,-,-
2020-01-26 12:00:56,-,-,-,-,-,-,-
2020-01-26 13:00:56,-,-,-,-,-,-,-
2020-01-26 14:00:56,-,-,-,-,-,-,-
2020-01-26 15:00:56,-,-,-,-,-,-,-
2020-01-26 16:00:56,-,-,-,-,-,-,-
2020-01-26 17:00:56,-,-,-,-,-,-,-
2020-01-26 18:00:56,-,-,-,-,-,-,-
2020-01-26 19:00:56,-,-,-,-,-,-,-
2020-01-26 20:00:56,-,-,-,-,-,-,-
2020-01-26 21:00:56,-,-,-,-,-,-,-
2020-01-26 22:00:56,-,-,-,-,-,-,-
2020-01-26 23:00:56,-,-,-,-,-,-,-
2020-01-27 00:00:56,-,-,-,-,-,-,-
2020-01-27 01:00:56,-,-,-,-,-,-,-
2020-01-27 02:00:56,-,-,-,-,-,-,-
2020-01-27 03:00:56,-,-,-,-,-,-,-
2020-01-27 04:00:56,-,-,"1,53",-,-,-,-
2020-01-27 05:00:56,"53,21",-,"1,11",-,-,"27,65",-
2020-01-27 06:00:56,"50,61",-,"0,66",-,-,"21,74",-
2020-01-27 07:00:56,"48,47",-,"0,16",-,-,-,-
2020-01-27 08:00:56,"48,07",-,"0,44",-,-,"89,68",-
2020-01-27 09:00:56,"49,09",-,"1,01",-,-,"170,94",-
2020-01-27 10:00:56,"59,72",-,"0,90",-,-,"102,26",-
2020-01-27 11:00:56,"71,04",-,"2,40",-,-,"232,37",-
2020-01-27 12:00:56,"103,44",-,"3,44",-,-,"243,41",-
2020-01-27 13:00:56,"136,43",-,"2,81",-,-,"93,43",-
2020-01-27 14:00:56,"111,91",-,"6,57",-,-,"65,67",-
2020-01-27 15:00:56,"89,25",-,"7,56",-,-,"36,71",-
2020-01-27 16:00:56,"69,41",-,"8,04",-,-,"23,60",-
2020-01-27 17:00:56,"57,39",-,"9,56",-,-,"34,42",-
2020-01-27 18:00:56,"55,67",-,"13,50",-,-,"78,61",-
2020-01-27 19:00:56,"72,59",-,"12,81",-,-,"178,64",-
2020-01-27 20:00:56,"137,27",-,"6,79",-,-,"177,77",-
2020-01-27 21:00:56,-,-,"5,11",-,-,"159,49",-
2020-01-27 22:00:56,-,-,"6,63",-,-,"162,42",-
2020-01-27 23:00:56,"131,09",-,"4,46",-,-,"177,31",-
2020-01-28 00:00:56,"126,92",-,"3,76",-,-,"215,72",-
2020-01-28 01:00:56,"123,00",-,"3,38",-,-,"164,32",-
2020-01-28 02:00:56,"110,60",-,"2,69",-,-,"167,08",-
2020-01-28 03:00:56,"98,26",-,"3,55",-,-,"128,66",-
2020-01-28 04:00:56,"79,14",-,"4,29",-,-,"111,15",-
2020-01-28 05:00:56,"69,81",-,"4,09",-,-,"162,46",-
2020-01-28 06:00:56,"57,24",-,"4,98",-,-,"125,52",-
2020-01-28 07:00:56,"52,87",-,"4,86",-,-,"146,19",-
2020-01-28 08:00:56,"56,54",-,"5,24",-,-,"165,80",-
2020-01-28 09:00:56,"47,80",-,"5,04",-,-,"217,96",-
2020-01-28 10:00:56,"44,84",-,"4,55",-,-,"178,84",-
2020-01-28 11:00:56,"48,87",-,"4,16",-,-,"134,66",-
2020-01-28 12:00:56,"51,57",-,"4,28",-,-,"131,01",-
2020-01-28 13:00:56,"55,64",-,"4,93",-,-,"169,77",-
2020-01-28 14:00:56,"52,46",-,"5,58",-,-,"114,69",-
2020-01-28 15:00:56,"39,23",-,"6,32",-,-,"118,26",-
2020-01-28 16:00:56,"31,88",-,"8,23",-,-,"127,09",-
2020-01-28 17:00:56,"64,00",-,"12,89",-,-,"129,49",-
2020-01-28 18:00:56,"62,70",-,"11,94",-,-,"147,49",-
2020-01-28 19:00:56,"77,02",-,"10,20",-,-,"185,04",-
2020-01-28 20:00:56,"81,62",-,"7,66",-,-,"219,66",-
2020-01-28 21:00:56,"87,75",-,"6,15",-,-,"212,48",-
2020-01-28 22:00:56,"75,15",-,"5,99",-,-,"167,98",-
2020-01-28 23:00:56,"70,29",-,"4,61",-,-,"193,71",-
2020-01-29 00:00:56,"63,87",-,"3,41",-,-,"153,74",-
2020-01-29 01:00:56,"65,35",-,"2,85",-,-,"187,39",-
2020-01-29 02:00:56,"76,96",-,"2,02",-,-,"217,80",-
2020-01-29 03:00:56,"85,14",-,"2,72",-,-,"123,09",-
2020-01-29 04:00:56,"53,01",-,"2,60",-,-,"103,90",-
2020-01-29 05:00:56,"44,02",-,"2,85",-,-,"135,13",-
2020-01-29 06:00:56,"44,09",-,"2,02",-,-,"105,85",-
2020-01-29 07:00:56,"41,00",-,"3,42",-,-,"160,09",-
2020-01-29 08:00:56,"50,51",-,"2,36",-,-,"122,30",-
2020-01-29 09:00:56,"40,35",-,"3,06",-,-,"139,03",-
2020-01-29 10:00:56,"38,87",-,"2,41",-,-,"158,95",-
2020-01-29 11:00:56,"40,90",-,"2,78",-,-,"134,15",-
2020-01-29 12:00:56,"45,16",-,"11,71",-,-,"206,15",-
2020-01-29 13:00:56,"52,82",-,"6,74",-,-,"212,93",-
2020-01-29 14:00:56,"61,33",-,"6,16",-,-,-,-
2020-01-29 15:00:56,"23,81",-,"6,36",-,-,"43,96",-
