Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-03 05:00:56,9.48,7.3,1194.49,15.53,26.77,17.77
2018-04-03 06:00:56,34.3,6.71,548.42,11.09,19.04,20.86
2018-04-03 07:00:56,22.06,3.82,346.74,4.88,10.69,21.22
2018-04-03 08:00:56,25.68,3.63,539.6,9.36,16.56,13.01
2018-04-03 09:00:56,26.0,3.95,408.15,12.43,21.4,19.2
2018-04-03 10:00:56,16.03,13.46,1400.77,25.62,46.66,18.62
2018-04-03 11:00:56,22.6,33.2,2186.09,35.97,87.96,15.52
2018-04-03 12:00:56,17.82,37.49,2497.82,34.89,78.05,19.73
2018-04-03 13:00:56,16.35,14.13,806.48,5.41,26.48,55.72
2018-04-03 14:00:56,18.01,6.22,367.08,0.25,9.08,111.26
2018-04-03 15:00:56,12.98,4.24,416.29,0.0,8.55,127.63
2018-04-03 16:00:56,48.25,3.11,303.9,0.0,4.89,60.06
2018-04-03 17:00:56,40.84,2.5,133.28,0.0,3.44,68.45
2018-04-03 18:00:56,16.23,1.87,0.0,0.0,0.0,67.97
2018-04-03 19:00:56,12.15,1.84,0.0,0.0,0.03,81.17
2018-04-03 20:00:56,9.53,5.77,750.4,12.57,16.1,48.51
2018-04-03 21:00:56,41.22,5.15,311.69,17.41,24.17,40.24
2018-04-03 22:00:56,34.91,3.87,283.19,20.46,27.98,43.27
2018-04-03 23:00:56,32.04,3.8,115.68,6.29,13.28,33.97
2018-04-04 00:00:56,65.74,4.33,272.44,6.93,13.32,90.59
2018-04-04 01:00:56,35.6,3.73,187.32,2.07,7.24,137.43
2018-04-04 02:00:56,25.52,3.44,196.89,4.19,8.71,89.15
2018-04-04 03:00:56,52.34,3.15,222.39,9.28,14.71,33.27
2018-04-04 04:00:56,28.17,3.21,286.31,1.64,5.82,21.79
2018-04-04 05:00:56,43.94,3.77,247.78,0.64,3.91,44.46
2018-04-04 06:00:56,77.75,3.5,271.79,0.9,3.22,22.44
2018-04-04 07:00:56,75.95,3.47,267.31,2.96,6.29,15.99
2018-04-04 08:00:56,61.8,3.51,317.48,7.05,13.49,20.12
2018-04-04 09:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 10:00:56,15.06,81.48,3526.65,50.14,104.13,14.65
2018-04-04 11:00:56,8.21,60.83,2809.97,48.42,102.54,21.37
2018-04-04 12:00:56,5.59,11.38,534.13,5.69,28.52,34.56
2018-04-04 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 14:00:56,43.42,17.74,1083.14,16.26,33.54,156.11
2018-04-04 15:00:56,62.48,29.8,1539.08,37.28,60.62,29.16
2018-04-04 16:00:56,42.01,32.83,1249.91,31.93,52.46,34.1
2018-04-04 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 18:00:56,7.42,11.48,289.29,3.02,16.86,39.89
2018-04-04 19:00:56,34.7,7.3,37.63,0.0,5.43,66.38
2018-04-04 20:00:56,24.09,5.79,35.44,0.0,3.71,75.13
2018-04-04 21:00:56,20.04,5.49,117.6,9.22,16.99,41.34
2018-04-04 22:00:56,32.65,6.17,197.47,9.15,18.58,38.98
2018-04-04 23:00:56,33.6,5.21,197.98,13.68,23.46,25.63
2018-04-05 00:00:56,27.8,4.0,158.94,6.05,15.14,31.76
2018-04-05 01:00:56,17.34,4.98,424.87,11.46,19.58,28.68
2018-04-05 02:00:56,11.84,4.9,536.35,6.43,13.87,22.33
2018-04-05 03:00:56,10.34,4.98,345.43,5.17,11.76,33.29
