Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-03 00:00:56,15.64,0.0,34.76,0.0,0.0,0.0
2018-04-03 01:00:56,13.36,0.0,17.01,0.0,0.0,0.0
2018-04-03 02:00:56,15.3,0.0,13.01,0.0,0.0,0.0
2018-04-03 03:00:56,9.4,0.0,12.53,0.0,0.0,0.0
2018-04-03 04:00:56,4.76,0.0,9.59,0.0,0.0,0.0
2018-04-03 05:00:56,3.24,0.0,9.28,0.0,0.0,0.0
2018-04-03 06:00:56,4.88,0.0,9.97,0.0,0.0,0.0
2018-04-03 07:00:56,11.24,0.0,19.11,0.0,0.0,0.0
2018-04-03 08:00:56,21.45,0.0,78.44,0.0,0.0,0.0
2018-04-03 09:00:56,51.85,0.0,40.43,0.0,0.0,0.0
2018-04-03 10:00:56,35.4,0.0,33.03,0.0,0.0,0.0
2018-04-03 11:00:56,29.7,0.0,13.89,0.0,0.0,0.0
2018-04-03 12:00:56,20.0,0.0,15.51,0.0,0.0,0.0
2018-04-03 13:00:56,18.81,0.0,8.09,0.0,0.0,0.0
2018-04-03 14:00:56,10.12,0.0,4.67,0.0,0.0,0.0
2018-04-03 15:00:56,10.76,0.0,9.01,0.0,0.0,0.0
2018-04-03 16:00:56,9.0,0.0,6.22,0.0,0.0,0.0
2018-04-03 17:00:56,9.24,0.0,6.37,0.0,0.0,0.0
2018-04-03 18:00:56,11.0,0.0,2.99,0.0,0.0,0.0
2018-04-03 19:00:56,13.63,0.0,5.97,0.0,0.0,0.0
2018-04-03 20:00:56,32.27,0.0,27.13,0.0,0.0,0.0
2018-04-03 21:00:56,28.68,0.0,66.73,0.0,0.0,0.0
2018-04-03 22:00:56,43.41,0.0,60.5,0.0,0.0,0.0
2018-04-03 23:00:56,61.23,0.0,47.44,0.0,0.0,0.0
2018-04-04 00:00:56,62.17,0.0,34.77,0.0,0.0,0.0
2018-04-04 01:00:56,57.58,0.0,36.22,0.0,0.0,0.0
2018-04-04 02:00:56,70.92,0.0,47.11,0.0,0.0,0.0
2018-04-04 03:00:56,82.56,0.0,34.97,0.0,0.0,0.0
2018-04-04 04:00:56,65.12,0.0,43.72,0.0,0.0,0.0
2018-04-04 05:00:56,63.48,0.0,23.38,0.0,0.0,0.0
2018-04-04 06:00:56,45.0,0.0,13.04,0.0,0.0,0.0
2018-04-04 07:00:56,0.0,0.0,14.85,0.0,0.0,0.0
2018-04-04 08:00:56,46.04,0.0,20.85,0.0,0.0,0.0
2018-04-04 09:00:56,63.65,0.0,17.79,0.0,0.0,0.0
2018-04-04 10:00:56,31.51,0.0,12.87,0.0,0.0,0.0
2018-04-04 11:00:56,27.52,0.0,10.21,0.0,0.0,0.0
2018-04-04 12:00:56,24.24,0.0,11.75,0.0,0.0,0.0
2018-04-04 13:00:56,23.97,0.0,9.78,0.0,0.0,0.0
2018-04-04 14:00:56,9.12,0.0,6.48,0.0,0.0,0.0
2018-04-04 15:00:56,11.81,0.0,7.86,0.0,0.0,0.0
2018-04-04 16:00:56,23.55,0.0,7.11,0.0,0.0,0.0
2018-04-04 17:00:56,13.12,0.0,5.98,0.0,0.0,0.0
2018-04-04 18:00:56,13.76,0.0,5.09,0.0,0.0,0.0
2018-04-04 19:00:56,13.19,0.0,4.72,0.0,0.0,0.0
2018-04-04 20:00:56,22.49,0.0,2.81,0.0,0.0,0.0
2018-04-04 21:00:56,25.76,0.0,3.85,0.0,0.0,0.0
2018-04-04 22:00:56,24.93,0.0,14.43,0.0,0.0,0.0
2018-04-04 23:00:56,38.8,0.0,46.11,0.0,0.0,0.0
2018-04-05 00:00:56,91.64,0.0,57.56,0.0,0.0,0.0
2018-04-05 01:00:56,99.07,0.0,59.08,0.0,0.0,0.0
2018-04-05 02:00:56,63.06,0.0,56.21,0.0,0.0,0.0
2018-04-05 03:00:56,69.83,0.0,35.91,0.0,0.0,0.0
2018-04-05 04:00:56,60.76,0.0,35.73,0.0,0.0,0.0
2018-04-05 05:00:56,60.15,0.0,32.7,0.0,0.0,0.0
2018-04-05 06:00:56,67.34,0.0,21.11,0.0,0.0,0.0
2018-04-05 07:00:56,53.82,0.0,19.94,0.0,0.0,0.0
2018-04-05 08:00:56,49.24,0.0,43.07,0.0,0.0,0.0
2018-04-05 09:00:56,79.22,0.0,55.64,0.0,0.0,0.0
2018-04-05 10:00:56,62.09,0.0,27.12,0.0,0.0,0.0
2018-04-05 11:00:56,32.05,0.0,18.06,0.0,0.0,0.0
2018-04-05 12:00:56,25.23,0.0,13.29,0.0,0.0,0.0
2018-04-05 13:00:56,26.64,0.0,16.29,0.0,0.0,0.0
2018-04-05 14:00:56,23.88,0.0,9.99,0.0,0.0,0.0
2018-04-05 15:00:56,24.07,0.0,8.95,0.0,0.0,0.0
2018-04-05 16:00:56,31.41,0.0,8.38,0.0,0.0,0.0
2018-04-05 17:00:56,28.16,0.0,6.95,0.0,0.0,0.0
2018-04-05 18:00:56,36.53,0.0,12.69,0.0,0.0,0.0
2018-04-05 19:00:56,34.78,0.0,5.33,0.0,0.0,0.0
2018-04-05 20:00:56,48.47,0.0,27.07,0.0,0.0,0.0
2018-04-05 21:00:56,52.0,0.0,76.23,0.0,0.0,0.0
2018-04-05 22:00:56,57.93,0.0,96.2,0.0,0.0,0.0
2018-04-05 23:00:56,101.43,0.0,50.41,0.0,0.0,0.0
2018-04-06 00:00:56,100.29,0.0,60.01,0.0,0.0,0.0
2018-04-06 01:00:56,116.93,0.0,59.53,0.0,0.0,0.0
2018-04-06 02:00:56,59.13,0.0,33.72,0.0,0.0,0.0
2018-04-06 03:00:56,70.91,0.0,35.0,0.0,0.0,0.0
2018-04-06 04:00:56,40.7,0.0,29.29,0.0,0.0,0.0
2018-04-06 05:00:56,46.58,0.0,13.81,0.0,0.0,0.0
2018-04-06 06:00:56,49.23,0.0,26.4,0.0,0.0,0.0
2018-04-06 07:00:56,36.94,0.0,29.98,0.0,0.0,0.0
2018-04-06 08:00:56,44.47,0.0,36.83,0.0,0.0,0.0
2018-04-06 09:00:56,52.32,0.0,72.33,0.0,0.0,0.0
2018-04-06 10:00:56,83.52,0.0,41.58,0.0,0.0,0.0
2018-04-06 11:00:56,73.76,0.0,15.23,0.0,0.0,0.0
2018-04-06 12:00:56,27.88,0.0,28.46,0.0,0.0,0.0
2018-04-06 13:00:56,27.94,0.0,27.33,0.0,0.0,0.0
2018-04-06 14:00:56,36.95,0.0,25.13,0.0,0.0,0.0
2018-04-06 15:00:56,51.95,0.0,25.49,0.0,0.0,0.0
2018-04-06 16:00:56,61.15,0.0,23.53,0.0,0.0,0.0
2018-04-06 17:00:56,75.34,0.0,17.03,0.0,0.0,0.0
2018-04-06 18:00:56,61.22,0.0,15.87,0.0,0.0,0.0
2018-04-06 19:00:56,48.24,0.0,31.0,0.0,0.0,0.0
2018-04-06 20:00:56,47.99,0.0,13.23,0.0,0.0,0.0
2018-04-06 21:00:56,32.04,0.0,18.8,0.0,0.0,0.0
2018-04-06 22:00:56,23.94,0.0,19.31,0.0,0.0,0.0
2018-04-06 23:00:56,16.23,0.0,22.4,0.0,0.0,0.0
2018-04-07 00:00:56,17.29,0.0,11.05,0.0,0.0,0.0
2018-04-07 01:00:56,12.0,0.0,5.86,0.0,0.0,0.0
2018-04-07 02:00:56,12.12,0.0,6.68,0.0,0.0,0.0
2018-04-07 03:00:56,12.88,0.0,4.93,0.0,0.0,0.0
2018-04-07 04:00:56,11.65,0.0,3.58,0.0,0.0,0.0
2018-04-07 05:00:56,9.0,0.0,2.02,0.0,0.0,0.0
2018-04-07 06:00:56,8.77,0.0,2.76,0.0,0.0,0.0
2018-04-07 07:00:56,8.15,0.0,3.65,0.0,0.0,0.0
2018-04-07 08:00:56,17.92,0.0,7.34,0.0,0.0,0.0
2018-04-07 09:00:56,23.72,0.0,17.7,0.0,0.0,0.0
2018-04-07 10:00:56,14.0,0.0,11.86,0.0,0.0,0.0
2018-04-07 11:00:56,15.05,0.0,7.37,0.0,0.0,0.0
2018-04-07 12:00:56,22.3,0.0,2.38,0.0,0.0,0.0
2018-04-07 13:00:56,17.11,0.0,2.37,0.0,0.0,0.0
2018-04-07 14:00:56,18.46,0.0,2.89,0.0,0.0,0.0
2018-04-07 15:00:56,22.0,0.0,3.9,0.0,0.0,0.0
2018-04-07 16:00:56,21.09,0.0,3.57,0.0,0.0,0.0
2018-04-07 17:00:56,15.39,0.0,2.63,0.0,0.0,0.0
2018-04-07 18:00:56,25.08,0.0,1.93,0.0,0.0,0.0
2018-04-07 19:00:56,19.16,0.0,23.73,0.0,0.0,0.0
2018-04-07 20:00:56,28.47,0.0,4.11,0.0,0.0,0.0
