Date,PM10 ( - ),PM 2.5 ( - ),SO2 ( - ),CO ( - ),NO2 ( - ),NOX ( - )
2021-11-08 23:00:56,250.03,82.31,9.09,681.94,161.23,316.37
2021-11-09 00:00:56,167.99,70.79,8.92,482.59,129.03,232.19
2021-11-09 01:00:56,111.34,63.79,9.67,457.85,93.97,151.09
2021-11-09 02:00:56,97.58,58.76,9.22,418.34,79.9,122.74
2021-11-09 03:00:56,79.04,49.69,8.38,282.46,58.1,82.31
2021-11-09 04:00:56,64.33,44.14,8.5,271.36,70.26,104.5
2021-11-09 05:00:56,76.04,43.61,8.19,383.29,101.11,169.48
2021-11-09 06:00:56,103.86,47.29,7.5,433.16,134.66,246.45
2021-11-09 07:00:56,105.54,45.33,7.37,605.53,186.06,380.04
2021-11-09 08:00:56,133.82,42.62,9.35,1568.92,314.0,696.16
2021-11-09 09:00:56,210.9,46.2,13.72,973.63,228.55,471.18
2021-11-09 10:00:56,220.12,56.5,13.54,573.38,142.6,261.91
2021-11-09 11:00:56,149.12,49.72,12.14,384.64,103.06,169.49
2021-11-09 12:00:56,106.13,36.22,25.14,524.43,97.95,142.53
2021-11-09 13:00:56,106.99,37.96,21.34,830.2,98.0,140.5
2021-11-09 14:00:56,114.04,35.27,14.26,476.45,101.08,145.31
2021-11-09 15:00:56,82.99,35.5,12.93,405.7,74.94,101.26
2021-11-09 16:00:56,76.11,30.91,13.35,493.95,89.55,118.51
2021-11-09 17:00:56,83.35,25.34,12.25,691.64,112.76,149.5
2021-11-09 18:00:56,109.76,33.51,11.49,845.58,130.24,171.24
2021-11-09 19:00:56,145.31,41.04,13.25,2374.93,355.98,712.26
2021-11-09 20:00:56,414.39,66.34,12.26,1850.85,329.53,682.2
2021-11-09 21:00:56,421.9,83.6,14.59,1405.65,341.05,761.29
2021-11-09 22:00:56,397.45,91.74,13.1,1079.82,272.97,588.95
2021-11-09 23:00:56,312.19,90.32,11.77,940.18,231.0,480.68
2021-11-10 00:00:56,224.42,81.95,9.68,805.4,193.05,376.77
2021-11-10 01:00:56,187.47,70.77,9.18,693.61,153.73,280.89
2021-11-10 02:00:56,166.71,57.16,9.35,643.85,133.56,249.38
2021-11-10 03:00:56,126.94,54.12,6.83,557.1,113.27,208.46
2021-11-10 04:00:56,110.05,59.54,7.49,612.42,91.74,154.13
2021-11-10 05:00:56,95.81,58.41,7.51,472.46,128.2,223.97
2021-11-10 06:00:56,80.36,50.25,6.4,537.66,158.09,305.16
2021-11-10 07:00:56,103.46,50.83,6.51,509.96,151.54,270.75
2021-11-10 08:00:56,134.09,50.04,9.05,1207.74,278.46,600.08
2021-11-10 09:00:56,213.18,52.16,10.35,919.17,176.71,325.78
2021-11-10 10:00:56,224.08,54.06,10.97,1408.61,233.8,456.05
2021-11-10 11:00:56,223.3,59.76,10.65,711.64,121.83,213.96
2021-11-10 12:00:56,189.15,49.99,13.12,475.15,93.23,150.86
2021-11-10 13:00:56,156.63,43.26,16.94,461.3,72.69,115.86
2021-11-10 14:00:56,134.79,43.32,7.07,324.05,53.65,91.97
2021-11-10 15:00:56,127.62,35.36,6.74,341.27,59.29,95.57
2021-11-10 16:00:56,102.93,25.88,10.04,363.66,60.69,91.93
2021-11-10 17:00:56,80.16,18.98,9.04,383.18,77.75,116.02
2021-11-10 18:00:56,76.37,13.48,8.29,669.45,140.11,246.97
2021-11-10 19:00:56,98.19,14.22,9.88,1267.12,209.85,417.41
2021-11-10 20:00:56,154.39,24.8,11.94,1230.67,236.41,489.69
2021-11-10 21:00:56,200.99,37.75,8.97,641.65,142.83,264.3
2021-11-10 22:00:56,189.98,39.55,8.67,575.51,121.47,218.66
2021-11-10 23:00:56,143.64,30.86,6.76,501.56,113.86,203.5
2021-11-11 00:00:56,104.1,28.0,5.72,478.92,94.58,155.47
2021-11-11 01:00:56,93.37,26.99,5.92,510.41,100.29,179.68
2021-11-11 02:00:56,94.96,23.05,5.46,356.27,73.58,116.35
2021-11-11 03:00:56,84.75,22.57,5.13,304.44,59.09,88.0
2021-11-11 04:00:56,64.32,19.41,5.98,346.96,76.63,127.47
2021-11-11 05:00:56,58.21,14.95,8.31,644.42,137.49,266.01
2021-11-11 06:00:56,70.08,21.51,6.28,747.39,173.83,376.19
2021-11-11 07:00:56,89.26,28.15,5.59,744.53,132.95,282.14
2021-11-11 08:00:56,114.22,37.57,6.69,1036.65,197.68,434.18
2021-11-11 09:00:56,149.07,42.68,9.72,1091.94,189.09,390.82
2021-11-11 10:00:56,158.51,45.12,27.69,464.94,112.56,200.86
2021-11-11 11:00:56,136.25,41.93,21.98,353.28,77.13,122.43
2021-11-11 12:00:56,113.84,37.23,18.76,362.56,63.57,93.85
2021-11-11 13:00:56,105.79,32.86,16.76,435.39,75.25,112.5
2021-11-11 14:00:56,95.56,30.15,13.29,422.69,64.32,96.05
2021-11-11 15:00:56,80.9,26.23,9.24,358.27,45.48,65.03
2021-11-11 16:00:56,75.54,20.31,7.8,321.56,34.01,45.83
2021-11-11 17:00:56,70.35,15.73,8.05,336.58,49.85,62.1
2021-11-11 18:00:56,67.41,14.7,8.56,651.38,116.76,167.49
2021-11-11 19:00:56,85.72,20.78,13.54,1872.5,348.25,751.56
2021-11-11 20:00:56,294.39,42.1,11.26,1019.95,198.24,395.53
2021-11-11 21:00:56,0.0,0.0,0.0,640.68,0.0,0.0
2021-11-11 22:00:56,109.85,44.28,7.12,566.45,117.63,197.84
2021-11-11 23:00:56,112.86,44.46,7.21,508.63,117.32,194.58
2021-11-12 00:00:56,117.28,36.64,7.33,669.89,138.37,246.83
2021-11-12 01:00:56,108.11,33.68,5.69,415.82,73.34,103.49
2021-11-12 02:00:56,71.3,32.54,8.42,377.53,95.07,146.07
2021-11-12 03:00:56,62.08,27.84,5.82,493.06,102.76,170.99
2021-11-12 04:00:56,68.85,27.94,5.89,460.12,106.12,177.83
2021-11-12 05:00:56,50.47,27.4,6.08,377.19,106.94,183.21
2021-11-12 06:00:56,50.03,26.87,5.85,351.61,100.97,153.52
2021-11-12 07:00:56,60.47,22.98,6.29,428.53,99.07,148.96
2021-11-12 08:00:56,64.36,23.02,8.77,682.15,139.82,231.98
2021-11-12 09:00:56,129.96,28.5,10.81,1038.7,198.72,372.96
2021-11-12 10:00:56,180.84,42.06,7.88,612.76,141.9,246.96
2021-11-12 11:00:56,155.73,39.02,7.47,415.58,90.42,141.12
2021-11-12 12:00:56,108.65,31.72,10.36,438.69,79.38,112.42
2021-11-12 13:00:56,99.96,29.58,24.66,617.61,84.41,116.01
2021-11-12 14:00:56,90.02,29.71,18.83,541.52,79.6,108.79
2021-11-12 15:00:56,83.05,26.45,11.39,455.21,71.34,96.54
2021-11-12 16:00:56,108.82,20.36,8.64,511.85,86.1,117.08
2021-11-12 17:00:56,100.26,21.08,8.48,525.46,82.62,102.57
2021-11-12 18:00:56,117.08,28.04,9.04,1331.06,210.84,364.92
2021-11-12 19:00:56,197.35,32.89,11.09,2316.09,298.34,587.95
2021-11-12 20:00:56,251.99,46.88,11.79,1835.58,318.37,673.49
2021-11-12 21:00:56,275.09,54.09,9.85,847.77,186.04,346.96
2021-11-12 22:00:56,250.46,56.07,10.41,701.01,193.93,367.17
2021-11-12 23:00:56,224.79,59.23,8.63,616.28,135.42,219.57
2021-11-13 00:00:56,183.55,48.5,7.46,517.86,97.97,138.22
2021-11-13 01:00:56,136.25,35.5,6.51,405.18,64.17,87.65
2021-11-13 02:00:56,94.28,30.7,6.08,340.55,50.14,69.19
2021-11-13 03:00:56,65.88,27.23,6.38,323.53,50.36,68.03
2021-11-13 04:00:56,60.81,27.45,5.87,300.17,55.0,75.64
2021-11-13 05:00:56,54.47,28.21,5.35,326.2,79.71,116.75
2021-11-13 06:00:56,60.39,24.56,5.66,372.24,87.75,128.54
2021-11-13 07:00:56,60.02,22.03,5.32,507.31,130.9,213.79
2021-11-13 08:00:56,76.61,22.21,6.71,1077.34,183.87,345.93
2021-11-13 09:00:56,120.77,29.35,7.84,930.19,174.05,331.15
2021-11-13 10:00:56,159.4,39.16,9.19,566.31,108.42,177.05
2021-11-13 11:00:56,145.78,35.05,10.46,440.93,87.0,138.99
2021-11-13 12:00:56,106.39,25.65,15.45,376.38,72.78,110.01
2021-11-13 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13 15:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13 16:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13 18:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13 19:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13 20:00:56,86.53,18.51,7.33,603.87,170.88,276.08
2021-11-13 21:00:56,112.19,19.06,0.0,228.01,132.68,193.02
2021-11-13 22:00:56,115.99,26.72,0.0,213.45,119.41,167.07
2021-11-13 23:00:56,105.19,27.84,0.0,94.58,104.92,146.46
2021-11-14 00:00:56,95.6,32.17,0.0,0.0,98.36,137.72
2021-11-14 01:00:56,88.95,33.82,0.0,281.7,65.03,87.6
2021-11-14 02:00:56,80.36,34.09,6.64,283.43,51.92,71.11
2021-11-14 03:00:56,67.92,29.51,6.47,239.59,43.21,56.05
2021-11-14 04:00:56,59.17,28.49,6.5,256.52,44.48,57.6
2021-11-14 05:00:56,58.58,30.03,6.26,225.57,61.12,87.61
2021-11-14 06:00:56,55.55,29.01,5.98,256.22,71.08,98.59
2021-11-14 07:00:56,52.56,32.17,6.13,314.05,79.88,108.86
2021-11-14 08:00:56,58.09,34.35,6.36,476.62,103.04,154.18
2021-11-14 09:00:56,78.2,30.55,6.48,400.18,82.82,117.96
2021-11-14 10:00:56,88.19,32.99,7.67,459.56,86.32,130.03
2021-11-14 11:00:56,89.85,38.23,7.72,339.16,52.75,75.68
2021-11-14 12:00:56,82.56,32.84,7.62,288.24,41.5,58.35
2021-11-14 13:00:56,82.34,30.33,8.73,270.76,42.08,60.01
2021-11-14 14:00:56,78.1,26.45,10.31,316.6,46.11,63.94
2021-11-14 15:00:56,74.58,25.18,11.95,329.88,57.11,78.93
2021-11-14 16:00:56,72.49,28.84,14.4,501.91,79.32,105.17
2021-11-14 17:00:56,72.89,27.4,17.21,739.25,116.73,170.15
2021-11-14 18:00:56,87.3,28.41,16.19,1685.35,270.65,496.82
2021-11-14 19:00:56,142.32,49.18,12.93,2252.38,275.66,530.17
2021-11-14 20:00:56,186.98,62.47,9.19,1109.4,172.78,278.62
2021-11-14 21:00:56,159.24,66.28,7.05,599.26,124.55,185.25
2021-11-14 22:00:56,129.22,56.52,6.76,535.95,118.23,173.63
2021-11-14 23:00:56,109.03,46.66,6.52,409.99,75.59,104.71
2021-11-15 00:00:56,92.03,39.42,7.94,448.81,83.47,114.68
2021-11-15 01:00:56,0.0,0.0,6.61,0.0,0.0,0.0
2021-11-15 02:00:56,61.67,29.46,6.63,295.29,44.48,56.06
2021-11-15 03:00:56,56.03,32.0,5.68,284.97,36.67,45.18
2021-11-15 04:00:56,52.32,26.7,5.75,293.38,58.21,81.29
2021-11-15 05:00:56,51.29,23.06,5.64,353.03,103.06,157.05
2021-11-15 06:00:56,54.53,26.91,6.07,313.39,65.57,88.33
2021-11-15 07:00:56,54.12,27.83,6.69,446.39,91.84,125.68
2021-11-15 08:00:56,67.35,28.1,8.37,626.43,140.65,225.49
2021-11-15 09:00:56,93.03,35.87,9.37,753.49,164.96,285.74
2021-11-15 10:00:56,147.79,43.23,11.24,814.42,174.68,320.52
2021-11-15 11:00:56,185.72,52.32,12.5,798.21,176.68,326.29
2021-11-15 12:00:56,215.05,54.67,10.98,720.49,143.05,250.82
2021-11-15 13:00:56,209.55,60.9,22.32,625.74,90.18,122.21
2021-11-15 14:00:56,166.11,58.04,17.87,611.05,85.16,114.14
2021-11-15 15:00:56,137.52,48.01,11.84,573.08,91.64,122.25
2021-11-15 16:00:56,124.24,40.69,13.12,556.85,60.58,73.86
2021-11-15 17:00:56,112.1,40.08,11.65,659.57,78.78,93.6
2021-11-15 18:00:56,110.49,39.97,9.31,1095.06,133.83,187.33
2021-11-15 19:00:56,131.47,46.01,12.04,2416.55,335.69,669.66
2021-11-15 20:00:56,314.69,66.79,15.27,1354.05,289.87,595.96
2021-11-15 21:00:56,335.07,80.15,9.99,1175.72,201.02,387.46
2021-11-15 22:00:56,243.31,82.77,9.81,1549.76,229.67,473.86
2021-11-15 23:00:56,260.79,89.04,10.7,1819.67,280.39,619.62
2021-11-16 00:00:56,349.07,114.18,10.26,2422.41,251.64,574.02
2021-11-16 01:00:56,360.37,144.83,7.05,1473.63,150.59,307.57
2021-11-16 02:00:56,263.24,146.14,6.02,1115.35,99.92,174.65
2021-11-16 03:00:56,183.21,131.47,5.59,1131.71,71.55,105.14
2021-11-16 04:00:56,140.02,118.27,5.14,681.9,80.22,122.91
2021-11-16 05:00:56,120.18,79.52,4.97,860.68,102.17,176.55
2021-11-16 06:00:56,108.14,85.05,5.49,990.85,165.01,326.68
2021-11-16 07:00:56,104.98,84.76,5.46,1087.73,213.24,456.55
2021-11-16 08:00:56,150.5,81.26,7.67,1718.18,287.28,648.27
2021-11-16 09:00:56,334.25,111.02,13.45,2041.52,400.46,917.22
2021-11-16 10:00:56,349.11,120.22,11.11,1305.58,278.94,615.84
2021-11-16 11:00:56,296.66,106.29,11.5,1292.71,206.08,400.51
2021-11-16 12:00:56,186.11,92.26,12.47,820.89,123.47,200.72
2021-11-16 13:00:56,128.99,85.65,11.47,622.41,85.77,133.1
2021-11-16 14:00:56,111.95,71.9,9.37,562.71,52.42,77.78
2021-11-16 15:00:56,65.75,51.35,10.0,496.13,49.06,72.16
2021-11-16 16:00:56,62.49,45.08,11.4,475.8,42.65,59.23
2021-11-16 17:00:56,70.13,36.09,9.71,522.61,46.51,60.42
2021-11-16 18:00:56,66.16,29.06,8.55,729.67,74.01,89.79
2021-11-16 19:00:56,98.67,35.37,8.72,1734.21,195.87,321.82
2021-11-16 20:00:56,135.95,47.93,10.39,2131.22,305.45,617.68
2021-11-16 21:00:56,367.1,67.09,11.07,1496.33,296.04,634.35
2021-11-16 22:00:56,324.14,81.72,9.62,1450.58,192.61,366.13
2021-11-16 23:00:56,237.32,84.5,8.11,852.5,151.4,272.55
2021-11-17 00:00:56,133.97,65.43,6.48,619.86,99.4,151.21
2021-11-17 01:00:56,94.03,52.09,6.43,442.66,73.99,101.39
2021-11-17 02:00:56,75.94,46.5,6.11,382.32,60.8,82.27
2021-11-17 03:00:56,53.75,39.13,5.53,354.51,57.57,79.0
2021-11-17 04:00:56,65.79,36.01,5.13,410.0,75.85,110.1
2021-11-17 05:00:56,73.82,30.58,5.32,397.23,91.26,142.03
2021-11-17 06:00:56,66.43,27.69,5.23,601.0,135.84,243.51
2021-11-17 07:00:56,81.1,33.31,6.29,785.04,185.65,360.63
2021-11-17 08:00:56,137.52,45.02,7.4,1225.84,254.89,540.63
2021-11-17 09:00:56,200.47,47.3,9.77,842.35,173.8,335.16
2021-11-17 10:00:56,256.97,52.09,9.77,845.45,177.19,340.5
2021-11-17 11:00:56,214.62,52.94,8.64,655.44,137.09,243.86
2021-11-17 12:00:56,163.51,50.59,14.9,428.06,81.33,127.35
2021-11-17 13:00:56,132.63,48.62,43.69,504.43,78.74,116.18
2021-11-17 14:00:56,110.65,47.38,35.18,504.48,80.43,116.08
2021-11-17 15:00:56,105.71,39.37,30.16,498.88,64.83,88.84
2021-11-17 16:00:56,108.37,36.95,28.3,497.75,74.95,101.26
2021-11-17 17:00:56,100.63,38.28,31.15,773.6,147.17,219.58
2021-11-17 18:00:56,131.58,44.88,22.4,2273.73,401.31,822.33
2021-11-17 19:00:56,390.76,71.43,21.27,3091.13,392.67,833.05
2021-11-17 20:00:56,426.25,94.87,19.94,2876.76,357.67,757.65
2021-11-17 21:00:56,361.69,103.6,15.43,1027.35,204.58,382.39
2021-11-17 22:00:56,237.9,101.52,11.81,811.99,150.46,246.49
2021-11-17 23:00:56,159.93,81.08,10.72,769.76,147.9,242.49
2021-11-18 00:00:56,149.62,69.95,10.67,645.99,133.35,206.42
2021-11-18 01:00:56,136.9,65.01,9.27,502.64,97.14,138.11
2021-11-18 02:00:56,95.8,56.99,9.37,312.48,52.68,72.09
2021-11-18 03:00:56,69.32,49.68,9.47,323.64,48.22,64.67
2021-11-18 04:00:56,83.16,46.55,8.51,363.37,92.08,139.27
2021-11-18 05:00:56,90.26,43.3,8.81,370.92,97.46,141.83
2021-11-18 06:00:56,92.04,45.52,8.96,380.56,94.76,136.94
2021-11-18 07:00:56,81.45,42.76,11.49,475.1,128.58,210.49
2021-11-18 08:00:56,91.98,40.81,10.46,807.63,175.78,315.99
2021-11-18 09:00:56,144.86,46.3,12.09,734.0,161.87,291.71
2021-11-18 10:00:56,186.06,53.87,12.06,625.57,147.22,263.94
2021-11-18 11:00:56,156.86,52.81,10.51,423.38,83.45,132.34
2021-11-18 12:00:56,111.17,41.81,19.18,442.09,77.79,110.63
2021-11-18 13:00:56,108.99,48.82,14.45,601.85,84.83,115.7
2021-11-18 14:00:56,107.64,51.69,12.19,572.87,79.33,111.33
2021-11-18 15:00:56,109.14,45.21,9.96,593.52,78.84,100.8
2021-11-18 16:00:56,121.15,43.45,9.37,532.87,70.95,86.56
2021-11-18 17:00:56,133.11,42.12,10.25,729.53,107.7,137.38
2021-11-18 18:00:56,137.31,45.86,11.58,1779.21,208.46,353.9
2021-11-18 19:00:56,259.12,64.33,16.61,3567.71,431.97,920.01
2021-11-18 20:00:56,509.66,94.69,26.13,2449.32,445.21,1001.27
2021-11-18 21:00:56,607.76,118.38,16.16,3062.7,390.51,877.7
2021-11-18 22:00:56,520.79,128.05,15.11,1821.35,324.79,732.17
2021-11-18 23:00:56,427.71,129.87,14.8,1346.85,252.5,551.03
2021-11-19 00:00:56,305.48,116.76,15.46,962.26,164.16,316.03
2021-11-19 01:00:56,221.6,99.72,9.96,1315.34,165.83,333.04
2021-11-19 02:00:56,193.42,90.06,9.31,1494.57,142.18,278.03
2021-11-19 03:00:56,181.75,84.32,9.46,1327.81,119.26,215.47
2021-11-19 04:00:56,146.71,83.08,7.84,1007.75,113.81,199.49
2021-11-19 05:00:56,115.27,75.46,7.61,534.91,83.14,130.96
2021-11-19 06:00:56,102.87,61.82,7.8,597.66,118.09,208.81
2021-11-19 07:00:56,110.59,60.71,7.59,647.14,119.81,214.74
2021-11-19 08:00:56,92.33,50.66,8.34,846.73,143.22,270.1
2021-11-19 09:00:56,151.82,50.27,9.95,957.82,168.98,328.11
2021-11-19 10:00:56,193.15,54.16,11.08,1166.29,177.18,332.67
2021-11-19 11:00:56,169.68,51.78,21.18,563.03,96.93,151.76
2021-11-19 12:00:56,153.21,50.6,34.93,679.85,123.11,193.79
2021-11-19 13:00:56,169.23,56.8,23.63,565.36,75.4,106.99
2021-11-19 14:00:56,143.49,55.81,13.48,568.86,65.33,90.12
2021-11-19 15:00:56,115.76,50.6,13.72,617.93,86.65,114.61
2021-11-19 16:00:56,104.06,46.9,12.95,533.35,78.23,101.71
2021-11-19 17:00:56,110.4,47.31,11.35,600.6,76.09,94.46
2021-11-19 18:00:56,118.37,49.25,10.76,885.39,106.3,147.2
2021-11-19 19:00:56,134.49,55.84,11.23,1441.63,200.2,345.83
2021-11-19 20:00:56,185.76,61.62,10.73,1800.4,179.64,305.29
2021-11-19 21:00:56,196.2,82.22,9.41,1778.14,184.2,351.31
2021-11-19 22:00:56,194.76,101.94,8.74,1021.25,150.86,278.91
2021-11-19 23:00:56,170.5,86.22,7.78,654.05,89.11,139.59
2021-11-20 00:00:56,122.22,76.0,7.23,626.8,90.77,137.5
2021-11-20 01:00:56,93.27,74.33,6.42,502.33,57.64,82.51
2021-11-20 02:00:56,76.26,62.94,5.81,425.1,47.04,64.59
2021-11-20 03:00:56,73.79,60.13,5.64,492.17,48.01,66.13
2021-11-20 04:00:56,77.22,62.87,5.58,403.29,45.22,61.42
2021-11-20 05:00:56,76.34,64.08,7.03,358.99,46.51,63.19
2021-11-20 06:00:56,71.31,59.64,8.51,405.11,68.96,98.58
2021-11-20 07:00:56,66.05,56.2,7.13,475.17,74.27,126.38
2021-11-20 08:00:56,0.0,0.0,7.11,0.0,0.0,0.0
2021-11-20 09:00:56,74.07,38.01,7.36,721.22,104.92,187.23
2021-11-20 10:00:56,81.74,31.59,7.95,500.01,72.13,115.35
2021-11-20 11:00:56,73.51,24.08,7.49,365.73,53.86,81.53
2021-11-20 12:00:56,62.68,18.08,7.26,418.49,54.75,85.73
2021-11-20 13:00:56,62.27,20.87,6.65,431.75,59.04,90.15
2021-11-20 14:00:56,63.62,21.33,6.54,511.16,71.26,116.87
2021-11-20 15:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20 16:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20 18:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20 19:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20 20:00:56,60.35,18.4,0.0,439.81,103.17,163.54
2021-11-20 21:00:56,69.85,20.51,0.0,0.0,90.84,151.93
2021-11-20 22:00:56,71.26,21.25,0.0,0.0,74.03,119.42
2021-11-20 23:00:56,62.29,25.01,0.0,0.0,74.8,119.4
2021-11-21 00:00:56,53.65,26.24,0.0,0.0,84.51,136.82
2021-11-21 01:00:56,57.87,24.42,0.0,0.0,70.14,109.37
2021-11-21 02:00:56,64.17,24.87,6.61,389.14,52.26,73.8
2021-11-21 03:00:56,65.03,27.92,6.65,333.19,42.62,61.73
2021-11-21 04:00:56,61.32,30.94,5.9,347.01,60.33,98.58
2021-11-21 05:00:56,61.08,33.71,6.52,431.52,68.15,110.41
2021-11-21 06:00:56,65.73,32.57,7.83,358.79,59.52,96.65
2021-11-21 07:00:56,63.37,32.2,7.2,352.22,67.29,109.09
2021-11-21 08:00:56,65.17,32.05,5.61,443.03,79.88,138.61
2021-11-21 09:00:56,71.28,30.05,6.2,473.76,76.69,130.42
2021-11-21 10:00:56,65.55,31.98,8.56,367.02,47.25,75.47
2021-11-21 11:00:56,62.89,33.42,8.64,360.66,43.74,67.91
2021-11-21 12:00:56,59.64,28.95,12.72,347.84,43.21,63.92
2021-11-21 13:00:56,55.77,27.4,15.12,363.87,60.86,89.13
2021-11-21 14:00:56,54.44,27.23,15.19,403.52,57.12,80.65
2021-11-21 15:00:56,56.3,23.34,12.01,517.06,46.67,66.08
2021-11-21 16:00:56,58.46,26.18,8.47,606.98,53.81,73.4
2021-11-21 17:00:56,0.0,0.0,7.56,0.0,0.0,0.0
2021-11-21 18:00:56,79.73,40.74,7.81,1344.29,126.93,187.61
2021-11-21 19:00:56,133.42,68.47,9.58,3025.4,182.1,334.18
2021-11-21 20:00:56,186.41,98.83,10.73,3142.36,213.72,438.84
2021-11-21 21:00:56,211.16,124.01,10.04,1670.7,145.09,275.24
2021-11-21 22:00:56,183.24,104.18,8.57,1129.76,159.34,312.33
2021-11-21 23:00:56,147.3,75.46,8.25,977.48,145.69,284.69
2021-11-22 00:00:56,0.0,57.42,7.36,654.96,61.79,0.0
2021-11-22 01:00:56,121.36,45.5,7.22,449.91,54.42,78.85
2021-11-22 02:00:56,75.53,37.26,7.16,409.92,41.29,58.08
2021-11-22 03:00:56,50.23,27.17,6.07,345.38,43.17,58.27
2021-11-22 04:00:56,40.55,22.76,5.7,314.48,35.45,49.73
2021-11-22 05:00:56,39.08,17.94,5.47,345.7,58.89,86.67
2021-11-22 06:00:56,41.62,15.77,5.3,363.95,74.41,114.05
2021-11-22 07:00:56,46.21,23.68,5.66,417.89,81.3,131.19
2021-11-22 08:00:56,48.93,27.19,5.72,716.02,105.75,184.7
2021-11-22 09:00:56,67.6,29.56,6.64,737.83,118.68,224.13
2021-11-22 10:00:56,84.06,31.63,7.64,546.85,93.04,166.57
2021-11-22 11:00:56,90.21,26.3,15.15,468.19,68.65,106.85
2021-11-22 12:00:56,83.37,22.71,15.27,448.42,67.55,98.78
2021-11-22 13:00:56,79.28,26.04,16.81,460.94,54.49,77.29
2021-11-22 14:00:56,83.06,29.19,10.76,550.32,55.45,77.14
2021-11-22 15:00:56,0.0,0.0,9.11,472.38,79.54,163.11
2021-11-22 16:00:56,0.0,0.0,0.0,1037.92,59.82,79.37
2021-11-22 17:00:56,112.25,23.91,8.81,557.71,48.23,57.54
2021-11-22 18:00:56,135.08,32.61,8.3,840.6,62.38,70.15
2021-11-22 19:00:56,153.45,37.67,8.87,1914.72,141.58,207.43
2021-11-22 20:00:56,182.81,73.48,10.25,2158.41,220.78,423.92
2021-11-22 21:00:56,350.16,103.35,11.43,2610.75,188.03,353.12
2021-11-22 22:00:56,222.29,108.21,11.24,1869.07,221.88,472.76
2021-11-22 23:00:56,282.92,110.17,10.34,1463.54,236.35,522.66
2021-11-23 00:00:56,258.58,100.96,8.93,1306.35,166.62,350.25
2021-11-23 01:00:56,197.72,92.82,8.32,625.13,113.1,210.29
2021-11-23 02:00:56,130.81,75.13,6.76,420.65,77.85,116.98
2021-11-23 03:00:56,91.55,67.74,6.27,473.22,107.07,202.06
2021-11-23 04:00:56,107.23,67.5,5.6,535.84,91.32,171.3
2021-11-23 05:00:56,128.76,68.9,5.19,428.58,96.06,168.95
2021-11-23 06:00:56,79.11,50.94,5.1,454.83,112.12,208.24
2021-11-23 07:00:56,99.31,43.89,5.45,681.7,151.62,308.32
2021-11-23 08:00:56,113.43,49.58,6.67,818.22,158.7,317.54
2021-11-23 09:00:56,140.58,50.33,6.52,860.77,156.26,315.3
2021-11-23 10:00:56,181.36,41.49,8.56,692.23,117.25,216.69
2021-11-23 11:00:56,153.58,41.56,11.41,454.56,69.25,111.71
2021-11-23 12:00:56,104.28,42.76,35.36,534.67,101.37,154.16
2021-11-23 13:00:56,110.92,42.88,15.47,538.56,65.23,94.36
2021-11-23 14:00:56,100.72,47.38,10.37,425.36,45.89,63.42
2021-11-23 15:00:56,80.62,38.11,9.77,439.82,52.46,71.11
2021-11-23 16:00:56,91.58,34.82,8.47,513.98,51.53,67.16
2021-11-23 17:00:56,114.38,40.36,8.0,570.61,70.39,90.89
2021-11-23 18:00:56,129.16,42.48,7.74,599.45,67.67,83.21
2021-11-23 19:00:56,143.58,48.72,7.69,907.85,85.3,101.44
2021-11-23 20:00:56,147.4,58.67,8.56,1764.12,162.4,262.67
2021-11-23 21:00:56,187.24,83.59,9.4,1718.6,186.93,352.31
2021-11-23 22:00:56,207.8,92.44,8.91,1725.85,182.38,352.27
2021-11-23 23:00:56,197.29,92.19,8.06,847.51,156.23,313.67
2021-11-24 00:00:56,184.76,83.66,6.87,491.32,78.45,121.83
2021-11-24 01:00:56,149.07,65.06,6.57,552.62,94.82,151.8
2021-11-24 02:00:56,115.89,63.85,6.04,366.49,58.14,81.43
2021-11-24 03:00:56,90.69,57.24,5.75,344.87,62.43,82.77
2021-11-24 04:00:56,87.16,54.94,5.56,354.52,63.07,90.32
2021-11-24 05:00:56,79.47,55.9,5.47,355.8,67.19,102.28
2021-11-24 06:00:56,84.38,47.82,5.39,331.88,57.98,83.73
2021-11-24 07:00:56,74.35,41.62,5.61,409.51,82.27,129.44
2021-11-24 08:00:56,74.68,45.93,5.67,577.36,105.69,182.37
2021-11-24 09:00:56,102.79,51.95,5.95,751.82,119.76,223.2
2021-11-24 10:00:56,83.5,56.2,5.99,497.66,86.11,154.09
2021-11-24 11:00:56,68.71,58.16,6.22,489.53,71.51,122.32
2021-11-24 12:00:56,73.41,54.03,6.74,449.41,79.78,125.64
