Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2020-11-18 23:00:56,0.0,16.07,347.91,51.13,52.86,42.28
2020-11-19 00:00:56,0.0,19.09,383.94,45.88,46.78,42.49
2020-11-19 01:00:56,0.0,19.93,284.39,41.66,44.17,42.89
2020-11-19 02:00:56,0.0,15.63,302.32,43.85,48.32,41.8
2020-11-19 03:00:56,0.0,20.47,275.8,39.78,42.59,41.56
2020-11-19 04:00:56,0.0,19.5,315.2,41.85,45.29,38.72
2020-11-19 05:00:56,0.0,18.73,476.98,60.51,66.94,30.54
2020-11-19 06:00:56,0.0,25.09,481.44,62.54,72.63,29.85
2020-11-19 07:00:56,0.0,21.8,441.25,56.9,66.3,30.3
2020-11-19 08:00:56,0.0,20.7,425.51,64.88,89.57,29.08
2020-11-19 09:00:56,0.0,16.23,692.86,116.48,183.48,30.15
2020-11-19 10:00:56,0.0,20.42,435.18,87.8,122.16,36.06
2020-11-19 11:00:56,0.0,22.64,340.09,64.22,91.76,44.83
2020-11-19 12:00:56,0.0,21.34,303.2,44.12,59.26,54.5
2020-11-19 13:00:56,0.0,16.74,291.68,43.05,56.25,54.93
2020-11-19 14:00:56,0.0,14.87,304.63,45.92,61.64,54.02
2020-11-19 15:00:56,0.0,11.85,334.71,58.34,84.18,51.67
2020-11-19 16:00:56,0.0,12.58,313.18,49.01,62.73,52.99
2020-11-19 17:00:56,0.0,12.3,423.22,74.82,94.92,44.33
2020-11-19 18:00:56,0.0,12.42,513.34,101.91,133.46,36.2
2020-11-19 19:00:56,0.0,16.79,619.66,98.61,121.66,35.28
2020-11-19 20:00:56,0.0,17.37,613.0,108.41,138.26,31.53
2020-11-19 21:00:56,0.0,20.43,423.6,70.87,77.8,36.92
2020-11-19 22:00:56,0.0,21.41,609.34,88.49,114.91,31.6
2020-11-19 23:00:56,0.0,21.78,560.57,81.21,106.61,31.19
2020-11-20 00:00:56,0.0,22.17,297.23,45.9,50.57,39.64
2020-11-20 01:00:56,0.0,22.0,325.6,45.08,49.32,39.62
2020-11-20 02:00:56,0.0,19.31,316.07,42.61,46.52,40.37
2020-11-20 03:00:56,0.0,15.55,293.39,37.78,41.26,42.46
2020-11-20 04:00:56,0.0,13.69,275.63,38.54,42.25,41.84
2020-11-20 05:00:56,0.0,12.87,285.3,41.17,45.3,39.85
2020-11-20 06:00:56,0.0,11.86,326.38,47.14,52.26,36.15
2020-11-20 07:00:56,0.0,16.37,314.13,51.57,64.59,36.32
2020-11-20 08:00:56,0.0,14.89,325.66,45.47,53.81,36.26
2020-11-20 09:00:56,0.0,14.67,359.75,57.82,76.55,34.55
2020-11-20 10:00:56,0.0,16.63,347.1,53.54,73.45,37.68
2020-11-20 11:00:56,0.0,14.81,373.51,59.61,85.42,36.34
2020-11-20 12:00:56,0.0,12.88,572.94,96.87,153.45,35.32
2020-11-20 13:00:56,0.0,28.97,573.47,89.1,130.35,39.49
2020-11-20 14:00:56,0.0,27.48,435.17,63.02,84.34,45.46
2020-11-20 15:00:56,0.0,19.61,404.91,64.53,83.72,46.06
2020-11-20 16:00:56,0.0,15.41,366.16,61.78,73.07,45.24
2020-11-20 17:00:56,0.0,12.21,340.1,56.53,64.05,45.91
2020-11-20 18:00:56,0.0,11.48,390.49,70.44,77.08,38.91
2020-11-20 19:00:56,0.0,13.96,556.68,103.99,136.93,32.07
2020-11-20 20:00:56,0.0,15.17,682.26,114.9,166.85,29.57
2020-11-20 21:00:56,0.0,15.75,370.87,60.93,71.01,41.26
2020-11-20 22:00:56,0.0,17.75,243.96,35.76,39.73,50.21
2020-11-20 23:00:56,0.0,19.96,271.91,41.59,46.42,46.59
2020-11-21 00:00:56,0.0,16.18,251.2,36.54,41.3,46.31
2020-11-21 01:00:56,0.0,16.99,226.66,36.87,40.05,44.64
2020-11-21 02:00:56,0.0,14.43,221.16,28.72,31.21,48.9
2020-11-21 03:00:56,0.0,12.66,204.68,25.28,27.65,49.12
2020-11-21 04:00:56,0.0,10.36,234.45,25.88,28.63,47.23
2020-11-21 05:00:56,0.0,8.75,265.31,25.97,29.3,46.76
2020-11-21 06:00:56,0.0,6.55,350.78,30.49,34.52,43.46
2020-11-21 07:00:56,0.0,4.58,371.9,30.86,36.22,41.73
2020-11-21 08:00:56,0.0,3.49,356.74,42.48,54.33,35.02
2020-11-21 09:00:56,0.0,2.53,358.13,44.17,61.26,35.97
2020-11-21 10:00:56,0.0,4.3,349.75,48.4,74.35,38.78
2020-11-21 11:00:56,0.0,8.53,276.36,33.82,49.58,49.12
2020-11-21 12:00:56,0.0,8.83,484.91,67.12,99.66,47.14
2020-11-21 13:00:56,0.0,9.95,382.98,51.08,75.62,50.07
2020-11-21 14:00:56,0.0,13.47,353.03,45.21,66.9,52.83
2020-11-21 15:00:56,0.0,12.12,332.84,39.99,57.39,56.39
2020-11-21 16:00:56,0.0,8.97,388.48,53.5,74.92,54.22
2020-11-21 17:00:56,0.0,10.72,497.71,80.98,105.81,48.15
2020-11-21 18:00:56,0.0,9.91,836.18,175.91,275.82,32.55
2020-11-21 19:00:56,0.0,13.85,1828.48,285.67,554.03,29.9
2020-11-21 20:00:56,0.0,20.98,1549.12,224.49,427.88,29.93
2020-11-21 21:00:56,0.0,27.3,1177.81,160.96,274.85,29.25
2020-11-21 22:00:56,0.0,28.49,1521.29,149.03,250.83,29.55
2020-11-21 23:00:56,0.0,35.44,906.66,98.43,138.14,30.68
2020-11-22 00:00:56,0.0,29.29,535.27,57.44,66.59,34.66
2020-11-22 01:00:56,0.0,20.5,431.96,33.31,37.64,40.62
2020-11-22 02:00:56,0.0,14.87,376.09,24.98,28.83,43.12
2020-11-22 03:00:56,0.0,10.58,377.29,22.0,25.81,43.84
2020-11-22 04:00:56,0.0,7.5,394.01,22.9,27.29,42.34
2020-11-22 05:00:56,0.0,8.18,402.56,22.55,27.38,41.5
2020-11-22 06:00:56,0.0,7.01,364.28,22.44,27.25,40.67
2020-11-22 07:00:56,0.0,8.73,365.57,26.3,32.21,39.2
2020-11-22 08:00:56,0.0,14.52,348.74,31.55,38.8,37.06
2020-11-22 09:00:56,0.0,12.56,371.46,37.64,48.45,36.17
2020-11-22 10:00:56,0.0,11.54,457.97,43.8,66.08,35.97
2020-11-22 11:00:56,0.0,13.54,390.19,31.52,47.45,41.81
2020-11-22 12:00:56,0.0,11.94,263.69,19.09,26.57,48.71
2020-11-22 13:00:56,0.0,15.76,255.2,19.35,26.09,54.48
2020-11-22 14:00:56,0.0,19.04,284.44,24.17,32.46,58.6
2020-11-22 15:00:56,0.0,15.86,328.36,25.32,33.59,60.5
2020-11-22 16:00:56,0.0,12.05,272.04,21.63,29.12,61.31
2020-11-22 17:00:56,0.0,12.16,315.11,27.82,34.14,53.7
2020-11-22 18:00:56,0.0,12.37,388.02,45.5,50.53,46.57
2020-11-22 19:00:56,0.0,14.66,431.63,67.49,74.39,37.75
2020-11-22 20:00:56,0.0,12.34,456.98,72.05,81.96,34.53
2020-11-22 21:00:56,0.0,10.91,450.88,54.53,58.98,37.68
2020-11-22 22:00:56,0.0,15.71,361.78,47.24,49.71,39.08
2020-11-22 23:00:56,0.0,16.72,483.83,52.79,58.05,35.97
2020-11-23 00:00:56,0.0,13.73,436.4,40.44,45.24,36.66
2020-11-23 01:00:56,0.0,13.7,375.33,29.9,33.39,37.8
2020-11-23 02:00:56,0.0,11.44,357.25,25.88,29.69,37.92
2020-11-23 03:00:56,0.0,8.2,378.59,25.6,29.96,36.33
2020-11-23 04:00:56,0.0,5.74,320.12,25.86,30.9,34.67
2020-11-23 05:00:56,0.0,4.74,352.16,26.85,32.66,33.76
2020-11-23 06:00:56,0.0,3.55,390.95,29.06,36.81,31.98
2020-11-23 07:00:56,0.0,2.49,499.33,33.74,45.62,30.09
2020-11-23 08:00:56,0.0,1.74,508.32,41.18,60.06,29.54
2020-11-23 09:00:56,0.0,1.22,476.44,49.55,84.23,30.53
2020-11-23 10:00:56,0.0,1.06,524.52,45.09,80.95,33.39
2020-11-23 11:00:56,0.0,6.21,573.04,70.79,127.46,35.61
2020-11-23 12:00:56,0.0,12.74,514.14,75.36,121.3,40.03
2020-11-23 13:00:56,995.0,2.06,444.41,0.0,0.0,44.94
2020-11-23 14:00:56,41.0,30.52,340.19,40.66,57.95,50.9
2020-11-23 15:00:56,42.0,26.16,339.65,40.37,56.12,53.87
2020-11-23 16:00:56,33.0,30.74,344.49,45.65,60.6,53.88
2020-11-23 17:00:56,29.0,22.15,390.89,58.17,73.57,51.37
2020-11-23 18:00:56,30.0,17.17,535.06,107.41,136.02,40.42
2020-11-23 19:00:56,38.0,18.75,918.25,166.16,247.88,31.7
2020-11-23 20:00:56,68.0,18.44,625.14,123.95,166.56,31.62
2020-11-23 21:00:56,64.0,15.3,937.74,136.1,200.07,30.35
2020-11-23 22:00:56,58.0,32.64,1076.45,131.9,197.13,29.96
2020-11-23 23:00:56,54.0,35.09,816.06,103.62,129.81,31.27
2020-11-24 00:00:56,55.0,38.87,1010.97,120.77,173.74,29.88
2020-11-24 01:00:56,74.0,29.06,850.02,95.28,133.62,29.97
2020-11-24 02:00:56,58.0,26.48,670.92,70.41,83.98,30.66
2020-11-24 03:00:56,44.0,26.4,385.8,35.77,37.83,37.13
2020-11-24 04:00:56,32.0,20.91,346.29,29.15,30.87,37.83
2020-11-24 05:00:56,32.0,15.95,393.28,26.88,28.44,37.79
2020-11-24 06:00:56,28.0,14.96,381.06,26.64,28.28,36.49
2020-11-24 07:00:56,24.0,11.06,331.02,28.13,31.03,36.26
2020-11-24 08:00:56,23.0,7.84,354.5,37.35,46.52,32.74
2020-11-24 09:00:56,31.0,7.71,426.26,41.36,58.69,33.41
2020-11-24 10:00:56,35.0,18.67,399.06,44.11,69.97,35.81
2020-11-24 11:00:56,52.0,27.47,552.18,65.41,109.62,38.05
2020-11-24 12:00:56,47.0,31.27,822.56,116.72,192.94,39.72
2020-11-24 13:00:56,77.0,39.28,534.36,81.34,123.81,48.94
2020-11-24 14:00:56,51.0,36.33,424.36,61.44,89.34,53.42
2020-11-24 15:00:56,44.0,30.92,400.14,60.9,86.26,54.27
2020-11-24 16:00:56,50.0,31.63,259.87,31.16,43.62,57.97
2020-11-24 17:00:56,33.0,22.49,299.54,41.91,51.64,53.13
2020-11-24 18:00:56,41.0,20.62,346.11,51.21,58.38,50.17
2020-11-24 19:00:56,58.0,15.9,387.73,70.18,76.39,46.9
2020-11-24 20:00:56,51.0,20.73,389.43,64.12,70.87,46.64
2020-11-24 21:00:56,36.0,16.41,359.5,58.26,65.11,45.36
2020-11-24 22:00:56,39.0,22.29,384.49,70.31,79.21,39.48
2020-11-24 23:00:56,38.0,26.97,434.16,68.16,77.68,38.47
2020-11-25 00:00:56,38.0,25.96,396.0,61.06,68.33,38.31
2020-11-25 01:00:56,46.0,24.38,329.38,53.18,57.3,40.99
2020-11-25 02:00:56,28.0,20.01,373.88,52.54,55.45,41.84
2020-11-25 03:00:56,30.0,15.38,353.37,47.55,51.55,43.13
2020-11-25 04:00:56,21.0,15.86,376.41,46.86,53.51,40.39
2020-11-25 05:00:56,24.0,23.32,297.11,27.94,30.61,45.48
2020-11-25 06:00:56,25.0,20.76,268.14,31.73,34.5,43.6
2020-11-25 07:00:56,25.0,25.82,262.07,40.93,47.2,39.57
2020-11-25 08:00:56,25.0,22.26,327.72,52.83,64.99,34.29
2020-11-25 09:00:56,28.0,17.21,360.73,59.69,81.79,33.76
2020-11-25 10:00:56,33.0,18.53,333.12,46.88,66.92,37.37
2020-11-25 11:00:56,37.0,28.2,331.85,39.44,58.7,42.37
2020-11-25 12:00:56,38.0,32.57,337.78,50.79,75.86,48.95
2020-11-25 13:00:56,33.0,35.62,461.17,68.95,100.75,51.27
2020-11-25 14:00:56,22.0,28.11,291.24,41.36,61.05,56.65
2020-11-25 15:00:56,18.0,21.54,253.54,32.27,49.38,57.26
2020-11-25 16:00:56,24.0,16.71,246.85,29.69,44.57,56.84
2020-11-25 17:00:56,19.0,18.66,290.54,34.49,46.9,54.35
2020-11-25 18:00:56,25.0,14.0,309.95,56.46,68.03,47.05
2020-11-25 19:00:56,30.0,11.84,431.33,93.57,112.03,36.55
2020-11-25 20:00:56,53.0,17.12,366.36,78.8,90.11,37.55
2020-11-25 21:00:56,51.0,14.74,355.66,70.9,81.3,38.63
2020-11-25 22:00:56,34.0,19.19,317.71,54.22,60.26,42.74
2020-11-25 23:00:56,32.0,14.71,307.26,49.72,53.87,42.78
2020-11-26 00:00:56,36.0,12.09,263.9,43.14,45.58,43.87
2020-11-26 01:00:56,30.0,16.28,434.48,43.34,46.6,42.36
2020-11-26 02:00:56,32.0,14.12,371.46,32.39,35.24,43.41
2020-11-26 03:00:56,29.0,11.35,357.86,26.15,28.15,43.83
2020-11-26 04:00:56,20.0,14.64,357.87,24.14,25.8,43.02
2020-11-26 05:00:56,25.0,14.89,349.29,21.61,23.52,42.33
2020-11-26 06:00:56,26.0,11.3,314.14,20.99,23.1,42.16
2020-11-26 07:00:56,24.0,9.1,316.44,33.86,43.09,38.25
2020-11-26 08:00:56,27.0,6.72,371.74,48.86,65.08,33.55
2020-11-26 09:00:56,24.0,10.11,425.61,55.84,83.21,33.2
2020-11-26 10:00:56,27.0,15.12,442.57,44.01,69.17,37.83
2020-11-26 11:00:56,45.0,31.99,382.34,34.88,54.12,43.74
2020-11-26 12:00:56,36.0,25.02,299.66,36.85,58.59,49.14
2020-11-26 13:00:56,25.0,36.14,334.4,37.02,57.52,52.02
2020-11-26 14:00:56,20.0,25.45,505.54,61.31,91.35,51.4
2020-11-26 15:00:56,29.0,20.32,512.01,68.3,99.04,50.6
2020-11-26 16:00:56,39.0,19.43,444.5,69.33,97.3,49.42
2020-11-26 17:00:56,32.0,18.51,586.01,101.16,135.04,41.49
2020-11-26 18:00:56,39.0,18.02,1293.55,256.96,474.02,30.24
2020-11-26 19:00:56,81.0,23.15,1717.88,295.56,584.38,30.02
2020-11-26 20:00:56,137.0,29.95,1432.09,230.35,432.25,29.81
2020-11-26 21:00:56,102.0,35.69,1104.91,197.6,362.03,29.58
2020-11-26 22:00:56,98.0,32.97,786.77,127.03,196.88,29.72
2020-11-26 23:00:56,58.0,23.28,606.0,84.79,109.68,31.03
2020-11-27 00:00:56,47.0,18.78,478.63,51.8,59.55,36.11
2020-11-27 01:00:56,41.0,25.78,384.57,40.9,45.59,37.66
2020-11-27 02:00:56,33.0,20.42,353.36,34.52,37.83,39.97
2020-11-27 03:00:56,22.0,14.51,332.84,32.75,35.75,39.91
2020-11-27 04:00:56,23.0,11.38,403.51,44.04,49.97,34.11
2020-11-27 05:00:56,24.0,17.88,417.61,40.7,46.3,32.83
2020-11-27 06:00:56,24.0,14.75,391.49,37.36,42.66,33.26
2020-11-27 07:00:56,27.0,20.54,405.03,38.95,46.99,32.27
2020-11-27 08:00:56,26.0,14.67,619.24,53.94,77.96,29.47
2020-11-27 09:00:56,31.0,11.66,780.77,95.96,186.34,29.81
2020-11-27 10:00:56,40.0,23.31,777.29,90.7,166.25,33.22
2020-11-27 11:00:56,52.0,42.37,717.03,107.62,183.91,38.22
2020-11-27 12:00:56,60.0,50.6,493.56,78.83,126.62,43.62
2020-11-27 13:00:56,38.0,38.51,366.78,56.19,92.37,48.75
2020-11-27 14:00:56,37.0,29.02,386.35,46.74,73.25,52.98
2020-11-27 15:00:56,35.0,26.33,330.18,42.47,66.67,52.67
2020-11-27 16:00:56,33.0,19.23,353.53,57.0,85.8,48.24
2020-11-27 17:00:56,29.0,14.22,442.06,72.98,106.63,45.37
2020-11-27 18:00:56,30.0,15.95,624.64,139.25,222.95,35.72
2020-11-27 19:00:56,46.0,11.82,1021.91,201.17,354.67,29.98
2020-11-27 20:00:56,81.0,8.55,1110.67,183.47,309.08,29.5
2020-11-27 21:00:56,54.0,11.2,1336.37,197.57,367.63,29.88
2020-11-27 22:00:56,95.0,28.43,1694.95,231.44,459.87,30.05
2020-11-27 23:00:56,84.0,30.14,1496.05,205.08,391.68,29.81
2020-11-28 00:00:56,76.0,36.53,1303.55,160.86,284.08,29.65
2020-11-28 01:00:56,55.0,26.14,1063.69,131.8,221.48,29.72
2020-11-28 02:00:56,55.0,19.22,1037.11,102.29,161.05,29.45
2020-11-28 03:00:56,41.0,26.49,407.34,46.54,53.37,35.85
2020-11-28 04:00:56,27.0,20.8,391.93,29.61,32.8,40.74
2020-11-28 05:00:56,23.0,14.56,335.49,22.53,25.18,42.59
2020-11-28 06:00:56,21.0,11.23,452.72,26.42,29.74,40.17
2020-11-28 07:00:56,20.0,22.94,354.95,27.58,32.16,39.79
2020-11-28 08:00:56,24.0,23.05,370.38,32.47,38.05,37.36
2020-11-28 09:00:56,20.0,17.1,341.56,40.47,52.34,36.42
2020-11-28 10:00:56,27.0,21.25,463.3,58.86,94.05,35.67
2020-11-28 11:00:56,35.0,31.23,786.99,106.14,183.92,36.34
2020-11-28 12:00:56,68.0,37.18,478.55,77.17,124.14,41.77
2020-11-28 13:00:56,60.0,42.94,398.33,61.62,97.56,45.66
2020-11-28 14:00:56,38.0,37.0,367.87,48.1,74.49,49.64
2020-11-28 15:00:56,39.0,31.32,398.15,53.57,81.1,49.81
2020-11-28 16:00:56,47.0,23.0,455.96,70.33,105.17,43.59
2020-11-28 17:00:56,44.0,21.9,545.76,89.65,126.99,38.88
2020-11-28 18:00:56,53.0,15.82,807.0,136.88,208.8,32.12
2020-11-28 19:00:56,68.0,17.69,1285.0,183.92,311.75,30.5
2020-11-28 20:00:56,110.0,28.46,1433.64,196.43,347.22,29.86
2020-11-28 21:00:56,97.0,30.87,1502.45,192.97,336.02,29.93
2020-11-28 22:00:56,93.0,36.04,1431.48,148.73,251.0,30.13
2020-11-28 23:00:56,88.0,35.07,983.62,119.38,187.82,29.7
2020-11-29 00:00:56,59.0,34.22,710.39,71.44,88.39,32.66
2020-11-29 01:00:56,52.0,39.15,491.74,40.72,44.57,37.16
2020-11-29 02:00:56,51.0,37.17,430.25,32.96,36.23,38.42
2020-11-29 03:00:56,37.0,29.6,413.15,27.45,30.04,39.67
2020-11-29 04:00:56,33.0,25.88,393.63,26.27,28.85,39.35
2020-11-29 05:00:56,31.0,20.11,416.06,24.3,26.7,39.19
2020-11-29 06:00:56,30.0,23.99,391.9,24.72,27.51,37.98
2020-11-29 07:00:56,32.0,21.91,388.84,26.39,29.76,37.22
2020-11-29 08:00:56,31.0,25.16,438.32,31.78,36.39,35.27
2020-11-29 09:00:56,28.0,23.24,444.53,29.66,36.82,35.63
2020-11-29 10:00:56,32.0,25.49,440.03,29.16,41.75,37.56
2020-11-29 11:00:56,39.0,39.22,630.27,59.75,97.74,37.81
2020-11-29 12:00:56,44.0,42.31,716.1,73.68,117.71,40.73
2020-11-29 13:00:56,57.0,37.29,502.11,63.43,97.21,42.05
2020-11-29 14:00:56,53.0,34.17,503.44,67.84,101.98,42.55
2020-11-29 15:00:56,55.0,33.19,550.25,75.76,110.04,41.56
2020-11-29 16:00:56,63.0,39.06,573.91,74.95,103.25,43.85
2020-11-29 17:00:56,69.0,50.58,596.17,84.22,112.65,43.01
2020-11-29 18:00:56,79.0,44.29,977.45,157.21,237.5,31.6
2020-11-29 19:00:56,96.0,47.58,1309.31,182.02,300.26,30.0
2020-11-29 20:00:56,111.0,57.15,1688.23,221.89,406.14,30.22
2020-11-29 21:00:56,132.0,60.29,936.42,110.83,144.18,34.07
2020-11-29 22:00:56,90.0,63.25,1271.36,142.52,241.13,29.63
2020-11-29 23:00:56,95.0,65.56,1358.28,135.55,224.08,30.04
2020-11-30 00:00:56,105.0,71.69,1221.62,118.37,184.69,30.01
2020-11-30 01:00:56,88.0,69.53,1086.71,96.95,142.68,29.94
2020-11-30 02:00:56,93.0,66.4,897.71,81.97,108.06,29.4
2020-11-30 03:00:56,74.0,60.97,872.01,83.93,111.55,29.37
2020-11-30 04:00:56,72.0,51.8,731.82,65.94,81.21,29.86
2020-11-30 05:00:56,61.0,35.3,594.89,51.38,56.15,31.61
2020-11-30 06:00:56,48.0,46.4,454.96,37.76,40.44,36.12
2020-11-30 07:00:56,48.0,38.96,393.55,44.29,48.77,33.91
2020-11-30 08:00:56,42.0,34.05,490.05,64.58,83.31,30.79
2020-11-30 09:00:56,51.0,27.46,472.06,72.53,103.24,31.02
2020-11-30 10:00:56,56.0,31.34,536.02,77.0,120.79,32.34
2020-11-30 11:00:56,52.0,43.58,867.28,134.94,238.5,33.35
2020-11-30 12:00:56,91.0,49.06,568.44,100.72,149.43,40.11
2020-11-30 13:00:56,87.0,50.64,445.46,76.18,111.53,45.95
2020-11-30 14:00:56,73.0,40.55,365.48,53.2,79.51,51.37
2020-11-30 15:00:56,48.0,33.93,380.15,56.27,80.43,49.99
2020-11-30 16:00:56,43.0,26.96,473.13,85.12,116.0,42.92
2020-11-30 17:00:56,57.0,21.58,595.84,118.64,156.42,38.98
2020-11-30 18:00:56,72.0,25.25,1005.59,191.43,276.38,31.89
2020-11-30 19:00:56,102.0,34.81,1516.97,269.53,471.41,30.13
2020-11-30 20:00:56,141.0,55.42,1451.62,243.08,427.2,29.91
2020-11-30 21:00:56,142.0,53.75,1293.68,196.83,335.01,29.51
2020-11-30 22:00:56,118.0,57.22,1157.59,164.28,258.97,29.8
2020-11-30 23:00:56,107.0,54.98,987.16,120.68,167.94,29.82
2020-12-01 00:00:56,85.0,49.95,535.9,73.25,82.17,33.98
2020-12-01 01:00:56,67.0,40.6,456.36,50.97,55.28,38.17
2020-12-01 02:00:56,60.0,31.43,357.75,36.2,39.3,43.32
2020-12-01 03:00:56,42.0,35.63,336.28,29.59,32.25,45.57
2020-12-01 04:00:56,41.0,32.02,316.49,26.96,29.5,45.53
2020-12-01 05:00:56,41.0,35.41,321.9,25.45,27.59,44.59
2020-12-01 06:00:56,40.0,29.71,358.66,28.02,30.42,42.93
2020-12-01 07:00:56,38.0,23.82,322.29,34.3,38.52,40.93
2020-12-01 08:00:56,43.0,30.24,436.49,49.9,59.97,37.24
2020-12-01 09:00:56,49.0,26.54,449.21,64.58,83.05,34.95
2020-12-01 10:00:56,53.0,35.24,410.56,60.27,82.3,36.73
2020-12-01 11:00:56,57.0,35.58,418.15,48.4,69.12,39.71
2020-12-01 12:00:56,46.0,35.75,341.61,34.63,53.1,42.15
2020-12-01 13:00:56,26.0,36.58,282.71,30.23,47.92,45.69
2020-12-01 14:00:56,18.0,28.61,298.45,33.59,49.65,44.99
2020-12-01 15:00:56,20.0,21.0,280.5,29.82,45.73,47.84
2020-12-01 16:00:56,19.0,17.52,264.75,26.83,41.55,47.18
2020-12-01 17:00:56,11.0,12.29,320.13,34.72,49.5,43.05
2020-12-01 18:00:56,30.0,9.04,375.15,57.88,71.44,36.16
2020-12-01 19:00:56,45.0,12.52,362.27,58.09,73.69,33.24
2020-12-01 20:00:56,34.0,9.59,369.62,53.71,69.81,34.12
2020-12-01 21:00:56,24.0,7.95,431.19,55.81,69.82,33.34
2020-12-01 22:00:56,30.0,6.53,401.75,50.52,60.12,33.7
2020-12-01 23:00:56,29.0,5.83,387.78,51.37,61.47,32.96
2020-12-02 00:00:56,29.0,5.74,409.69,52.59,63.27,31.65
2020-12-02 01:00:56,30.0,11.38,386.9,52.27,61.17,31.12
2020-12-02 02:00:56,32.0,8.54,444.86,54.19,65.54,29.69
2020-12-02 03:00:56,38.0,14.04,369.06,45.04,52.45,30.32
2020-12-02 04:00:56,35.0,11.02,371.61,46.92,55.6,29.51
2020-12-02 05:00:56,40.0,8.22,782.65,45.21,60.16,29.21
2020-12-02 06:00:56,48.0,13.13,620.8,43.3,57.7,29.02
2020-12-02 07:00:56,40.0,13.96,349.97,50.49,61.66,29.23
2020-12-02 08:00:56,60.0,19.84,325.88,61.61,80.28,28.9
2020-12-02 09:00:56,60.0,23.97,460.55,80.9,125.03,29.64
2020-12-02 10:00:56,72.0,33.23,892.08,129.14,238.18,31.01
2020-12-02 11:00:56,95.0,44.03,950.76,146.43,266.57,32.03
2020-12-02 12:00:56,122.0,56.28,718.06,114.8,188.47,36.21
2020-12-02 13:00:56,92.0,53.86,529.93,80.57,121.44,40.1
2020-12-02 14:00:56,55.0,55.09,476.5,69.83,100.23,43.46
2020-12-02 15:00:56,64.0,48.32,464.88,76.91,109.52,42.35
2020-12-02 16:00:56,73.0,46.61,490.92,83.72,113.6,41.54
2020-12-02 17:00:56,79.0,39.87,586.77,109.52,144.22,37.51
2020-12-02 18:00:56,78.0,47.82,803.63,159.63,223.63,32.64
2020-12-02 19:00:56,101.0,54.38,1350.91,204.72,326.41,30.13
2020-12-02 20:00:56,142.0,58.99,423.83,74.22,86.64,31.91
2020-12-02 21:00:56,67.0,52.67,428.22,85.43,109.53,29.36
2020-12-02 22:00:56,84.0,44.01,427.8,75.69,95.95,29.27
2020-12-02 23:00:56,72.0,37.81,361.49,69.21,84.14,29.13
2020-12-03 00:00:56,73.0,42.99,325.62,60.61,67.85,29.93
2020-12-03 01:00:56,80.0,37.61,312.83,55.85,60.58,30.37
2020-12-03 02:00:56,59.0,37.67,365.41,59.27,68.06,29.48
2020-12-03 03:00:56,47.0,36.4,443.77,62.68,76.38,29.05
2020-12-03 04:00:56,48.0,38.61,431.18,58.91,72.72,28.92
2020-12-03 05:00:56,44.0,29.75,498.94,49.5,56.7,29.62
2020-12-03 06:00:56,49.0,34.44,488.76,41.19,45.65,30.85
2020-12-03 07:00:56,56.0,25.77,481.98,43.2,49.53,30.13
2020-12-03 08:00:56,49.0,25.52,455.9,46.27,57.62,29.87
2020-12-03 09:00:56,53.0,32.03,483.2,50.85,72.8,30.34
2020-12-03 10:00:56,53.0,31.36,460.58,52.33,83.55,31.96
2020-12-03 11:00:56,54.0,30.45,657.19,71.93,126.03,32.71
2020-12-03 12:00:56,67.0,37.94,978.91,133.87,233.22,34.87
2020-12-03 13:00:56,102.0,46.34,585.65,89.8,140.42,39.63
2020-12-03 14:00:56,52.0,35.74,453.8,72.63,107.66,42.16
2020-12-03 15:00:56,66.0,63.5,426.59,68.17,97.42,42.74
2020-12-03 16:00:56,64.0,55.33,490.1,85.72,120.19,40.02
2020-12-03 17:00:56,68.0,52.52,591.69,105.08,143.7,35.72
2020-12-03 18:00:56,73.0,46.6,806.08,149.36,221.34,30.92
2020-12-03 19:00:56,96.0,44.98,1174.42,195.12,308.61,29.82
2020-12-03 20:00:56,111.0,44.04,1496.39,229.11,397.91,29.91
2020-12-03 21:00:56,117.0,55.68,1582.54,215.56,383.48,29.67
2020-12-03 22:00:56,103.0,63.03,1305.32,176.5,311.08,29.16
2020-12-03 23:00:56,89.0,56.71,850.53,123.7,195.0,29.36
2020-12-04 00:00:56,72.0,48.5,624.51,94.13,129.81,29.04
2020-12-04 01:00:56,56.0,47.4,738.54,97.24,148.44,29.16
2020-12-04 02:00:56,70.0,44.89,552.09,70.48,90.92,29.77
2020-12-04 03:00:56,53.0,38.78,398.39,52.23,58.65,31.47
2020-12-04 04:00:56,44.0,42.61,429.33,48.3,53.4,32.68
2020-12-04 05:00:56,42.0,38.8,405.49,39.24,42.85,34.53
2020-12-04 06:00:56,41.0,36.68,347.02,39.81,44.01,32.89
2020-12-04 07:00:56,35.0,26.58,335.34,43.19,49.64,31.8
2020-12-04 08:00:56,38.0,20.84,301.88,48.33,62.89,30.62
2020-12-04 09:00:56,42.0,18.82,353.37,57.09,82.04,30.59
2020-12-04 10:00:56,39.0,21.18,507.4,85.04,151.94,31.6
2020-12-04 11:00:56,56.0,27.03,552.44,91.46,163.57,32.96
2020-12-04 12:00:56,59.0,32.88,445.92,82.08,128.91,39.71
2020-12-04 13:00:56,48.0,33.97,359.51,66.79,101.34,42.55
