Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2019-08-12 21:00:56,27.37,15.19,3.26,223.89,105.13,15.72,22.66
2019-08-12 22:00:56,22.98,12.55,3.22,275.17,100.95,19.61,27.33
2019-08-12 23:00:56,17.98,9.64,3.25,355.33,89.27,28.27,36.46
2019-08-13 00:00:56,20.24,11.03,3.28,453.07,71.49,36.06,49.39
2019-08-13 01:00:56,23.29,15.6,3.09,383.24,64.66,29.73,41.69
2019-08-13 02:00:56,19.25,17.34,3.01,205.35,73.11,14.74,19.42
2019-08-13 03:00:56,14.5,0.0,2.99,148.08,83.54,8.51,10.99
2019-08-13 04:00:56,13.49,0.0,2.89,128.23,85.85,7.68,9.39
2019-08-13 05:00:56,15.74,12.28,2.59,154.95,79.11,6.75,8.16
2019-08-13 06:00:56,17.54,11.58,2.33,160.75,67.88,5.31,6.54
2019-08-13 07:00:56,18.46,11.26,2.56,176.35,56.41,6.12,6.89
2019-08-13 08:00:56,28.27,14.4,2.97,228.4,57.78,11.05,12.59
2019-08-13 09:00:56,42.27,21.98,3.21,203.3,81.48,12.99,15.7
2019-08-13 10:00:56,44.54,29.88,3.34,182.55,98.71,12.25,16.5
2019-08-13 11:00:56,35.48,31.71,3.57,197.47,100.78,12.44,17.99
2019-08-13 12:00:56,29.25,28.31,3.68,201.17,104.24,10.87,15.84
2019-08-13 13:00:56,26.01,0.0,3.5,197.62,106.39,10.15,15.07
2019-08-13 14:00:56,22.72,0.0,3.25,207.12,105.15,11.28,16.97
2019-08-13 15:00:56,24.01,23.78,3.1,222.78,105.17,12.68,19.39
2019-08-13 16:00:56,24.84,19.62,3.03,229.61,105.67,13.63,20.48
2019-08-13 17:00:56,22.04,17.09,3.13,261.75,102.78,16.0,24.33
2019-08-13 18:00:56,20.97,17.59,3.05,285.78,99.52,17.54,26.33
2019-08-13 19:00:56,21.97,19.48,2.91,286.35,95.82,19.94,27.12
2019-08-13 20:00:56,24.85,16.71,2.87,477.45,73.79,35.35,50.25
2019-08-13 21:00:56,30.82,14.37,2.93,831.62,42.01,55.9,85.26
2019-08-13 22:00:56,35.69,14.62,3.02,772.83,37.41,53.6,85.64
2019-08-13 23:00:56,34.89,14.66,3.06,606.6,44.38,45.92,72.97
2019-08-14 00:00:56,30.83,17.67,3.11,587.43,43.36,40.15,60.93
2019-08-14 01:00:56,28.54,20.3,3.07,427.72,39.0,31.4,45.01
2019-08-14 02:00:56,27.51,18.25,3.0,381.76,31.65,30.1,39.38
2019-08-14 03:00:56,26.77,15.88,2.97,326.47,35.98,20.66,25.31
2019-08-14 04:00:56,26.25,16.63,3.12,248.2,38.83,12.21,15.81
2019-08-14 05:00:56,26.71,17.13,2.73,247.65,32.31,10.55,14.71
2019-08-14 06:00:56,28.21,17.57,2.08,263.96,25.81,11.59,16.53
2019-08-14 07:00:56,30.88,19.76,2.01,273.4,22.38,12.5,17.02
2019-08-14 08:00:56,36.54,23.54,2.12,281.11,31.32,13.14,16.78
2019-08-14 09:00:56,42.41,31.86,2.37,302.6,52.55,16.44,21.79
2019-08-14 10:00:56,43.32,36.63,2.79,302.01,78.13,17.44,23.68
2019-08-14 11:00:56,40.34,34.25,3.0,313.78,92.79,18.13,25.19
2019-08-14 12:00:56,35.46,31.77,2.95,329.93,97.24,19.45,27.06
2019-08-14 13:00:56,30.57,29.32,2.57,366.93,101.17,21.14,28.84
2019-08-14 14:00:56,32.92,26.48,2.14,361.74,104.88,23.06,31.61
2019-08-14 15:00:56,43.84,22.24,2.08,336.36,111.69,23.48,31.1
2019-08-14 16:00:56,46.24,19.65,2.23,336.81,124.08,22.37,27.67
2019-08-14 17:00:56,31.61,19.33,2.41,352.79,120.05,24.54,29.59
2019-08-14 18:00:56,20.8,18.09,2.38,492.16,88.77,39.69,51.65
2019-08-14 19:00:56,25.47,17.06,2.26,688.19,58.7,55.6,75.99
2019-08-14 20:00:56,34.6,15.0,2.21,762.3,44.23,53.67,78.66
2019-08-14 21:00:56,34.23,12.9,2.18,754.7,31.88,50.7,78.84
2019-08-14 22:00:56,30.06,13.43,2.23,658.36,22.46,53.76,79.71
2019-08-14 23:00:56,31.04,14.8,2.17,557.38,20.32,48.25,67.09
2019-08-15 00:00:56,35.7,15.58,2.23,515.79,15.91,42.24,58.57
2019-08-15 01:00:56,39.47,16.3,3.16,429.22,13.57,38.83,54.86
2019-08-15 02:00:56,40.43,18.27,4.33,338.27,18.38,31.6,40.57
2019-08-15 03:00:56,41.02,21.88,4.42,287.87,21.29,26.44,31.65
2019-08-15 04:00:56,37.02,23.12,3.88,295.7,20.51,21.03,26.1
2019-08-15 05:00:56,32.6,20.24,3.33,292.7,21.6,18.53,22.63
2019-08-15 06:00:56,36.7,19.45,3.0,259.52,29.35,20.5,23.83
2019-08-15 07:00:56,39.39,21.93,2.88,254.93,38.73,21.67,25.51
2019-08-15 08:00:56,41.0,26.41,2.71,346.12,38.24,24.93,30.95
2019-08-15 09:00:56,58.41,32.33,2.38,450.88,45.68,32.88,41.85
2019-08-15 10:00:56,102.06,38.6,2.35,552.28,54.0,47.6,62.56
2019-08-15 11:00:56,134.53,44.01,2.71,545.72,58.32,46.22,63.15
2019-08-15 12:00:56,127.88,46.75,3.0,454.39,81.03,38.16,53.34
2019-08-15 13:00:56,161.68,46.17,3.01,492.44,95.92,48.76,64.29
2019-08-15 14:00:56,224.87,42.0,2.82,580.39,89.37,48.58,67.56
2019-08-15 15:00:56,160.5,38.67,2.49,590.77,83.95,41.02,65.23
2019-08-15 16:00:56,76.98,34.38,2.28,503.24,85.77,38.07,61.4
2019-08-15 17:00:56,68.61,29.92,2.8,466.84,85.35,33.88,54.63
2019-08-15 18:00:56,62.66,27.33,3.18,573.71,76.98,38.78,70.7
2019-08-15 19:00:56,66.58,24.37,3.14,722.3,64.71,52.51,93.55
2019-08-15 20:00:56,70.45,21.93,3.08,821.36,53.71,61.33,100.56
2019-08-15 21:00:56,63.18,21.45,2.94,862.31,41.64,62.28,104.46
2019-08-15 22:00:56,59.99,20.31,3.84,790.76,34.31,55.37,89.44
2019-08-15 23:00:56,50.68,19.7,4.15,724.05,30.31,52.05,76.46
2019-08-16 00:00:56,39.42,20.56,3.47,618.8,25.39,50.26,71.44
2019-08-16 01:00:56,42.63,21.9,3.55,441.74,28.23,37.65,47.7
2019-08-16 02:00:56,43.3,26.41,3.65,366.71,31.87,28.47,33.8
2019-08-16 03:00:56,38.07,28.15,3.75,334.63,33.26,21.27,26.78
2019-08-16 04:00:56,35.9,26.97,3.77,309.42,31.56,17.97,22.9
2019-08-16 05:00:56,41.19,27.25,3.29,280.25,33.2,15.19,19.85
2019-08-16 06:00:56,37.63,25.78,2.82,267.29,37.48,11.61,16.05
2019-08-16 07:00:56,29.93,23.76,2.47,293.1,35.09,11.54,15.7
2019-08-16 08:00:56,33.15,22.36,1.9,383.19,35.34,19.07,24.35
2019-08-16 09:00:56,53.67,22.57,1.67,439.98,39.52,31.2,44.05
2019-08-16 10:00:56,89.48,25.7,2.65,434.34,51.99,28.52,44.99
2019-08-16 11:00:56,130.14,29.08,3.94,428.09,66.14,19.28,31.99
2019-08-16 12:00:56,219.96,29.8,3.5,465.37,70.22,19.83,34.91
2019-08-16 13:00:56,167.51,25.19,2.14,581.87,71.81,25.99,47.36
2019-08-16 14:00:56,51.65,22.57,1.47,523.73,76.27,24.51,43.93
2019-08-16 15:00:56,76.58,25.1,1.52,539.32,78.68,28.82,46.94
2019-08-16 16:00:56,101.11,24.48,1.74,701.91,72.96,41.63,66.4
2019-08-16 17:00:56,101.29,21.81,2.36,629.42,73.08,38.16,62.52
2019-08-16 18:00:56,76.7,22.23,2.54,687.93,66.77,41.23,67.61
2019-08-16 19:00:56,69.47,23.25,2.31,768.4,55.93,49.24,76.86
2019-08-16 20:00:56,91.13,22.86,2.53,891.92,47.52,50.32,85.45
2019-08-16 21:00:56,74.82,24.28,2.69,941.89,45.01,44.29,85.38
2019-08-16 22:00:56,41.93,25.52,2.63,730.7,48.98,35.46,64.75
2019-08-16 23:00:56,33.74,23.53,2.65,663.52,40.87,34.7,58.33
2019-08-17 00:00:56,30.47,20.64,2.56,569.8,35.53,30.8,49.59
2019-08-17 01:00:56,29.45,18.73,2.46,293.5,35.7,23.45,33.83
2019-08-17 02:00:56,33.45,20.08,2.57,123.82,34.68,16.88,22.21
2019-08-17 03:00:56,33.24,22.21,2.7,79.67,39.22,12.15,16.9
2019-08-17 04:00:56,25.59,23.05,2.65,28.77,37.82,8.41,12.17
2019-08-17 05:00:56,19.97,0.0,2.46,34.46,29.04,7.52,11.15
2019-08-17 06:00:56,18.96,0.0,2.16,45.44,23.69,8.33,12.39
2019-08-17 07:00:56,24.2,21.77,1.82,77.45,22.23,10.44,14.05
2019-08-17 08:00:56,43.64,25.83,1.74,169.78,24.63,13.72,18.95
2019-08-17 09:00:56,101.57,32.46,1.9,224.68,38.5,20.16,27.84
2019-08-17 10:00:56,128.58,36.94,2.63,197.29,59.67,23.47,33.96
2019-08-17 11:00:56,113.88,36.73,3.64,156.09,76.28,19.92,31.05
2019-08-17 12:00:56,141.73,34.41,3.75,117.93,86.71,17.88,27.74
2019-08-17 13:00:56,252.97,34.97,3.05,137.53,94.9,18.53,28.96
2019-08-17 14:00:56,233.97,34.5,2.52,164.39,97.79,19.52,29.97
2019-08-17 15:00:56,170.48,29.95,2.4,176.98,85.72,23.58,38.9
2019-08-17 16:00:56,130.3,29.3,2.59,253.16,73.94,24.83,44.64
2019-08-17 17:00:56,64.01,29.41,3.16,306.5,71.2,21.03,39.52
2019-08-17 18:00:56,72.26,23.63,3.12,346.09,58.62,23.9,43.45
2019-08-17 19:00:56,53.2,18.62,2.94,470.52,36.77,35.27,62.23
2019-08-17 20:00:56,28.78,19.02,2.95,560.66,31.45,36.83,69.34
2019-08-17 21:00:56,20.18,0.0,2.62,417.32,45.39,24.29,47.2
2019-08-17 22:00:56,12.09,0.0,2.43,249.15,54.79,19.71,32.34
2019-08-17 23:00:56,9.28,0.0,2.4,201.57,55.71,22.69,32.38
2019-08-18 00:00:56,13.11,12.81,2.29,154.86,58.85,20.68,27.78
2019-08-18 01:00:56,15.5,12.21,2.19,200.94,54.5,17.66,24.33
2019-08-18 02:00:56,15.21,13.34,2.06,230.93,49.11,16.31,22.76
2019-08-18 03:00:56,13.58,12.72,1.88,168.53,57.81,11.82,15.86
2019-08-18 04:00:56,11.81,0.0,1.82,144.91,67.16,6.99,9.23
2019-08-18 05:00:56,10.51,0.0,2.42,142.28,66.55,5.62,7.53
2019-08-18 06:00:56,8.22,0.0,2.69,126.26,63.42,3.98,5.93
2019-08-18 07:00:56,7.89,0.0,2.48,127.96,63.23,4.98,7.21
2019-08-18 08:00:56,11.94,0.0,2.39,148.27,62.11,7.5,10.31
2019-08-18 09:00:56,13.26,12.25,2.36,168.99,64.74,9.06,13.99
2019-08-18 10:00:56,9.89,9.23,2.34,190.75,64.19,12.65,19.45
2019-08-18 11:00:56,8.49,8.16,2.34,246.3,58.81,18.07,24.49
2019-08-18 12:00:56,14.81,9.58,2.45,292.0,59.15,22.59,29.86
2019-08-18 13:00:56,21.87,12.3,2.7,285.5,64.38,20.37,29.34
2019-08-18 14:00:56,17.47,14.6,3.03,279.92,70.47,14.57,24.43
2019-08-18 15:00:56,10.61,0.0,3.11,237.53,74.29,15.72,25.44
2019-08-18 16:00:56,10.1,0.0,3.1,213.22,83.29,14.69,23.99
2019-08-18 17:00:56,15.32,14.83,3.41,226.42,85.79,12.03,22.22
2019-08-18 18:00:56,16.0,11.27,3.58,242.94,79.47,14.13,24.62
2019-08-18 19:00:56,15.11,10.66,3.63,365.39,71.48,20.47,36.18
2019-08-18 20:00:56,21.05,11.13,3.66,562.06,55.71,29.41,56.47
2019-08-18 21:00:56,25.24,10.48,3.55,563.92,43.57,32.04,63.23
2019-08-18 22:00:56,23.33,9.57,3.5,483.68,33.11,26.63,53.17
2019-08-18 23:00:56,20.4,8.08,3.57,499.13,22.09,22.84,50.23
2019-08-19 00:00:56,19.72,10.73,3.56,368.73,26.37,17.05,34.53
2019-08-19 01:00:56,19.05,15.97,3.42,196.08,25.98,15.68,23.17
2019-08-19 02:00:56,20.98,15.44,3.45,126.28,25.34,14.94,22.67
2019-08-19 03:00:56,17.15,12.21,3.62,74.97,29.21,9.04,15.89
2019-08-19 04:00:56,11.51,10.38,3.76,63.78,26.1,7.29,13.27
2019-08-19 05:00:56,11.31,8.73,3.2,48.43,27.08,6.42,10.25
2019-08-19 06:00:56,10.4,7.99,2.68,52.72,25.16,5.96,9.77
2019-08-19 07:00:56,9.91,8.75,2.77,59.21,17.85,7.59,12.87
2019-08-19 08:00:56,11.59,0.0,2.93,158.42,13.29,12.84,23.46
2019-08-19 09:00:56,24.7,0.0,3.02,313.24,18.81,20.66,39.14
2019-08-19 10:00:56,43.54,34.72,3.46,395.79,24.16,31.73,58.01
2019-08-19 11:00:56,54.5,35.3,4.12,440.89,23.45,36.31,69.64
2019-08-19 12:00:56,62.62,33.17,4.18,413.12,31.93,35.35,67.33
2019-08-19 13:00:56,57.47,29.6,3.85,230.69,63.91,25.91,43.46
2019-08-19 14:00:56,42.24,26.31,3.61,104.1,86.14,16.27,25.48
2019-08-19 15:00:56,32.21,25.42,3.53,139.99,80.59,18.13,28.66
2019-08-19 16:00:56,30.41,22.5,3.39,197.59,64.29,23.67,36.59
2019-08-19 17:00:56,32.93,19.35,2.68,419.08,39.62,38.34,64.51
2019-08-19 18:00:56,64.3,21.78,2.39,779.67,20.42,54.46,107.89
2019-08-19 19:00:56,97.02,28.67,2.99,1058.2,12.44,59.61,128.27
2019-08-19 20:00:56,106.4,36.33,3.28,1176.09,9.89,52.88,123.42
2019-08-19 21:00:56,92.69,40.69,3.29,1037.91,6.42,41.96,110.61
2019-08-19 22:00:56,63.83,39.89,3.45,782.53,4.75,39.69,90.81
2019-08-19 23:00:56,51.47,34.83,3.28,624.17,4.68,37.6,71.47
2019-08-20 00:00:56,43.51,28.4,3.24,419.2,10.18,29.23,52.05
2019-08-20 01:00:56,36.61,24.18,3.31,259.23,18.15,20.63,34.54
2019-08-20 02:00:56,34.39,23.67,3.28,225.55,18.82,15.42,24.96
2019-08-20 03:00:56,30.55,26.75,3.14,170.45,21.96,11.99,18.3
2019-08-20 04:00:56,25.41,0.0,2.95,160.19,24.14,9.14,13.15
2019-08-20 05:00:56,19.54,0.0,2.63,146.64,20.84,6.81,11.06
2019-08-20 06:00:56,15.78,0.0,2.29,142.54,15.86,6.82,13.71
2019-08-20 07:00:56,17.27,16.4,1.97,212.86,11.44,8.8,18.09
2019-08-20 08:00:56,20.15,17.24,1.79,304.92,12.14,12.87,22.1
2019-08-20 09:00:56,29.34,24.85,2.12,472.41,14.91,26.17,42.24
2019-08-20 10:00:56,38.02,30.0,3.2,534.0,23.68,36.22,57.7
2019-08-20 11:00:56,42.61,29.03,4.2,448.57,38.1,37.45,63.35
2019-08-20 12:00:56,52.81,29.43,4.3,488.95,45.54,38.64,68.45
2019-08-20 13:00:56,55.08,31.61,3.88,437.26,55.07,34.28,54.31
2019-08-20 14:00:56,49.36,29.39,3.47,367.1,62.85,28.57,44.97
2019-08-20 15:00:56,45.73,28.31,3.39,362.71,64.87,28.49,48.35
2019-08-20 16:00:56,53.83,32.32,3.81,371.69,66.63,35.79,57.0
2019-08-20 17:00:56,61.64,32.68,3.74,413.17,63.0,37.08,59.07
2019-08-20 18:00:56,60.42,30.51,3.04,508.52,56.43,33.36,53.05
2019-08-20 19:00:56,67.68,30.73,2.67,905.41,33.23,43.97,81.64
2019-08-20 20:00:56,105.46,30.94,2.6,1385.88,10.68,56.36,138.48
2019-08-20 21:00:56,105.12,33.27,2.64,1308.83,8.63,54.81,139.13
2019-08-20 22:00:56,80.28,36.93,2.54,944.87,10.61,47.23,99.6
2019-08-20 23:00:56,73.73,39.16,2.45,680.02,10.3,36.23,61.13
2019-08-21 00:00:56,61.2,40.24,2.7,611.27,7.89,31.99,55.08
2019-08-21 01:00:56,55.86,38.59,3.5,718.34,4.27,31.82,56.1
2019-08-21 02:00:56,47.47,36.51,4.3,768.44,1.35,28.77,42.27
2019-08-21 03:00:56,39.47,37.74,4.59,653.05,5.08,23.97,33.19
2019-08-21 04:00:56,34.47,0.0,4.76,405.84,13.67,16.79,22.57
2019-08-21 05:00:56,31.25,0.0,4.07,309.8,21.72,10.4,14.32
2019-08-21 06:00:56,27.72,0.0,3.02,314.82,21.38,9.02,15.51
2019-08-21 07:00:56,26.38,25.84,2.22,396.96,13.32,11.83,24.03
2019-08-21 08:00:56,27.53,26.54,1.64,437.0,10.38,19.51,37.41
2019-08-21 09:00:56,36.71,27.53,1.42,459.95,17.57,24.84,44.37
2019-08-21 10:00:56,50.8,29.2,1.51,465.62,20.48,31.48,51.53
2019-08-21 11:00:56,67.23,35.15,1.49,430.73,44.1,31.87,49.31
2019-08-21 12:00:56,76.66,35.3,1.29,504.77,46.83,25.64,39.61
2019-08-21 13:00:56,0.0,0.0,0.99,360.31,18.43,0.0,0.0
2019-08-21 14:00:56,0.0,0.0,1.35,281.09,19.11,5.22,6.54
2019-08-21 15:00:56,0.0,19.74,2.34,301.01,67.4,14.82,19.54
2019-08-21 16:00:56,0.0,43.82,2.79,245.55,79.4,21.35,30.67
2019-08-21 17:00:56,0.0,50.2,3.78,288.54,71.23,25.21,40.83
2019-08-21 18:00:56,85.09,36.57,4.28,300.74,76.89,28.1,42.96
2019-08-21 19:00:56,46.48,28.78,5.17,574.73,54.02,62.14,94.42
2019-08-21 20:00:56,26.82,24.29,7.04,972.49,24.21,79.56,131.47
2019-08-21 21:00:56,21.35,0.0,6.94,824.44,22.34,59.54,103.35
2019-08-21 22:00:56,20.87,0.0,6.18,555.64,18.8,44.61,80.58
2019-08-21 23:00:56,23.78,0.0,6.71,439.62,17.25,36.06,61.17
2019-08-22 00:00:56,25.1,0.0,6.67,309.12,20.32,29.91,40.83
2019-08-22 01:00:56,22.23,0.0,6.53,192.85,16.95,26.28,35.54
2019-08-22 02:00:56,20.37,0.0,6.77,120.09,14.1,18.34,26.43
2019-08-22 03:00:56,19.56,0.0,7.03,80.95,13.07,14.85,18.65
2019-08-22 04:00:56,20.01,0.0,6.9,61.25,11.23,15.21,18.16
2019-08-22 05:00:56,20.18,0.0,5.4,45.64,9.21,12.29,14.82
2019-08-22 06:00:56,21.96,0.0,4.15,54.88,9.45,10.15,12.26
2019-08-22 07:00:56,24.76,18.0,3.92,51.2,14.38,14.51,17.98
2019-08-22 08:00:56,22.55,16.99,3.89,104.68,22.73,20.3,28.61
2019-08-22 09:00:56,20.23,18.95,4.14,227.23,31.04,29.53,43.97
2019-08-22 10:00:56,27.09,22.24,4.53,250.57,40.8,33.87,50.68
2019-08-22 11:00:56,39.63,24.95,4.49,192.49,61.2,27.6,41.46
2019-08-22 12:00:56,47.38,26.83,4.18,202.04,69.87,27.98,41.93
2019-08-22 13:00:56,50.19,28.84,4.81,346.62,66.63,35.3,53.53
2019-08-22 14:00:56,51.18,28.86,4.92,380.72,66.32,32.68,48.07
2019-08-22 15:00:56,49.04,23.9,4.57,275.74,73.16,26.48,38.86
2019-08-22 16:00:56,56.67,17.81,4.75,259.54,77.54,32.24,45.55
2019-08-22 17:00:56,74.98,16.83,4.76,379.76,71.02,38.34,57.04
2019-08-22 18:00:56,72.58,21.82,5.25,605.16,63.24,51.46,85.22
2019-08-22 19:00:56,59.69,25.63,5.94,824.02,48.44,62.37,106.96
2019-08-22 20:00:56,63.04,25.24,7.79,949.04,27.2,62.16,112.0
2019-08-22 21:00:56,72.21,26.69,7.52,929.61,13.29,55.64,104.93
2019-08-22 22:00:56,66.23,29.37,5.65,737.94,13.17,43.33,84.32
2019-08-22 23:00:56,51.66,29.44,5.73,498.68,16.9,33.75,65.25
2019-08-23 00:00:56,47.64,26.33,5.65,330.83,20.84,26.51,49.36
2019-08-23 01:00:56,41.8,25.94,5.17,200.14,27.53,17.57,30.29
2019-08-23 02:00:56,0.0,28.56,4.73,102.99,37.34,11.06,17.15
2019-08-23 03:00:56,0.0,27.24,5.1,51.33,44.0,7.39,10.12
2019-08-23 04:00:56,0.0,25.94,5.0,41.46,49.93,7.61,9.32
2019-08-23 05:00:56,0.0,26.77,4.27,20.55,55.17,8.17,9.35
2019-08-23 06:00:56,0.0,0.0,4.25,39.24,49.19,9.85,11.84
2019-08-23 07:00:56,31.73,0.0,4.02,54.72,43.13,9.88,12.44
2019-08-23 08:00:56,35.64,34.92,4.08,76.74,46.39,12.31,16.4
2019-08-23 09:00:56,46.09,34.04,4.03,155.66,56.34,16.93,23.5
2019-08-23 10:00:56,61.34,37.32,3.89,185.26,66.52,18.22,26.33
2019-08-23 11:00:56,65.63,35.34,4.27,150.22,77.24,17.5,25.58
2019-08-23 12:00:56,60.06,32.09,4.72,122.97,83.27,14.09,20.93
2019-08-23 13:00:56,53.78,31.41,5.06,129.67,83.26,13.6,22.15
2019-08-23 14:00:56,51.43,27.18,5.28,179.13,88.83,17.88,28.4
2019-08-23 15:00:56,58.27,22.16,5.78,250.16,91.35,25.66,39.31
2019-08-23 16:00:56,68.89,19.56,6.33,357.01,90.59,32.95,51.59
2019-08-23 17:00:56,66.68,18.38,6.58,401.25,90.48,38.67,59.14
2019-08-23 18:00:56,62.23,18.83,6.77,477.17,80.03,44.87,67.54
2019-08-23 19:00:56,66.12,19.92,9.51,640.03,66.58,50.23,79.29
2019-08-23 20:00:56,53.0,17.87,9.22,717.94,63.34,50.16,82.76
2019-08-23 21:00:56,60.92,16.72,6.91,871.72,47.31,57.13,91.91
2019-08-23 22:00:56,65.46,18.88,6.9,893.96,25.56,60.36,97.54
2019-08-23 23:00:56,66.4,20.15,6.45,724.3,17.48,53.22,85.91
2019-08-24 00:00:56,56.01,24.04,6.8,561.89,12.96,46.82,69.47
2019-08-24 01:00:56,54.99,27.4,7.21,341.58,19.69,35.85,46.19
2019-08-24 02:00:56,51.49,27.51,7.94,159.47,27.62,29.44,32.19
2019-08-24 03:00:56,54.02,29.1,7.87,88.82,33.23,22.69,24.48
2019-08-24 04:00:56,49.45,30.13,6.75,55.59,39.43,14.93,15.97
2019-08-24 05:00:56,35.47,28.59,5.48,43.91,37.39,13.85,14.67
2019-08-24 06:00:56,32.51,23.92,4.84,48.69,35.33,14.33,15.24
2019-08-24 07:00:56,33.99,19.33,4.75,69.24,36.0,15.58,17.21
2019-08-24 08:00:56,33.5,19.53,4.95,90.72,35.14,18.55,22.81
2019-08-24 09:00:56,42.05,25.26,5.02,126.87,40.54,20.42,28.26
2019-08-24 10:00:56,62.07,31.7,4.88,134.32,60.13,20.0,28.54
2019-08-24 11:00:56,87.58,31.85,4.88,110.76,84.15,17.78,24.71
2019-08-24 12:00:56,78.37,29.98,5.21,128.98,93.33,18.34,26.61
2019-08-24 13:00:56,70.08,29.87,6.15,166.52,87.83,21.85,34.5
2019-08-24 14:00:56,72.43,27.69,6.81,177.93,81.26,25.76,41.32
2019-08-24 15:00:56,65.52,24.21,6.26,186.69,77.25,27.42,45.95
2019-08-24 16:00:56,63.97,24.29,5.73,221.63,76.3,24.79,43.85
2019-08-24 17:00:56,55.99,24.69,5.53,279.08,74.44,26.2,46.34
2019-08-24 18:00:56,51.49,20.66,5.83,307.49,69.41,31.8,56.1
2019-08-24 19:00:56,52.51,15.85,6.56,446.4,62.97,38.98,68.41
2019-08-24 20:00:56,56.0,13.54,17.64,765.28,43.6,55.11,107.48
2019-08-24 21:00:56,61.0,13.6,17.2,987.77,16.28,68.75,131.96
2019-08-24 22:00:56,65.02,13.75,5.74,932.58,6.14,62.29,116.97
2019-08-24 23:00:56,60.53,14.84,7.39,747.79,7.94,50.39,97.84
2019-08-25 00:00:56,51.07,17.48,7.17,470.98,11.34,41.13,66.6
2019-08-25 01:00:56,46.5,20.01,4.97,200.75,18.42,31.87,39.51
2019-08-25 02:00:56,44.03,21.85,4.97,89.98,23.93,24.73,28.6
2019-08-25 03:00:56,35.12,21.27,4.98,0.0,26.54,18.15,20.31
2019-08-25 04:00:56,30.5,20.01,4.69,0.0,29.91,12.46,14.03
2019-08-25 05:00:56,31.0,19.08,4.55,0.0,34.55,7.52,9.48
2019-08-25 06:00:56,24.98,20.72,4.65,0.0,31.11,7.67,9.6
2019-08-25 07:00:56,24.48,0.0,5.13,0.0,25.28,12.52,14.59
2019-08-25 08:00:56,36.52,32.43,8.35,342.04,23.59,16.38,21.36
2019-08-25 09:00:56,56.4,41.22,9.59,278.72,29.27,24.39,34.36
2019-08-25 10:00:56,72.98,47.64,7.7,155.69,45.64,31.65,47.02
2019-08-25 11:00:56,78.48,46.5,7.5,161.22,69.69,31.98,47.01
2019-08-25 12:00:56,82.98,43.33,7.09,129.74,95.09,24.51,33.45
2019-08-25 13:00:56,87.97,41.52,6.67,85.5,101.65,15.75,21.99
2019-08-25 14:00:56,72.16,36.37,6.82,64.8,95.24,13.35,19.5
2019-08-25 15:00:56,56.47,30.95,7.04,65.23,91.25,13.01,19.76
2019-08-25 16:00:56,65.45,29.25,6.69,66.32,88.3,12.85,20.39
2019-08-25 17:00:56,77.44,25.66,4.77,0.0,88.46,11.82,18.13
2019-08-25 18:00:56,68.14,20.95,3.53,0.0,90.01,12.97,20.9
2019-08-25 19:00:56,59.93,18.82,3.11,81.53,87.21,16.06,26.53
2019-08-25 20:00:56,75.93,16.9,2.71,167.73,75.57,24.69,38.88
2019-08-25 21:00:56,101.85,13.35,2.43,340.01,46.95,36.6,59.88
2019-08-25 22:00:56,78.86,11.25,2.72,433.26,26.6,45.46,80.18
2019-08-25 23:00:56,39.48,13.26,3.93,466.06,26.37,45.02,79.88
2019-08-26 00:00:56,35.56,15.25,3.61,332.34,24.54,39.27,63.26
2019-08-26 01:00:56,35.94,16.81,3.42,219.92,19.78,35.53,50.94
2019-08-26 02:00:56,51.43,22.48,4.4,192.09,17.57,31.8,38.29
2019-08-26 03:00:56,68.43,34.59,3.73,116.86,21.51,25.0,26.1
2019-08-26 04:00:56,67.69,43.94,3.07,88.26,27.82,15.55,16.09
2019-08-26 05:00:56,47.66,41.57,4.26,77.56,29.7,10.37,10.79
2019-08-26 06:00:56,38.01,35.02,5.04,82.62,27.84,10.16,11.82
2019-08-26 07:00:56,40.97,35.42,5.0,249.26,25.44,11.49,14.5
2019-08-26 08:00:56,44.99,35.38,5.82,514.87,26.55,16.08,20.45
2019-08-26 09:00:56,53.51,33.25,6.85,518.9,45.0,31.58,39.78
2019-08-26 10:00:56,80.35,36.49,7.69,440.36,70.09,45.6,59.59
2019-08-26 11:00:56,96.06,40.3,7.77,377.2,83.59,41.03,55.7
2019-08-26 12:00:56,87.59,40.6,6.66,259.07,85.11,26.33,37.29
2019-08-26 13:00:56,83.05,36.89,5.86,171.27,81.6,16.97,25.64
2019-08-26 14:00:56,90.38,30.09,5.96,183.88,78.39,19.26,28.95
2019-08-26 15:00:56,82.19,26.04,5.77,196.72,76.98,20.05,30.21
2019-08-26 16:00:56,73.02,26.01,5.33,179.62,78.62,17.13,26.42
2019-08-26 17:00:56,83.39,25.76,5.05,187.66,78.67,18.06,27.99
2019-08-26 18:00:56,66.78,22.08,5.12,282.08,72.31,26.63,41.25
2019-08-26 19:00:56,49.13,19.72,5.81,486.76,57.2,42.96,68.6
2019-08-26 20:00:56,62.78,19.7,6.27,666.28,45.29,55.07,91.46
2019-08-26 21:00:56,59.19,17.1,5.44,691.86,32.86,58.44,100.89
2019-08-26 22:00:56,51.01,13.65,4.53,551.72,26.27,49.25,81.57
