Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2020-03-16 02:00:56,8.08,0.0,9.35,20.0,23.5
2020-03-16 03:00:56,5.36,0.0,9.31,18.27,21.6
2020-03-16 04:00:56,3.26,0.0,8.96,17.04,20.23
2020-03-16 05:00:56,5.07,0.0,8.44,17.27,20.71
2020-03-16 06:00:56,11.66,0.0,8.26,16.73,20.02
2020-03-16 07:00:56,17.68,0.0,8.19,17.46,20.83
2020-03-16 08:00:56,19.38,0.0,8.51,24.82,29.8
2020-03-16 09:00:56,21.72,0.0,8.43,27.78,31.89
2020-03-16 10:00:56,29.34,0.0,8.57,26.94,30.93
2020-03-16 11:00:56,34.18,0.0,8.99,27.58,32.15
2020-03-16 12:00:56,36.36,0.0,9.51,26.32,30.78
2020-03-16 13:00:56,24.07,0.0,9.86,26.69,31.33
2020-03-16 14:00:56,24.51,0.0,9.17,23.98,28.27
2020-03-16 15:00:56,21.27,0.0,9.43,22.9,27.23
2020-03-16 16:00:56,21.48,0.0,10.39,23.77,28.2
2020-03-16 17:00:56,29.25,0.0,10.52,24.92,29.11
2020-03-16 18:00:56,27.3,0.0,10.9,26.85,31.01
2020-03-16 19:00:56,26.64,0.0,10.1,29.8,34.16
2020-03-16 20:00:56,36.63,0.0,10.65,31.38,35.73
2020-03-16 21:00:56,45.13,0.0,10.55,28.04,32.08
2020-03-16 22:00:56,32.3,0.0,10.25,24.64,28.49
2020-03-16 23:00:56,30.13,0.0,9.61,24.47,28.32
2020-03-17 00:00:56,26.82,0.0,10.17,23.41,26.91
2020-03-17 01:00:56,24.51,0.0,10.32,25.07,28.64
2020-03-17 02:00:56,14.61,0.0,9.46,24.08,27.49
2020-03-17 03:00:56,14.47,0.0,8.51,23.22,26.64
2020-03-17 04:00:56,20.84,0.0,7.79,22.27,25.75
2020-03-17 05:00:56,14.77,0.0,7.84,21.07,24.47
2020-03-17 06:00:56,8.57,0.0,8.66,20.82,24.09
2020-03-17 07:00:56,5.94,0.0,8.74,20.46,23.69
2020-03-17 08:00:56,10.91,0.0,9.08,34.2,41.02
2020-03-17 09:00:56,22.64,0.0,9.32,32.66,37.48
2020-03-17 10:00:56,24.47,0.0,9.77,29.0,33.48
2020-03-17 11:00:56,24.2,0.0,10.16,25.85,29.89
2020-03-17 12:00:56,28.08,0.0,10.4,25.49,29.81
2020-03-17 13:00:56,17.87,0.0,10.46,26.65,31.25
2020-03-17 14:00:56,20.64,0.0,10.54,24.69,28.69
2020-03-17 15:00:56,25.42,0.0,10.79,25.31,29.29
2020-03-17 16:00:56,22.67,0.0,10.46,26.77,30.86
2020-03-17 17:00:56,21.19,0.0,10.78,26.36,30.33
2020-03-17 18:00:56,31.07,0.0,10.94,27.76,31.73
2020-03-17 19:00:56,37.13,0.0,12.57,33.85,38.3
2020-03-17 20:00:56,24.48,0.0,12.6,41.05,46.06
2020-03-17 21:00:56,17.93,0.0,12.92,38.18,42.21
2020-03-17 22:00:56,22.68,0.0,12.4,35.67,40.04
2020-03-17 23:00:56,27.23,0.0,12.83,37.02,41.45
2020-03-18 00:00:56,29.55,0.0,12.02,35.81,39.56
2020-03-18 01:00:56,26.71,0.0,13.67,34.3,37.88
2020-03-18 02:00:56,20.68,0.0,10.94,31.67,35.13
2020-03-18 03:00:56,22.01,0.0,9.81,31.26,34.57
2020-03-18 04:00:56,29.36,0.0,9.31,32.98,36.36
2020-03-18 05:00:56,25.58,0.0,8.62,32.71,35.87
2020-03-18 06:00:56,31.17,0.0,8.24,37.01,40.68
2020-03-18 07:00:56,32.34,0.0,8.32,37.79,41.9
2020-03-18 08:00:56,30.58,0.0,8.72,41.12,45.36
2020-03-18 09:00:56,32.25,0.0,9.09,54.72,61.81
2020-03-18 10:00:56,37.93,0.0,8.19,41.46,45.68
2020-03-18 11:00:56,31.87,0.0,8.41,39.61,43.64
2020-03-18 12:00:56,37.87,0.0,9.22,40.58,45.04
2020-03-18 13:00:56,44.34,0.0,9.16,37.31,41.65
2020-03-18 14:00:56,37.32,0.0,9.72,35.45,39.56
2020-03-18 15:00:56,44.77,0.0,9.65,36.63,41.06
2020-03-18 16:00:56,49.36,0.0,9.27,34.69,38.65
2020-03-18 17:00:56,38.87,0.0,8.91,34.44,38.21
2020-03-18 18:00:56,41.17,0.0,9.84,37.26,41.17
2020-03-18 19:00:56,36.3,0.0,10.65,38.59,42.36
2020-03-18 20:00:56,34.28,0.0,10.86,39.19,42.95
2020-03-18 21:00:56,30.74,0.0,8.7,37.37,41.06
2020-03-18 22:00:56,31.31,0.0,7.97,38.38,42.41
2020-03-18 23:00:56,28.51,0.0,8.14,38.05,41.96
2020-03-19 00:00:56,28.79,0.0,7.94,37.93,41.52
2020-03-19 01:00:56,34.41,0.0,8.18,36.34,39.56
2020-03-19 02:00:56,40.2,0.0,9.21,37.11,40.48
2020-03-19 03:00:56,45.08,0.0,8.82,36.52,40.07
2020-03-19 04:00:56,34.57,0.0,7.97,32.4,35.93
2020-03-19 05:00:56,25.4,0.0,7.7,34.79,38.22
2020-03-19 06:00:56,15.07,0.0,8.0,35.6,39.08
2020-03-19 07:00:56,18.2,0.0,8.04,35.8,39.15
2020-03-19 08:00:56,29.24,0.0,7.83,43.17,47.46
2020-03-19 09:00:56,27.41,0.0,8.07,41.24,45.81
2020-03-19 10:00:56,25.57,0.0,8.43,47.6,53.05
2020-03-19 11:00:56,50.06,0.0,10.45,62.05,71.29
2020-03-19 12:00:56,74.38,0.0,11.8,66.14,74.6
2020-03-19 13:00:56,78.24,0.0,11.23,67.79,76.8
2020-03-19 14:00:56,77.68,0.0,11.93,63.52,71.02
2020-03-19 15:00:56,82.94,0.0,13.1,64.7,71.95
2020-03-19 16:00:56,77.59,0.0,11.79,63.51,70.17
2020-03-19 17:00:56,59.54,0.0,11.3,72.06,79.15
2020-03-19 18:00:56,65.5,0.0,12.53,79.35,87.11
2020-03-19 19:00:56,62.03,0.0,11.55,78.22,86.33
2020-03-19 20:00:56,60.81,0.0,10.92,77.09,84.73
2020-03-19 21:00:56,76.93,0.0,11.89,77.93,86.33
2020-03-19 22:00:56,71.63,0.0,12.82,66.18,72.53
2020-03-19 23:00:56,60.74,0.0,13.03,63.75,69.44
2020-03-20 00:00:56,51.91,0.0,12.62,59.14,63.85
2020-03-20 01:00:56,28.74,0.0,11.91,58.13,62.57
2020-03-20 02:00:56,27.13,0.0,11.2,63.37,68.31
2020-03-20 03:00:56,41.01,0.0,11.01,63.34,68.45
2020-03-20 04:00:56,38.52,0.0,10.74,50.41,54.89
2020-03-20 05:00:56,19.67,0.0,9.49,42.58,46.37
2020-03-20 06:00:56,10.42,0.0,9.18,38.2,41.74
2020-03-20 07:00:56,15.78,0.0,9.04,38.46,42.54
2020-03-20 08:00:56,26.69,0.0,9.67,43.81,48.35
2020-03-20 09:00:56,20.4,0.0,10.86,47.11,52.1
2020-03-20 10:00:56,21.95,0.0,12.83,44.21,48.81
2020-03-20 11:00:56,24.77,0.0,11.63,41.85,46.38
2020-03-20 12:00:56,22.47,0.0,11.95,37.07,41.15
2020-03-20 13:00:56,17.73,0.0,12.04,35.78,39.66
2020-03-20 14:00:56,23.21,0.0,12.2,38.38,42.7
2020-03-20 15:00:56,32.97,0.0,11.25,39.1,43.45
2020-03-20 16:00:56,38.53,0.0,11.19,41.47,45.96
2020-03-20 17:00:56,33.42,0.0,10.94,44.27,48.9
2020-03-20 18:00:56,28.66,0.0,10.77,46.98,51.85
2020-03-20 19:00:56,25.02,0.0,11.43,49.68,54.44
2020-03-20 20:00:56,23.6,0.0,12.27,53.76,58.41
2020-03-20 21:00:56,31.85,0.0,10.95,50.57,54.87
2020-03-20 22:00:56,43.23,0.0,11.65,50.53,54.72
2020-03-20 23:00:56,43.55,0.0,11.26,48.32,52.3
2020-03-21 00:00:56,23.18,0.0,11.25,41.99,45.52
2020-03-21 01:00:56,14.84,0.0,11.04,39.42,42.7
2020-03-21 02:00:56,16.86,0.0,11.51,39.66,43.04
2020-03-21 03:00:56,19.22,0.0,10.8,38.84,42.36
2020-03-21 04:00:56,17.64,0.0,10.1,37.35,40.51
2020-03-21 05:00:56,17.84,0.0,9.89,37.75,40.84
2020-03-21 06:00:56,18.24,0.0,10.1,37.16,40.39
2020-03-21 07:00:56,9.84,0.0,10.0,37.03,40.2
2020-03-21 08:00:56,8.05,0.0,9.77,39.68,43.25
2020-03-21 09:00:56,13.16,0.0,9.48,44.5,48.95
2020-03-21 10:00:56,14.84,0.0,9.25,45.87,51.4
2020-03-21 11:00:56,16.19,0.0,9.72,41.61,45.5
2020-03-21 12:00:56,22.4,0.0,9.73,38.82,42.6
2020-03-21 13:00:56,12.92,0.0,9.78,35.82,39.32
2020-03-21 14:00:56,8.16,0.0,10.02,35.03,38.61
2020-03-21 15:00:56,9.48,0.0,10.1,35.3,39.06
2020-03-21 16:00:56,22.46,0.0,11.0,36.98,40.87
2020-03-21 17:00:56,29.45,0.0,11.3,38.42,42.13
2020-03-21 18:00:56,18.05,0.0,13.32,40.84,44.82
2020-03-21 19:00:56,13.21,0.0,11.97,45.33,49.26
2020-03-21 20:00:56,18.95,0.0,11.21,57.11,61.55
2020-03-21 21:00:56,44.01,0.0,11.81,77.32,84.18
2020-03-21 22:00:56,62.14,0.0,10.28,73.27,79.42
2020-03-21 23:00:56,72.52,0.0,9.01,65.09,70.32
2020-03-22 00:00:56,75.5,0.0,8.21,78.81,87.28
2020-03-22 01:00:56,73.74,0.0,7.1,80.32,90.4
2020-03-22 02:00:56,58.16,0.0,9.11,72.94,80.89
2020-03-22 03:00:56,47.49,0.0,9.52,70.15,77.86
2020-03-22 04:00:56,45.7,0.0,9.25,67.47,75.11
2020-03-22 05:00:56,31.95,0.0,8.51,61.81,68.82
2020-03-22 06:00:56,39.14,0.0,8.44,60.01,66.46
2020-03-22 07:00:56,41.81,0.0,8.41,62.81,70.1
2020-03-22 08:00:56,37.0,0.0,9.03,64.71,75.17
2020-03-22 09:00:56,31.79,0.0,11.41,72.1,87.75
2020-03-22 10:00:56,44.27,0.0,12.29,76.24,92.36
2020-03-22 11:00:56,56.43,0.0,11.85,61.2,70.98
2020-03-22 12:00:56,50.07,0.0,11.01,54.28,60.36
2020-03-22 13:00:56,31.22,0.0,11.89,50.14,54.27
2020-03-22 14:00:56,25.02,0.0,9.58,45.94,49.52
2020-03-22 15:00:56,37.36,0.0,9.19,42.08,45.31
2020-03-22 16:00:56,36.83,0.0,9.75,38.8,41.93
2020-03-22 17:00:56,19.55,0.0,8.72,34.1,36.98
2020-03-22 18:00:56,16.41,0.0,8.08,32.4,35.64
2020-03-22 19:00:56,22.79,0.0,8.04,35.97,39.3
2020-03-22 20:00:56,39.14,0.0,9.74,59.69,65.91
2020-03-22 21:00:56,63.6,0.0,9.95,54.49,58.53
2020-03-22 22:00:56,62.51,0.0,9.24,66.02,71.23
2020-03-22 23:00:56,59.77,0.0,9.09,66.63,71.5
2020-03-23 00:00:56,57.52,0.0,9.55,77.14,84.74
2020-03-23 01:00:56,55.52,0.0,9.57,83.11,91.69
2020-03-23 02:00:56,45.6,0.0,8.43,76.83,84.2
2020-03-23 03:00:56,47.61,0.0,7.42,81.22,89.48
2020-03-23 04:00:56,52.09,0.0,7.05,81.67,91.42
2020-03-23 05:00:56,47.25,0.0,8.94,74.54,82.47
2020-03-23 06:00:56,41.98,0.0,10.32,75.86,83.97
2020-03-23 07:00:56,44.88,0.0,10.03,79.8,90.25
2020-03-23 08:00:56,54.49,0.0,10.91,91.89,108.36
2020-03-23 09:00:56,79.09,0.0,13.33,120.23,152.03
2020-03-23 10:00:56,100.14,0.0,15.39,117.42,147.52
2020-03-23 11:00:56,108.8,0.0,16.12,103.03,124.63
2020-03-23 12:00:56,93.32,0.0,13.55,85.79,100.33
2020-03-23 13:00:56,65.72,0.0,12.84,75.16,84.19
2020-03-23 14:00:56,50.22,0.0,10.13,63.39,67.5
2020-03-23 15:00:56,36.11,0.0,11.13,56.43,59.91
2020-03-23 16:00:56,22.86,0.0,11.08,50.35,53.7
2020-03-23 17:00:56,15.52,0.0,10.87,47.02,50.41
2020-03-23 18:00:56,17.63,0.0,11.2,47.51,50.89
2020-03-23 19:00:56,32.82,0.0,11.54,50.17,53.6
2020-03-23 20:00:56,45.03,0.0,11.98,50.29,53.5
2020-03-23 21:00:56,49.77,0.0,12.81,48.01,51.14
2020-03-23 22:00:56,45.4,0.0,12.82,48.57,52.65
2020-03-23 23:00:56,48.54,0.0,12.37,44.94,48.34
2020-03-24 00:00:56,45.65,0.0,12.07,42.59,45.64
2020-03-24 01:00:56,29.76,0.0,11.09,40.94,44.23
2020-03-24 02:00:56,27.02,0.0,10.16,39.35,42.57
2020-03-24 03:00:56,35.66,0.0,9.43,38.37,41.38
2020-03-24 04:00:56,35.96,0.0,8.83,37.3,40.4
2020-03-24 05:00:56,29.19,0.0,9.01,36.25,39.35
2020-03-24 06:00:56,27.79,0.0,9.56,34.59,37.89
2020-03-24 07:00:56,26.75,0.0,9.31,32.82,35.65
2020-03-24 08:00:56,30.87,0.0,9.17,35.27,38.52
2020-03-24 09:00:56,34.93,0.0,9.12,37.76,41.74
2020-03-24 10:00:56,34.67,0.0,9.17,36.05,39.88
2020-03-24 11:00:56,33.14,0.0,9.77,36.43,40.47
2020-03-24 12:00:56,23.74,0.0,10.54,36.57,40.5
2020-03-24 13:00:56,30.59,0.0,10.5,37.07,40.88
2020-03-24 14:00:56,32.25,0.0,10.99,38.05,41.75
2020-03-24 15:00:56,24.06,0.0,11.14,36.61,40.09
2020-03-24 16:00:56,23.9,0.0,11.6,36.82,40.41
2020-03-24 17:00:56,33.78,0.0,12.24,39.05,42.74
2020-03-24 18:00:56,34.71,0.0,12.77,40.1,43.82
2020-03-24 19:00:56,42.79,0.0,13.59,42.68,46.18
2020-03-24 20:00:56,53.53,0.0,12.81,45.86,49.11
2020-03-24 21:00:56,66.68,0.0,14.0,50.99,54.74
2020-03-24 22:00:56,78.04,0.0,13.01,54.16,57.59
2020-03-24 23:00:56,67.61,0.0,12.86,57.22,61.03
2020-03-25 00:00:56,61.04,0.0,11.92,50.45,54.26
2020-03-25 01:00:56,57.01,0.0,11.65,54.92,58.78
2020-03-25 02:00:56,59.61,0.0,10.7,59.98,64.23
2020-03-25 03:00:56,71.43,0.0,9.95,59.52,63.69
2020-03-25 04:00:56,79.58,0.0,9.13,60.94,65.81
2020-03-25 05:00:56,73.99,0.0,9.49,54.54,59.35
2020-03-25 06:00:56,51.25,0.0,9.33,52.04,56.66
2020-03-25 07:00:56,46.72,0.0,9.3,51.21,55.96
2020-03-25 08:00:56,56.01,0.0,9.48,55.99,61.86
2020-03-25 09:00:56,55.5,0.0,9.71,51.98,57.06
2020-03-25 10:00:56,47.45,0.0,10.24,48.07,52.34
2020-03-25 11:00:56,48.15,0.0,11.48,46.78,51.52
2020-03-25 12:00:56,38.08,0.0,10.85,46.16,50.95
2020-03-25 13:00:56,29.78,0.0,10.63,45.89,50.35
2020-03-25 14:00:56,33.41,0.0,10.5,43.72,47.58
2020-03-25 15:00:56,39.83,0.0,9.31,41.46,45.33
2020-03-25 16:00:56,37.55,0.0,9.62,40.52,44.41
2020-03-25 17:00:56,34.64,0.0,10.12,39.89,43.71
2020-03-25 18:00:56,30.19,0.0,10.23,40.09,43.9
2020-03-25 19:00:56,38.43,0.0,11.05,44.91,48.91
2020-03-25 20:00:56,34.83,0.0,10.76,45.68,49.46
2020-03-25 21:00:56,31.36,0.0,10.42,48.2,51.96
2020-03-25 22:00:56,33.25,0.0,10.5,47.73,51.2
2020-03-25 23:00:56,37.49,0.0,10.17,44.14,47.73
2020-03-26 00:00:56,34.34,0.0,9.42,43.77,47.69
2020-03-26 01:00:56,28.55,0.0,8.18,46.3,49.76
2020-03-26 02:00:56,41.1,0.0,7.53,47.33,51.96
2020-03-26 03:00:56,60.38,0.0,9.72,50.44,54.17
2020-03-26 04:00:56,56.44,0.0,10.09,47.98,51.91
2020-03-26 05:00:56,48.3,0.0,8.59,47.08,50.86
2020-03-26 06:00:56,49.49,0.0,8.24,46.61,50.61
2020-03-26 07:00:56,37.75,0.0,8.07,44.27,48.31
2020-03-26 08:00:56,29.64,0.0,8.13,49.21,54.75
2020-03-26 09:00:56,36.21,0.0,8.3,48.8,53.6
2020-03-26 10:00:56,34.58,0.0,8.79,46.42,50.55
2020-03-26 11:00:56,30.34,0.0,8.7,43.27,47.13
2020-03-26 12:00:56,33.93,0.0,8.8,41.33,45.22
2020-03-26 13:00:56,25.02,0.0,8.61,40.68,44.72
2020-03-26 14:00:56,15.52,0.0,8.46,40.58,44.55
2020-03-26 15:00:56,22.05,0.0,8.24,38.43,41.98
2020-03-26 16:00:56,32.58,0.0,8.22,37.63,41.26
2020-03-26 17:00:56,28.02,0.0,8.11,38.82,42.53
2020-03-26 18:00:56,37.13,0.0,8.96,40.61,44.24
2020-03-26 19:00:56,51.86,0.0,9.16,44.65,48.61
2020-03-26 20:00:56,44.14,0.0,9.78,48.4,51.87
2020-03-26 21:00:56,46.54,0.0,9.2,50.77,54.14
2020-03-26 22:00:56,50.16,0.0,8.8,49.79,53.21
2020-03-26 23:00:56,44.44,0.0,8.46,48.76,52.33
2020-03-27 00:00:56,48.5,0.0,8.65,50.7,54.1
2020-03-27 01:00:56,42.23,0.0,7.72,52.5,56.18
2020-03-27 02:00:56,36.81,0.0,6.85,56.18,60.42
2020-03-27 03:00:56,42.63,0.0,6.35,56.55,60.76
2020-03-27 04:00:56,49.8,0.0,5.59,56.95,62.09
2020-03-27 05:00:56,56.02,0.0,8.01,62.52,69.15
2020-03-27 06:00:56,45.97,0.0,8.97,57.99,64.48
2020-03-27 07:00:56,51.47,0.0,8.74,54.55,61.11
2020-03-27 08:00:56,53.94,0.0,9.17,57.2,65.58
2020-03-27 09:00:56,41.12,0.0,10.52,57.07,65.96
2020-03-27 10:00:56,49.3,0.0,10.49,55.86,63.69
2020-03-27 11:00:56,70.43,0.0,10.48,62.22,71.76
2020-03-27 12:00:56,68.26,0.0,9.72,57.28,64.08
2020-03-27 13:00:56,59.52,0.0,10.99,58.79,64.97
2020-03-27 14:00:56,64.73,0.0,8.9,53.43,57.58
2020-03-27 15:00:56,71.09,0.0,9.04,48.54,52.04
2020-03-27 16:00:56,66.14,0.0,9.31,45.69,49.03
2020-03-27 17:00:56,61.33,0.0,9.73,44.05,47.42
2020-03-27 18:00:56,59.73,0.0,9.52,46.74,50.31
2020-03-27 19:00:56,58.02,0.0,9.64,48.97,52.56
2020-03-27 20:00:56,56.07,0.0,10.87,51.84,55.39
2020-03-27 21:00:56,50.57,0.0,10.93,51.21,54.31
2020-03-27 22:00:56,39.07,0.0,9.61,51.12,55.51
2020-03-27 23:00:56,39.22,0.0,11.33,53.53,56.65
2020-03-28 00:00:56,48.76,0.0,10.76,51.95,55.1
2020-03-28 01:00:56,51.8,0.0,10.92,58.62,62.2
2020-03-28 02:00:56,53.39,0.0,10.69,58.37,62.08
2020-03-28 03:00:56,52.97,0.0,9.94,57.21,61.13
2020-03-28 04:00:56,42.58,0.0,9.35,52.53,56.48
2020-03-28 05:00:56,35.13,0.0,9.06,50.17,53.98
2020-03-28 06:00:56,28.31,0.0,9.64,47.79,51.49
2020-03-28 07:00:56,24.38,0.0,9.3,49.03,53.0
2020-03-28 08:00:56,35.04,0.0,9.65,49.0,53.08
2020-03-28 09:00:56,36.96,0.0,9.32,58.69,65.25
2020-03-28 10:00:56,44.45,0.0,9.77,67.68,77.0
2020-03-28 11:00:56,56.29,0.0,9.49,61.43,67.71
2020-03-28 12:00:56,49.99,0.0,9.02,54.15,59.01
2020-03-28 13:00:56,27.48,0.0,9.0,52.88,56.96
2020-03-28 14:00:56,21.0,0.0,9.03,50.96,54.94
2020-03-28 15:00:56,20.01,0.0,9.15,47.59,51.45
2020-03-28 16:00:56,19.01,0.0,9.03,47.94,51.69
2020-03-28 17:00:56,19.88,0.0,9.82,47.52,51.35
2020-03-28 18:00:56,22.83,0.0,10.1,46.74,50.52
2020-03-28 19:00:56,24.55,0.0,9.99,45.31,48.66
2020-03-28 20:00:56,15.49,0.0,9.08,60.44,65.16
2020-03-28 21:00:56,26.25,0.0,9.2,64.4,69.01
2020-03-28 22:00:56,46.92,0.0,9.57,59.57,63.85
2020-03-28 23:00:56,45.53,0.0,9.94,54.47,58.56
2020-03-29 00:00:56,40.53,0.0,10.22,55.78,60.1
2020-03-29 01:00:56,34.05,0.0,9.88,51.9,55.77
2020-03-29 02:00:56,22.98,0.0,9.79,47.7,51.34
2020-03-29 03:00:56,17.69,0.0,9.53,44.43,47.79
2020-03-29 04:00:56,20.5,0.0,9.93,41.68,45.04
2020-03-29 05:00:56,22.65,0.0,8.77,40.14,43.29
2020-03-29 06:00:56,15.88,0.0,8.75,38.31,41.52
2020-03-29 07:00:56,15.67,0.0,8.89,38.19,41.67
2020-03-29 08:00:56,17.67,0.0,9.6,38.35,41.86
2020-03-29 09:00:56,26.81,0.0,9.8,38.82,42.41
2020-03-29 10:00:56,30.38,0.0,9.07,39.95,44.22
2020-03-29 11:00:56,26.04,0.0,9.0,36.87,40.36
2020-03-29 12:00:56,13.63,0.0,8.2,36.03,39.53
2020-03-29 13:00:56,10.98,0.0,7.76,33.33,36.37
2020-03-29 14:00:56,12.24,0.0,7.76,33.08,36.6
2020-03-29 15:00:56,11.64,0.0,7.72,31.98,35.3
2020-03-29 16:00:56,16.51,0.0,7.7,31.8,35.07
2020-03-29 17:00:56,25.81,0.0,8.25,35.13,39.18
2020-03-29 18:00:56,33.95,0.0,7.82,33.3,36.76
2020-03-29 19:00:56,25.53,0.0,8.55,35.39,38.77
2020-03-29 20:00:56,27.36,0.0,9.41,38.55,41.96
2020-03-29 21:00:56,27.1,0.0,7.91,38.35,41.82
2020-03-29 22:00:56,30.29,0.0,9.48,42.3,45.91
2020-03-29 23:00:56,34.86,0.0,9.7,43.8,47.44
2020-03-30 00:00:56,37.94,0.0,8.99,41.82,45.22
2020-03-30 01:00:56,40.39,0.0,7.93,41.2,44.58
2020-03-30 02:00:56,31.82,0.0,7.66,40.0,43.23
2020-03-30 03:00:56,24.16,0.0,9.04,39.06,42.37
2020-03-30 04:00:56,30.9,0.0,11.23,38.75,42.14
2020-03-30 05:00:56,41.66,0.0,10.23,39.14,42.59
2020-03-30 06:00:56,40.92,0.0,10.07,40.98,44.25
2020-03-30 07:00:56,40.01,0.0,9.37,43.54,47.34
2020-03-30 08:00:56,36.2,0.0,10.32,49.5,54.26
2020-03-30 09:00:56,39.03,0.0,12.33,47.81,52.49
2020-03-30 10:00:56,47.23,0.0,10.97,47.23,52.19
2020-03-30 11:00:56,37.16,0.0,10.65,45.53,50.19
2020-03-30 12:00:56,29.8,0.0,9.13,39.8,43.34
2020-03-30 13:00:56,25.81,0.0,8.53,34.99,38.14
2020-03-30 14:00:56,20.45,0.0,8.54,31.67,34.8
2020-03-30 15:00:56,20.26,0.0,8.38,30.15,33.32
2020-03-30 16:00:56,23.2,0.0,8.35,31.39,34.63
2020-03-30 17:00:56,25.7,0.0,8.71,30.38,33.65
2020-03-30 18:00:56,23.27,0.0,8.63,33.36,37.51
2020-03-30 19:00:56,30.95,0.0,8.8,34.4,37.4
2020-03-30 20:00:56,36.83,0.0,9.82,47.54,50.83
2020-03-30 21:00:56,54.68,0.0,11.01,55.07,58.9
2020-03-30 22:00:56,61.42,0.0,13.6,56.47,60.4
2020-03-30 23:00:56,64.48,0.0,12.98,58.21,61.94
2020-03-31 00:00:56,59.47,0.0,13.63,54.12,57.67
2020-03-31 01:00:56,58.38,0.0,12.31,55.36,58.78
2020-03-31 02:00:56,63.27,0.0,11.47,58.52,62.35
2020-03-31 03:00:56,66.78,0.0,10.69,54.74,58.46
2020-03-31 04:00:56,68.04,0.0,10.67,54.13,58.19
2020-03-31 05:00:56,53.12,0.0,9.6,51.44,55.28
2020-03-31 06:00:56,49.97,0.0,9.32,51.18,55.21
2020-03-31 07:00:56,54.26,0.0,8.46,53.61,57.87
2020-03-31 08:00:56,57.14,0.0,9.37,77.99,92.69
2020-03-31 09:00:56,56.92,0.0,10.44,65.43,76.17
2020-03-31 10:00:56,64.44,0.0,10.21,70.06,80.6
2020-03-31 11:00:56,78.74,0.0,9.4,65.83,73.29
2020-03-31 12:00:56,81.56,0.0,11.21,57.39,61.52
2020-03-31 13:00:56,65.74,0.0,9.57,55.14,58.79
2020-03-31 14:00:56,49.58,0.0,9.32,54.15,57.91
2020-03-31 15:00:56,54.89,0.0,9.4,50.8,54.7
2020-03-31 16:00:56,57.05,0.0,9.34,46.01,49.47
2020-03-31 17:00:56,54.68,0.0,10.43,46.38,49.97
2020-03-31 18:00:56,58.02,0.0,9.48,46.53,49.97
2020-03-31 19:00:56,59.49,0.0,9.75,48.21,51.61
2020-03-31 20:00:56,65.38,0.0,10.76,46.88,50.14
2020-03-31 21:00:56,89.19,0.0,10.74,41.33,44.36
2020-03-31 22:00:56,93.06,0.0,10.84,37.04,40.01
2020-03-31 23:00:56,94.63,0.0,10.4,33.17,36.03
2020-04-01 00:00:56,90.74,0.0,9.58,32.76,35.78
2020-04-01 01:00:56,87.42,0.0,9.91,32.17,35.26
2020-04-01 02:00:56,82.03,0.0,9.48,30.94,33.96
2020-04-01 03:00:56,79.89,0.0,8.84,29.34,32.32
2020-04-01 04:00:56,70.09,0.0,8.62,30.21,33.22
2020-04-01 05:00:56,58.31,0.0,7.95,29.93,32.8
2020-04-01 06:00:56,58.1,0.0,8.18,29.08,31.98
2020-04-01 07:00:56,65.0,0.0,8.15,28.43,31.1
2020-04-01 08:00:56,64.6,0.0,7.96,30.63,33.61
2020-04-01 09:00:56,52.81,0.0,7.56,35.88,39.07
2020-04-01 10:00:56,46.23,0.0,7.43,37.45,40.54
2020-04-01 11:00:56,39.68,0.0,7.89,35.66,38.92
2020-04-01 12:00:56,36.7,0.0,8.15,37.18,40.84
2020-04-01 13:00:56,40.69,0.0,8.29,36.54,40.11
2020-04-01 14:00:56,37.49,0.0,8.97,35.65,39.23
2020-04-01 15:00:56,38.72,0.0,8.99,36.91,40.05
2020-04-01 16:00:56,41.97,0.0,8.92,41.0,44.23
2020-04-01 17:00:56,47.96,0.0,9.22,44.17,47.56
2020-04-01 18:00:56,53.84,0.0,9.04,47.11,50.57
2020-04-01 19:00:56,52.0,0.0,9.86,48.84,52.58
2020-04-01 20:00:56,51.83,0.0,10.12,50.51,54.07
2020-04-01 21:00:56,44.01,0.0,9.83,48.12,51.46
2020-04-01 22:00:56,41.11,0.0,9.21,43.07,46.32
2020-04-01 23:00:56,47.01,0.0,8.42,40.89,43.88
2020-04-02 00:00:56,37.19,0.0,7.77,40.76,43.92
2020-04-02 01:00:56,42.79,0.0,7.43,43.53,46.89
2020-04-02 02:00:56,44.87,0.0,6.41,43.42,46.87
2020-04-02 03:00:56,31.65,0.0,8.78,43.53,46.89
2020-04-02 04:00:56,30.84,0.0,9.47,43.14,46.48
2020-04-02 05:00:56,25.35,0.0,8.54,40.9,44.47
2020-04-02 06:00:56,23.47,0.0,9.1,39.84,42.94
2020-04-02 07:00:56,27.5,0.0,8.92,40.16,43.38
2020-04-02 08:00:56,30.25,0.0,9.08,42.03,45.42
2020-04-02 09:00:56,41.85,0.0,9.61,50.97,56.48
2020-04-02 10:00:56,46.21,0.0,9.84,45.05,48.88
2020-04-02 11:00:56,36.76,0.0,9.68,42.94,46.73
2020-04-02 12:00:56,22.33,0.0,10.34,41.43,45.06
2020-04-02 13:00:56,18.41,0.0,9.53,42.6,46.74
2020-04-02 14:00:56,24.68,0.0,9.76,42.15,46.12
