Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-04-04 11:00:56,70.79,6.14,20.34,23.81
2018-04-04 12:00:56,55.33,4.16,18.26,22.11
2018-04-04 13:00:56,65.25,4.19,28.09,39.25
2018-04-04 14:00:56,80.05,3.86,19.51,21.65
2018-04-04 15:00:56,72.05,4.23,16.41,17.93
2018-04-04 16:00:56,61.09,4.75,19.4,22.42
2018-04-04 17:00:56,32.88,4.58,17.73,19.55
2018-04-04 18:00:56,33.78,5.16,14.24,15.83
2018-04-04 19:00:56,39.88,17.05,74.96,93.81
2018-04-04 20:00:56,90.68,17.53,117.31,173.88
2018-04-04 21:00:56,205.77,14.75,53.51,61.22
2018-04-04 22:00:56,160.63,11.04,83.19,106.26
2018-04-04 23:00:56,153.54,6.36,75.62,95.09
2018-04-05 00:00:56,157.97,5.04,61.77,74.85
2018-04-05 01:00:56,149.65,5.16,44.68,49.32
2018-04-05 02:00:56,118.89,4.97,50.92,60.62
2018-04-05 03:00:56,107.93,4.88,38.65,41.26
2018-04-05 04:00:56,62.87,4.6,53.88,66.79
2018-04-05 05:00:56,67.38,3.98,28.41,31.09
2018-04-05 06:00:56,48.27,3.99,37.72,44.92
2018-04-05 07:00:56,49.14,4.01,39.78,66.05
2018-04-05 08:00:56,60.12,3.89,52.5,82.85
2018-04-05 09:00:56,79.0,7.41,49.59,78.2
2018-04-05 10:00:56,104.52,7.99,36.46,47.03
2018-04-05 11:00:56,153.25,7.5,50.22,90.28
2018-04-05 12:00:56,133.11,7.0,22.2,25.71
2018-04-05 13:00:56,122.88,7.28,22.94,25.79
2018-04-05 14:00:56,109.59,7.19,20.28,22.05
2018-04-05 15:00:56,78.85,6.69,19.53,21.13
2018-04-05 16:00:56,63.7,6.27,15.33,16.3
2018-04-05 17:00:56,40.58,6.56,20.82,22.64
2018-04-05 18:00:56,59.33,7.85,43.71,50.25
2018-04-05 19:00:56,89.26,9.77,80.43,99.27
2018-04-05 20:00:56,137.14,14.01,98.6,131.66
2018-04-05 21:00:56,220.18,14.86,115.25,153.43
2018-04-05 22:00:56,255.13,13.18,85.82,123.39
2018-04-05 23:00:56,247.56,10.62,86.28,110.29
2018-04-06 00:00:56,230.43,9.15,68.85,82.25
2018-04-06 01:00:56,193.05,5.52,37.41,42.8
2018-04-06 02:00:56,129.73,3.84,22.85,24.63
2018-04-06 03:00:56,134.74,2.92,38.45,40.4
2018-04-06 04:00:56,95.87,2.17,33.67,38.84
2018-04-06 05:00:56,69.78,2.33,47.38,65.36
2018-04-06 06:00:56,48.99,1.88,32.83,41.37
2018-04-06 07:00:56,55.96,1.71,38.16,62.55
2018-04-06 08:00:56,66.41,1.97,54.68,90.98
2018-04-06 09:00:56,89.92,5.89,45.64,62.57
2018-04-06 10:00:56,103.54,6.56,30.46,36.93
2018-04-06 11:00:56,89.94,5.65,29.36,34.1
2018-04-06 12:00:56,71.47,5.26,22.33,25.2
2018-04-06 13:00:56,67.32,4.59,17.37,19.31
2018-04-06 14:00:56,90.62,5.23,20.15,21.31
2018-04-06 15:00:56,89.7,5.33,20.13,21.1
2018-04-06 16:00:56,68.76,4.83,20.8,22.67
2018-04-06 17:00:56,60.98,5.42,24.52,30.42
2018-04-06 18:00:56,82.04,5.59,37.78,45.02
2018-04-06 19:00:56,90.52,7.71,98.38,136.8
2018-04-06 20:00:56,199.37,10.8,103.71,158.86
2018-04-06 21:00:56,265.61,10.54,106.93,172.38
2018-04-06 22:00:56,321.11,11.8,96.86,144.1
2018-04-06 23:00:56,288.97,10.63,68.31,89.78
2018-04-07 00:00:56,228.16,8.67,63.82,95.69
2018-04-07 01:00:56,195.6,6.4,47.48,58.06
2018-04-07 02:00:56,146.67,5.53,21.36,23.05
2018-04-07 03:00:56,102.24,4.92,17.21,17.52
2018-04-07 04:00:56,72.04,3.5,28.31,29.7
2018-04-07 05:00:56,64.6,2.89,22.01,22.47
2018-04-07 06:00:56,54.25,2.77,22.37,25.2
2018-04-07 07:00:56,40.9,2.52,22.94,24.8
2018-04-07 08:00:56,54.33,3.21,52.62,100.05
2018-04-07 09:00:56,125.08,7.3,40.46,56.99
2018-04-07 10:00:56,146.29,5.87,33.74,43.14
2018-04-07 11:00:56,143.27,5.03,34.61,45.03
2018-04-07 12:00:56,182.09,4.21,24.3,28.39
2018-04-07 13:00:56,152.47,4.54,15.73,17.09
2018-04-07 14:00:56,114.76,5.25,15.75,16.89
2018-04-07 15:00:56,115.26,6.08,14.04,14.52
2018-04-07 16:00:56,118.82,6.8,14.73,18.55
2018-04-07 17:00:56,104.9,8.55,17.17,18.1
2018-04-07 18:00:56,101.12,6.99,12.11,13.52
2018-04-07 19:00:56,113.18,5.94,13.72,15.95
2018-04-07 20:00:56,110.56,5.79,13.95,14.79
2018-04-07 21:00:56,67.74,6.22,30.97,34.47
2018-04-07 22:00:56,75.14,6.22,64.43,87.26
2018-04-07 23:00:56,98.94,7.41,52.18,63.24
2018-04-08 00:00:56,101.15,5.45,57.41,72.9
2018-04-08 01:00:56,95.88,6.19,35.38,37.14
2018-04-08 02:00:56,67.29,5.5,20.83,21.81
2018-04-08 03:00:56,56.91,5.01,30.81,36.46
2018-04-08 04:00:56,47.54,4.62,38.29,41.93
2018-04-08 05:00:56,45.73,4.12,23.4,25.26
