Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2021-12-02 05:00:56,30.57,12.13,2.91,40.7,43.26
2021-12-02 06:00:56,34.34,10.88,3.14,39.21,41.83
2021-12-02 07:00:56,33.74,14.52,2.96,61.01,70.78
2021-12-02 08:00:56,33.86,20.27,3.36,74.93,126.41
2021-12-02 09:00:56,36.99,14.82,3.91,81.83,179.32
2021-12-02 10:00:56,39.45,10.51,5.45,73.09,144.99
2021-12-02 11:00:56,39.0,9.85,6.88,71.94,125.14
2021-12-02 12:00:56,32.93,7.71,7.19,58.1,87.67
2021-12-02 13:00:56,27.48,5.71,7.44,37.71,53.4
2021-12-02 14:00:56,25.72,9.76,5.65,28.44,37.41
2021-12-02 15:00:56,25.32,9.47,4.96,28.57,37.05
2021-12-02 16:00:56,25.08,6.95,3.92,33.54,41.07
2021-12-02 17:00:56,24.52,10.05,3.86,41.25,48.88
2021-12-02 18:00:56,23.73,10.81,3.85,82.71,103.62
2021-12-02 19:00:56,25.87,11.16,4.03,99.09,142.91
2021-12-02 20:00:56,34.78,9.98,4.39,103.8,209.46
2021-12-02 21:00:56,36.12,9.62,4.3,98.38,198.79
2021-12-02 22:00:56,29.89,5.78,5.13,108.32,297.48
2021-12-02 23:00:56,34.04,22.41,5.35,104.17,264.92
2021-12-03 00:00:56,40.48,25.85,5.59,96.46,235.66
2021-12-03 01:00:56,36.72,0.0,5.32,86.49,155.4
2021-12-03 02:00:56,33.05,0.0,4.83,85.16,135.23
2021-12-03 03:00:56,37.98,24.91,4.07,87.82,184.58
2021-12-03 04:00:56,37.97,27.35,3.78,81.62,129.46
2021-12-03 05:00:56,31.21,17.88,3.58,74.24,103.35
2021-12-03 06:00:56,32.36,10.47,3.49,74.11,123.87
2021-12-03 07:00:56,32.59,6.57,3.42,73.32,122.83
2021-12-03 08:00:56,27.89,5.27,3.55,82.49,143.12
2021-12-03 09:00:56,33.78,6.81,4.38,97.45,281.25
2021-12-03 10:00:56,35.74,21.19,4.9,101.37,320.25
2021-12-03 11:00:56,41.49,17.67,6.02,103.78,332.36
2021-12-03 12:00:56,42.21,32.93,6.07,100.64,226.53
2021-12-03 13:00:56,35.12,0.0,6.15,92.2,152.09
2021-12-03 14:00:56,40.94,34.03,5.74,91.15,148.21
2021-12-03 15:00:56,39.79,20.27,5.31,93.16,143.48
2021-12-03 16:00:56,31.79,14.78,5.77,106.31,167.36
2021-12-03 17:00:56,38.76,14.91,5.89,100.1,145.49
2021-12-03 18:00:56,39.2,24.54,6.19,107.49,232.78
2021-12-03 19:00:56,30.86,28.87,6.49,122.07,385.46
2021-12-03 20:00:56,32.39,20.88,6.12,111.3,282.17
2021-12-03 21:00:56,32.45,23.43,9.85,110.09,299.48
2021-12-03 22:00:56,30.72,0.0,8.06,125.66,441.72
2021-12-03 23:00:56,39.82,0.0,10.38,120.26,356.07
2021-12-04 00:00:56,42.19,0.0,9.65,107.38,281.06
2021-12-04 01:00:56,41.4,0.0,7.19,106.21,291.91
2021-12-04 02:00:56,45.14,44.97,7.56,101.54,303.59
2021-12-04 03:00:56,43.69,36.57,4.94,85.6,216.37
2021-12-04 04:00:56,35.62,0.0,5.28,64.64,119.29
2021-12-04 05:00:56,32.29,0.0,4.54,86.54,141.95
2021-12-04 06:00:56,32.19,19.7,4.19,82.46,149.71
2021-12-04 07:00:56,31.18,16.97,3.87,83.61,120.26
2021-12-04 08:00:56,28.95,12.97,4.04,82.58,164.48
2021-12-04 09:00:56,31.53,9.19,4.29,83.27,169.93
2021-12-04 10:00:56,30.75,20.51,4.77,88.8,198.63
2021-12-04 11:00:56,29.7,22.48,5.12,80.3,168.89
2021-12-04 12:00:56,32.0,15.84,5.43,77.74,148.67
2021-12-04 13:00:56,29.68,17.74,5.51,67.67,95.05
2021-12-04 14:00:56,28.66,19.67,5.5,66.75,93.57
2021-12-04 15:00:56,27.54,15.96,5.71,68.67,91.19
2021-12-04 16:00:56,25.25,11.89,5.4,64.89,83.18
2021-12-04 17:00:56,27.12,15.76,5.15,67.62,86.76
2021-12-04 18:00:56,28.59,13.36,4.9,60.59,77.57
2021-12-04 19:00:56,28.4,10.95,4.35,65.4,83.16
2021-12-04 20:00:56,27.71,8.33,4.45,66.9,85.59
2021-12-04 21:00:56,28.23,5.78,4.04,70.06,90.23
2021-12-04 22:00:56,28.45,6.46,4.29,67.89,80.07
2021-12-04 23:00:56,26.94,9.62,4.11,67.65,81.93
2021-12-05 00:00:56,25.46,9.63,4.08,62.64,75.25
2021-12-05 01:00:56,23.87,7.69,3.83,64.75,78.73
2021-12-05 02:00:56,23.87,23.37,3.94,69.57,112.94
2021-12-05 03:00:56,26.21,0.0,3.97,76.72,169.3
2021-12-05 04:00:56,34.11,19.88,3.79,76.98,129.99
2021-12-05 05:00:56,38.37,13.09,3.72,78.23,140.01
2021-12-05 06:00:56,37.45,10.98,3.59,78.2,125.75
2021-12-05 07:00:56,32.76,8.69,3.54,75.75,134.94
2021-12-05 08:00:56,33.67,6.57,3.45,72.18,141.09
2021-12-05 09:00:56,33.32,6.25,3.83,66.03,140.81
2021-12-05 10:00:56,28.87,15.19,4.12,64.76,136.88
2021-12-05 11:00:56,37.22,21.9,4.37,65.13,135.69
2021-12-05 12:00:56,38.1,23.28,4.96,69.27,142.0
2021-12-05 13:00:56,30.28,24.53,4.96,73.1,150.84
2021-12-05 14:00:56,26.43,22.03,5.08,74.94,143.93
2021-12-05 15:00:56,25.1,22.31,5.44,77.68,159.24
2021-12-05 16:00:56,26.64,0.0,5.12,73.57,126.02
2021-12-05 17:00:56,32.39,0.0,5.34,78.4,138.91
2021-12-05 18:00:56,31.91,0.0,5.07,80.65,158.03
2021-12-05 19:00:56,31.46,0.0,5.85,89.45,249.88
2021-12-05 20:00:56,31.39,0.0,5.62,100.21,335.0
2021-12-05 21:00:56,38.16,0.0,6.12,93.79,325.27
2021-12-05 22:00:56,39.61,0.0,5.79,94.55,356.09
2021-12-05 23:00:56,34.44,34.26,5.47,82.26,259.59
2021-12-06 00:00:56,37.87,0.0,5.19,80.65,244.75
2021-12-06 01:00:56,41.66,0.0,4.7,81.17,218.09
2021-12-06 02:00:56,38.61,30.92,4.32,83.98,182.95
2021-12-06 03:00:56,32.8,30.48,3.68,87.37,205.35
2021-12-06 04:00:56,34.68,27.14,3.24,82.77,163.98
2021-12-06 05:00:56,42.95,21.34,3.26,77.73,190.47
2021-12-06 06:00:56,44.38,12.85,2.87,74.46,143.8
2021-12-06 07:00:56,48.33,23.93,2.54,73.09,144.83
2021-12-06 08:00:56,53.59,20.8,2.94,84.27,228.18
2021-12-06 09:00:56,49.96,12.83,3.46,89.11,291.31
2021-12-06 10:00:56,39.94,37.4,4.01,93.1,335.9
2021-12-06 11:00:56,34.47,0.0,5.11,94.5,326.22
2021-12-06 12:00:56,34.99,34.0,4.89,91.6,269.34
2021-12-06 13:00:56,31.49,30.21,5.04,68.08,118.47
2021-12-06 14:00:56,27.22,21.77,4.33,60.07,90.29
2021-12-06 15:00:56,29.95,12.19,4.26,42.42,54.89
2021-12-06 16:00:56,30.28,9.83,3.85,40.09,50.62
2021-12-06 17:00:56,32.51,7.25,4.32,51.19,62.23
2021-12-06 18:00:56,30.97,3.99,4.28,66.28,79.97
2021-12-06 19:00:56,29.56,2.96,4.84,87.04,116.93
2021-12-06 20:00:56,29.11,14.58,4.97,98.83,131.51
2021-12-06 21:00:56,29.48,12.47,5.31,107.45,146.13
2021-12-06 22:00:56,28.04,12.16,5.35,101.31,135.27
2021-12-06 23:00:56,35.41,9.67,5.11,76.58,91.37
2021-12-07 00:00:56,36.92,20.91,4.96,70.81,85.8
2021-12-07 01:00:56,29.64,16.24,4.34,47.48,52.7
2021-12-07 02:00:56,26.44,11.42,4.15,49.38,54.16
2021-12-07 03:00:56,29.42,12.39,3.75,40.69,44.24
2021-12-07 04:00:56,29.54,11.52,3.86,39.61,43.39
2021-12-07 05:00:56,26.3,8.53,3.85,34.62,38.16
2021-12-07 06:00:56,28.65,7.57,4.0,27.41,30.69
2021-12-07 07:00:56,29.34,7.43,3.82,28.83,32.2
2021-12-07 08:00:56,26.67,18.63,3.88,34.15,38.47
2021-12-07 09:00:56,30.53,14.03,3.67,40.86,45.87
2021-12-07 10:00:56,31.37,7.85,3.78,46.28,52.53
2021-12-07 11:00:56,0.0,0.0,3.34,35.48,41.19
2021-12-07 12:00:56,20.91,0.0,0.0,35.2,63.38
2021-12-07 13:00:56,182.97,7.28,1.0,13.88,20.84
2021-12-07 14:00:56,122.55,8.24,1.22,14.8,21.82
2021-12-07 15:00:56,73.82,5.35,1.11,16.97,23.63
2021-12-07 16:00:56,63.19,6.6,0.94,18.59,25.35
2021-12-07 17:00:56,48.45,10.72,1.07,31.24,36.94
2021-12-07 18:00:56,36.15,8.89,1.05,46.83,54.95
2021-12-07 19:00:56,45.68,17.41,0.87,52.8,59.59
2021-12-07 20:00:56,34.07,27.61,0.74,51.68,59.86
2021-12-07 21:00:56,32.86,21.75,0.62,42.06,48.58
2021-12-07 22:00:56,30.05,15.38,0.31,24.47,29.61
2021-12-07 23:00:56,26.79,8.98,0.32,20.01,24.63
2021-12-08 00:00:56,30.62,23.68,0.23,16.1,20.06
2021-12-08 01:00:56,45.08,30.0,1.25,17.12,20.06
2021-12-08 02:00:56,34.07,0.0,1.31,11.92,13.97
2021-12-08 03:00:56,31.48,21.91,2.6,9.76,10.22
2021-12-08 04:00:56,31.56,16.7,2.6,9.06,9.48
2021-12-08 05:00:56,26.33,13.03,2.44,9.09,9.57
2021-12-08 06:00:56,24.19,8.01,2.5,9.0,9.42
2021-12-08 07:00:56,29.99,6.04,2.27,10.37,10.75
2021-12-08 08:00:56,27.29,4.81,2.34,18.78,20.23
2021-12-08 09:00:56,25.49,6.19,2.31,25.59,27.79
2021-12-08 10:00:56,32.34,8.06,2.35,36.51,40.13
2021-12-08 11:00:56,28.55,5.77,2.37,39.35,44.44
2021-12-08 12:00:56,36.14,5.09,2.38,40.84,46.4
2021-12-08 13:00:56,39.4,3.77,2.47,35.71,41.72
2021-12-08 14:00:56,31.42,4.49,2.44,38.02,44.55
2021-12-08 15:00:56,27.77,4.16,2.66,39.12,47.51
2021-12-08 16:00:56,26.99,6.85,2.92,46.54,55.37
2021-12-08 17:00:56,36.58,8.64,2.73,59.28,70.51
2021-12-08 18:00:56,33.31,14.18,2.97,65.59,77.29
2021-12-08 19:00:56,33.59,10.31,2.88,82.85,131.77
2021-12-08 20:00:56,37.4,9.69,3.07,82.74,155.04
2021-12-08 21:00:56,29.29,18.28,3.21,90.7,173.67
2021-12-08 22:00:56,34.52,0.0,3.25,88.35,178.2
2021-12-08 23:00:56,45.18,22.59,3.31,87.09,160.81
2021-12-09 00:00:56,34.05,16.38,2.99,86.88,134.03
2021-12-09 01:00:56,37.13,12.26,3.2,81.67,141.78
2021-12-09 02:00:56,35.02,16.96,2.96,78.26,108.48
2021-12-09 03:00:56,29.88,16.15,2.95,56.01,59.16
2021-12-09 04:00:56,26.92,11.72,2.88,53.81,63.64
2021-12-09 05:00:56,30.6,17.77,2.79,41.66,43.61
2021-12-09 06:00:56,27.52,13.78,2.83,33.49,34.55
2021-12-09 07:00:56,38.28,10.97,2.66,29.86,31.55
2021-12-09 08:00:56,42.09,9.78,3.38,41.83,51.39
2021-12-09 09:00:56,39.3,6.26,3.44,45.67,62.65
2021-12-09 10:00:56,40.93,13.54,4.78,53.67,77.86
2021-12-09 11:00:56,37.9,13.52,4.79,51.25,77.18
2021-12-09 12:00:56,29.83,14.45,5.12,40.46,61.22
2021-12-09 13:00:56,41.21,20.76,4.48,31.82,45.64
2021-12-09 14:00:56,31.4,14.31,3.94,23.49,32.5
2021-12-09 15:00:56,26.82,12.01,3.47,23.94,30.41
2021-12-09 16:00:56,32.6,9.33,3.34,26.31,32.42
2021-12-09 17:00:56,31.08,7.54,3.44,34.07,41.12
2021-12-09 18:00:56,27.85,9.8,3.48,46.84,57.06
2021-12-09 19:00:56,34.32,15.9,3.66,59.99,102.75
2021-12-09 20:00:56,36.64,23.84,3.96,72.26,191.75
2021-12-09 21:00:56,29.58,28.67,4.28,75.95,233.34
2021-12-09 22:00:56,27.42,0.0,4.81,74.11,356.44
2021-12-09 23:00:56,31.68,0.0,5.65,68.7,410.94
2021-12-10 00:00:56,28.02,0.0,5.5,67.0,396.66
2021-12-10 01:00:56,41.1,0.0,5.25,66.63,414.68
2021-12-10 02:00:56,43.94,0.0,4.66,65.3,311.35
2021-12-10 03:00:56,33.13,0.0,2.84,66.76,174.05
2021-12-10 04:00:56,35.46,0.0,3.08,62.74,212.58
2021-12-10 05:00:56,35.59,29.97,2.47,58.86,151.95
2021-12-10 06:00:56,28.42,22.34,2.43,56.34,139.11
2021-12-10 07:00:56,35.57,13.8,2.04,52.47,120.17
2021-12-10 08:00:56,29.74,11.74,2.3,53.29,130.89
2021-12-10 09:00:56,27.95,22.82,2.38,52.32,153.16
2021-12-10 10:00:56,40.3,16.8,2.75,52.34,177.67
2021-12-10 11:00:56,34.52,33.22,3.06,51.16,168.0
2021-12-10 12:00:56,41.73,20.01,3.45,50.21,147.76
2021-12-10 13:00:56,43.01,11.01,3.58,45.14,96.39
2021-12-10 14:00:56,41.88,8.9,3.72,41.96,74.08
2021-12-10 15:00:56,33.09,9.39,3.69,44.24,63.71
2021-12-10 16:00:56,40.33,26.45,3.45,42.41,59.2
2021-12-10 17:00:56,30.88,24.15,3.16,53.03,73.28
2021-12-10 18:00:56,32.71,16.2,3.26,61.88,125.17
2021-12-10 19:00:56,42.63,16.83,3.24,65.94,171.91
2021-12-10 20:00:56,33.06,0.0,3.58,75.6,279.88
2021-12-10 21:00:56,33.63,30.61,3.44,74.31,269.44
2021-12-10 22:00:56,30.35,22.5,3.39,72.19,284.15
2021-12-10 23:00:56,31.49,29.18,2.9,69.55,247.86
2021-12-11 00:00:56,38.81,24.28,2.92,66.37,216.74
2021-12-11 01:00:56,31.46,17.49,3.2,63.76,218.81
2021-12-11 02:00:56,36.35,26.25,3.3,61.51,195.51
2021-12-11 03:00:56,30.26,18.4,3.48,62.02,163.52
2021-12-11 04:00:56,28.77,18.71,3.41,62.97,130.4
2021-12-11 05:00:56,39.1,10.49,3.28,57.72,111.27
2021-12-11 06:00:56,31.32,11.6,3.23,51.55,70.33
2021-12-11 07:00:56,30.97,11.56,3.29,48.7,61.33
2021-12-11 08:00:56,27.78,13.31,3.44,51.29,83.71
2021-12-11 09:00:56,25.03,7.27,3.69,56.87,101.26
2021-12-11 10:00:56,37.47,12.06,4.1,66.21,136.55
2021-12-11 11:00:56,37.88,20.03,4.3,65.79,140.44
2021-12-11 12:00:56,31.55,0.0,4.73,65.8,140.09
2021-12-11 13:00:56,39.04,27.05,4.62,57.85,110.89
2021-12-11 14:00:56,33.66,16.26,5.23,51.83,95.69
2021-12-11 15:00:56,35.01,8.77,4.65,41.89,63.39
2021-12-11 16:00:56,46.21,6.62,4.94,42.78,61.67
2021-12-11 17:00:56,33.9,8.13,4.77,50.39,71.88
2021-12-11 18:00:56,31.58,15.59,4.26,58.96,82.01
2021-12-11 19:00:56,39.66,12.14,4.36,69.92,103.51
2021-12-11 20:00:56,29.84,10.4,4.41,72.29,100.01
2021-12-11 21:00:56,27.2,8.13,4.39,67.32,91.67
2021-12-11 22:00:56,36.83,5.92,4.69,73.53,113.47
2021-12-11 23:00:56,34.79,7.0,5.1,65.36,152.36
2021-12-12 00:00:56,28.16,21.96,4.52,72.85,149.3
2021-12-12 01:00:56,34.15,12.9,4.63,68.53,192.33
2021-12-12 02:00:56,33.35,8.8,3.98,65.42,173.23
2021-12-12 03:00:56,27.63,15.65,3.47,58.67,185.52
2021-12-12 04:00:56,25.6,12.49,3.48,58.59,183.01
2021-12-12 05:00:56,34.88,7.78,3.27,56.52,160.24
2021-12-12 06:00:56,29.52,0.0,3.09,52.68,132.66
2021-12-12 07:00:56,38.68,20.24,2.9,55.43,104.43
2021-12-12 08:00:56,31.59,15.03,2.84,52.85,115.74
2021-12-12 09:00:56,27.91,11.24,2.82,56.83,119.52
2021-12-12 10:00:56,46.96,14.29,3.36,56.67,145.35
2021-12-12 11:00:56,35.0,8.7,3.7,53.12,117.64
2021-12-12 12:00:56,32.31,20.91,3.82,45.1,95.47
2021-12-12 13:00:56,42.09,18.43,3.92,42.56,65.36
2021-12-12 14:00:56,35.79,10.92,3.33,29.76,40.73
2021-12-12 15:00:56,28.96,8.21,2.96,30.64,42.09
2021-12-12 16:00:56,32.6,8.02,2.56,26.47,33.61
2021-12-12 17:00:56,27.21,5.85,2.43,35.31,47.25
2021-12-12 18:00:56,28.23,15.06,2.45,48.45,65.72
2021-12-12 19:00:56,40.69,24.34,3.01,63.6,96.56
2021-12-12 20:00:56,31.8,17.77,3.16,74.43,116.86
2021-12-12 21:00:56,28.59,11.21,3.65,80.34,152.84
2021-12-12 22:00:56,54.67,8.97,3.93,76.84,210.71
2021-12-12 23:00:56,38.01,20.27,3.76,72.6,221.3
2021-12-13 00:00:56,29.72,24.19,3.93,68.87,276.9
2021-12-13 01:00:56,41.16,13.84,3.35,63.57,252.06
2021-12-13 02:00:56,33.22,28.76,3.66,63.99,247.28
2021-12-13 03:00:56,34.07,25.94,2.51,61.11,209.19
2021-12-13 04:00:56,45.37,31.41,2.92,62.74,220.0
2021-12-13 05:00:56,35.1,23.52,2.34,58.82,184.45
2021-12-13 06:00:56,28.29,20.54,2.21,59.48,175.4
2021-12-13 07:00:56,39.01,19.06,2.04,57.9,148.24
2021-12-13 08:00:56,36.45,23.13,2.37,55.81,241.48
2021-12-13 09:00:56,30.84,15.24,2.88,59.2,253.7
2021-12-13 10:00:56,33.78,8.74,3.46,57.38,287.7
2021-12-13 11:00:56,32.62,14.57,4.03,58.23,279.6
2021-12-13 12:00:56,31.83,19.63,3.99,55.1,208.97
2021-12-13 13:00:56,28.09,14.84,3.87,50.42,124.76
2021-12-13 14:00:56,36.52,8.51,3.31,46.3,83.87
2021-12-13 15:00:56,29.01,8.76,2.94,33.26,50.57
2021-12-13 16:00:56,53.78,6.99,2.72,35.73,50.35
2021-12-13 17:00:56,39.49,8.18,2.51,36.49,47.64
2021-12-13 18:00:56,30.84,8.49,2.98,57.08,144.54
2021-12-13 19:00:56,26.63,6.93,3.72,64.72,279.52
2021-12-13 20:00:56,26.5,0.0,3.63,77.49,226.25
2021-12-13 21:00:56,30.91,0.0,4.55,73.52,294.23
2021-12-13 22:00:56,45.98,0.0,3.78,72.19,144.09
2021-12-13 23:00:56,42.47,29.97,3.59,69.85,114.35
2021-12-14 00:00:56,37.1,36.37,3.35,66.24,127.78
2021-12-14 01:00:56,33.59,22.82,3.48,63.94,137.99
2021-12-14 02:00:56,27.57,12.14,3.7,60.72,157.38
2021-12-14 03:00:56,24.72,0.0,4.34,57.45,165.69
2021-12-14 04:00:56,36.9,22.76,4.06,54.13,152.52
2021-12-14 05:00:56,34.79,30.12,3.92,50.75,137.37
2021-12-14 06:00:56,29.23,18.32,3.56,48.49,109.67
2021-12-14 07:00:56,43.05,13.16,3.43,45.97,106.81
2021-12-14 08:00:56,33.17,16.79,3.53,49.25,131.58
2021-12-14 09:00:56,28.22,23.14,3.86,47.68,176.45
2021-12-14 10:00:56,30.44,29.23,4.71,50.65,240.89
2021-12-14 11:00:56,40.04,37.88,6.16,54.86,253.8
2021-12-14 12:00:56,30.94,0.0,7.58,55.67,269.87
2021-12-14 13:00:56,42.07,0.0,7.83,62.04,356.87
2021-12-14 14:00:56,34.55,0.0,7.92,57.1,323.57
2021-12-14 15:00:56,37.47,0.0,6.93,57.06,421.02
2021-12-14 16:00:56,40.01,0.0,6.42,60.46,429.48
2021-12-14 17:00:56,42.86,0.0,6.18,62.61,441.74
2021-12-14 18:00:56,35.72,0.0,6.28,63.97,450.25
2021-12-14 19:00:56,35.26,0.0,6.21,66.79,463.72
2021-12-14 20:00:56,40.08,0.0,5.27,56.6,326.62
2021-12-14 21:00:56,32.74,0.0,5.27,56.61,325.17
2021-12-14 22:00:56,37.99,32.0,4.25,54.52,200.47
2021-12-14 23:00:56,33.49,0.0,3.92,54.57,153.45
2021-12-15 00:00:56,29.3,20.98,3.72,55.87,114.19
2021-12-15 01:00:56,32.99,16.38,3.48,45.82,57.51
2021-12-15 02:00:56,29.1,8.18,3.52,54.2,58.75
2021-12-15 03:00:56,27.05,4.17,3.51,69.17,77.01
2021-12-15 04:00:56,41.11,19.8,3.84,61.52,66.76
2021-12-15 05:00:56,32.01,11.04,3.72,65.56,72.05
2021-12-15 06:00:56,27.15,6.16,3.9,56.17,60.85
2021-12-15 07:00:56,44.65,4.53,3.73,50.39,54.75
2021-12-15 08:00:56,34.3,6.98,3.79,44.21,50.24
2021-12-15 09:00:56,27.21,6.27,3.56,50.09,66.44
2021-12-15 10:00:56,33.25,6.82,3.7,49.97,68.07
2021-12-15 11:00:56,31.66,7.62,3.65,53.36,82.17
2021-12-15 12:00:56,40.84,4.62,3.54,43.04,66.76
2021-12-15 13:00:56,42.03,7.78,3.67,38.45,63.75
2021-12-15 14:00:56,39.84,7.18,3.55,31.48,53.08
2021-12-15 15:00:56,30.8,6.8,3.66,32.22,53.72
2021-12-15 16:00:56,35.34,9.37,3.7,33.14,56.48
2021-12-15 17:00:56,30.25,7.44,3.67,36.35,61.69
2021-12-15 18:00:56,31.42,3.73,3.82,39.47,74.24
2021-12-15 19:00:56,32.08,4.91,4.03,38.11,79.78
2021-12-15 20:00:56,30.25,3.22,4.15,38.71,85.18
2021-12-15 21:00:56,27.5,0.0,4.66,35.89,83.51
2021-12-15 22:00:56,33.96,0.0,4.72,33.74,69.9
2021-12-15 23:00:56,28.68,26.4,5.44,33.44,63.42
2021-12-16 00:00:56,32.51,17.3,5.1,30.35,49.24
2021-12-16 01:00:56,50.09,13.67,5.35,31.2,50.1
2021-12-16 02:00:56,37.01,7.38,4.93,28.57,47.59
2021-12-16 03:00:56,29.25,8.17,4.17,27.33,41.71
2021-12-16 04:00:56,37.92,4.73,4.28,29.04,48.51
2021-12-16 05:00:56,30.66,6.21,4.18,27.12,40.87
2021-12-16 06:00:56,27.11,4.33,3.98,26.22,37.38
2021-12-16 07:00:56,36.9,8.15,3.89,25.68,35.95
2021-12-16 08:00:56,29.13,4.95,3.89,25.53,41.04
2021-12-16 09:00:56,26.61,6.93,3.96,26.31,54.31
2021-12-16 10:00:56,26.62,8.31,4.21,27.22,64.37
2021-12-16 11:00:56,30.7,5.83,4.49,26.0,69.52
2021-12-16 12:00:56,34.14,9.5,4.87,23.35,63.43
2021-12-16 13:00:56,28.13,15.53,4.87,22.33,56.03
2021-12-16 14:00:56,35.21,16.59,5.1,18.94,45.66
2021-12-16 15:00:56,31.22,13.68,4.8,21.72,48.07
2021-12-16 16:00:56,36.65,11.81,4.89,22.34,47.04
2021-12-16 17:00:56,32.77,14.75,4.5,26.83,54.11
2021-12-16 18:00:56,28.89,11.2,4.4,29.34,64.43
2021-12-16 19:00:56,36.13,12.8,4.19,31.43,77.77
2021-12-16 20:00:56,36.82,21.27,4.29,31.76,83.63
2021-12-16 21:00:56,29.79,12.63,4.1,32.26,87.86
2021-12-16 22:00:56,34.34,21.35,4.22,31.99,80.35
2021-12-16 23:00:56,31.2,16.32,3.92,32.48,68.12
2021-12-17 00:00:56,27.51,14.02,3.74,31.39,60.58
2021-12-17 01:00:56,27.54,14.14,3.32,29.42,46.8
2021-12-17 02:00:56,25.46,10.84,3.4,29.49,46.47
2021-12-17 03:00:56,23.92,9.28,3.78,25.92,31.81
2021-12-17 04:00:56,32.41,9.64,4.35,27.28,36.68
2021-12-17 05:00:56,28.01,9.28,6.83,26.01,31.15
2021-12-17 06:00:56,25.43,10.28,8.34,25.73,31.76
2021-12-17 07:00:56,26.57,5.85,11.83,26.12,32.31
2021-12-17 08:00:56,25.0,3.96,12.36,27.52,40.34
2021-12-17 09:00:56,22.52,6.53,13.31,28.34,52.34
2021-12-17 10:00:56,23.85,6.68,12.43,29.09,58.49
2021-12-17 11:00:56,31.72,0.49,12.91,30.09,70.17
2021-12-17 12:00:56,238.01,9.19,13.05,29.12,62.63
2021-12-17 13:00:56,160.71,7.11,13.69,29.64,65.62
2021-12-17 14:00:56,103.55,10.48,14.17,29.25,56.94
2021-12-17 15:00:56,62.63,10.19,13.38,28.9,56.96
2021-12-17 16:00:56,47.49,9.31,13.83,30.66,54.64
2021-12-17 17:00:56,35.55,5.35,13.28,31.53,55.1
2021-12-17 18:00:56,34.85,6.29,13.73,35.88,62.63
2021-12-17 19:00:56,32.47,32.35,12.58,39.14,68.3
2021-12-17 20:00:56,28.75,21.11,12.18,41.97,80.28
2021-12-17 21:00:56,31.64,12.95,8.83,42.57,71.67
2021-12-17 22:00:56,32.72,8.51,8.25,43.09,75.79
2021-12-17 23:00:56,32.32,9.11,6.06,41.08,59.98
2021-12-18 00:00:56,35.72,7.8,5.22,40.29,57.76
2021-12-18 01:00:56,30.25,4.79,4.57,36.14,48.09
2021-12-18 02:00:56,26.72,6.16,4.31,33.69,43.12
2021-12-18 03:00:56,39.16,6.64,3.85,25.55,27.86
2021-12-18 04:00:56,30.42,7.39,3.74,26.19,29.06
2021-12-18 05:00:56,26.15,4.55,3.93,24.89,27.07
2021-12-18 06:00:56,40.17,4.82,3.76,24.43,26.86
2021-12-18 07:00:56,32.5,4.3,3.96,26.94,29.51
2021-12-18 08:00:56,32.59,7.33,3.82,30.97,38.23
2021-12-18 09:00:56,40.5,8.85,4.69,35.26,53.9
2021-12-18 10:00:56,32.22,6.17,5.09,37.25,66.41
2021-12-18 11:00:56,28.38,7.22,6.23,38.35,75.71
2021-12-18 12:00:56,25.81,11.41,7.13,40.54,91.22
2021-12-18 13:00:56,29.27,16.84,6.62,43.06,89.47
2021-12-18 14:00:56,37.3,13.0,6.33,48.06,96.87
2021-12-18 15:00:56,34.88,10.35,5.53,44.44,82.14
2021-12-18 16:00:56,32.83,9.35,4.59,44.19,70.7
2021-12-18 17:00:56,33.23,6.28,4.2,43.5,64.96
2021-12-18 18:00:56,32.45,6.04,3.88,44.87,61.08
2021-12-18 19:00:56,30.37,5.42,3.55,52.25,77.49
2021-12-18 20:00:56,25.93,11.85,3.19,54.94,79.69
2021-12-18 21:00:56,26.09,8.13,3.12,55.49,85.25
2021-12-18 22:00:56,27.29,14.17,3.13,52.8,77.1
2021-12-18 23:00:56,28.58,12.15,2.93,50.06,69.65
2021-12-19 00:00:56,40.33,13.62,2.99,42.19,54.29
2021-12-19 01:00:56,32.68,23.74,3.15,37.95,45.06
2021-12-19 02:00:56,27.99,14.79,3.04,29.53,33.21
2021-12-19 03:00:56,40.47,9.9,3.19,18.78,20.21
2021-12-19 04:00:56,32.36,6.93,3.23,18.81,20.49
2021-12-19 05:00:56,27.27,13.93,3.29,16.09,17.19
2021-12-19 06:00:56,34.62,9.17,3.2,13.62,14.59
2021-12-19 07:00:56,38.7,9.65,3.29,12.45,13.33
2021-12-19 08:00:56,30.41,9.46,3.18,13.19,14.34
2021-12-19 09:00:56,29.83,13.91,3.04,13.48,14.78
2021-12-19 10:00:56,27.48,9.7,3.0,15.63,17.68
2021-12-19 11:00:56,25.05,9.42,3.1,16.58,19.51
2021-12-19 12:00:56,36.51,9.55,3.1,18.08,21.48
2021-12-19 13:00:56,30.59,5.72,3.29,19.1,23.58
2021-12-19 14:00:56,27.63,5.46,3.14,24.94,30.88
2021-12-19 15:00:56,25.99,11.71,3.13,24.9,32.22
2021-12-19 16:00:56,27.15,9.64,2.93,35.58,45.92
2021-12-19 17:00:56,24.17,9.85,2.95,40.56,57.02
