Date,PM10 ( - ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2021-10-10 13:00:56,126.92,51.1,140.0,341.28,45.57,58.32
2021-10-10 14:00:56,102.49,38.66,94.49,261.53,32.63,42.12
2021-10-10 15:00:56,76.45,31.97,43.05,248.21,21.51,27.93
2021-10-10 16:00:56,62.31,34.34,17.31,239.82,15.47,20.71
2021-10-10 17:00:56,54.46,33.2,17.71,287.69,24.72,29.36
2021-10-10 18:00:56,53.75,25.52,21.23,1283.62,99.51,153.39
2021-10-10 19:00:56,69.89,28.32,18.68,1719.72,125.55,174.21
2021-10-10 20:00:56,89.28,40.62,16.34,923.3,72.72,81.45
2021-10-10 21:00:56,81.58,41.52,16.87,841.97,60.18,71.05
2021-10-10 22:00:56,74.51,39.9,16.44,1574.23,115.67,177.66
2021-10-10 23:00:56,85.02,35.69,18.21,1312.56,98.87,144.44
2021-10-11 00:00:56,92.02,31.49,20.43,1414.57,106.19,143.53
2021-10-11 01:00:56,87.07,29.45,11.82,1341.33,103.2,163.27
2021-10-11 02:00:56,86.38,33.12,20.54,1189.88,101.81,155.92
2021-10-11 03:00:56,81.75,31.7,14.5,1082.68,76.59,102.96
2021-10-11 04:00:56,72.15,30.04,79.17,873.91,80.03,101.98
2021-10-11 05:00:56,71.79,26.75,55.6,715.07,56.92,65.04
2021-10-11 06:00:56,66.84,28.42,30.33,778.27,44.26,50.84
2021-10-11 07:00:56,67.07,33.89,36.99,970.72,67.93,93.48
2021-10-11 08:00:56,72.7,31.51,71.67,1658.31,129.65,231.53
2021-10-11 09:00:56,96.63,44.12,117.68,1567.45,144.48,256.75
2021-10-11 10:00:56,137.45,60.91,66.63,633.31,59.16,82.32
2021-10-11 11:00:56,159.5,61.91,150.06,730.56,88.16,121.35
2021-10-11 12:00:56,169.76,59.6,263.66,796.27,105.59,139.9
2021-10-11 13:00:56,171.99,54.37,256.51,535.91,76.05,97.29
2021-10-11 14:00:56,153.88,53.0,88.58,321.21,30.0,38.88
2021-10-11 15:00:56,118.04,41.36,19.93,332.13,22.46,29.21
2021-10-11 16:00:56,78.36,33.75,30.12,333.52,24.35,29.79
2021-10-11 17:00:56,52.22,29.49,20.36,400.07,31.43,36.37
2021-10-11 18:00:56,52.19,21.69,24.07,1539.82,157.16,253.31
2021-10-11 19:00:56,55.93,19.29,17.9,1471.56,131.67,189.29
2021-10-11 20:00:56,66.28,22.2,18.6,926.79,94.46,114.29
2021-10-11 21:00:56,80.76,24.73,19.91,1328.28,117.04,164.46
2021-10-11 22:00:56,86.18,28.19,19.94,915.15,83.2,96.56
2021-10-11 23:00:56,88.62,29.09,20.48,1177.01,96.2,126.77
2021-10-12 00:00:56,88.1,31.32,19.91,1476.14,106.55,151.95
2021-10-12 01:00:56,85.86,34.14,16.89,1450.9,113.64,178.34
2021-10-12 02:00:56,81.24,30.79,21.1,1182.87,99.71,142.96
2021-10-12 03:00:56,79.32,30.27,59.47,724.85,79.59,97.63
2021-10-12 04:00:56,81.48,30.74,24.31,792.9,42.61,49.18
2021-10-12 05:00:56,73.17,31.42,31.51,750.43,41.92,48.74
2021-10-12 06:00:56,67.51,31.31,55.36,830.87,70.52,84.39
2021-10-12 07:00:56,76.04,38.41,42.6,1041.33,77.37,108.18
2021-10-12 08:00:56,93.89,45.12,49.63,1780.41,143.22,264.9
2021-10-12 09:00:56,114.43,55.28,113.28,1234.86,131.44,220.61
2021-10-12 10:00:56,146.84,61.87,237.9,897.7,107.4,160.83
2021-10-12 11:00:56,167.33,61.7,209.49,707.76,89.82,123.43
2021-10-12 12:00:56,156.37,57.5,89.04,547.24,54.8,70.06
2021-10-12 13:00:56,135.31,48.79,80.65,572.98,55.19,68.04
2021-10-12 14:00:56,124.59,41.68,24.3,447.64,23.64,29.98
2021-10-12 15:00:56,105.33,34.9,22.48,456.46,25.65,31.61
2021-10-12 16:00:56,76.88,32.43,22.98,480.47,30.22,35.87
2021-10-12 17:00:56,60.6,34.39,23.99,567.82,40.4,45.95
2021-10-12 18:00:56,62.33,24.39,25.45,766.52,58.72,64.34
2021-10-12 19:00:56,56.7,22.1,25.81,782.35,55.57,60.07
2021-10-12 20:00:56,54.91,23.06,25.48,893.6,78.63,86.37
2021-10-12 21:00:56,56.0,20.57,48.74,828.2,60.99,69.82
2021-10-12 22:00:56,67.8,25.69,41.3,851.3,67.22,76.93
2021-10-12 23:00:56,73.8,29.22,37.24,1177.14,91.3,108.04
2021-10-13 00:00:56,75.53,31.03,34.49,1283.88,94.35,121.73
2021-10-13 01:00:56,78.12,35.38,17.52,1328.22,104.39,150.3
2021-10-13 02:00:56,82.26,37.71,15.95,989.98,68.83,83.12
2021-10-13 03:00:56,81.01,34.96,15.34,926.53,47.83,53.13
2021-10-13 04:00:56,73.01,34.8,21.49,576.3,24.94,29.21
2021-10-13 05:00:56,68.76,32.18,34.8,608.5,27.08,32.08
2021-10-13 06:00:56,70.25,29.8,28.92,752.43,31.05,36.02
2021-10-13 07:00:56,71.48,29.95,42.17,785.25,66.74,92.69
2021-10-13 08:00:56,74.67,36.01,77.7,1291.01,106.55,180.7
2021-10-13 09:00:56,90.19,42.56,59.57,942.8,69.3,102.71
2021-10-13 10:00:56,117.97,50.82,233.56,705.38,77.46,110.22
2021-10-13 11:00:56,127.95,49.26,76.63,677.98,60.88,76.39
2021-10-13 12:00:56,106.64,41.95,39.03,613.61,39.53,51.9
2021-10-13 13:00:56,85.07,36.51,25.27,496.89,30.06,37.99
2021-10-13 14:00:56,63.35,26.65,19.71,441.97,18.99,25.33
2021-10-13 15:00:56,47.45,19.39,19.03,493.35,26.56,34.63
2021-10-13 16:00:56,35.45,17.67,18.55,483.51,29.27,38.16
2021-10-13 17:00:56,34.46,18.79,18.25,513.27,38.6,48.85
2021-10-13 18:00:56,31.77,16.07,18.36,554.98,39.72,47.78
2021-10-13 19:00:56,25.5,15.48,18.09,621.12,44.31,52.01
2021-10-13 20:00:56,23.51,14.54,17.93,629.58,49.21,56.93
2021-10-13 21:00:56,30.71,10.52,47.87,574.16,49.91,61.52
2021-10-13 22:00:56,30.42,9.65,31.21,580.58,50.17,57.06
2021-10-13 23:00:56,29.42,14.16,49.27,640.15,60.92,73.66
2021-10-14 00:00:56,40.78,16.93,41.8,547.77,44.29,52.26
2021-10-14 01:00:56,47.37,17.6,22.19,434.79,34.16,42.28
2021-10-14 02:00:56,49.14,18.88,19.02,447.29,21.24,24.32
2021-10-14 03:00:56,49.83,18.69,25.85,389.68,31.76,36.06
2021-10-14 04:00:56,50.93,23.77,18.9,494.39,26.09,29.72
2021-10-14 05:00:56,51.22,24.79,23.43,522.6,30.18,34.5
2021-10-14 06:00:56,49.43,24.29,22.11,579.12,42.52,50.14
2021-10-14 07:00:56,57.87,29.29,26.77,745.82,63.27,98.29
2021-10-14 08:00:56,68.47,39.61,43.61,909.61,86.06,154.99
2021-10-14 09:00:56,79.99,40.77,75.36,1107.49,94.56,168.0
2021-10-14 10:00:56,99.51,49.45,161.09,921.42,101.93,165.86
2021-10-14 11:00:56,130.66,53.74,74.93,747.83,83.13,125.01
2021-10-14 12:00:56,137.3,52.3,26.76,496.83,39.95,55.37
2021-10-14 13:00:56,117.4,43.77,28.55,474.03,36.78,48.64
2021-10-14 14:00:56,101.7,35.56,47.7,431.05,27.83,37.89
2021-10-14 15:00:56,108.46,31.76,30.44,432.36,31.45,41.32
2021-10-14 16:00:56,117.62,27.16,19.38,456.09,29.02,37.11
2021-10-14 17:00:56,124.92,27.72,24.61,538.43,39.74,49.55
2021-10-14 18:00:56,137.2,24.17,33.63,778.78,63.06,76.7
2021-10-14 19:00:56,153.48,33.02,20.02,1002.85,83.14,114.96
2021-10-14 20:00:56,174.73,47.5,21.71,1608.74,119.13,179.64
2021-10-14 21:00:56,173.16,45.82,35.81,1368.36,119.91,190.27
2021-10-14 22:00:56,159.71,45.15,42.89,872.57,70.87,94.31
2021-10-14 23:00:56,158.16,47.44,35.28,775.35,58.93,70.68
2021-10-15 00:00:56,139.43,41.5,27.95,943.24,78.38,106.11
2021-10-15 01:00:56,122.38,36.24,20.32,1085.69,84.42,125.85
2021-10-15 02:00:56,113.58,37.33,15.06,998.28,74.65,107.12
2021-10-15 03:00:56,111.67,33.05,15.65,788.68,56.3,76.66
2021-10-15 04:00:56,104.87,31.49,11.88,617.57,38.56,46.84
2021-10-15 05:00:56,98.95,29.69,40.45,597.72,39.1,47.16
2021-10-15 06:00:56,97.33,31.26,67.67,733.72,64.58,94.29
2021-10-15 07:00:56,99.13,33.44,42.52,957.78,69.83,111.54
2021-10-15 08:00:56,109.75,36.38,34.46,1323.95,97.43,176.49
2021-10-15 09:00:56,125.82,40.56,139.17,733.17,73.66,114.62
2021-10-15 10:00:56,148.65,49.49,225.29,706.21,84.49,131.58
2021-10-15 11:00:56,162.93,55.72,428.16,652.4,104.79,165.05
2021-10-15 12:00:56,164.33,52.9,253.27,564.51,82.75,118.9
2021-10-15 13:00:56,157.64,48.95,34.17,380.25,30.92,40.56
2021-10-15 14:00:56,136.77,40.39,34.36,386.82,19.0,26.24
2021-10-15 15:00:56,115.6,30.66,26.84,348.75,21.27,27.79
2021-10-15 16:00:56,98.1,28.0,17.23,335.01,20.45,25.77
2021-10-15 17:00:56,76.75,26.92,13.62,352.84,24.57,30.05
2021-10-15 18:00:56,66.79,18.96,14.18,629.14,66.58,75.65
2021-10-15 19:00:56,55.15,14.08,14.03,669.11,60.54,67.29
2021-10-15 20:00:56,45.92,11.28,13.23,816.77,78.62,88.79
2021-10-15 21:00:56,53.23,13.15,13.44,1085.97,83.65,115.69
2021-10-15 22:00:56,62.61,19.19,18.27,1152.54,92.03,132.87
2021-10-15 23:00:56,68.55,22.28,34.05,781.88,68.59,76.99
2021-10-16 00:00:56,68.32,26.35,30.35,1222.05,99.57,142.32
2021-10-16 01:00:56,68.74,25.69,18.02,1046.48,91.26,142.25
2021-10-16 02:00:56,71.38,22.8,17.41,705.46,59.07,71.26
2021-10-16 03:00:56,66.04,23.12,21.82,389.06,30.15,34.48
2021-10-16 04:00:56,62.16,22.65,17.48,566.99,30.9,35.7
2021-10-16 05:00:56,56.65,19.54,22.72,292.52,19.22,22.86
2021-10-16 06:00:56,52.28,20.53,21.03,435.26,18.73,22.45
2021-10-16 07:00:56,50.41,23.29,18.8,623.7,37.39,47.37
2021-10-16 08:00:56,55.15,25.19,34.06,784.98,72.52,104.33
2021-10-16 09:00:56,71.31,30.9,130.38,536.37,55.45,77.01
2021-10-16 10:00:56,90.89,35.13,116.12,508.41,45.49,61.1
2021-10-16 11:00:56,99.47,33.3,97.79,575.83,51.73,67.91
2021-10-16 12:00:56,104.31,37.32,58.89,381.19,40.04,51.27
2021-10-16 13:00:56,87.66,33.26,24.34,341.4,22.5,29.02
2021-10-16 14:00:56,72.58,24.92,16.15,302.92,22.8,29.04
2021-10-16 15:00:56,72.3,21.65,14.87,286.41,22.51,27.94
2021-10-16 16:00:56,63.82,22.23,16.08,303.2,23.62,29.92
2021-10-16 17:00:56,57.18,19.68,17.38,331.03,29.24,34.77
2021-10-16 18:00:56,55.89,15.04,18.79,365.91,30.6,34.81
2021-10-16 19:00:56,49.8,13.25,19.95,420.21,35.43,40.03
2021-10-16 20:00:56,45.69,13.8,21.84,380.76,29.55,33.01
2021-10-16 21:00:56,39.63,14.22,28.83,463.15,33.76,37.33
2021-10-16 22:00:56,33.82,12.13,25.17,365.18,25.43,28.21
2021-10-16 23:00:56,30.52,11.66,25.3,351.26,19.77,22.32
2021-10-17 00:00:56,29.05,10.89,24.98,317.92,18.42,20.98
2021-10-17 01:00:56,27.57,11.71,9.51,339.84,15.56,17.78
2021-10-17 02:00:56,23.9,9.83,7.9,320.01,9.53,11.55
2021-10-17 03:00:56,22.21,9.74,8.77,298.31,6.76,8.45
2021-10-17 04:00:56,20.34,10.38,12.02,331.64,8.16,9.8
2021-10-17 05:00:56,14.96,7.62,13.05,336.64,8.73,10.5
2021-10-17 06:00:56,14.35,6.08,10.88,358.27,8.3,10.26
2021-10-17 07:00:56,19.54,7.19,83.27,413.34,31.22,35.34
2021-10-17 08:00:56,32.64,11.01,47.07,432.7,36.21,42.74
2021-10-17 09:00:56,45.63,13.79,18.88,380.48,26.91,34.41
2021-10-17 10:00:56,47.45,22.58,14.17,394.64,17.55,22.69
2021-10-17 11:00:56,50.69,29.33,12.51,396.18,17.13,21.27
2021-10-17 12:00:56,55.66,20.5,11.72,369.33,13.6,17.7
2021-10-17 13:00:56,62.76,14.5,11.57,361.24,13.47,17.93
2021-10-17 14:00:56,56.84,10.35,11.33,350.04,13.77,17.62
2021-10-17 15:00:56,43.89,7.36,13.19,357.59,16.73,20.63
2021-10-17 16:00:56,33.12,8.18,15.83,381.8,22.23,26.63
2021-10-17 17:00:56,23.18,11.07,15.69,409.55,23.4,28.37
2021-10-17 18:00:56,16.23,10.53,16.54,471.18,33.58,38.71
2021-10-17 19:00:56,11.36,9.6,17.28,540.06,39.94,47.1
2021-10-17 20:00:56,10.59,9.73,28.65,559.24,39.99,44.74
2021-10-17 21:00:56,18.66,11.61,40.52,587.5,52.19,61.43
2021-10-17 22:00:56,26.89,12.51,35.09,418.81,26.14,30.2
2021-10-17 23:00:56,24.46,12.45,20.43,397.22,17.12,20.09
2021-10-18 00:00:56,20.64,10.41,19.82,365.26,19.97,22.57
2021-10-18 01:00:56,17.05,9.26,9.85,275.73,15.44,17.8
2021-10-18 02:00:56,15.26,7.46,10.08,271.89,12.4,14.49
2021-10-18 03:00:56,15.34,6.07,16.42,313.63,12.17,14.33
2021-10-18 04:00:56,13.97,5.37,23.83,310.01,13.98,17.29
2021-10-18 05:00:56,16.06,5.18,18.03,357.26,14.12,17.03
2021-10-18 06:00:56,15.19,4.51,21.32,314.57,14.63,18.38
2021-10-18 07:00:56,16.99,6.93,17.45,439.42,31.71,39.08
2021-10-18 08:00:56,23.83,13.17,19.68,907.58,66.7,99.76
2021-10-18 09:00:56,38.95,19.38,35.8,588.8,43.2,60.4
2021-10-18 10:00:56,58.04,24.66,205.37,564.55,70.45,110.27
2021-10-18 11:00:56,0.0,0.0,55.28,339.89,0.0,0.0
2021-10-18 12:00:56,0.0,0.0,0.0,270.71,0.0,0.0
2021-10-18 13:00:56,16.75,26.15,28.76,383.54,23.26,29.29
2021-10-18 14:00:56,39.86,53.25,21.69,311.7,18.59,23.43
2021-10-18 15:00:56,35.09,36.07,12.66,316.69,19.83,24.42
2021-10-18 16:00:56,29.14,25.53,13.15,309.51,26.82,33.01
2021-10-18 17:00:56,29.79,18.63,12.55,386.21,34.82,42.42
2021-10-18 18:00:56,25.3,13.45,12.48,447.44,41.65,48.76
2021-10-18 19:00:56,19.71,9.42,15.57,632.88,61.16,70.24
2021-10-18 20:00:56,17.21,6.59,11.22,478.68,37.85,41.93
2021-10-18 21:00:56,13.11,4.81,11.46,467.1,28.91,32.45
2021-10-18 22:00:56,14.38,7.1,10.74,429.07,23.97,26.82
2021-10-18 23:00:56,18.44,9.91,14.72,417.0,16.18,18.32
2021-10-19 00:00:56,16.45,7.38,18.6,424.93,23.76,27.27
2021-10-19 01:00:56,14.03,7.71,15.99,311.54,25.9,32.26
2021-10-19 02:00:56,15.92,8.93,14.0,270.37,20.17,25.63
2021-10-19 03:00:56,20.7,7.52,16.27,265.03,14.5,16.98
2021-10-19 04:00:56,20.98,8.12,28.1,278.62,15.06,17.79
2021-10-19 05:00:56,20.56,9.42,19.5,248.94,13.18,15.63
2021-10-19 06:00:56,18.56,9.97,18.0,318.08,14.61,17.95
2021-10-19 07:00:56,18.28,10.07,20.72,429.64,29.93,38.79
2021-10-19 08:00:56,19.47,13.24,31.63,769.8,71.52,99.63
2021-10-19 09:00:56,36.7,20.96,55.34,446.3,43.03,59.5
2021-10-19 10:00:56,61.61,23.96,136.92,378.44,39.53,54.31
2021-10-19 11:00:56,68.58,23.47,85.09,319.03,29.17,38.51
2021-10-19 12:00:56,65.23,23.28,81.59,363.5,42.41,56.28
2021-10-19 13:00:56,60.59,21.6,54.66,308.06,34.47,44.77
2021-10-19 14:00:56,49.41,21.59,23.37,214.0,21.09,26.8
2021-10-19 15:00:56,40.54,21.07,9.32,141.41,12.28,15.79
2021-10-19 16:00:56,34.33,16.78,11.06,179.72,18.66,22.99
2021-10-19 17:00:56,25.75,11.79,11.6,276.86,41.98,48.89
2021-10-19 18:00:56,18.03,8.26,9.9,322.86,39.91,45.69
2021-10-19 19:00:56,13.8,5.78,14.37,548.85,64.49,71.97
2021-10-19 20:00:56,13.64,4.08,5.88,578.32,65.65,74.84
2021-10-19 21:00:56,14.72,3.84,23.27,381.62,44.31,49.34
2021-10-19 22:00:56,13.26,4.12,42.57,217.96,21.71,24.44
2021-10-19 23:00:56,10.0,3.39,44.62,218.31,12.77,15.56
2021-10-20 00:00:56,9.28,3.41,35.08,241.89,18.57,21.16
2021-10-20 01:00:56,18.17,6.02,41.79,306.22,31.89,38.35
2021-10-20 02:00:56,31.75,13.89,37.61,291.71,22.48,25.27
2021-10-20 03:00:56,39.84,22.53,38.92,314.25,19.02,21.68
2021-10-20 04:00:56,44.46,30.18,33.12,240.22,14.73,16.78
2021-10-20 05:00:56,44.25,34.98,32.55,254.88,13.95,16.76
2021-10-20 06:00:56,48.01,29.42,30.47,267.8,20.35,24.71
2021-10-20 07:00:56,54.59,33.73,34.03,356.24,23.64,28.79
2021-10-20 08:00:56,59.71,48.47,39.51,583.14,52.07,67.71
2021-10-20 09:00:56,62.2,53.4,67.46,430.63,38.64,52.33
2021-10-20 10:00:56,67.29,46.92,95.95,291.95,34.17,48.48
2021-10-20 11:00:56,70.98,34.41,104.78,327.95,41.62,55.65
2021-10-20 12:00:56,73.52,32.3,50.98,263.92,29.58,38.88
2021-10-20 13:00:56,62.25,31.73,15.92,186.81,17.1,22.69
2021-10-20 14:00:56,41.06,27.63,14.42,178.86,18.14,23.1
2021-10-20 15:00:56,32.22,21.92,10.7,164.54,16.97,21.26
2021-10-20 16:00:56,28.66,19.68,16.19,144.22,10.55,13.08
2021-10-20 17:00:56,22.29,15.53,17.57,179.46,17.34,21.17
2021-10-20 18:00:56,17.87,11.05,21.71,317.84,38.6,45.05
2021-10-20 19:00:56,12.51,7.75,18.7,465.15,62.5,79.16
2021-10-20 20:00:56,10.45,5.43,14.7,612.57,78.31,93.92
2021-10-20 21:00:56,14.53,6.0,22.06,393.66,50.0,58.72
2021-10-20 22:00:56,30.06,18.96,30.9,365.75,40.88,46.4
2021-10-20 23:00:56,75.0,54.17,22.69,424.11,42.8,47.49
2021-10-21 00:00:56,116.04,80.21,17.28,334.14,27.5,30.44
2021-10-21 01:00:56,102.33,66.71,13.7,500.47,50.59,61.09
2021-10-21 02:00:56,72.78,47.51,20.98,266.21,22.5,24.67
2021-10-21 03:00:56,51.56,37.31,22.88,236.36,15.76,17.96
2021-10-21 04:00:56,40.2,26.89,18.83,281.85,14.57,18.11
2021-10-21 05:00:56,32.03,20.91,21.45,316.37,16.87,20.01
2021-10-21 06:00:56,24.15,16.34,27.51,348.74,22.89,26.32
2021-10-21 07:00:56,22.41,15.11,26.33,552.63,61.09,81.75
2021-10-21 08:00:56,30.23,20.58,40.27,734.73,69.44,100.68
2021-10-21 09:00:56,46.93,29.52,105.51,496.66,62.81,89.39
2021-10-21 10:00:56,66.18,34.99,123.8,398.19,56.89,82.0
2021-10-21 11:00:56,82.57,35.43,239.56,446.75,75.61,113.35
2021-10-21 12:00:56,100.85,39.12,274.09,365.18,74.72,107.16
2021-10-21 13:00:56,94.14,43.31,62.55,242.5,33.67,43.58
2021-10-21 14:00:56,73.25,38.54,22.08,211.09,19.8,25.7
2021-10-21 15:00:56,61.19,29.27,17.98,188.46,16.5,20.72
2021-10-21 16:00:56,52.81,23.63,16.57,214.78,20.14,25.02
2021-10-21 17:00:56,43.71,17.36,16.9,222.51,24.46,28.13
2021-10-21 18:00:56,35.23,12.24,16.99,812.82,87.73,133.6
2021-10-21 19:00:56,33.18,10.27,13.39,1478.15,134.98,202.47
2021-10-21 20:00:56,40.08,9.75,35.98,1123.14,119.41,182.22
2021-10-21 21:00:56,55.97,13.26,60.48,1234.4,130.39,207.74
2021-10-21 22:00:56,74.57,25.76,72.29,1485.29,155.74,290.17
2021-10-21 23:00:56,76.77,32.79,94.64,696.09,93.24,128.13
2021-10-22 00:00:56,80.71,34.13,85.84,751.97,92.25,131.16
2021-10-22 01:00:56,80.88,34.51,80.32,822.63,105.58,163.28
2021-10-22 02:00:56,79.1,31.32,77.15,904.46,97.35,150.39
2021-10-22 03:00:56,81.97,33.57,78.64,830.55,85.8,131.95
2021-10-22 04:00:56,81.54,36.86,70.36,738.16,74.64,105.46
2021-10-22 05:00:56,82.56,39.1,62.54,768.25,77.23,113.92
2021-10-22 06:00:56,81.03,39.53,94.77,466.79,68.14,87.03
2021-10-22 07:00:56,74.16,38.2,90.32,520.19,78.01,108.47
2021-10-22 08:00:56,72.72,39.02,109.55,1104.41,108.64,184.07
2021-10-22 09:00:56,91.74,51.37,174.11,1582.77,165.75,310.51
2021-10-22 10:00:56,132.91,68.14,229.81,831.94,124.2,215.69
2021-10-22 11:00:56,166.76,68.54,373.6,673.42,114.58,183.65
2021-10-22 12:00:56,159.38,58.51,206.07,497.31,89.92,132.2
2021-10-22 13:00:56,126.08,50.64,38.65,321.17,35.96,48.6
2021-10-22 14:00:56,86.28,41.63,14.31,263.86,19.07,25.85
2021-10-22 15:00:56,61.21,31.58,13.72,278.42,19.26,25.83
2021-10-22 16:00:56,41.27,23.36,13.95,304.51,23.39,29.84
2021-10-22 17:00:56,33.88,16.88,13.52,362.25,34.32,41.1
2021-10-22 18:00:56,30.33,12.19,21.37,1133.57,126.56,189.92
2021-10-22 19:00:56,32.76,12.22,13.48,1395.4,134.89,202.14
2021-10-22 20:00:56,43.42,17.18,13.43,1586.27,138.52,221.57
2021-10-22 21:00:56,61.72,24.16,12.92,1692.8,139.77,223.64
2021-10-22 22:00:56,73.99,27.83,17.59,1756.26,149.12,252.31
2021-10-22 23:00:56,78.64,28.35,42.71,1997.64,165.68,319.91
2021-10-23 00:00:56,91.67,33.64,59.44,1315.88,119.05,187.9
2021-10-23 01:00:56,89.6,35.37,36.76,1036.22,107.06,170.48
2021-10-23 02:00:56,85.88,36.99,35.94,668.53,80.18,103.19
2021-10-23 03:00:56,75.33,33.01,64.53,579.9,75.91,91.34
2021-10-23 04:00:56,68.15,28.58,43.55,745.74,70.23,94.34
2021-10-23 05:00:56,63.52,27.65,59.43,502.85,57.26,67.48
2021-10-23 06:00:56,59.53,27.67,39.39,447.53,50.77,62.88
2021-10-23 07:00:56,55.46,28.08,25.66,465.52,47.65,60.93
2021-10-23 08:00:56,54.65,30.51,70.83,932.08,86.85,135.33
2021-10-23 09:00:56,64.01,39.0,244.48,610.23,97.56,150.54
2021-10-23 10:00:56,85.06,46.83,177.1,371.98,66.49,94.47
2021-10-23 11:00:56,103.92,44.37,199.13,409.43,71.74,99.79
2021-10-23 12:00:56,118.61,41.39,166.2,518.31,84.3,111.46
2021-10-23 13:00:56,126.76,44.27,173.45,425.15,74.27,95.97
2021-10-23 14:00:56,111.87,44.68,51.04,203.61,30.19,39.45
2021-10-23 15:00:56,80.91,36.29,39.6,167.3,23.03,29.48
2021-10-23 16:00:56,60.07,32.26,35.18,192.45,23.47,29.06
2021-10-23 17:00:56,50.94,24.62,22.62,259.77,33.78,39.92
2021-10-23 18:00:56,38.39,17.4,16.38,429.02,64.39,71.87
2021-10-23 19:00:56,30.89,14.78,13.9,448.11,66.44,73.7
2021-10-23 20:00:56,26.91,13.87,12.43,435.19,53.21,58.29
2021-10-23 21:00:56,23.71,11.0,15.48,381.88,43.48,49.34
2021-10-23 22:00:56,20.54,13.25,15.31,286.33,31.19,33.82
2021-10-23 23:00:56,24.29,14.97,23.27,406.8,42.41,46.18
2021-10-24 00:00:56,26.82,14.63,16.95,708.76,72.14,82.68
2021-10-24 01:00:56,27.49,15.45,17.82,704.28,80.72,99.75
2021-10-24 02:00:56,29.62,15.22,19.52,841.74,79.59,98.52
2021-10-24 03:00:56,27.78,16.16,10.17,448.43,44.59,53.92
2021-10-24 04:00:56,26.27,14.77,14.08,227.99,15.97,18.86
2021-10-24 05:00:56,29.33,14.7,28.01,260.04,18.04,20.37
2021-10-24 06:00:56,32.14,12.63,30.16,283.16,17.14,20.02
2021-10-24 07:00:56,29.74,13.19,28.31,298.49,17.61,20.15
2021-10-24 08:00:56,32.24,17.51,28.44,491.46,34.8,41.4
2021-10-24 09:00:56,41.46,24.7,103.61,290.76,44.31,57.95
2021-10-24 10:00:56,53.53,29.64,126.59,305.55,42.19,56.19
2021-10-24 11:00:56,64.61,30.06,100.03,272.8,35.87,46.99
2021-10-24 12:00:56,70.28,27.73,180.95,279.33,39.53,50.11
2021-10-24 13:00:56,63.92,31.4,62.67,219.36,26.3,32.58
2021-10-24 14:00:56,57.17,31.67,39.88,155.1,14.5,17.73
2021-10-24 15:00:56,48.66,28.72,18.85,148.32,14.59,17.49
2021-10-24 16:00:56,42.82,25.86,14.16,161.45,17.51,20.88
2021-10-24 17:00:56,40.3,18.48,14.91,227.66,22.91,26.19
2021-10-24 18:00:56,32.7,12.95,15.71,275.21,31.52,34.56
2021-10-24 19:00:56,31.44,11.79,17.31,291.74,32.89,36.91
2021-10-24 20:00:56,28.57,11.98,19.45,275.19,31.08,33.45
2021-10-24 21:00:56,28.19,10.08,23.46,265.38,25.8,27.59
2021-10-24 22:00:56,30.57,13.22,24.51,260.26,22.84,24.9
2021-10-24 23:00:56,29.06,15.09,25.4,210.69,17.44,19.35
2021-10-25 00:00:56,25.95,13.05,26.17,213.84,16.24,17.96
2021-10-25 01:00:56,25.13,12.45,11.02,341.32,25.74,29.62
2021-10-25 02:00:56,23.59,9.73,7.95,468.85,20.44,22.34
2021-10-25 03:00:56,24.8,9.84,8.17,487.17,26.27,29.17
2021-10-25 04:00:56,24.21,13.1,10.63,278.16,17.01,19.27
2021-10-25 05:00:56,26.85,15.7,21.19,277.37,14.75,16.91
2021-10-25 06:00:56,29.68,18.18,15.09,342.67,13.94,16.01
2021-10-25 07:00:56,33.27,19.77,16.02,315.9,20.31,24.01
2021-10-25 08:00:56,35.46,20.73,15.91,612.45,51.06,62.73
2021-10-25 09:00:56,50.41,21.5,23.77,491.67,44.74,57.62
2021-10-25 10:00:56,74.03,25.44,62.33,369.95,41.77,54.74
2021-10-25 11:00:56,81.0,27.3,78.16,307.48,33.85,43.25
2021-10-25 12:00:56,85.82,28.98,116.27,317.7,36.33,45.25
2021-10-25 13:00:56,79.48,35.73,186.49,409.96,54.37,67.73
2021-10-25 14:00:56,74.23,40.03,117.01,219.54,28.08,33.96
2021-10-25 15:00:56,75.83,35.36,64.85,190.41,26.67,32.16
2021-10-25 16:00:56,69.89,32.73,78.73,228.51,26.33,31.08
2021-10-25 17:00:56,62.11,28.62,71.51,308.76,28.15,33.36
2021-10-25 18:00:56,54.15,22.62,61.55,422.61,40.19,46.75
2021-10-25 19:00:56,48.18,21.99,93.98,387.47,35.83,41.14
2021-10-25 20:00:56,48.13,22.31,50.31,321.39,27.66,31.67
2021-10-25 21:00:56,41.58,17.39,33.03,284.74,23.32,27.44
2021-10-25 22:00:56,43.45,17.83,56.24,496.48,54.06,62.13
2021-10-25 23:00:56,49.46,19.41,52.64,449.62,43.22,50.55
2021-10-26 00:00:56,45.59,18.84,52.23,355.1,27.28,31.62
2021-10-26 01:00:56,43.78,18.75,60.35,287.05,32.25,39.94
2021-10-26 02:00:56,44.58,16.32,68.98,287.41,19.18,21.66
