Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-05-08 19:00:56,63.47,33.4,536.79,54.81,82.74
2018-05-08 20:00:56,61.35,36.14,951.7,101.36,172.16
2018-05-08 21:00:56,72.61,46.44,1589.94,127.58,300.75
2018-05-08 22:00:56,96.73,58.43,1384.42,103.66,186.65
2018-05-08 23:00:56,106.88,64.41,1914.3,130.16,255.69
2018-05-09 00:00:56,115.98,67.03,2251.42,143.21,269.85
2018-05-09 01:00:56,119.21,65.29,1116.5,88.97,122.46
2018-05-09 02:00:56,97.95,54.5,1197.21,75.35,90.11
2018-05-09 03:00:56,73.31,41.08,1048.03,56.02,67.95
2018-05-09 04:00:56,56.77,30.02,473.71,21.0,23.62
2018-05-09 05:00:56,41.57,22.39,370.79,0.0,0.0
2018-05-09 06:00:56,29.75,16.74,703.47,37.32,42.99
2018-05-09 07:00:56,24.4,17.14,365.67,38.86,64.07
2018-05-09 08:00:56,19.02,17.32,579.73,72.95,132.86
2018-05-09 09:00:56,19.41,16.72,556.33,68.02,110.64
2018-05-09 10:00:56,20.47,19.25,631.08,75.98,132.05
2018-05-09 11:00:56,23.07,19.16,648.16,76.8,135.3
2018-05-09 12:00:56,43.4,19.59,608.03,79.14,136.79
2018-05-09 13:00:56,54.65,21.81,413.63,45.37,67.5
2018-05-09 14:00:56,48.61,24.0,673.69,76.82,144.52
2018-05-09 15:00:56,42.02,25.83,460.06,50.77,87.56
2018-05-09 16:00:56,42.7,24.58,564.83,52.15,89.73
2018-05-09 17:00:56,45.74,22.36,612.51,74.14,116.84
2018-05-09 18:00:56,46.33,22.3,519.72,63.69,103.58
2018-05-09 19:00:56,46.89,23.96,1155.62,132.55,276.14
2018-05-09 20:00:56,44.68,29.65,1182.71,121.47,248.2
2018-05-09 21:00:56,43.32,33.88,1628.16,137.52,283.01
2018-05-09 22:00:56,46.84,34.64,1005.46,97.01,171.42
2018-05-09 23:00:56,37.09,27.4,912.1,103.28,174.58
2018-05-10 00:00:56,27.28,21.52,559.67,86.67,105.58
2018-05-10 01:00:56,19.45,17.32,707.07,56.21,75.41
2018-05-10 02:00:56,10.52,0.0,731.51,43.0,54.33
2018-05-10 03:00:56,8.05,0.0,520.46,29.66,36.11
2018-05-10 04:00:56,8.21,0.0,531.44,26.97,31.81
2018-05-10 05:00:56,7.22,0.0,626.57,37.21,48.25
2018-05-10 06:00:56,6.45,5.21,618.17,34.65,40.4
2018-05-10 07:00:56,5.98,5.88,679.09,63.12,96.66
2018-05-10 08:00:56,9.01,6.93,589.02,70.0,131.59
2018-05-10 09:00:56,13.47,7.28,796.09,76.76,155.1
2018-05-10 10:00:56,38.59,10.79,589.27,71.04,138.51
2018-05-10 11:00:56,54.71,17.89,575.82,68.29,143.46
2018-05-10 12:00:56,45.01,20.43,970.0,95.79,206.27
2018-05-10 13:00:56,39.29,25.06,700.71,68.45,114.56
2018-05-10 14:00:56,31.99,24.75,799.89,82.27,156.77
2018-05-10 15:00:56,27.95,24.43,950.3,72.9,149.32
2018-05-10 16:00:56,40.32,22.24,615.62,60.36,97.62
2018-05-10 17:00:56,49.41,25.12,691.41,76.95,138.89
2018-05-10 18:00:56,50.69,32.44,888.95,107.1,173.29
2018-05-10 19:00:56,45.45,35.9,1148.69,115.4,175.73
2018-05-10 20:00:56,45.48,42.84,1584.38,129.27,230.77
2018-05-10 21:00:56,47.89,0.0,1410.75,141.69,253.28
2018-05-10 22:00:56,46.49,0.0,1611.69,141.73,271.26
2018-05-10 23:00:56,41.23,0.0,2012.4,137.55,288.53
2018-05-11 00:00:56,45.63,0.0,2404.91,152.05,249.19
2018-05-11 01:00:56,56.16,56.03,1469.19,110.94,138.71
2018-05-11 02:00:56,55.96,51.38,1147.53,82.22,95.75
2018-05-11 03:00:56,47.54,42.01,1139.9,71.8,78.11
2018-05-11 04:00:56,36.37,34.47,898.33,41.57,44.24
2018-05-11 05:00:56,27.91,26.41,899.45,46.73,48.26
2018-05-11 06:00:56,25.59,24.45,1097.76,54.61,61.6
2018-05-11 07:00:56,26.04,0.0,1246.02,63.04,84.03
2018-05-11 08:00:56,29.71,28.71,976.65,77.98,143.31
2018-05-11 09:00:56,43.12,27.84,750.98,73.77,153.67
2018-05-11 10:00:56,71.87,30.76,617.27,71.66,156.24
2018-05-11 11:00:56,78.07,28.77,493.58,49.22,96.74
2018-05-11 12:00:56,66.47,23.52,743.62,77.01,151.5
2018-05-11 13:00:56,55.11,27.02,441.31,46.63,79.68
2018-05-11 14:00:56,43.94,25.7,596.5,38.25,56.16
2018-05-11 15:00:56,37.98,27.59,649.29,59.49,106.48
2018-05-11 16:00:56,35.89,26.33,846.74,91.02,185.83
2018-05-11 17:00:56,46.57,32.87,733.68,84.53,162.77
2018-05-11 18:00:56,55.74,37.84,608.79,65.11,105.59
2018-05-11 19:00:56,47.49,39.09,1530.19,115.11,214.25
2018-05-11 20:00:56,54.14,50.55,1170.7,125.16,195.67
2018-05-11 21:00:56,50.98,49.67,1608.9,134.95,231.3
2018-05-11 22:00:56,49.67,49.44,1513.28,114.79,245.4
2018-05-11 23:00:56,51.28,0.0,1560.55,111.79,220.04
2018-05-12 00:00:56,47.06,46.13,1277.89,123.38,171.46
2018-05-12 01:00:56,41.88,37.01,749.0,71.74,97.43
2018-05-12 02:00:56,39.24,27.76,581.39,45.55,55.57
2018-05-12 03:00:56,34.75,22.81,760.72,53.38,62.71
2018-05-12 04:00:56,33.58,22.59,625.31,32.04,34.55
2018-05-12 05:00:56,28.83,19.76,604.75,30.6,35.47
2018-05-12 06:00:56,26.46,17.57,580.01,39.72,52.26
2018-05-12 07:00:56,29.55,14.14,551.07,45.85,65.55
2018-05-12 08:00:56,41.21,15.48,434.57,50.69,85.09
2018-05-12 09:00:56,59.71,17.34,616.01,59.23,123.42
2018-05-12 10:00:56,77.22,20.57,600.37,63.51,124.33
2018-05-12 11:00:56,77.52,22.98,590.13,67.7,134.24
2018-05-12 12:00:56,69.36,23.68,781.9,68.66,137.25
2018-05-12 13:00:56,57.71,21.56,502.63,38.3,49.95
2018-05-12 14:00:56,41.71,23.68,865.97,87.9,168.16
2018-05-12 15:00:56,32.29,25.02,842.07,82.52,145.85
2018-05-12 16:00:56,28.76,0.0,1065.87,101.94,196.34
2018-05-12 17:00:56,29.61,0.0,967.77,98.87,155.34
2018-05-12 18:00:56,31.86,0.0,950.53,98.45,188.68
2018-05-12 19:00:56,37.47,0.0,1045.59,90.68,159.65
2018-05-12 20:00:56,40.11,0.0,630.07,65.51,94.26
2018-05-12 21:00:56,34.3,0.0,427.81,43.99,64.23
2018-05-12 22:00:56,24.39,0.0,294.65,21.85,30.42
2018-05-12 23:00:56,17.97,14.96,270.62,18.66,26.88
2018-05-13 00:00:56,11.91,8.05,396.15,69.83,78.17
2018-05-13 01:00:56,12.78,10.21,717.8,64.22,88.12
2018-05-13 02:00:56,19.79,19.52,864.62,71.99,97.94
2018-05-13 03:00:56,24.08,23.0,1274.26,65.79,81.53
2018-05-13 04:00:56,25.81,24.03,754.59,37.15,42.28
2018-05-13 05:00:56,24.4,22.79,952.92,51.18,56.06
2018-05-13 06:00:56,22.61,22.4,769.11,47.02,62.64
2018-05-13 07:00:56,20.75,20.18,528.07,37.4,48.76
2018-05-13 08:00:56,15.86,13.15,274.69,25.67,38.05
2018-05-13 09:00:56,15.0,8.7,312.65,26.73,38.68
2018-05-13 10:00:56,26.08,14.63,339.27,30.45,42.95
2018-05-13 11:00:56,29.46,17.63,330.98,29.59,38.03
2018-05-13 12:00:56,27.84,15.97,450.43,34.68,52.99
2018-05-13 13:00:56,29.08,15.93,528.82,52.14,85.61
2018-05-13 14:00:56,31.77,15.68,686.11,70.06,126.44
2018-05-13 15:00:56,38.38,19.53,722.53,70.46,126.96
2018-05-13 16:00:56,46.26,26.17,696.49,68.15,118.22
2018-05-13 17:00:56,47.1,29.38,858.68,79.58,125.62
2018-05-13 18:00:56,48.28,40.03,1168.11,94.52,127.46
2018-05-13 19:00:56,51.01,48.93,1281.98,121.57,241.17
2018-05-13 20:00:56,48.89,48.72,1529.75,129.28,256.7
2018-05-13 21:00:56,55.87,0.0,2402.34,160.51,318.28
2018-05-13 22:00:56,71.15,0.0,2038.07,111.96,204.58
2018-05-13 23:00:56,69.57,0.0,335.87,22.03,28.5
2018-05-14 00:00:56,44.47,0.0,322.51,51.98,59.58
2018-05-14 01:00:56,25.98,0.0,258.98,14.67,17.95
2018-05-14 02:00:56,13.37,0.0,249.74,13.63,15.95
2018-05-14 03:00:56,8.97,0.0,261.24,14.97,22.19
2018-05-14 04:00:56,8.12,0.0,202.72,0.0,0.0
2018-05-14 05:00:56,6.57,0.0,187.82,0.0,0.0
2018-05-14 06:00:56,6.08,5.97,251.53,8.81,10.59
2018-05-14 07:00:56,7.29,5.24,288.14,26.83,35.89
2018-05-14 08:00:56,16.83,8.8,922.06,101.75,208.59
2018-05-14 09:00:56,43.43,18.45,1057.88,97.16,191.15
2018-05-14 10:00:56,58.51,27.02,1204.25,121.4,272.08
2018-05-14 11:00:56,56.59,32.54,749.43,82.87,145.74
2018-05-14 12:00:56,45.91,30.15,533.7,55.52,92.6
2018-05-14 13:00:56,43.3,23.63,614.7,67.33,105.31
2018-05-14 14:00:56,51.01,27.59,723.68,67.54,93.86
2018-05-14 15:00:56,46.97,33.28,431.78,43.94,59.92
2018-05-14 16:00:56,36.82,27.42,747.04,95.17,163.12
2018-05-14 17:00:56,38.19,27.18,750.05,90.09,128.75
2018-05-14 18:00:56,34.28,28.91,677.34,73.8,103.36
2018-05-14 19:00:56,31.74,30.95,704.88,70.63,111.08
2018-05-14 20:00:56,32.67,0.0,1056.74,107.12,176.28
2018-05-14 21:00:56,39.16,0.0,2020.22,154.65,327.53
2018-05-14 22:00:56,54.5,0.0,1892.05,127.91,262.39
2018-05-14 23:00:56,60.0,0.0,1461.07,113.8,214.42
2018-05-15 00:00:56,53.65,0.0,1139.51,121.07,159.95
2018-05-15 01:00:56,41.68,0.0,706.8,69.75,99.33
2018-05-15 02:00:56,34.67,29.07,779.46,65.66,82.44
2018-05-15 03:00:56,26.67,22.17,553.45,46.23,57.55
2018-05-15 04:00:56,17.22,15.7,429.94,23.16,25.44
2018-05-15 05:00:56,12.91,11.04,423.45,20.38,22.26
2018-05-15 06:00:56,12.87,10.1,377.14,25.39,28.91
2018-05-15 07:00:56,14.15,10.23,508.58,52.72,77.4
2018-05-15 08:00:56,16.39,11.33,739.67,80.4,163.68
2018-05-15 09:00:56,23.17,14.16,908.31,102.96,216.64
2018-05-15 10:00:56,46.15,22.18,621.23,67.55,107.25
2018-05-15 11:00:56,66.11,31.52,583.93,38.89,68.64
2018-05-15 12:00:56,63.09,26.97,386.67,30.7,54.0
2018-05-15 13:00:56,49.43,18.18,334.83,24.98,41.18
2018-05-15 14:00:56,37.49,12.57,393.07,40.07,67.05
2018-05-15 15:00:56,34.82,15.14,622.05,54.66,91.18
2018-05-15 16:00:56,40.33,24.08,293.94,23.78,34.86
2018-05-15 17:00:56,39.56,27.34,403.25,35.46,52.24
2018-05-15 18:00:56,39.12,29.96,637.65,66.05,102.1
2018-05-15 19:00:56,44.78,31.31,1018.47,102.81,158.45
2018-05-15 20:00:56,50.25,34.11,997.77,105.73,183.99
2018-05-15 21:00:56,64.09,41.36,2196.03,151.17,295.59
2018-05-15 22:00:56,87.92,60.95,858.7,68.77,101.53
2018-05-15 23:00:56,75.64,52.27,345.88,23.28,30.88
2018-05-16 00:00:56,48.93,33.81,475.74,55.03,66.47
2018-05-16 01:00:56,35.08,21.82,282.75,15.8,19.69
2018-05-16 02:00:56,27.32,15.44,247.93,12.24,14.26
2018-05-16 03:00:56,20.19,12.74,358.06,18.76,20.36
2018-05-16 04:00:56,16.13,9.68,452.35,25.79,30.4
2018-05-16 05:00:56,15.24,9.59,823.46,42.03,45.9
2018-05-16 06:00:56,18.4,11.0,672.55,32.24,36.83
2018-05-16 07:00:56,19.2,8.7,200.08,6.77,8.54
2018-05-16 08:00:56,17.7,3.88,223.51,10.81,17.82
2018-05-16 09:00:56,19.34,4.7,264.91,18.35,30.85
2018-05-16 10:00:56,20.35,5.91,274.64,16.89,29.6
2018-05-16 11:00:56,23.91,7.18,548.99,18.46,32.48
2018-05-16 12:00:56,0.0,16.33,0.0,0.0,0.0
2018-05-16 13:00:56,1.48,0.0,0.0,17.28,30.39
2018-05-16 14:00:56,5.12,0.0,130.86,21.46,32.99
2018-05-16 15:00:56,16.74,0.0,118.68,23.21,38.48
2018-05-16 16:00:56,26.88,0.0,190.39,40.19,64.47
2018-05-16 17:00:56,32.78,4.14,500.22,61.81,111.89
2018-05-16 18:00:56,44.45,12.22,459.66,73.18,120.51
2018-05-16 19:00:56,72.87,24.65,1069.86,107.87,220.03
2018-05-16 20:00:56,104.11,43.64,878.78,78.09,116.42
2018-05-16 21:00:56,102.23,51.11,167.02,19.56,25.78
2018-05-16 22:00:56,70.23,41.58,212.45,28.28,37.54
2018-05-16 23:00:56,43.36,32.58,1400.86,104.91,162.65
2018-05-17 00:00:56,37.95,33.1,1240.02,120.79,143.13
2018-05-17 01:00:56,35.19,32.63,1167.58,96.47,134.09
2018-05-17 02:00:56,32.18,31.71,1687.66,99.9,152.86
2018-05-17 03:00:56,38.01,36.13,1534.48,84.51,105.22
2018-05-17 04:00:56,40.6,36.24,1437.2,68.16,74.01
2018-05-17 05:00:56,35.57,29.07,1003.93,40.76,44.08
2018-05-17 06:00:56,28.81,21.2,1066.13,38.52,42.96
2018-05-17 07:00:56,29.22,15.86,466.9,36.13,55.23
2018-05-17 08:00:56,58.62,11.8,358.42,39.43,71.05
2018-05-17 09:00:56,91.94,17.35,409.18,51.91,111.34
2018-05-17 10:00:56,103.82,21.43,220.75,29.79,50.88
2018-05-17 11:00:56,83.0,16.9,257.34,46.95,86.94
2018-05-17 12:00:56,70.63,16.2,222.14,36.98,63.69
2018-05-17 13:00:56,63.78,16.1,235.49,50.09,85.7
2018-05-17 14:00:56,73.24,19.2,242.1,47.76,77.39
2018-05-17 15:00:56,72.86,22.9,190.05,45.23,68.39
2018-05-17 16:00:56,59.99,23.01,359.34,59.14,94.37
2018-05-17 17:00:56,53.24,22.46,372.53,63.06,107.39
2018-05-17 18:00:56,50.64,20.9,518.05,77.73,132.27
2018-05-17 19:00:56,54.33,21.12,726.26,84.25,132.73
2018-05-17 20:00:56,59.18,26.09,675.57,71.34,92.8
2018-05-17 21:00:56,60.0,30.42,895.03,99.29,131.81
2018-05-17 22:00:56,73.97,39.8,996.27,75.71,131.5
2018-05-17 23:00:56,78.67,41.42,329.27,41.48,55.39
2018-05-18 00:00:56,63.01,33.34,680.66,88.91,118.48
2018-05-18 01:00:56,58.18,31.62,688.68,55.85,75.15
2018-05-18 02:00:56,50.8,29.97,868.75,84.67,115.57
2018-05-18 03:00:56,51.75,30.34,912.97,81.5,93.87
2018-05-18 04:00:56,51.42,29.69,1146.71,67.23,76.13
2018-05-18 05:00:56,46.58,28.31,961.31,44.64,50.39
2018-05-18 06:00:56,38.36,22.73,890.31,48.11,57.54
2018-05-18 07:00:56,35.1,14.9,443.8,36.47,55.56
2018-05-18 08:00:56,52.13,10.06,595.55,54.51,113.87
2018-05-18 09:00:56,80.56,17.74,551.17,64.34,118.49
2018-05-18 10:00:56,90.45,19.75,419.23,53.54,101.33
2018-05-18 11:00:56,84.59,17.75,284.68,54.12,99.17
2018-05-18 12:00:56,90.1,19.74,280.65,51.84,105.06
2018-05-18 13:00:56,77.77,18.75,164.24,31.72,55.68
2018-05-18 14:00:56,54.73,11.19,171.63,52.34,91.75
2018-05-18 15:00:56,42.25,12.81,288.67,65.37,111.21
2018-05-18 16:00:56,39.8,19.55,406.61,77.99,146.04
2018-05-18 17:00:56,46.54,21.35,497.47,77.12,150.3
2018-05-18 18:00:56,61.75,21.85,684.11,85.03,172.58
2018-05-18 19:00:56,74.99,28.15,959.42,100.65,210.35
2018-05-18 20:00:56,93.66,37.47,1044.65,103.31,171.98
2018-05-18 21:00:56,105.88,46.05,1366.7,98.33,154.89
2018-05-18 22:00:56,104.83,51.07,1100.86,101.07,155.02
2018-05-18 23:00:56,98.03,49.31,1611.96,94.31,218.55
2018-05-19 00:00:56,107.9,54.77,2320.47,126.1,296.51
2018-05-19 01:00:56,126.93,63.69,2358.95,111.8,265.03
2018-05-19 02:00:56,138.06,73.08,1325.38,91.3,149.48
2018-05-19 03:00:56,116.2,63.58,878.95,56.75,66.17
2018-05-19 04:00:56,84.17,45.46,651.33,34.85,37.56
2018-05-19 05:00:56,59.24,33.13,688.26,40.2,47.89
2018-05-19 06:00:56,43.35,24.15,598.84,33.72,37.96
2018-05-19 07:00:56,36.11,15.7,354.99,29.64,46.95
2018-05-19 08:00:56,33.38,9.66,396.74,41.6,81.72
2018-05-19 09:00:56,37.83,10.32,304.7,36.62,65.77
2018-05-19 10:00:56,56.31,17.35,407.81,38.45,82.55
2018-05-19 11:00:56,69.21,20.47,307.5,35.69,72.04
2018-05-19 12:00:56,74.42,18.56,243.89,34.29,66.13
2018-05-19 13:00:56,64.72,15.3,259.19,37.14,64.57
2018-05-19 14:00:56,55.01,12.3,440.6,65.98,109.98
2018-05-19 15:00:56,51.54,18.62,217.41,31.96,38.31
2018-05-19 16:00:56,41.13,26.89,236.05,28.82,35.38
2018-05-19 17:00:56,32.83,23.91,391.73,45.31,54.82
2018-05-19 18:00:56,33.77,20.93,665.71,67.86,117.28
2018-05-19 19:00:56,44.49,31.85,1048.6,100.26,164.52
2018-05-19 20:00:56,51.12,43.95,1330.0,86.92,116.78
2018-05-19 21:00:56,58.24,55.77,1138.51,70.73,112.2
2018-05-19 22:00:56,50.93,49.85,849.6,72.61,120.83
2018-05-19 23:00:56,40.9,38.93,1005.3,78.97,119.02
2018-05-20 00:00:56,38.41,35.9,1003.73,89.8,151.69
2018-05-20 01:00:56,37.23,35.63,1332.62,65.58,123.29
2018-05-20 02:00:56,45.06,0.0,1068.34,96.26,142.97
2018-05-20 03:00:56,40.78,0.0,430.83,35.55,38.66
2018-05-20 04:00:56,26.23,0.0,374.35,31.1,40.2
2018-05-20 05:00:56,17.06,15.62,236.39,12.54,14.14
2018-05-20 06:00:56,10.42,8.11,287.9,14.13,15.86
2018-05-20 07:00:56,8.41,5.69,248.87,17.84,22.51
2018-05-20 08:00:56,6.58,2.73,201.67,24.58,41.94
2018-05-20 09:00:56,9.8,0.62,262.56,27.0,43.49
2018-05-20 10:00:56,29.31,5.5,288.6,25.97,43.39
2018-05-20 11:00:56,39.91,8.54,211.49,18.71,28.64
2018-05-20 12:00:56,39.35,8.22,296.27,33.28,53.0
2018-05-20 13:00:56,38.71,8.97,298.32,26.33,41.56
2018-05-20 14:00:56,37.69,5.8,429.7,41.5,65.45
2018-05-20 15:00:56,52.81,16.27,467.66,40.39,61.32
2018-05-20 16:00:56,49.81,22.7,693.52,65.07,107.07
2018-05-20 17:00:56,57.96,26.36,344.4,36.73,54.42
2018-05-20 18:00:56,67.51,27.77,297.09,25.44,40.61
2018-05-20 19:00:56,56.71,26.36,280.45,24.44,33.72
2018-05-20 20:00:56,45.45,23.24,219.31,11.78,15.1
2018-05-20 21:00:56,34.2,20.14,243.46,17.81,26.13
2018-05-20 22:00:56,27.87,16.78,637.79,55.11,83.95
2018-05-20 23:00:56,35.98,22.95,663.11,41.13,59.47
2018-05-21 00:00:56,39.14,28.26,636.11,66.84,78.49
2018-05-21 01:00:56,32.09,26.58,694.84,59.8,79.03
2018-05-21 02:00:56,21.64,0.0,683.8,54.6,85.1
2018-05-21 03:00:56,20.1,0.0,483.55,32.43,39.29
2018-05-21 04:00:56,18.7,18.69,751.43,45.35,49.48
2018-05-21 05:00:56,19.0,18.37,567.84,43.5,50.67
2018-05-21 06:00:56,18.12,16.65,603.69,34.81,37.29
2018-05-21 07:00:56,16.67,11.62,385.19,29.61,41.15
2018-05-21 08:00:56,16.99,6.88,376.63,33.98,54.18
2018-05-21 09:00:56,23.93,11.03,380.19,42.29,83.88
2018-05-21 10:00:56,46.46,14.24,465.41,53.15,109.58
2018-05-21 11:00:56,63.32,17.72,454.21,55.66,107.76
2018-05-21 12:00:56,63.97,17.53,442.83,58.03,102.8
2018-05-21 13:00:56,61.44,19.21,467.93,56.44,109.41
2018-05-21 14:00:56,58.78,19.68,534.42,59.43,113.01
2018-05-21 15:00:56,49.91,26.81,719.71,76.23,159.73
2018-05-21 16:00:56,41.43,31.71,451.0,51.14,73.59
2018-05-21 17:00:56,37.08,35.43,1342.11,112.4,233.38
2018-05-21 18:00:56,47.14,43.82,1086.22,81.39,149.88
2018-05-21 19:00:56,53.37,46.07,721.15,67.38,108.65
2018-05-21 20:00:56,47.4,39.97,1245.0,95.25,139.79
2018-05-21 21:00:56,46.78,39.92,1063.13,72.01,130.4
2018-05-21 22:00:56,46.29,40.52,1435.03,99.9,184.95
2018-05-21 23:00:56,43.22,39.5,1038.17,79.4,173.67
2018-05-22 00:00:56,41.46,36.53,1799.3,124.77,256.73
2018-05-22 01:00:56,45.78,40.21,2012.4,100.94,203.73
2018-05-22 02:00:56,48.13,40.92,2373.34,99.93,222.47
2018-05-22 03:00:56,56.49,42.71,1616.48,87.82,124.8
2018-05-22 04:00:56,54.4,36.88,1012.51,47.57,53.0
2018-05-22 05:00:56,42.59,28.53,764.63,40.36,47.7
2018-05-22 06:00:56,34.26,21.85,850.03,46.3,62.41
2018-05-22 07:00:56,29.42,16.55,754.94,39.05,62.62
2018-05-22 08:00:56,34.01,10.37,542.31,47.16,100.81
2018-05-22 09:00:56,49.2,11.31,436.55,31.14,59.43
2018-05-22 10:00:56,51.38,11.96,238.51,13.78,23.91
2018-05-22 11:00:56,42.38,13.7,248.94,15.9,27.44
2018-05-22 12:00:56,35.96,14.5,450.94,46.71,86.42
2018-05-22 13:00:56,29.44,12.4,279.37,46.79,70.52
2018-05-22 14:00:56,21.09,1.83,231.1,42.32,64.54
2018-05-22 15:00:56,19.92,4.56,375.65,59.5,98.15
2018-05-22 16:00:56,29.43,11.65,693.55,93.52,157.76
2018-05-22 17:00:56,32.76,22.24,534.37,90.47,113.54
2018-05-22 18:00:56,29.72,28.88,611.66,91.32,120.16
2018-05-22 19:00:56,30.68,0.0,1730.89,126.6,275.5
2018-05-22 20:00:56,50.62,0.0,1807.53,123.81,214.94
2018-05-22 21:00:56,67.49,0.0,2432.47,113.98,280.54
2018-05-22 22:00:56,72.24,0.0,1034.78,65.29,112.86
2018-05-22 23:00:56,54.95,54.06,500.11,58.85,96.21
2018-05-23 00:00:56,41.06,36.71,857.83,92.75,140.86
2018-05-23 01:00:56,36.19,29.77,174.4,27.82,36.52
2018-05-23 02:00:56,27.31,21.85,0.0,12.69,15.8
2018-05-23 03:00:56,23.68,16.44,0.0,5.2,5.86
2018-05-23 04:00:56,19.73,14.12,0.0,4.06,4.47
2018-05-23 05:00:56,18.58,12.69,0.0,3.92,5.64
2018-05-23 06:00:56,18.39,12.94,0.0,6.13,6.86
2018-05-23 07:00:56,18.41,10.18,0.0,4.52,5.47
2018-05-23 08:00:56,20.66,6.57,0.0,6.8,9.61
2018-05-23 09:00:56,20.77,8.89,0.0,13.75,20.18
2018-05-23 10:00:56,27.02,22.84,190.85,14.88,23.26
2018-05-23 11:00:56,29.33,28.06,226.69,14.95,24.84
2018-05-23 12:00:56,29.38,21.16,290.23,19.96,35.49
2018-05-23 13:00:56,31.55,17.76,249.31,16.76,27.58
2018-05-23 14:00:56,31.33,13.18,227.73,17.24,27.62
2018-05-23 15:00:56,31.28,16.82,322.74,30.27,42.53
2018-05-23 16:00:56,32.35,23.99,410.95,46.19,70.51
2018-05-23 17:00:56,35.99,25.02,424.6,41.82,62.14
2018-05-23 18:00:56,36.81,23.55,370.3,32.96,45.09
2018-05-23 19:00:56,39.17,21.2,449.62,32.81,45.02
2018-05-23 20:00:56,40.77,22.46,349.93,17.93,22.78
2018-05-23 21:00:56,36.04,20.44,358.77,15.33,21.24
2018-05-23 22:00:56,29.81,17.75,375.08,20.64,28.03
2018-05-23 23:00:56,25.59,15.26,354.56,21.18,29.27
2018-05-24 00:00:56,23.72,12.74,383.94,23.44,32.57
2018-05-24 01:00:56,23.08,14.73,497.33,30.37,46.45
2018-05-24 02:00:56,23.46,18.22,360.15,14.87,19.08
2018-05-24 03:00:56,24.25,16.76,304.26,11.87,13.9
2018-05-24 04:00:56,20.07,14.66,266.56,0.0,0.0
2018-05-24 05:00:56,15.44,12.93,212.25,0.0,0.0
2018-05-24 06:00:56,15.01,12.1,216.74,4.32,5.07
2018-05-24 07:00:56,14.63,10.09,223.96,5.72,6.72
2018-05-24 08:00:56,16.26,8.03,244.19,10.18,15.22
2018-05-24 09:00:56,20.86,6.08,264.18,11.54,19.0
2018-05-24 10:00:56,24.94,5.6,273.91,13.0,20.49
2018-05-24 11:00:56,30.36,9.11,314.82,23.97,34.66
2018-05-24 12:00:56,34.71,14.03,365.9,27.08,42.41
2018-05-24 13:00:56,32.24,16.73,371.62,31.24,40.14
2018-05-24 14:00:56,32.85,20.1,1645.88,100.88,244.91
2018-05-24 15:00:56,35.23,23.37,900.58,72.44,120.76
2018-05-24 16:00:56,29.17,18.43,437.87,38.34,55.45
2018-05-24 17:00:56,25.43,15.55,418.8,32.85,45.49
2018-05-24 18:00:56,29.25,14.03,725.47,57.46,100.66
2018-05-24 19:00:56,32.9,21.14,900.58,68.46,119.71
2018-05-24 20:00:56,37.69,30.54,648.6,49.38,66.18
2018-05-24 21:00:56,36.93,31.58,1881.68,99.53,230.0
2018-05-24 22:00:56,43.16,37.23,1609.22,100.87,140.49
2018-05-24 23:00:56,47.28,40.57,2254.43,108.62,210.42
2018-05-25 00:00:56,52.89,47.57,2874.29,114.97,327.09
2018-05-25 01:00:56,56.21,51.69,1910.92,111.26,240.98
2018-05-25 02:00:56,49.72,44.44,1074.61,73.6,111.94
2018-05-25 03:00:56,41.14,33.57,937.94,62.61,78.59
2018-05-25 04:00:56,33.22,27.52,664.83,43.08,50.62
2018-05-25 05:00:56,27.16,23.55,991.1,49.38,51.51
2018-05-25 06:00:56,24.95,21.86,732.99,28.29,29.58
2018-05-25 07:00:56,21.55,19.41,666.54,42.44,62.6
2018-05-25 08:00:56,23.08,18.13,684.24,58.79,108.02
2018-05-25 09:00:56,30.69,19.6,808.01,66.45,134.62
2018-05-25 10:00:56,62.94,24.71,438.34,37.08,66.2
2018-05-25 11:00:56,70.87,20.33,317.17,18.3,30.55
2018-05-25 12:00:56,55.59,13.6,330.62,19.0,30.97
2018-05-25 13:00:56,40.57,12.58,265.42,13.04,20.9
2018-05-25 14:00:56,29.2,10.24,452.07,44.2,77.81
2018-05-25 15:00:56,30.76,14.3,805.9,67.57,141.79
2018-05-25 16:00:56,38.32,18.86,761.02,79.13,153.06
2018-05-25 17:00:56,41.38,20.96,566.44,64.64,106.76
2018-05-25 18:00:56,43.1,23.75,439.22,38.85,58.86
2018-05-25 19:00:56,40.87,24.14,453.76,30.35,43.72
2018-05-25 20:00:56,38.9,26.6,634.76,35.88,43.6
2018-05-25 21:00:56,34.43,29.16,769.87,49.48,70.55
2018-05-25 22:00:56,31.85,29.4,1606.02,115.08,204.15
2018-05-25 23:00:56,39.07,36.12,1608.52,117.74,188.91
2018-05-26 00:00:56,54.66,43.1,2017.9,104.17,173.65
2018-05-26 01:00:56,72.39,47.7,3252.29,129.94,352.96
2018-05-26 02:00:56,110.43,63.8,2539.87,114.7,264.87
2018-05-26 03:00:56,116.44,64.34,1114.96,54.66,66.28
2018-05-26 04:00:56,90.42,50.94,1007.44,55.99,64.25
2018-05-26 05:00:56,65.94,38.17,956.88,46.74,52.7
