Tarih,PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),PM10 ( µg/m3 ),CO ( µg/m3 )
2021-12-31 03:00:56,14.07,5.72,6.345,20.335,76.06,0.0,880.67
2021-12-31 04:00:56,13.55,5.68,3.87,16.560000000000002,78.03,0.0,911.19
2021-12-31 05:00:56,13.55,5.62,4.39,17.009999999999998,76.1,0.0,920.05
2021-12-31 06:00:56,9.76,5.5,4.29,16.759999999999998,75.45,0.0,918.35
2021-12-31 07:00:56,8.35,5.41,6.359999999999999,19.995,73.09,0.0,945.97
2021-12-31 08:00:56,8.35,5.67,11.885,28.76,59.05,0.0,892.82
2021-12-31 09:00:56,11.14,5.75,12.075,29.904999999999998,55.56,0.0,839.81
2021-12-31 10:00:56,12.19,5.89,13.690000000000001,33.375,49.4,0.0,866.53
2021-12-31 11:00:56,12.19,6.07,14.465,34.365,51.35,0.0,910.66
2021-12-31 12:00:56,13.07,6.05,12.765,31.03,52.9,0.0,871.39
2021-12-31 13:00:56,13.4,6.0,11.295,29.25,60.73,0.0,910.18
2021-12-31 14:00:56,13.4,6.03,11.48,29.025,59.0,0.0,860.26
2021-12-31 15:00:56,14.59,6.16,13.695,33.585,56.36,0.0,799.67
2021-12-31 16:00:56,15.03,6.13,15.46,36.235,53.57,0.0,857.43
2021-12-31 17:00:56,15.03,6.09,18.02,38.585,52.26,0.0,950.12
2021-12-31 18:00:56,11.04,5.96,14.389999999999999,32.89,57.68,0.0,950.94
2021-12-31 19:00:56,9.56,6.03,11.33,28.47,59.69,0.0,971.22
2021-12-31 20:00:56,9.56,6.1,9.295,23.11,67.32,0.0,901.5
2021-12-31 21:00:56,11.53,6.0,7.885,21.87,64.02,0.0,914.85
2021-12-31 22:00:56,12.27,6.16,11.370000000000001,25.064999999999998,57.72,0.0,912.95
2021-12-31 23:00:56,12.27,6.07,9.45,22.32,57.38,0.0,912.13
2022-01-01 00:00:56,13.86,6.21,11.350000000000001,26.45,54.59,0.0,939.67
2022-01-01 01:00:56,14.45,5.64,12.415,25.1,53.5,0.0,925.0
2022-01-01 02:00:56,14.45,5.42,28.2,43.64,29.11,0.0,1111.67
2022-01-01 03:00:56,16.05,5.62,33.660000000000004,51.43,23.47,0.0,1160.4
2022-01-01 04:00:56,16.64,5.82,28.979999999999997,41.519999999999996,28.83,0.0,1040.29
2022-01-01 05:00:56,16.64,5.95,26.630000000000003,39.905,29.92,0.0,843.64
2022-01-01 06:00:56,21.02,5.91,30.03,44.54,23.14,0.0,849.88
2022-01-01 07:00:56,22.65,5.82,25.3,38.805,30.72,0.0,683.05
2022-01-01 08:00:56,22.65,5.61,23.64,36.655,33.74,0.0,714.96
2022-01-01 09:00:56,19.35,5.96,24.845,38.325,31.15,0.0,595.44
2022-01-01 10:00:56,18.12,5.7,22.015,34.885,37.77,0.0,727.94
2022-01-01 11:00:56,18.12,5.96,18.695,34.855000000000004,40.7,0.0,803.25
2022-01-01 12:00:56,23.51,6.04,16.195,31.564999999999998,49.05,0.0,770.74
2022-01-01 13:00:56,25.51,5.89,14.495,28.450000000000003,54.14,0.0,863.33
2022-01-01 14:00:56,25.51,5.85,15.974999999999998,29.905,48.85,0.0,879.21
2022-01-01 15:00:56,27.17,5.58,18.18,34.66,48.51,0.0,895.28
2022-01-01 16:00:56,27.78,5.62,18.205000000000002,32.89,51.92,0.0,936.5
2022-01-01 17:00:56,27.78,5.41,20.055,34.620000000000005,48.36,0.0,1070.42
2022-01-01 18:00:56,31.83,5.66,26.945,40.805,35.65,0.0,1154.19
2022-01-01 19:00:56,33.34,5.97,28.27,40.545,35.52,0.0,1049.52
2022-01-01 20:00:56,33.34,6.6,35.735,50.495000000000005,27.52,0.0,985.77
2022-01-01 21:00:56,35.7,7.09,34.730000000000004,55.655,24.41,0.0,1070.63
2022-01-01 22:00:56,36.58,7.22,29.2,44.665000000000006,33.67,0.0,951.21
2022-01-01 23:00:56,36.58,8.42,32.95,48.295,28.37,0.0,901.5
2022-01-02 00:00:56,39.56,8.34,29.465000000000003,46.69500000000001,29.25,0.0,1001.61
2022-01-02 01:00:56,40.67,8.55,28.465,42.375,30.92,0.0,998.55
2022-01-02 02:00:56,40.67,9.29,30.395000000000003,45.650000000000006,26.66,0.0,1070.61
2022-01-02 03:00:56,33.45,9.43,26.125,41.385,28.03,0.0,958.0
2022-01-02 04:00:56,30.73,8.86,20.33,32.175000000000004,36.64,0.0,942.95
2022-01-02 05:00:56,30.73,8.42,19.645,31.89,35.6,0.0,928.88
2022-01-02 06:00:56,32.03,8.01,22.53,34.445,30.77,0.0,962.39
2022-01-02 07:00:56,32.52,7.42,26.48,40.29,23.63,0.0,978.59
2022-01-02 08:00:56,32.52,7.37,26.185,44.084999999999994,22.49,0.0,1033.18
2022-01-02 09:00:56,26.19,6.67,25.990000000000002,48.965,22.46,0.0,1090.69
2022-01-02 10:00:56,23.86,6.49,22.96,46.635,28.09,0.0,971.84
2022-01-02 11:00:56,23.86,6.4,19.265,36.405,35.59,0.0,917.13
2022-01-02 12:00:56,28.21,5.92,16.335,32.87,45.33,0.0,929.45
2022-01-02 13:00:56,29.83,5.67,12.115,25.82,51.39,0.0,895.82
2022-01-02 14:00:56,29.83,5.86,6.55,19.635,50.56,0.0,0.0
2022-01-02 15:00:56,21.55,5.56,5.8,17.87,57.31,0.0,0.0
2022-01-02 16:00:56,18.49,5.22,4.47,16.24,63.82,0.0,0.0
2022-01-02 17:00:56,18.49,5.02,4.78,16.44,60.87,0.0,0.0
2022-01-02 18:00:56,11.94,4.8,10.629999999999999,25.075,59.84,0.0,952.15
2022-01-02 19:00:56,9.5,4.76,13.38,26.565,53.11,0.0,904.92
2022-01-02 20:00:56,9.5,4.71,16.89,31.165,48.33,0.0,894.94
2022-01-02 21:00:56,12.18,4.98,16.79,30.09,47.85,0.0,1141.63
2022-01-02 22:00:56,13.17,5.76,19.200000000000003,34.2,44.45,0.0,965.61
2022-01-02 23:00:56,13.17,9.84,33.275,51.07,24.01,0.0,441.44
2022-01-03 00:00:56,15.73,10.94,33.685,59.5,22.14,0.0,462.69
2022-01-03 01:00:56,16.68,12.23,34.415,59.64,23.81,0.0,679.1
2022-01-03 02:00:56,16.68,18.76,33.59,60.995,24.7,0.0,1134.47
2022-01-03 03:00:56,14.14,26.15,32.82,58.165000000000006,26.8,0.0,805.93
2022-01-03 04:00:56,13.2,32.56,34.230000000000004,64.23,22.84,0.0,776.84
2022-01-03 05:00:56,13.2,32.9,31.314999999999998,47.825,28.34,0.0,616.43
2022-01-03 06:00:56,12.93,22.33,26.64,39.765,37.92,0.0,942.16
2022-01-03 07:00:56,12.83,14.1,26.72,44.115,35.52,0.0,736.31
2022-01-03 08:00:56,12.83,10.97,35.33,74.80499999999999,22.53,0.0,937.07
2022-01-03 09:00:56,13.85,10.19,33.225,60.775000000000006,26.39,0.0,939.63
2022-01-03 10:00:56,14.22,9.22,32.1,63.755,30.35,0.0,894.64
2022-01-03 11:00:56,14.22,9.28,27.970000000000002,56.425000000000004,36.75,0.0,812.5
2022-01-03 12:00:56,17.66,9.58,20.475,40.614999999999995,51.43,0.0,759.41
2022-01-03 13:00:56,18.93,10.4,16.78,36.74,56.16,0.0,728.31
2022-01-03 14:00:56,18.93,10.09,13.829999999999998,32.495000000000005,60.56,0.0,827.7
2022-01-03 15:00:56,21.43,9.18,12.514999999999999,29.924999999999997,67.9,0.0,608.72
2022-01-03 16:00:56,22.34,7.78,12.125,27.4,69.9,0.0,731.23
2022-01-03 17:00:56,22.34,7.74,15.524999999999999,31.235,64.56,0.0,1038.24
2022-01-03 18:00:56,20.09,7.05,21.895,37.004999999999995,54.87,0.0,1393.36
2022-01-03 19:00:56,19.26,8.06,39.015,70.04,28.27,0.0,1263.24
2022-01-03 20:00:56,19.26,7.62,28.68,44.550000000000004,40.85,0.0,846.01
2022-01-03 21:00:56,16.91,7.39,26.26,40.035,45.02,0.0,1052.08
2022-01-03 22:00:56,16.05,7.47,22.7,36.36,53.19,0.0,1072.79
2022-01-03 23:00:56,16.05,7.9,20.25,32.495000000000005,51.43,0.0,867.91
2022-01-04 00:00:56,17.02,8.08,27.265,42.61,37.47,0.0,802.25
2022-01-04 01:00:56,17.38,9.33,18.545,32.935,53.63,0.0,854.43
2022-01-04 02:00:56,17.38,9.75,17.59,30.57,59.47,0.0,955.37
2022-01-04 03:00:56,14.24,10.8,16.365000000000002,29.555,61.84,0.0,976.37
2022-01-04 04:00:56,13.16,9.75,13.41,26.18,66.95,0.0,956.88
2022-01-04 05:00:56,13.16,11.23,16.415,28.515,59.5,0.0,956.66
2022-01-04 06:00:56,13.91,10.24,15.614999999999998,27.7,59.17,0.0,827.19
2022-01-04 07:00:56,14.19,9.81,18.41,32.56,55.58,0.0,891.26
2022-01-04 08:00:56,14.19,9.91,26.255000000000003,42.36,41.42,0.0,1040.78
2022-01-04 09:00:56,13.63,9.79,33.605,58.769999999999996,29.49,0.0,1006.63
2022-01-04 10:00:56,13.43,10.07,29.665,49.895,39.99,0.0,994.45
2022-01-04 11:00:56,13.43,10.86,23.345,42.57,48.41,0.0,994.45
2022-01-04 12:00:56,18.27,12.59,19.645,38.47,55.56,0.0,914.01
2022-01-04 13:00:56,19.93,13.65,15.295,30.93,65.42,0.0,871.64
2022-01-04 14:00:56,19.93,19.63,13.295000000000002,29.255,68.95,0.0,942.72
2022-01-04 15:00:56,16.45,16.06,15.235,32.15,70.03,0.0,901.41
2022-01-04 16:00:56,15.17,15.43,18.095,33.575,69.91,0.0,867.96
2022-01-04 17:00:56,15.17,14.75,22.509999999999998,39.43,62.52,0.0,917.61
2022-01-04 18:00:56,16.66,11.85,40.535,60.209999999999994,37.96,0.0,1200.34
2022-01-04 19:00:56,17.17,11.2,49.22,69.325,28.35,0.0,1308.56
2022-01-04 20:00:56,17.17,16.42,48.56,67.065,27.86,0.0,1250.82
2022-01-04 21:00:56,20.43,10.46,44.144999999999996,70.87,30.04,0.0,1332.04
2022-01-04 22:00:56,21.61,10.79,38.655,54.849999999999994,32.16,0.0,1100.99
2022-01-04 23:00:56,21.61,10.8,37.345,50.93000000000001,32.96,0.0,767.12
2022-01-05 00:00:56,24.07,10.08,38.665,53.215,33.04,0.0,882.7
2022-01-05 01:00:56,24.97,9.85,37.78,49.44499999999999,35.68,0.0,843.11
2022-01-05 02:00:56,24.97,9.3,28.745,37.155,46.6,0.0,795.85
2022-01-05 03:00:56,25.84,9.47,28.5,36.5,47.55,0.0,778.23
2022-01-05 04:00:56,26.16,11.34,27.724999999999998,36.895,45.05,0.0,830.0
2022-01-05 05:00:56,26.16,12.27,30.27,40.370000000000005,41.91,0.0,915.54
2022-01-05 06:00:56,21.36,12.95,31.229999999999997,39.144999999999996,41.24,0.0,902.25
2022-01-05 07:00:56,19.6,13.03,35.54,50.589999999999996,32.93,0.0,894.5
2022-01-05 08:00:56,19.6,11.9,39.169999999999995,62.91,27.27,0.0,847.99
2022-01-05 09:00:56,20.72,11.71,41.425000000000004,84.345,24.67,0.0,787.0
2022-01-05 10:00:56,21.14,14.17,37.13,70.535,29.37,0.0,795.79
2022-01-05 11:00:56,21.14,16.58,27.3,45.875,49.03,0.0,826.97
2022-01-05 12:00:56,22.56,16.51,21.11,38.04,50.99,0.0,0.0
2022-01-05 13:00:56,23.08,17.09,20.01,35.505,54.26,0.0,0.0
2022-01-05 14:00:56,23.08,15.94,42.650000000000006,63.42,55.6,0.0,1980.47
2022-01-05 15:00:56,22.5,15.69,52.769999999999996,75.165,59.27,0.0,2515.45
2022-01-05 16:00:56,22.29,12.62,42.69,60.565,60.34,0.0,1642.84
2022-01-05 17:00:56,22.29,9.93,58.415,78.13,44.03,0.0,1005.74
2022-01-05 18:00:56,23.82,8.55,84.535,120.98499999999999,25.57,0.0,1199.39
2022-01-05 19:00:56,24.34,7.91,93.435,104.82499999999999,34.81,0.0,1060.83
2022-01-05 20:00:56,24.34,9.54,89.63499999999999,111.615,32.1,0.0,966.25
2022-01-05 21:00:56,23.86,11.84,68.63499999999999,82.13499999999999,29.88,0.0,890.54
2022-01-05 22:00:56,23.68,13.41,54.545,63.57000000000001,46.57,0.0,886.56
2022-01-05 23:00:56,23.68,15.66,43.269999999999996,50.900000000000006,63.24,0.0,816.31
2022-01-06 00:00:56,18.13,13.52,42.254999999999995,50.16,55.43,0.0,854.03
2022-01-06 01:00:56,16.06,11.8,43.875,55.72,34.48,0.0,828.81
2022-01-06 02:00:56,16.06,12.0,41.23,50.595,40.32,0.0,938.51
2022-01-06 03:00:56,17.73,10.72,37.075,45.285000000000004,40.06,0.0,911.44
2022-01-06 04:00:56,18.34,10.02,29.099999999999998,37.305,58.68,0.0,934.93
2022-01-06 05:00:56,18.34,11.46,30.565,38.415,62.04,0.0,918.72
2022-01-06 06:00:56,17.83,11.96,34.485,43.004999999999995,48.8,0.0,970.67
2022-01-06 07:00:56,17.65,9.41,34.9,44.185,44.2,0.0,915.83
2022-01-06 08:00:56,17.65,9.89,46.925,67.45,28.75,0.0,968.04
2022-01-06 09:00:56,17.75,10.39,27.905,38.475,36.87,0.0,0.0
2022-01-06 10:00:56,17.78,9.83,54.745,74.80000000000001,45.87,0.0,959.72
2022-01-06 11:00:56,17.78,10.04,26.61,39.875,62.46,0.0,845.66
2022-01-06 12:00:56,18.6,9.79,26.89,40.485,65.91,0.0,858.58
2022-01-06 13:00:56,18.89,9.44,26.89,41.16,65.18,0.0,902.33
2022-01-06 14:00:56,18.89,9.08,32.129999999999995,46.215,67.91,0.0,986.06
2022-01-06 15:00:56,19.15,7.86,31.235,45.99,62.8,0.0,985.79
2022-01-06 16:00:56,19.24,7.51,50.765,66.78,62.1,0.0,972.74
2022-01-06 17:00:56,19.24,8.32,39.885,45.235,58.03,0.0,922.5
2022-01-06 18:00:56,16.99,8.09,65.625,75.97,51.61,0.0,995.58
2022-01-06 19:00:56,16.18,8.89,63.1,70.63,50.82,0.0,1012.34
2022-01-06 20:00:56,16.18,9.92,67.955,75.7,47.67,0.0,991.27
2022-01-06 21:00:56,14.42,9.5,73.905,81.755,43.48,0.0,1124.09
2022-01-06 22:00:56,13.79,8.8,61.06,68.05,47.29,0.0,1056.31
2022-01-06 23:00:56,13.79,9.06,41.295,49.59,52.07,0.0,860.87
2022-01-07 00:00:56,20.15,8.71,39.3,46.82,57.89,0.0,924.97
2022-01-07 01:00:56,22.45,8.44,35.489999999999995,43.235,52.52,0.0,914.12
2022-01-07 02:00:56,22.45,8.64,32.15,39.775000000000006,53.11,0.0,937.47
2022-01-07 03:00:56,18.12,8.49,34.595,42.370000000000005,49.49,0.0,996.62
2022-01-07 04:00:56,16.56,8.43,27.965,35.3,53.63,0.0,960.66
2022-01-07 05:00:56,16.56,8.53,21.740000000000002,29.205000000000002,54.95,0.0,893.74
2022-01-07 06:00:56,12.3,9.13,20.475,28.61,55.27,0.0,930.17
2022-01-07 07:00:56,10.71,9.91,21.765,30.62,51.47,0.0,919.62
2022-01-07 08:00:56,10.71,10.72,32.71,51.195,34.5,0.0,948.64
2022-01-07 09:00:56,12.11,27.25,55.655,158.68,23.87,0.0,1037.5
2022-01-07 10:00:56,12.61,27.84,56.19,154.07,25.06,0.0,1002.57
2022-01-07 11:00:56,12.61,12.1,30.55,58.309999999999995,30.23,0.0,798.01
2022-01-07 12:00:56,32.68,9.07,20.89,37.355,42.29,0.0,839.24
2022-01-07 13:00:56,39.92,8.64,18.28,35.605000000000004,43.07,0.0,891.97
2022-01-07 14:00:56,39.92,8.09,16.415,33.62,43.6,0.0,1018.9
2022-01-07 15:00:56,30.37,7.71,17.48,35.905,42.89,0.0,1069.24
2022-01-07 16:00:56,26.9,7.46,17.865000000000002,38.324999999999996,41.59,0.0,952.34
2022-01-07 17:00:56,26.9,7.17,18.655,40.815,40.79,0.0,869.97
2022-01-07 18:00:56,24.61,7.08,18.830000000000002,40.495,39.55,0.0,885.99
2022-01-07 19:00:56,23.78,7.23,16.595,32.8,42.89,0.0,959.68
2022-01-07 20:00:56,23.78,7.63,16.675,28.98,42.51,0.0,916.41
2022-01-07 21:00:56,21.95,8.29,14.97,26.275,46.33,0.0,920.79
2022-01-07 22:00:56,21.28,8.06,12.925,23.665,53.03,0.0,927.05
2022-01-07 23:00:56,21.28,7.4,13.72,24.865,52.22,0.0,977.62
2022-01-08 00:00:56,19.56,6.15,12.915000000000001,24.494999999999997,56.51,0.0,972.94
2022-01-08 01:00:56,18.94,6.4,10.275,20.6,55.69,0.0,990.66
2022-01-08 02:00:56,18.94,5.77,11.975000000000001,20.87,53.41,0.0,968.35
2022-01-08 03:00:56,15.47,6.14,11.879999999999999,20.52,55.92,0.0,959.84
2022-01-08 04:00:56,14.23,5.67,10.855,20.125,54.84,0.0,912.33
2022-01-08 05:00:56,14.23,6.87,13.030000000000001,22.47,49.47,0.0,874.95
2022-01-08 06:00:56,14.73,6.92,11.29,20.485,49.86,0.0,865.91
2022-01-08 07:00:56,14.91,7.45,12.055,23.27,49.31,0.0,924.97
2022-01-08 08:00:56,14.91,5.84,16.47,32.275,37.04,0.0,944.93
2022-01-08 09:00:56,11.6,4.68,21.06,37.495000000000005,33.1,0.0,962.01
2022-01-08 10:00:56,10.48,4.91,23.549999999999997,44.89,29.97,0.0,967.58
2022-01-08 11:00:56,10.48,7.96,44.2,97.99000000000001,27.38,0.0,1012.9
2022-01-08 12:00:56,18.3,9.28,54.185,153.735,27.19,0.0,997.17
2022-01-08 13:00:56,21.11,10.21,61.269999999999996,134.915,26.15,0.0,1032.23
2022-01-08 14:00:56,21.11,11.0,49.69,113.885,26.83,0.0,708.63
2022-01-08 15:00:56,41.44,10.25,71.645,149.07999999999998,25.25,0.0,957.32
2022-01-08 16:00:56,48.78,8.75,54.335,91.06,26.14,0.0,909.5
2022-01-08 17:00:56,48.78,8.58,42.015,74.08,26.39,0.0,902.1
2022-01-08 18:00:56,46.3,7.82,102.73,192.80499999999998,22.84,0.0,1404.69
2022-01-08 19:00:56,45.4,6.66,41.675,67.06,22.69,0.0,1057.88
2022-01-08 20:00:56,45.4,6.41,25.64,44.605,23.11,0.0,784.3
2022-01-08 21:00:56,38.72,8.3,23.34,45.43,23.15,0.0,777.3
2022-01-08 22:00:56,36.43,6.97,22.189999999999998,44.29,22.55,0.0,898.49
2022-01-08 23:00:56,36.43,8.02,23.119999999999997,41.435,23.0,0.0,1026.55
2022-01-09 00:00:56,32.87,7.17,22.895,52.235,22.41,0.0,993.01
2022-01-09 01:00:56,31.59,12.53,39.625,80.6,22.45,0.0,982.44
2022-01-09 02:00:56,31.59,8.82,39.625,77.755,22.26,0.0,926.31
2022-01-09 03:00:56,31.48,6.6,37.005,55.97,27.38,0.0,866.85
2022-01-09 04:00:56,31.44,20.79,43.5,74.37,24.94,0.0,944.17
2022-01-09 05:00:56,31.44,25.98,39.635,85.37,23.01,0.0,932.46
2022-01-09 06:00:56,26.89,27.83,35.849999999999994,61.14,22.39,0.0,913.57
2022-01-09 07:00:56,25.26,11.53,33.185,82.705,22.69,0.0,930.02
2022-01-09 08:00:56,25.26,9.29,37.305,75.765,22.3,0.0,1176.22
2022-01-09 09:00:56,26.7,8.03,96.44,231.93,22.28,0.0,2499.23
2022-01-09 10:00:56,27.21,9.43,68.08500000000001,173.21,24.7,0.0,1332.26
2022-01-09 11:00:56,27.21,12.3,66.615,169.245,27.58,0.0,536.92
2022-01-09 12:00:56,33.81,17.4,97.655,217.235,29.24,0.0,915.23
2022-01-09 13:00:56,36.17,14.83,91.685,181.815,34.07,0.0,1239.86
2022-01-09 14:00:56,36.17,15.3,65.625,111.61,36.75,0.0,872.61
2022-01-09 15:00:56,49.38,14.52,46.94,71.03999999999999,46.53,0.0,502.87
2022-01-09 16:00:56,54.08,12.13,38.47,53.915000000000006,70.3,0.0,914.62
2022-01-09 17:00:56,54.08,10.38,36.43,48.959999999999994,56.9,0.0,1048.44
2022-01-09 18:00:56,45.47,8.11,36.81,51.53,32.92,0.0,956.81
2022-01-09 19:00:56,42.38,7.11,27.41,41.295,33.41,0.0,950.06
2022-01-09 20:00:56,42.38,6.62,24.125,35.485,35.88,0.0,873.31
2022-01-09 21:00:56,36.97,6.32,22.53,33.06,38.75,0.0,936.89
2022-01-09 22:00:56,35.0,5.84,21.055,32.205,40.66,0.0,876.7
2022-01-09 23:00:56,35.0,5.81,18.490000000000002,29.99,52.71,0.0,903.2
2022-01-10 00:00:56,24.57,5.11,16.755,27.36,60.47,0.0,855.08
2022-01-10 01:00:56,20.86,6.73,20.060000000000002,29.875,50.5,0.0,850.68
2022-01-10 02:00:56,20.86,8.91,21.66,31.255000000000003,47.05,0.0,965.99
2022-01-10 03:00:56,24.98,5.36,14.004999999999999,23.959999999999997,40.65,0.0,895.91
2022-01-10 04:00:56,26.44,4.89,13.865,23.685,39.51,0.0,886.95
2022-01-10 05:00:56,26.44,4.93,23.229999999999997,35.3,42.33,0.0,1103.18
2022-01-10 06:00:56,29.13,5.04,13.685,24.08,42.04,0.0,913.51
2022-01-10 07:00:56,30.1,5.32,16.83,28.615,45.79,0.0,911.0
2022-01-10 08:00:56,30.1,5.45,17.41,32.894999999999996,41.65,0.0,908.6
2022-01-10 09:00:56,21.39,4.88,22.8,41.945,37.4,0.0,987.9
2022-01-10 10:00:56,18.29,4.8,29.565,57.365,28.44,0.0,1014.94
2022-01-10 11:00:56,18.29,7.34,54.455,98.345,30.82,0.0,1368.67
2022-01-10 12:00:56,18.13,15.96,72.025,137.915,29.25,0.0,1502.09
2022-01-10 13:00:56,18.07,6.49,31.02,51.065,41.46,0.0,1101.5
2022-01-10 14:00:56,18.07,5.54,22.775000000000002,40.78,37.64,0.0,939.54
2022-01-10 15:00:56,19.36,5.49,24.849999999999998,46.185,37.18,0.0,951.94
2022-01-10 16:00:56,19.82,5.09,25.575,47.355000000000004,33.43,0.0,984.27
2022-01-10 17:00:56,19.82,5.63,28.23,56.37,30.11,0.0,1052.69
2022-01-10 18:00:56,20.79,5.27,30.81,62.295,26.9,0.0,1000.01
2022-01-10 19:00:56,21.14,5.2,31.84,65.55,25.03,0.0,940.33
2022-01-10 20:00:56,21.14,4.97,32.065,62.275000000000006,24.52,0.0,877.72
2022-01-10 21:00:56,21.61,5.33,21.66,34.25,29.34,0.0,822.76
2022-01-10 22:00:56,21.78,5.34,18.799999999999997,29.42,38.47,0.0,928.52
2022-01-10 23:00:56,21.78,5.33,13.745,23.330000000000002,46.0,0.0,1085.49
2022-01-11 00:00:56,16.7,5.13,15.735000000000001,27.555,45.92,0.0,1086.79
2022-01-11 01:00:56,14.91,5.46,17.045,28.355,42.93,0.0,1025.18
2022-01-11 02:00:56,14.91,6.85,17.28,28.855,45.87,0.0,1000.54
2022-01-11 03:00:56,18.28,7.0,17.05,28.985,49.88,0.0,901.21
2022-01-11 04:00:56,19.48,6.42,14.165,23.79,51.03,0.0,857.38
2022-01-11 05:00:56,19.48,5.28,10.695,19.145,56.42,0.0,950.47
2022-01-11 06:00:56,22.89,5.9,12.595,22.009999999999998,60.21,0.0,478.67
2022-01-11 07:00:56,24.09,7.02,12.275,22.93,61.18,0.0,570.85
2022-01-11 08:00:56,24.09,6.21,14.775,27.895,61.47,0.0,821.35
2022-01-11 09:00:56,20.92,5.41,17.545,32.05,57.92,0.0,770.43
2022-01-11 10:00:56,19.8,5.4,19.395,34.82,52.69,0.0,850.37
2022-01-11 11:00:56,19.8,6.31,17.64,32.214999999999996,54.25,0.0,910.75
2022-01-11 12:00:56,22.05,7.29,17.765,32.845,55.37,0.0,861.02
2022-01-11 13:00:56,22.84,7.11,15.605,29.685000000000002,58.98,0.0,867.38
2022-01-11 14:00:56,22.84,7.76,16.255,31.744999999999997,50.49,0.0,1014.61
2022-01-11 15:00:56,27.82,7.5,16.52,33.165,49.56,0.0,1081.41
2022-01-11 16:00:56,29.58,6.96,16.385,33.8,49.43,0.0,1033.38
2022-01-11 17:00:56,29.58,5.37,15.584999999999999,31.29,51.66,0.0,971.16
2022-01-11 18:00:56,21.53,4.62,13.895,30.11,48.47,0.0,964.16
2022-01-11 19:00:56,18.66,4.57,13.38,27.185,45.25,0.0,989.11
2022-01-11 20:00:56,18.66,4.38,12.375,24.34,42.39,0.0,977.51
2022-01-11 21:00:56,15.18,4.15,11.905,21.825,42.3,0.0,1003.25
2022-01-11 22:00:56,13.92,4.14,11.045,21.165,45.41,0.0,991.61
2022-01-11 23:00:56,13.92,4.24,10.905000000000001,21.560000000000002,47.8,0.0,983.38
2022-01-12 00:00:56,9.15,4.21,9.815,20.349999999999998,47.39,0.0,918.71
2022-01-12 01:00:56,7.42,4.7,10.094999999999999,21.055,49.31,0.0,864.24
2022-01-12 02:00:56,7.42,4.59,9.139999999999999,17.535,49.69,0.0,862.49
2022-01-12 03:00:56,4.6,3.85,9.225000000000001,17.39,51.98,0.0,807.34
2022-01-12 04:00:56,3.6,3.86,8.745,17.59,56.23,0.0,870.06
2022-01-12 05:00:56,3.6,3.85,9.105,16.78,57.49,0.0,872.16
2022-01-12 06:00:56,6.28,3.56,8.855,17.435,56.65,0.0,802.31
2022-01-12 07:00:56,7.23,3.46,9.935,19.38,56.48,0.0,832.05
2022-01-12 08:00:56,7.23,3.53,11.44,22.96,55.19,0.0,924.32
2022-01-12 09:00:56,7.07,3.54,13.18,26.11,57.14,0.0,808.02
2022-01-12 10:00:56,7.02,3.58,14.185,26.73,57.52,0.0,837.52
2022-01-12 11:00:56,7.02,3.72,14.775,28.285,59.05,0.0,999.21
2022-01-12 12:00:56,4.23,3.66,14.92,28.785,58.87,0.0,1016.89
2022-01-12 13:00:56,3.25,3.72,14.11,27.5,61.79,0.0,979.41
2022-01-12 14:00:56,3.25,3.75,15.105,29.665,61.13,0.0,882.64
2022-01-12 15:00:56,4.6,3.84,16.095,32.025,61.82,0.0,874.59
2022-01-12 16:00:56,5.08,3.73,19.294999999999998,36.57,54.28,0.0,947.19
2022-01-12 17:00:56,5.08,4.1,18.68,35.78,54.07,0.0,1054.03
2022-01-12 18:00:56,5.02,3.99,17.490000000000002,30.845,60.07,0.0,1137.86
2022-01-12 19:00:56,5.0,4.17,13.68,25.75,64.06,0.0,987.73
2022-01-12 20:00:56,5.0,4.1,10.67,21.28,69.37,0.0,924.05
2022-01-12 21:00:56,4.77,4.06,10.88,20.205,69.84,0.0,925.98
2022-01-12 22:00:56,4.69,3.91,9.67,18.895,71.85,0.0,896.82
2022-01-12 23:00:56,4.69,3.83,9.91,20.14,73.27,0.0,519.99
2022-01-13 00:00:56,4.04,3.75,9.925,19.45,74.27,0.0,521.66
2022-01-13 01:00:56,3.81,4.46,9.02,17.265,76.6,0.0,743.35
2022-01-13 02:00:56,3.81,5.29,7.37,15.66,79.77,0.0,1062.78
2022-01-13 03:00:56,3.38,5.19,7.95,17.245,81.34,0.0,806.25
2022-01-13 04:00:56,3.22,5.01,7.2,15.225,81.23,0.0,844.6
2022-01-13 05:00:56,3.22,4.98,7.760000000000001,15.635,80.9,0.0,952.15
2022-01-13 06:00:56,5.99,5.02,10.3,17.975,78.8,0.0,954.31
2022-01-13 07:00:56,6.99,4.88,11.285,20.555,74.17,0.0,811.18
2022-01-13 08:00:56,6.99,4.86,15.665,28.085,66.61,0.0,830.28
2022-01-13 09:00:56,6.55,5.0,18.815,34.11,60.55,0.0,831.24
2022-01-13 10:00:56,6.4,5.25,18.159999999999997,31.835,62.09,0.0,819.02
2022-01-13 11:00:56,6.4,5.36,18.975,34.67,60.2,0.0,872.74
2022-01-13 12:00:56,11.83,5.42,16.75,32.5,66.82,0.0,846.54
2022-01-13 13:00:56,13.74,5.51,13.975000000000001,28.23,71.32,0.0,841.98
