Date,PM10 ( mg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),O3 ( mg/m3 )
2021-10-22 07:00:56,29.95,1.89,19.93,29.47
2021-10-22 08:00:56,29.85,2.43,39.86,14.87
2021-10-22 09:00:56,39.94,2.73,41.04,21.51
2021-10-22 10:00:56,47.68,2.06,24.91,41.89
2021-10-22 11:00:56,49.94,1.24,15.67,73.08
2021-10-22 12:00:56,42.99,1.78,20.17,87.61
2021-10-22 13:00:56,39.98,1.6,18.18,99.34
2021-10-22 14:00:56,44.06,1.59,16.54,106.4
2021-10-22 15:00:56,47.68,1.6,17.64,108.08
2021-10-22 16:00:56,43.46,1.67,17.8,106.39
2021-10-22 17:00:56,35.97,1.32,18.91,101.32
2021-10-22 18:00:56,32.8,2.11,30.98,82.78
2021-10-22 19:00:56,36.06,1.97,55.06,42.26
2021-10-22 20:00:56,51.04,2.17,51.63,29.4
2021-10-22 21:00:56,51.42,1.75,30.23,48.63
2021-10-22 22:00:56,47.54,1.95,24.51,38.96
2021-10-22 23:00:56,47.2,1.64,23.19,37.5
2021-10-23 00:00:56,41.59,1.58,18.24,38.81
2021-10-23 01:00:56,39.27,1.17,15.61,41.68
2021-10-23 02:00:56,42.5,1.16,13.67,46.25
2021-10-23 03:00:56,36.39,1.32,10.42,50.2
2021-10-23 04:00:56,31.1,1.12,8.56,51.75
2021-10-23 05:00:56,28.06,1.23,9.38,45.49
2021-10-23 06:00:56,25.61,1.49,10.15,42.08
2021-10-23 07:00:56,24.02,1.82,22.33,24.63
2021-10-23 08:00:56,24.65,2.41,39.04,9.36
2021-10-23 09:00:56,28.45,3.0,38.93,21.19
2021-10-23 10:00:56,37.92,2.09,35.38,34.52
2021-10-23 11:00:56,41.66,1.39,28.72,52.26
2021-10-23 12:00:56,41.73,1.28,19.04,88.38
2021-10-23 13:00:56,37.53,1.33,17.24,102.75
2021-10-23 14:00:56,37.43,1.62,14.59,113.49
2021-10-23 15:00:56,34.74,1.09,14.9,118.31
2021-10-23 16:00:56,29.09,1.26,17.5,119.81
2021-10-23 17:00:56,23.6,1.25,18.2,116.45
2021-10-23 18:00:56,25.2,1.3,24.78,99.25
2021-10-23 19:00:56,30.68,2.19,49.63,55.54
2021-10-23 20:00:56,48.06,5.55,94.25,4.06
2021-10-23 21:00:56,57.42,2.5,42.28,30.39
2021-10-23 22:00:56,57.28,1.77,25.29,41.9
2021-10-23 23:00:56,54.53,1.49,21.75,40.26
2021-10-24 00:00:56,48.84,1.34,19.59,40.42
2021-10-24 01:00:56,42.26,4.97,19.45,36.57
2021-10-24 02:00:56,40.35,2.66,16.49,39.12
2021-10-24 03:00:56,41.86,2.0,11.03,45.43
2021-10-24 04:00:56,39.28,1.98,10.56,40.52
2021-10-24 05:00:56,31.2,2.13,8.18,44.95
2021-10-24 06:00:56,33.8,2.23,8.61,39.82
2021-10-24 07:00:56,36.2,3.12,20.74,31.42
2021-10-24 08:00:56,33.49,2.49,26.48,22.48
2021-10-24 09:00:56,37.75,2.55,23.64,28.64
2021-10-24 10:00:56,41.4,3.23,29.28,35.94
2021-10-24 11:00:56,44.98,15.32,24.45,73.27
2021-10-24 12:00:56,41.65,2.24,14.45,99.35
2021-10-24 13:00:56,35.69,2.03,13.31,109.74
2021-10-24 14:00:56,35.84,2.25,14.17,114.95
2021-10-24 15:00:56,30.36,2.07,12.81,117.11
2021-10-24 16:00:56,25.82,2.26,16.45,112.35
2021-10-24 17:00:56,25.85,2.21,16.5,108.17
2021-10-24 18:00:56,23.35,2.52,19.88,96.86
2021-10-24 19:00:56,25.35,2.75,32.2,64.39
2021-10-24 20:00:56,36.88,3.32,50.74,20.49
2021-10-24 21:00:56,44.33,3.04,32.84,37.55
2021-10-24 22:00:56,44.41,3.72,42.64,24.05
2021-10-24 23:00:56,44.89,2.29,24.44,32.5
2021-10-25 00:00:56,44.62,1.8,20.25,36.57
2021-10-25 01:00:56,46.16,1.6,19.33,31.11
2021-10-25 02:00:56,41.65,1.94,16.95,35.43
2021-10-25 03:00:56,37.37,1.88,14.43,36.73
2021-10-25 04:00:56,34.36,1.78,10.5,40.58
2021-10-25 05:00:56,34.3,1.59,9.71,41.14
2021-10-25 06:00:56,35.59,1.94,10.66,38.36
2021-10-25 07:00:56,33.27,2.26,20.87,25.65
2021-10-25 08:00:56,36.56,3.33,60.79,3.32
2021-10-25 09:00:56,51.54,8.54,98.64,4.15
2021-10-25 10:00:56,81.54,3.14,36.51,45.28
2021-10-25 11:00:56,78.85,2.2,14.31,72.27
2021-10-25 12:00:56,61.75,2.38,17.5,74.16
2021-10-25 13:00:56,52.12,2.99,19.69,79.1
2021-10-25 14:00:56,56.02,3.28,23.8,87.77
2021-10-25 15:00:56,49.35,3.3,23.55,88.89
2021-10-25 16:00:56,40.87,3.16,30.74,80.19
2021-10-25 17:00:56,42.17,7.87,34.47,76.97
2021-10-25 18:00:56,45.34,4.03,35.78,56.48
2021-10-25 19:00:56,38.73,1.38,19.08,58.76
2021-10-25 20:00:56,35.42,1.05,16.91,60.51
2021-10-25 21:00:56,31.65,1.02,11.45,69.15
2021-10-25 22:00:56,30.07,1.14,9.82,70.65
2021-10-25 23:00:56,25.68,0.93,10.64,69.8
2021-10-26 00:00:56,25.31,2.06,10.0,68.37
2021-10-26 01:00:56,29.39,0.81,9.47,67.39
2021-10-26 02:00:56,26.69,0.78,7.57,70.69
2021-10-26 03:00:56,22.0,0.8,6.58,71.39
2021-10-26 04:00:56,22.25,0.92,5.51,72.67
2021-10-26 05:00:56,23.19,0.66,5.36,71.92
2021-10-26 06:00:56,23.95,0.84,6.42,66.56
2021-10-26 07:00:56,20.63,1.59,29.07,37.19
2021-10-26 08:00:56,22.55,2.87,55.3,9.5
2021-10-26 09:00:56,31.5,4.94,70.57,5.12
2021-10-26 10:00:56,49.1,1.82,28.57,39.66
2021-10-26 11:00:56,54.91,7.54,15.96,66.35
2021-10-26 12:00:56,50.79,2.34,13.53,74.56
2021-10-26 13:00:56,43.11,2.7,18.33,74.41
2021-10-26 14:00:56,44.92,1.9,15.35,85.35
2021-10-26 15:00:56,39.92,1.98,14.9,87.37
2021-10-26 16:00:56,35.47,2.22,17.1,85.87
2021-10-26 17:00:56,35.74,1.73,22.44,80.93
2021-10-26 18:00:56,31.83,4.96,29.72,69.93
2021-10-26 19:00:56,33.2,3.88,79.89,16.28
2021-10-26 20:00:56,48.78,4.62,81.3,1.94
2021-10-26 21:00:56,68.14,3.1,43.16,17.27
2021-10-26 22:00:56,71.82,1.78,25.14,32.81
2021-10-26 23:00:56,60.42,1.8,21.84,30.49
2021-10-27 00:00:56,51.1,1.49,17.54,40.36
2021-10-27 01:00:56,46.66,0.82,15.01,41.68
2021-10-27 02:00:56,44.57,1.13,16.89,37.19
2021-10-27 03:00:56,42.54,1.39,13.18,38.42
2021-10-27 04:00:56,37.54,1.01,10.67,37.9
2021-10-27 05:00:56,33.59,1.09,11.05,31.81
2021-10-27 06:00:56,30.65,1.43,13.34,27.81
2021-10-27 07:00:56,31.35,3.29,27.99,14.81
2021-10-27 08:00:56,34.09,2.65,48.88,5.21
2021-10-27 09:00:56,37.24,2.82,45.65,11.45
2021-10-27 10:00:56,47.17,1.86,31.64,32.64
2021-10-27 11:00:56,50.56,2.13,22.04,51.89
2021-10-27 12:00:56,46.96,4.32,38.8,37.6
2021-10-27 13:00:56,49.73,11.04,36.03,48.26
2021-10-27 14:00:56,59.29,3.21,24.66,76.42
2021-10-27 15:00:56,56.93,2.04,19.53,84.68
2021-10-27 16:00:56,48.66,1.74,19.55,86.21
2021-10-27 17:00:56,45.32,2.8,21.08,82.82
2021-10-27 18:00:56,45.85,1.62,37.75,53.49
2021-10-27 19:00:56,45.51,3.35,74.26,10.11
2021-10-27 20:00:56,55.87,2.35,54.48,21.15
2021-10-27 21:00:56,61.73,2.47,67.67,24.7
2021-10-27 22:00:56,60.36,3.49,119.78,20.81
2021-10-27 23:00:56,56.44,1.51,24.24,33.97
2021-10-28 00:00:56,51.09,1.5,26.46,31.08
2021-10-28 01:00:56,48.47,1.27,27.79,21.28
2021-10-28 02:00:56,51.31,1.9,41.79,6.39
2021-10-28 03:00:56,52.68,1.31,18.86,35.92
2021-10-28 04:00:56,47.9,1.24,10.37,48.12
2021-10-28 05:00:56,40.55,1.21,9.21,46.02
2021-10-28 06:00:56,36.84,1.63,14.48,29.6
2021-10-28 07:00:56,32.87,1.65,16.74,24.31
2021-10-28 08:00:56,32.66,2.55,41.85,7.3
2021-10-28 09:00:56,41.86,4.98,63.36,6.0
2021-10-28 10:00:56,64.93,3.45,61.35,16.31
2021-10-28 11:00:56,75.88,4.71,42.68,43.29
2021-10-28 12:00:56,71.29,2.29,25.22,67.37
2021-10-28 13:00:56,61.63,1.76,19.41,81.62
2021-10-28 14:00:56,51.34,1.5,18.47,84.18
2021-10-28 15:00:56,45.23,1.04,18.28,88.69
2021-10-28 16:00:56,41.27,1.37,17.47,94.58
2021-10-28 17:00:56,39.25,1.21,18.69,89.67
2021-10-28 18:00:56,35.62,1.82,35.73,65.73
2021-10-28 19:00:56,35.39,9.79,49.51,37.79
2021-10-28 20:00:56,47.77,5.92,32.03,58.79
2021-10-28 21:00:56,50.68,2.15,28.44,51.83
2021-10-28 22:00:56,46.06,1.68,25.47,46.68
2021-10-28 23:00:56,42.99,1.23,22.35,44.81
2021-10-29 00:00:56,40.45,1.82,17.38,41.94
2021-10-29 01:00:56,37.92,1.58,13.73,39.78
2021-10-29 02:00:56,32.26,1.81,15.71,35.24
2021-10-29 03:00:56,31.07,2.01,10.74,33.89
2021-10-29 04:00:56,34.49,2.23,9.72,34.24
2021-10-29 05:00:56,39.43,2.04,8.7,33.31
2021-10-29 06:00:56,36.03,1.77,8.84,30.74
2021-10-29 07:00:56,31.84,2.35,20.91,19.83
2021-10-29 08:00:56,34.52,2.95,25.83,16.41
2021-10-29 09:00:56,45.0,2.88,35.73,18.66
2021-10-29 10:00:56,47.51,3.74,53.73,21.94
2021-10-29 11:00:56,58.79,2.48,41.2,49.17
2021-10-29 12:00:56,68.55,1.7,17.5,95.69
2021-10-29 13:00:56,62.23,2.02,18.11,97.92
2021-10-29 14:00:56,62.31,2.37,18.73,99.7
2021-10-29 15:00:56,64.58,2.0,21.9,99.3
2021-10-29 16:00:56,69.82,1.97,24.31,97.98
2021-10-29 17:00:56,68.37,1.91,26.07,93.42
2021-10-29 18:00:56,53.87,2.5,39.39,68.17
2021-10-29 19:00:56,49.44,2.51,69.66,19.22
2021-10-29 20:00:56,55.85,2.98,67.61,6.02
2021-10-29 21:00:56,67.56,2.66,45.88,23.2
2021-10-29 22:00:56,68.49,2.3,30.85,33.88
2021-10-29 23:00:56,64.77,1.97,29.14,33.96
2021-10-30 00:00:56,59.74,1.82,22.41,42.92
2021-10-30 01:00:56,52.13,2.51,19.98,41.22
2021-10-30 02:00:56,46.31,2.15,21.29,35.64
2021-10-30 03:00:56,44.03,2.22,12.51,38.42
2021-10-30 04:00:56,43.8,2.42,15.73,24.97
2021-10-30 05:00:56,44.1,2.96,9.94,38.61
2021-10-30 06:00:56,44.31,6.08,13.35,28.48
2021-10-30 07:00:56,49.04,4.89,27.89,6.67
2021-10-30 08:00:56,47.89,5.14,34.19,9.35
2021-10-30 09:00:56,50.77,4.83,51.4,5.59
2021-10-30 10:00:56,68.22,5.61,53.35,21.41
2021-10-30 11:00:56,72.22,5.32,15.99,72.57
2021-10-30 12:00:56,65.95,8.23,18.71,86.31
2021-10-30 13:00:56,61.61,5.36,20.7,88.24
2021-10-30 14:00:56,54.55,5.32,21.77,82.23
2021-10-30 15:00:56,46.31,4.03,20.98,82.01
2021-10-30 16:00:56,44.81,4.01,23.06,78.4
2021-10-30 17:00:56,43.09,3.81,25.29,78.96
2021-10-30 18:00:56,44.3,3.34,34.76,62.06
2021-10-30 19:00:56,48.4,4.63,52.19,39.36
2021-10-30 20:00:56,65.05,4.52,69.85,7.45
2021-10-30 21:00:56,68.94,3.03,59.77,9.25
2021-10-30 22:00:56,65.28,2.82,37.28,27.08
2021-10-30 23:00:56,64.69,2.86,32.34,28.29
2021-10-31 00:00:56,63.27,2.61,38.25,24.04
2021-10-31 01:00:56,63.23,1.65,16.71,61.44
2021-10-31 02:00:56,63.09,2.45,17.7,49.81
2021-10-31 03:00:56,61.75,2.04,16.74,42.2
2021-10-31 04:00:56,57.83,2.36,14.73,47.8
2021-10-31 05:00:56,55.4,2.08,13.98,43.63
2021-10-31 06:00:56,51.5,1.22,10.65,70.7
2021-10-31 07:00:56,51.34,1.46,11.38,52.81
2021-10-31 08:00:56,52.85,1.38,16.28,52.7
2021-10-31 09:00:56,45.24,1.41,14.33,51.31
2021-10-31 10:00:56,35.98,1.69,15.4,50.61
2021-10-31 11:00:56,36.41,1.04,11.16,72.8
2021-10-31 12:00:56,32.27,0.74,9.79,85.02
2021-10-31 13:00:56,25.18,0.76,10.04,85.58
2021-10-31 14:00:56,27.66,1.56,9.44,85.56
2021-10-31 15:00:56,25.38,0.76,8.72,90.17
2021-10-31 16:00:56,25.85,0.91,10.18,90.85
2021-10-31 17:00:56,27.02,1.15,13.47,79.48
2021-10-31 18:00:56,27.03,1.98,31.3,46.34
2021-10-31 19:00:56,28.17,1.01,16.95,63.61
2021-10-31 20:00:56,27.95,1.03,22.56,43.61
2021-10-31 21:00:56,26.27,1.07,14.7,49.83
2021-10-31 22:00:56,24.03,0.58,12.47,57.43
2021-10-31 23:00:56,19.16,0.52,15.88,47.96
2021-11-01 00:00:56,13.96,0.54,14.74,37.49
2021-11-01 01:00:56,10.41,0.3,12.73,36.88
2021-11-01 02:00:56,10.43,0.12,8.5,47.84
2021-11-01 03:00:56,13.13,0.11,5.39,48.39
2021-11-01 04:00:56,12.13,0.11,8.2,43.31
2021-11-01 05:00:56,9.79,0.44,7.66,33.42
2021-11-01 06:00:56,9.77,0.31,10.62,25.37
2021-11-01 07:00:56,10.38,0.62,16.91,25.02
2021-11-01 08:00:56,17.58,1.33,31.43,14.59
2021-11-01 09:00:56,21.57,3.19,46.66,9.86
2021-11-01 10:00:56,27.57,1.58,26.81,14.0
2021-11-01 11:00:56,35.0,2.04,35.68,9.15
2021-11-01 12:00:56,40.08,1.57,28.55,15.04
2021-11-01 13:00:56,39.99,0.7,19.19,46.8
2021-11-01 14:00:56,34.96,0.23,14.31,63.1
2021-11-01 15:00:56,27.84,0.43,19.23,57.6
2021-11-01 16:00:56,25.73,0.52,24.19,49.49
2021-11-01 17:00:56,25.51,2.21,29.88,48.56
2021-11-01 18:00:56,25.47,1.11,34.13,27.6
2021-11-01 19:00:56,21.63,0.94,29.72,29.54
2021-11-01 20:00:56,16.13,1.02,23.78,31.77
2021-11-01 21:00:56,15.34,0.71,20.77,33.34
2021-11-01 22:00:56,17.22,0.87,21.19,28.87
2021-11-01 23:00:56,16.56,0.77,23.94,26.18
2021-11-02 00:00:56,17.74,1.4,36.15,10.82
2021-11-02 01:00:56,23.04,1.04,10.53,43.33
2021-11-02 02:00:56,26.14,1.09,10.05,42.46
2021-11-02 03:00:56,25.93,0.84,6.49,53.59
2021-11-02 04:00:56,23.19,2.72,6.96,53.72
2021-11-02 05:00:56,18.18,0.98,7.2,55.17
2021-11-02 06:00:56,17.77,1.01,7.31,53.04
2021-11-02 07:00:56,19.93,0.81,9.17,59.55
2021-11-02 08:00:56,17.26,1.41,35.12,23.09
2021-11-02 09:00:56,12.76,2.51,36.75,13.41
2021-11-02 10:00:56,16.95,1.71,22.66,26.7
2021-11-02 11:00:56,18.25,1.37,11.69,50.47
2021-11-02 12:00:56,20.35,1.72,12.47,66.38
2021-11-02 13:00:56,28.27,2.2,15.45,68.58
2021-11-02 14:00:56,39.43,3.51,21.03,59.58
2021-11-02 15:00:56,41.17,2.39,17.68,83.14
2021-11-02 16:00:56,39.12,2.96,20.02,78.68
2021-11-02 17:00:56,39.97,2.17,22.58,78.67
2021-11-02 18:00:56,40.63,2.31,29.13,68.2
2021-11-02 19:00:56,37.7,2.56,42.22,48.47
2021-11-02 20:00:56,40.54,2.25,36.66,48.26
2021-11-02 21:00:56,44.93,1.86,18.37,60.22
2021-11-02 22:00:56,41.47,1.89,16.82,61.96
2021-11-02 23:00:56,37.04,1.66,20.11,57.94
2021-11-03 00:00:56,38.32,1.57,21.71,49.41
2021-11-03 01:00:56,34.1,1.75,19.86,47.59
2021-11-03 02:00:56,33.8,2.27,21.18,32.18
2021-11-03 03:00:56,32.51,2.64,8.57,40.02
2021-11-03 04:00:56,31.11,2.7,8.27,36.86
2021-11-03 05:00:56,26.48,2.59,8.69,34.24
2021-11-03 06:00:56,27.61,3.03,10.6,33.41
2021-11-03 07:00:56,27.28,3.62,16.37,24.07
2021-11-03 08:00:56,36.83,5.2,39.89,7.75
2021-11-03 09:00:56,47.59,5.19,33.5,8.85
2021-11-03 10:00:56,50.42,4.39,23.73,17.33
2021-11-03 11:00:56,48.81,2.69,12.73,47.8
2021-11-03 12:00:56,47.77,2.25,10.22,82.8
2021-11-03 13:00:56,40.93,2.74,16.14,86.28
2021-11-03 14:00:56,37.67,2.64,17.43,86.25
2021-11-03 15:00:56,39.39,2.43,18.41,86.53
2021-11-03 16:00:56,33.75,2.3,16.84,86.34
2021-11-03 17:00:56,30.12,2.68,23.45,74.19
2021-11-03 18:00:56,26.69,6.3,42.0,45.19
2021-11-03 19:00:56,29.0,9.2,62.07,13.68
2021-11-03 20:00:56,43.69,5.52,61.88,2.51
2021-11-03 21:00:56,53.95,3.15,33.66,15.97
2021-11-03 22:00:56,56.08,3.02,23.98,15.95
2021-11-03 23:00:56,52.87,3.08,21.87,13.54
2021-11-04 00:00:56,49.19,2.91,19.76,11.04
2021-11-04 01:00:56,45.61,2.47,15.34,15.31
2021-11-04 02:00:56,46.44,2.33,13.05,15.69
2021-11-04 03:00:56,43.4,2.17,9.69,16.46
2021-11-04 04:00:56,39.11,2.58,9.04,11.96
2021-11-04 05:00:56,38.5,2.22,8.21,11.34
2021-11-04 06:00:56,33.4,2.11,10.09,10.61
2021-11-04 07:00:56,30.21,3.25,18.21,6.12
2021-11-04 08:00:56,30.19,3.57,28.82,3.33
2021-11-04 09:00:56,36.55,3.96,32.03,5.64
2021-11-04 10:00:56,47.15,2.57,21.85,18.61
2021-11-04 11:00:56,46.07,2.41,12.76,38.11
2021-11-04 12:00:56,40.45,2.06,22.6,49.05
2021-11-04 13:00:56,43.88,2.14,23.13,60.57
2021-11-04 14:00:56,52.9,2.56,20.78,66.33
2021-11-04 15:00:56,50.14,2.25,17.85,72.79
2021-11-04 16:00:56,42.13,2.86,20.17,73.18
2021-11-04 17:00:56,40.9,2.96,28.36,79.83
2021-11-04 18:00:56,39.76,2.37,44.12,60.09
2021-11-04 19:00:56,42.6,3.48,65.14,22.33
2021-11-04 20:00:56,0.0,0.0,0.0,0.0
2021-11-04 21:00:56,81.98,4.31,50.65,7.82
2021-11-04 22:00:56,81.67,3.39,28.85,15.09
2021-11-04 23:00:56,78.08,3.76,26.96,29.89
2021-11-05 00:00:56,70.78,3.36,21.27,16.27
2021-11-05 01:00:56,60.95,2.55,15.57,14.15
2021-11-05 02:00:56,58.45,2.2,14.15,15.23
2021-11-05 03:00:56,51.7,2.16,10.34,19.68
2021-11-05 04:00:56,41.91,2.29,10.25,15.93
2021-11-05 05:00:56,38.17,2.24,8.22,15.17
2021-11-05 06:00:56,34.44,2.03,8.19,14.6
2021-11-05 07:00:56,34.84,2.87,14.83,11.42
2021-11-05 08:00:56,39.32,2.95,32.47,4.61
2021-11-05 09:00:56,40.99,4.12,30.58,8.08
2021-11-05 10:00:56,48.42,4.56,39.78,10.25
2021-11-05 11:00:56,49.63,2.08,21.26,45.39
2021-11-05 12:00:56,47.89,2.02,18.12,62.92
2021-11-05 13:00:56,44.61,1.89,27.95,58.96
2021-11-05 14:00:56,46.49,2.39,24.26,70.12
2021-11-05 15:00:56,45.04,1.97,22.77,74.84
2021-11-05 16:00:56,35.84,2.39,29.89,61.85
2021-11-05 17:00:56,34.91,2.09,32.66,57.68
2021-11-05 18:00:56,33.56,2.71,68.44,16.31
2021-11-05 19:00:56,0.0,0.0,57.35,4.12
2021-11-05 20:00:56,73.51,7.14,67.88,4.18
2021-11-05 21:00:56,92.77,3.21,41.53,5.51
2021-11-05 22:00:56,83.01,2.9,32.27,7.33
2021-11-05 23:00:56,67.68,2.33,23.92,7.6
2021-11-06 00:00:56,59.79,2.22,20.73,8.11
2021-11-06 01:00:56,53.4,3.0,16.12,10.72
2021-11-06 02:00:56,52.14,4.29,15.45,10.56
2021-11-06 03:00:56,48.94,2.7,11.43,16.2
2021-11-06 04:00:56,39.23,2.54,9.97,14.22
2021-11-06 05:00:56,31.16,2.65,9.61,14.58
2021-11-06 06:00:56,34.43,2.46,9.09,14.8
2021-11-06 07:00:56,35.03,2.37,15.04,9.89
2021-11-06 08:00:56,27.14,3.11,24.4,2.82
2021-11-06 09:00:56,27.23,3.08,26.42,7.49
2021-11-06 10:00:56,38.26,3.18,35.53,12.69
2021-11-06 11:00:56,49.95,2.81,38.63,30.55
2021-11-06 12:00:56,47.87,2.1,28.18,59.09
2021-11-06 13:00:56,47.18,2.1,26.32,61.25
2021-11-06 14:00:56,49.7,1.83,21.35,68.87
2021-11-06 15:00:56,45.52,1.84,22.11,78.62
2021-11-06 16:00:56,38.35,1.98,21.62,77.85
2021-11-06 17:00:56,29.3,1.87,28.78,65.47
2021-11-06 18:00:56,29.59,3.53,60.83,18.68
2021-11-06 19:00:56,38.88,9.41,100.97,0.0
2021-11-06 20:00:56,57.62,6.21,75.4,0.0
2021-11-06 21:00:56,67.4,4.29,41.53,3.25
2021-11-06 22:00:56,71.66,3.74,35.15,3.66
2021-11-06 23:00:56,68.18,2.56,26.15,8.22
2021-11-07 00:00:56,63.77,2.46,24.62,8.81
2021-11-07 01:00:56,54.13,1.07,26.78,2.96
2021-11-07 02:00:56,47.46,1.45,22.76,7.72
2021-11-07 03:00:56,43.19,0.91,14.74,12.39
2021-11-07 04:00:56,35.45,0.85,12.6,14.06
2021-11-07 05:00:56,34.97,0.69,11.01,15.88
2021-11-07 06:00:56,30.13,0.61,10.1,13.72
2021-11-07 07:00:56,30.82,0.84,20.91,8.63
2021-11-07 08:00:56,33.69,1.12,26.41,4.59
2021-11-07 09:00:56,32.13,1.42,25.67,8.11
2021-11-07 10:00:56,34.9,1.73,35.35,14.8
2021-11-07 11:00:56,45.3,2.34,55.02,18.01
2021-11-07 12:00:56,52.01,1.84,27.99,48.47
2021-11-07 13:00:56,41.67,0.76,18.77,72.98
2021-11-07 14:00:56,38.37,0.54,18.66,72.06
2021-11-07 15:00:56,36.29,0.35,18.71,78.11
2021-11-07 16:00:56,33.29,0.43,17.86,80.67
2021-11-07 17:00:56,27.45,0.59,26.85,61.17
2021-11-07 18:00:56,23.03,4.1,72.56,9.45
2021-11-07 19:00:56,39.89,10.81,116.96,1.27
2021-11-07 20:00:56,71.43,9.24,82.96,1.62
2021-11-07 21:00:56,80.83,4.84,47.26,2.48
2021-11-07 22:00:56,74.07,3.2,39.81,2.2
2021-11-07 23:00:56,71.44,1.65,25.41,7.64
2021-11-08 00:00:56,64.84,1.49,27.99,4.36
2021-11-08 01:00:56,55.07,3.79,22.34,6.03
2021-11-08 02:00:56,47.89,2.62,16.57,10.55
2021-11-08 03:00:56,45.4,2.08,12.22,16.63
2021-11-08 04:00:56,43.69,2.26,13.5,12.68
2021-11-08 05:00:56,40.44,2.18,12.06,8.46
2021-11-08 06:00:56,39.89,2.39,14.18,10.01
2021-11-08 07:00:56,36.55,2.54,16.96,10.0
2021-11-08 08:00:56,28.82,3.17,42.0,1.51
2021-11-08 09:00:56,32.66,3.66,35.21,5.19
2021-11-08 10:00:56,46.32,3.64,38.79,10.81
2021-11-08 11:00:56,54.09,3.95,62.96,13.68
2021-11-08 12:00:56,50.16,6.12,31.7,47.76
2021-11-08 13:00:56,49.49,3.6,22.79,69.38
2021-11-08 14:00:56,52.12,3.28,22.47,74.17
2021-11-08 15:00:56,47.5,2.64,21.21,78.89
2021-11-08 16:00:56,43.22,2.92,25.57,64.93
2021-11-08 17:00:56,35.67,4.05,45.95,40.65
2021-11-08 18:00:56,33.88,3.89,68.49,9.85
2021-11-08 19:00:56,44.3,8.46,112.2,0.7
2021-11-08 20:00:56,64.32,4.91,58.92,1.11
2021-11-08 21:00:56,69.07,3.95,41.12,3.03
2021-11-08 22:00:56,66.24,3.95,33.97,4.65
2021-11-08 23:00:56,60.38,3.08,27.21,6.05
2021-11-09 00:00:56,55.76,2.78,23.37,10.31
2021-11-09 01:00:56,53.7,1.82,18.78,15.24
2021-11-09 02:00:56,46.1,1.9,16.04,17.14
2021-11-09 03:00:56,37.32,1.85,14.41,18.93
2021-11-09 04:00:56,38.75,1.48,12.99,16.74
2021-11-09 05:00:56,37.94,1.46,10.46,21.52
2021-11-09 06:00:56,34.59,1.47,13.56,21.16
2021-11-09 07:00:56,30.15,1.76,19.82,14.97
2021-11-09 08:00:56,30.25,3.74,55.53,2.55
2021-11-09 09:00:56,46.3,7.02,67.16,4.49
2021-11-09 10:00:56,64.12,10.63,66.57,9.96
2021-11-09 11:00:56,65.95,2.87,42.76,30.99
2021-11-09 12:00:56,60.13,5.39,30.24,59.92
2021-11-09 13:00:56,56.9,4.88,25.43,73.45
2021-11-09 14:00:56,53.62,3.6,25.14,79.54
2021-11-09 15:00:56,47.88,3.62,24.42,81.5
2021-11-09 16:00:56,40.52,4.11,33.46,70.27
2021-11-09 17:00:56,38.83,4.41,52.64,40.39
2021-11-09 18:00:56,40.45,4.58,90.41,6.5
2021-11-09 19:00:56,45.71,6.81,109.16,2.52
2021-11-09 20:00:56,63.3,9.29,90.44,2.65
2021-11-09 21:00:56,80.62,5.11,49.57,3.81
2021-11-09 22:00:56,84.82,3.49,38.15,4.88
2021-11-09 23:00:56,81.33,3.58,36.53,3.97
2021-11-10 00:00:56,73.47,2.57,31.72,9.92
2021-11-10 01:00:56,66.76,2.44,24.14,13.23
2021-11-10 02:00:56,66.62,2.64,22.14,15.71
2021-11-10 03:00:56,60.92,2.32,16.35,21.27
2021-11-10 04:00:56,52.31,2.59,12.93,26.17
2021-11-10 05:00:56,47.66,1.93,11.46,23.16
2021-11-10 06:00:56,47.77,2.08,12.0,23.94
2021-11-10 07:00:56,40.88,2.46,17.68,21.34
2021-11-10 08:00:56,39.27,5.87,62.15,3.6
2021-11-10 09:00:56,45.5,3.19,25.01,46.16
2021-11-10 10:00:56,67.46,1.16,11.5,60.73
2021-11-10 11:00:56,62.82,0.67,9.38,67.04
2021-11-10 12:00:56,43.75,0.86,10.06,69.33
2021-11-10 13:00:56,42.78,1.1,9.18,73.32
2021-11-10 14:00:56,51.28,1.68,8.91,74.89
2021-11-10 15:00:56,48.69,0.91,8.38,77.92
2021-11-10 16:00:56,36.87,1.22,9.04,78.4
2021-11-10 17:00:56,31.8,0.68,9.96,78.39
2021-11-10 18:00:56,27.2,0.68,10.1,71.79
2021-11-10 19:00:56,24.56,0.69,10.86,66.39
2021-11-10 20:00:56,28.98,0.48,9.19,69.76
2021-11-10 21:00:56,33.37,0.33,7.47,72.76
2021-11-10 22:00:56,29.69,0.32,6.21,75.0
2021-11-10 23:00:56,29.63,0.16,5.74,75.54
2021-11-11 00:00:56,28.56,0.31,5.24,76.8
2021-11-11 01:00:56,28.36,0.61,5.4,79.0
2021-11-11 02:00:56,34.13,0.67,4.53,82.47
2021-11-11 03:00:56,30.23,0.76,4.43,84.26
2021-11-11 04:00:56,21.87,0.74,4.04,85.33
2021-11-11 05:00:56,17.09,0.58,4.01,85.55
2021-11-11 06:00:56,16.5,0.55,4.59,83.64
