Tarih,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2020-12-06 05:00:56,0.0,0.0,1505.62,0.0,0.0,0.0
2020-12-06 06:00:56,0.0,0.0,1023.53,0.0,0.0,0.0
2020-12-06 07:00:56,0.0,0.0,557.95,0.0,0.0,0.0
2020-12-06 08:00:56,0.0,0.0,599.32,0.0,0.0,0.0
2020-12-06 09:00:56,0.0,0.0,529.99,0.0,0.0,0.0
2020-12-06 10:00:56,0.0,0.0,832.63,0.0,0.0,0.0
2020-12-06 11:00:56,0.0,0.0,1283.11,0.0,0.0,0.0
2020-12-06 12:00:56,0.0,0.0,1221.93,0.0,0.0,0.0
2020-12-06 13:00:56,0.0,0.0,754.4,0.0,0.0,0.0
2020-12-06 14:00:56,0.0,0.0,646.33,0.0,0.0,0.0
2020-12-06 15:00:56,0.0,0.0,570.18,0.0,0.0,0.0
2020-12-06 16:00:56,0.0,0.0,590.42,0.0,0.0,0.0
2020-12-06 17:00:56,0.0,0.0,643.81,0.0,0.0,0.0
2020-12-06 18:00:56,0.0,0.0,705.89,0.0,0.0,0.0
2020-12-06 19:00:56,0.0,0.0,661.81,0.0,0.0,0.0
2020-12-06 20:00:56,0.0,0.0,497.66,0.0,0.0,0.0
2020-12-06 21:00:56,0.0,0.0,422.78,0.0,0.0,0.0
2020-12-06 22:00:56,0.0,0.0,444.89,0.0,0.0,0.0
2020-12-06 23:00:56,0.0,0.0,451.86,0.0,0.0,0.0
2020-12-07 00:00:56,0.0,0.0,523.11,0.0,0.0,0.0
2020-12-07 01:00:56,0.0,0.0,592.36,0.0,0.0,0.0
2020-12-07 02:00:56,0.0,0.0,427.07,0.0,0.0,0.0
2020-12-07 03:00:56,0.0,0.0,426.53,0.0,0.0,0.0
2020-12-07 04:00:56,0.0,0.0,436.58,0.0,0.0,0.0
2020-12-07 05:00:56,0.0,0.0,595.54,0.0,0.0,0.0
2020-12-07 06:00:56,0.0,0.0,598.4,0.0,0.0,0.0
2020-12-07 07:00:56,0.0,0.0,618.15,0.0,0.0,0.0
2020-12-07 08:00:56,0.0,0.0,1024.8,0.0,0.0,0.0
2020-12-07 09:00:56,0.0,0.0,896.14,0.0,0.0,0.0
2020-12-07 10:00:56,0.0,0.0,1529.82,0.0,0.0,0.0
2020-12-07 11:00:56,0.0,0.0,2269.71,0.0,0.0,0.0
2020-12-07 12:00:56,0.0,0.0,2005.41,0.0,0.0,0.0
2020-12-07 13:00:56,0.0,0.0,1467.42,0.0,0.0,0.0
2020-12-07 14:00:56,138.88,31.87,1573.93,0.0,0.0,0.0
2020-12-07 15:00:56,170.77,30.66,1453.52,0.0,0.0,0.0
2020-12-07 16:00:56,135.32,26.08,1163.07,0.0,0.0,0.0
2020-12-07 17:00:56,109.17,24.27,968.6,0.0,0.0,0.0
2020-12-07 18:00:56,111.13,26.87,773.21,0.0,0.0,0.0
2020-12-07 19:00:56,120.75,33.49,646.7,0.0,0.0,0.0
2020-12-07 20:00:56,112.14,41.14,850.99,0.0,0.0,0.0
2020-12-07 21:00:56,92.01,35.81,1021.31,0.0,0.0,0.0
2020-12-07 22:00:56,84.1,32.15,802.56,0.0,0.0,0.0
2020-12-07 23:00:56,86.78,24.5,1026.64,0.0,0.0,0.0
2020-12-08 00:00:56,82.64,18.25,1100.48,0.0,0.0,0.0
2020-12-08 01:00:56,74.46,15.64,1350.18,0.0,0.0,0.0
2020-12-08 02:00:56,68.92,15.65,1078.7,0.0,0.0,0.0
2020-12-08 03:00:56,79.04,15.13,983.12,0.0,0.0,0.0
2020-12-08 04:00:56,78.03,14.19,1159.07,0.0,0.0,0.0
2020-12-08 05:00:56,75.82,12.94,1221.06,0.0,0.0,0.0
2020-12-08 06:00:56,79.17,13.85,1089.05,0.0,0.0,0.0
2020-12-08 07:00:56,90.0,14.39,1000.05,0.0,0.0,0.0
2020-12-08 08:00:56,82.21,15.86,1135.59,0.0,0.0,0.0
2020-12-08 09:00:56,83.96,16.29,1049.92,0.0,0.0,0.0
2020-12-08 10:00:56,92.97,19.78,1473.49,0.0,0.0,0.0
2020-12-08 11:00:56,101.2,24.94,1478.94,0.0,0.0,0.0
2020-12-08 12:00:56,128.27,32.22,837.5,0.0,0.0,0.0
2020-12-08 13:00:56,88.62,40.31,679.3,0.0,0.0,0.0
2020-12-08 14:00:56,66.02,35.72,523.16,0.0,0.0,0.0
2020-12-08 15:00:56,41.54,24.07,523.64,0.0,0.0,0.0
2020-12-08 16:00:56,0.0,25.0,626.73,0.0,0.0,0.0
2020-12-08 17:00:56,0.0,26.18,556.45,0.0,0.0,0.0
2020-12-08 18:00:56,0.0,25.87,767.67,0.0,0.0,0.0
2020-12-08 19:00:56,0.0,22.73,748.21,0.0,0.0,0.0
2020-12-08 20:00:56,0.0,17.69,733.2,0.0,0.0,0.0
2020-12-08 21:00:56,0.0,15.99,809.59,0.0,0.0,0.0
2020-12-08 22:00:56,0.0,19.19,1106.77,0.0,0.0,0.0
2020-12-08 23:00:56,0.0,23.63,1231.41,0.0,0.0,0.0
2020-12-09 00:00:56,0.0,25.89,990.79,0.0,0.0,0.0
2020-12-09 01:00:56,0.0,25.78,1147.47,0.0,0.0,0.0
2020-12-09 02:00:56,0.0,23.85,928.41,0.0,0.0,0.0
2020-12-09 03:00:56,0.0,20.78,799.86,0.0,0.0,0.0
2020-12-09 04:00:56,0.0,17.86,643.62,0.0,0.0,0.0
2020-12-09 05:00:56,0.0,13.27,666.45,0.0,0.0,0.0
2020-12-09 06:00:56,0.0,11.99,612.41,0.0,0.0,0.0
2020-12-09 07:00:56,0.0,11.23,606.36,0.0,0.0,0.0
2020-12-09 08:00:56,0.0,11.88,879.66,0.0,0.0,0.0
2020-12-09 09:00:56,0.0,11.83,983.58,0.0,0.0,0.0
2020-12-09 10:00:56,0.0,17.39,991.47,0.0,0.0,0.0
2020-12-09 11:00:56,0.0,28.73,1243.57,0.0,0.0,0.0
2020-12-09 12:00:56,0.0,43.26,1108.2,0.0,0.0,0.0
2020-12-09 13:00:56,0.0,68.61,768.33,0.0,0.0,0.0
2020-12-09 14:00:56,0.0,53.23,499.35,0.0,0.0,0.0
2020-12-09 15:00:56,0.0,36.49,416.56,0.0,0.0,0.0
2020-12-09 16:00:56,0.0,33.64,525.0,0.0,0.0,0.0
2020-12-09 17:00:56,126.85,32.88,708.11,0.0,0.0,0.0
2020-12-09 18:00:56,90.48,34.96,1071.77,0.0,0.0,0.0
2020-12-09 19:00:56,45.24,34.08,1404.31,0.0,0.0,0.0
2020-12-09 20:00:56,135.97,55.86,1462.03,0.0,0.0,0.0
2020-12-09 21:00:56,173.58,83.75,2206.03,0.0,0.0,0.0
2020-12-09 22:00:56,211.99,83.85,2294.55,0.0,0.0,0.0
2020-12-09 23:00:56,239.38,67.96,1930.48,0.0,0.0,0.0
2020-12-10 00:00:56,222.42,73.32,1896.84,0.0,0.0,0.0
2020-12-10 01:00:56,183.29,69.74,1609.36,0.0,0.0,0.0
2020-12-10 02:00:56,166.31,63.24,1173.09,0.0,0.0,0.0
2020-12-10 03:00:56,0.0,58.47,859.74,0.0,0.0,0.0
2020-12-10 04:00:56,0.0,52.94,846.22,0.0,0.0,0.0
2020-12-10 05:00:56,0.0,45.16,859.15,0.0,0.0,0.0
2020-12-10 06:00:56,0.0,48.29,818.2,0.0,0.0,0.0
2020-12-10 07:00:56,0.0,45.02,1090.69,0.0,0.0,0.0
2020-12-10 08:00:56,0.0,55.62,1356.66,0.0,0.0,0.0
2020-12-10 09:00:56,0.0,51.13,1541.78,0.0,0.0,0.0
2020-12-10 10:00:56,0.0,47.14,1223.68,0.0,0.0,0.0
2020-12-10 11:00:56,0.0,66.1,1350.25,0.0,0.0,0.0
2020-12-10 12:00:56,0.0,106.78,1642.15,0.0,0.0,0.0
2020-12-10 13:00:56,0.0,73.68,918.37,0.0,0.0,0.0
2020-12-10 14:00:56,0.0,70.55,530.77,0.0,0.0,0.0
2020-12-10 15:00:56,0.0,69.36,712.28,0.0,0.0,0.0
2020-12-10 16:00:56,0.0,57.78,875.89,0.0,0.0,0.0
2020-12-10 17:00:56,0.0,49.17,1597.8,0.0,0.0,0.0
2020-12-10 18:00:56,0.0,56.82,991.68,0.0,0.0,0.0
2020-12-10 19:00:56,0.0,78.54,690.28,0.0,0.0,0.0
2020-12-10 20:00:56,0.0,56.6,1188.63,0.0,0.0,0.0
2020-12-10 21:00:56,0.0,48.57,1379.59,0.0,0.0,0.0
2020-12-10 22:00:56,0.0,44.7,1152.66,0.0,0.0,0.0
2020-12-10 23:00:56,0.0,60.36,634.02,0.0,0.0,0.0
2020-12-11 00:00:56,0.0,47.23,557.8,0.0,0.0,0.0
2020-12-11 01:00:56,0.0,40.69,513.44,0.0,0.0,0.0
2020-12-11 02:00:56,0.0,37.69,506.78,0.0,0.0,0.0
2020-12-11 03:00:56,0.0,31.23,589.63,0.0,0.0,0.0
2020-12-11 04:00:56,0.0,22.16,474.9,0.0,0.0,0.0
2020-12-11 05:00:56,0.0,18.19,432.49,0.0,0.0,0.0
2020-12-11 06:00:56,0.0,14.8,490.88,0.0,0.0,0.0
2020-12-11 07:00:56,0.0,10.71,600.05,0.0,0.0,0.0
2020-12-11 08:00:56,0.0,8.5,613.43,0.0,0.0,0.0
2020-12-11 09:00:56,0.0,8.45,752.18,0.0,0.0,0.0
2020-12-11 10:00:56,0.0,9.63,787.41,0.0,0.0,0.0
2020-12-11 11:00:56,0.0,11.16,710.93,0.0,0.0,0.0
2020-12-11 12:00:56,0.0,16.35,936.28,0.0,0.0,0.0
2020-12-11 13:00:56,0.0,30.07,932.49,0.0,0.0,0.0
2020-12-11 14:00:56,0.0,28.75,561.19,0.0,0.0,0.0
2020-12-11 15:00:56,0.0,24.85,544.94,0.0,0.0,0.0
2020-12-11 16:00:56,0.0,18.88,535.26,0.0,0.0,0.0
2020-12-11 17:00:56,46.16,17.81,574.12,0.0,0.0,0.0
2020-12-11 18:00:56,54.08,24.92,619.69,0.0,0.0,0.0
2020-12-11 19:00:56,58.56,29.46,1035.93,0.0,0.0,0.0
2020-12-11 20:00:56,81.08,35.68,1347.35,0.0,0.0,0.0
2020-12-11 21:00:56,92.66,40.79,1447.57,0.0,0.0,0.0
2020-12-11 22:00:56,0.0,55.46,1980.6,0.0,0.0,0.0
2020-12-11 23:00:56,0.0,41.42,1602.47,0.0,0.0,0.0
2020-12-12 00:00:56,0.0,34.78,1557.57,0.0,0.0,0.0
2020-12-12 01:00:56,0.0,34.15,1128.52,0.0,0.0,0.0
2020-12-12 02:00:56,0.0,30.08,1137.18,0.0,0.0,0.0
2020-12-12 03:00:56,0.0,26.65,1073.43,0.0,0.0,0.0
2020-12-12 04:00:56,0.0,24.59,813.46,0.0,0.0,0.0
2020-12-12 05:00:56,0.0,22.38,610.66,0.0,0.0,0.0
2020-12-12 06:00:56,0.0,24.47,637.44,0.0,0.0,0.0
2020-12-12 07:00:56,0.0,23.59,637.93,0.0,0.0,0.0
2020-12-12 08:00:56,0.0,21.81,854.74,0.0,0.0,0.0
2020-12-12 09:00:56,0.0,20.16,731.74,0.0,0.0,0.0
2020-12-12 10:00:56,0.0,27.18,676.27,0.0,0.0,0.0
2020-12-12 11:00:56,0.0,29.04,766.53,0.0,0.0,0.0
2020-12-12 12:00:56,0.0,30.88,783.61,0.0,0.0,0.0
2020-12-12 13:00:56,0.0,35.53,420.43,0.0,0.0,0.0
2020-12-12 14:00:56,0.0,32.64,282.21,0.0,0.0,0.0
2020-12-12 15:00:56,0.0,34.24,240.39,0.0,0.0,0.0
2020-12-12 16:00:56,0.0,36.29,222.37,0.0,0.0,0.0
2020-12-12 17:00:56,0.0,32.59,251.07,0.0,0.0,0.0
2020-12-12 18:00:56,0.0,22.52,0.0,0.0,0.0,0.0
2020-12-12 19:00:56,0.0,19.34,423.84,0.0,0.0,0.0
2020-12-12 20:00:56,0.0,16.6,431.69,0.0,0.0,0.0
2020-12-12 21:00:56,0.0,19.46,493.87,0.0,0.0,0.0
2020-12-12 22:00:56,0.0,14.86,420.4,0.0,0.0,0.0
2020-12-12 23:00:56,0.0,14.97,501.69,0.0,0.0,0.0
2020-12-13 00:00:56,0.0,12.08,672.74,0.0,0.0,0.0
2020-12-13 01:00:56,0.0,11.65,614.62,0.0,0.0,0.0
2020-12-13 02:00:56,0.0,11.74,667.14,0.0,0.0,0.0
2020-12-13 03:00:56,0.0,13.62,540.03,0.0,0.0,0.0
2020-12-13 04:00:56,0.0,15.51,756.03,0.0,0.0,0.0
2020-12-13 05:00:56,0.0,17.59,700.68,0.0,0.0,0.0
2020-12-13 06:00:56,0.0,16.03,553.76,0.0,0.0,0.0
2020-12-13 07:00:56,0.0,15.12,583.55,0.0,0.0,0.0
2020-12-13 08:00:56,0.0,12.82,816.91,0.0,0.0,0.0
2020-12-13 09:00:56,0.0,12.46,1060.59,0.0,0.0,0.0
2020-12-13 10:00:56,0.0,19.54,1156.91,0.0,0.0,0.0
2020-12-13 11:00:56,0.0,19.91,542.4,0.0,0.0,0.0
2020-12-13 12:00:56,0.0,20.48,614.1,0.0,0.0,0.0
2020-12-13 13:00:56,0.0,17.03,839.74,0.0,0.0,0.0
2020-12-13 14:00:56,0.0,24.6,1065.73,0.0,0.0,0.0
2020-12-13 15:00:56,0.0,54.05,1362.77,0.0,0.0,0.0
2020-12-13 16:00:56,0.0,42.72,1489.24,0.0,0.0,0.0
2020-12-13 17:00:56,0.0,43.41,1520.38,0.0,0.0,0.0
2020-12-13 18:00:56,0.0,54.34,1577.35,0.0,0.0,0.0
2020-12-13 19:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13 20:00:56,0.0,61.48,934.9,0.0,0.0,0.0
2020-12-13 21:00:56,0.0,56.44,1183.65,0.0,0.0,0.0
2020-12-13 22:00:56,0.0,35.91,906.46,0.0,0.0,0.0
2020-12-13 23:00:56,0.0,27.09,857.45,0.0,0.0,0.0
2020-12-14 00:00:56,0.0,22.72,788.23,0.0,0.0,0.0
2020-12-14 01:00:56,0.0,19.05,618.48,0.0,0.0,0.0
2020-12-14 02:00:56,0.0,15.24,599.62,0.0,0.0,0.0
2020-12-14 03:00:56,0.0,12.37,582.16,0.0,0.0,0.0
2020-12-14 04:00:56,0.0,10.05,507.9,0.0,0.0,0.0
2020-12-14 05:00:56,0.0,8.91,553.92,0.0,0.0,0.0
2020-12-14 06:00:56,0.0,7.15,482.83,0.0,0.0,0.0
2020-12-14 07:00:56,0.0,6.01,558.93,0.0,0.0,0.0
2020-12-14 08:00:56,0.0,5.5,620.86,0.0,0.0,0.0
2020-12-14 09:00:56,0.0,4.81,604.63,0.0,0.0,0.0
2020-12-14 10:00:56,0.0,5.13,651.58,0.0,0.0,0.0
2020-12-14 11:00:56,0.0,5.28,887.74,0.0,0.0,0.0
2020-12-14 12:00:56,0.0,10.69,770.59,0.0,0.0,0.0
2020-12-14 13:00:56,0.0,15.08,819.67,0.0,0.0,0.0
2020-12-14 14:00:56,22.57,15.85,760.38,0.0,0.0,0.0
2020-12-14 15:00:56,50.52,17.61,992.53,0.0,0.0,0.0
2020-12-14 16:00:56,53.48,0.0,962.1,0.0,0.0,0.0
2020-12-14 17:00:56,76.29,0.0,1061.67,0.0,0.0,0.0
2020-12-14 18:00:56,72.48,0.0,1162.13,0.0,0.0,0.0
2020-12-14 19:00:56,66.27,0.0,1234.71,0.0,0.0,0.0
2020-12-14 20:00:56,75.93,0.0,1106.79,0.0,0.0,0.0
2020-12-14 21:00:56,71.5,0.0,1074.28,0.0,0.0,0.0
2020-12-14 22:00:56,59.06,0.0,933.05,0.0,0.0,0.0
2020-12-14 23:00:56,49.25,0.0,914.89,0.0,0.0,0.0
2020-12-15 00:00:56,49.19,0.0,840.96,0.0,0.0,0.0
2020-12-15 01:00:56,44.2,0.0,763.07,0.0,0.0,0.0
2020-12-15 02:00:56,42.3,0.0,738.27,0.0,0.0,0.0
2020-12-15 03:00:56,39.67,0.0,780.06,0.0,0.0,0.0
2020-12-15 04:00:56,31.86,0.0,603.39,0.0,0.0,0.0
2020-12-15 05:00:56,18.21,0.0,515.37,0.0,0.0,0.0
2020-12-15 06:00:56,12.04,0.0,491.01,0.0,0.0,0.0
2020-12-15 07:00:56,11.82,0.0,437.37,0.0,0.0,0.0
2020-12-15 08:00:56,20.88,0.0,495.36,0.0,0.0,0.0
2020-12-15 09:00:56,24.14,0.0,509.24,0.0,0.0,0.0
2020-12-15 10:00:56,14.52,0.0,533.43,0.0,0.0,0.0
2020-12-15 11:00:56,12.05,0.0,587.31,0.0,0.0,0.0
2020-12-15 12:00:56,4.9,0.0,666.77,0.0,0.0,0.0
2020-12-15 13:00:56,20.8,19.5,537.35,0.0,0.0,0.0
2020-12-15 14:00:56,30.75,33.05,612.34,0.0,0.0,0.0
2020-12-15 15:00:56,37.18,44.49,660.15,0.0,0.0,0.0
2020-12-15 16:00:56,40.78,41.68,718.89,0.0,0.0,0.0
2020-12-15 17:00:56,54.58,42.97,865.46,0.0,0.0,0.0
2020-12-15 18:00:56,70.31,48.82,864.85,0.0,0.0,0.0
2020-12-15 19:00:56,75.42,50.35,905.65,0.0,0.0,0.0
2020-12-15 20:00:56,82.51,84.72,1020.75,0.0,0.0,0.0
2020-12-15 21:00:56,82.53,86.74,814.51,0.0,0.0,0.0
2020-12-15 22:00:56,71.23,57.12,567.18,0.0,0.0,0.0
2020-12-15 23:00:56,55.73,47.9,505.75,0.0,0.0,0.0
2020-12-16 00:00:56,41.23,43.08,486.8,0.0,0.0,0.0
2020-12-16 01:00:56,41.05,39.13,451.49,0.0,0.0,0.0
2020-12-16 02:00:56,40.61,37.45,388.39,0.0,0.0,0.0
2020-12-16 03:00:56,28.29,29.72,333.14,0.0,0.0,0.0
2020-12-16 04:00:56,23.65,26.93,485.04,0.0,0.0,0.0
2020-12-16 05:00:56,19.84,27.65,550.85,0.0,0.0,0.0
2020-12-16 06:00:56,19.58,27.33,582.54,0.0,0.0,0.0
2020-12-16 07:00:56,34.65,27.88,614.35,0.0,0.0,0.0
2020-12-16 08:00:56,33.56,27.93,763.48,0.0,0.0,0.0
2020-12-16 09:00:56,33.31,28.39,702.25,0.0,0.0,0.0
2020-12-16 10:00:56,38.49,30.0,725.15,0.0,0.0,0.0
2020-12-16 11:00:56,47.61,50.02,986.05,0.0,0.0,0.0
2020-12-16 12:00:56,59.46,50.33,852.87,0.0,0.0,0.0
2020-12-16 13:00:56,58.05,55.63,1059.67,0.0,0.0,0.0
2020-12-16 14:00:56,68.44,76.2,1163.74,0.0,0.0,0.0
2020-12-16 15:00:56,83.11,76.15,1078.18,0.0,0.0,0.0
2020-12-16 16:00:56,84.17,68.04,921.76,0.0,0.0,0.0
2020-12-16 17:00:56,74.67,64.15,863.25,0.0,0.0,0.0
2020-12-16 18:00:56,58.98,57.96,931.0,0.0,0.0,0.0
2020-12-16 19:00:56,69.87,68.59,1229.05,0.0,0.0,0.0
2020-12-16 20:00:56,77.44,68.82,923.08,0.0,0.0,0.0
2020-12-16 21:00:56,61.46,58.16,931.84,0.0,0.0,0.0
2020-12-16 22:00:56,40.75,61.46,825.65,0.0,0.0,0.0
2020-12-16 23:00:56,0.0,59.92,895.74,0.0,0.0,0.0
2020-12-17 00:00:56,0.0,52.44,821.92,0.0,0.0,0.0
2020-12-17 01:00:56,0.0,47.26,889.87,0.0,0.0,0.0
2020-12-17 02:00:56,0.0,43.41,845.27,0.0,0.0,0.0
2020-12-17 03:00:56,0.0,42.08,843.1,0.0,0.0,0.0
2020-12-17 04:00:56,0.0,39.51,629.98,0.0,0.0,0.0
2020-12-17 05:00:56,0.0,37.22,524.14,0.0,0.0,0.0
2020-12-17 06:00:56,0.0,35.71,544.7,0.0,0.0,0.0
2020-12-17 07:00:56,0.0,34.06,610.26,0.0,0.0,0.0
2020-12-17 08:00:56,0.0,33.87,744.17,0.0,0.0,0.0
2020-12-17 09:00:56,0.0,32.21,599.89,0.0,0.0,0.0
2020-12-17 10:00:56,0.0,33.38,627.49,0.0,0.0,0.0
2020-12-17 11:00:56,0.0,35.9,722.56,0.0,0.0,0.0
2020-12-17 12:00:56,0.0,38.56,751.13,0.0,0.0,0.0
2020-12-17 13:00:56,0.0,42.56,749.79,0.0,0.0,0.0
2020-12-17 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17 15:00:56,27.29,44.71,737.78,0.0,0.0,0.0
2020-12-17 16:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17 18:00:56,452.3,12.2,232.0,0.0,0.0,0.0
2020-12-17 19:00:56,258.67,25.09,232.0,0.0,0.0,0.0
2020-12-17 20:00:56,148.64,27.77,232.0,0.0,0.0,0.0
2020-12-17 21:00:56,93.09,14.59,232.0,0.0,0.0,0.0
2020-12-17 22:00:56,58.44,10.93,232.0,0.0,0.0,0.0
2020-12-17 23:00:56,44.51,9.45,232.0,0.0,0.0,0.0
2020-12-18 00:00:56,43.09,4.19,232.0,0.0,0.0,0.0
2020-12-18 01:00:56,26.75,2.66,232.0,0.0,0.0,0.0
2020-12-18 02:00:56,29.4,0.0,232.0,0.0,0.0,0.0
2020-12-18 03:00:56,42.1,0.0,232.0,0.0,0.0,0.0
2020-12-18 04:00:56,44.57,0.0,383.31,0.0,0.0,0.0
2020-12-18 05:00:56,24.1,0.0,431.34,0.0,0.0,0.0
2020-12-18 06:00:56,20.76,0.0,463.34,0.0,0.0,0.0
2020-12-18 07:00:56,30.12,0.0,506.18,0.0,0.0,0.0
2020-12-18 08:00:56,17.17,0.0,709.47,0.0,0.0,0.0
2020-12-18 09:00:56,13.04,0.0,631.22,0.0,0.0,0.0
2020-12-18 10:00:56,20.95,0.0,729.12,0.0,0.0,0.0
2020-12-18 11:00:56,41.4,7.13,960.64,0.0,0.0,0.0
2020-12-18 12:00:56,67.41,17.34,722.4,0.0,0.0,0.0
2020-12-18 13:00:56,71.75,13.31,724.66,0.0,0.0,0.0
2020-12-18 14:00:56,68.7,11.81,685.24,0.0,0.0,0.0
2020-12-18 15:00:56,40.61,19.01,731.3,0.0,0.0,0.0
2020-12-18 16:00:56,4.02,26.04,727.57,0.0,0.0,0.0
2020-12-18 17:00:56,0.0,38.04,901.72,0.0,0.0,0.0
2020-12-18 18:00:56,3.91,26.26,801.14,0.0,0.0,0.0
2020-12-18 19:00:56,126.31,43.56,793.05,0.0,0.0,0.0
2020-12-18 20:00:56,123.7,24.67,861.11,0.0,0.0,0.0
2020-12-18 21:00:56,80.95,29.32,998.75,0.0,0.0,0.0
2020-12-18 22:00:56,96.62,21.13,1002.73,0.0,0.0,0.0
2020-12-18 23:00:56,86.75,15.98,797.98,0.0,0.0,0.0
2020-12-19 00:00:56,70.86,10.95,806.28,0.0,0.0,0.0
2020-12-19 01:00:56,140.36,7.01,775.26,0.0,0.0,0.0
2020-12-19 02:00:56,70.24,4.44,758.04,0.0,0.0,0.0
2020-12-19 03:00:56,35.69,2.02,660.24,0.0,0.0,0.0
2020-12-19 04:00:56,32.45,0.0,537.01,0.0,0.0,0.0
2020-12-19 05:00:56,39.08,0.0,543.96,0.0,0.0,0.0
2020-12-19 06:00:56,24.41,0.0,517.28,0.0,0.0,0.0
2020-12-19 07:00:56,52.15,0.0,496.95,0.0,0.0,0.0
2020-12-19 08:00:56,31.45,0.0,734.95,0.0,0.0,0.0
2020-12-19 09:00:56,17.37,0.0,651.07,0.0,0.0,0.0
2020-12-19 10:00:56,36.69,0.0,631.78,0.0,0.0,0.0
2020-12-19 11:00:56,37.5,0.0,838.4,0.0,0.0,0.0
2020-12-19 12:00:56,58.98,10.49,872.16,0.0,0.0,0.0
2020-12-19 13:00:56,64.04,18.82,549.14,0.0,0.0,0.0
2020-12-19 14:00:56,68.1,11.53,563.24,0.0,0.0,0.0
2020-12-19 15:00:56,37.96,2.2,654.31,0.0,0.0,0.0
2020-12-19 16:00:56,66.62,5.09,700.19,0.0,0.0,0.0
2020-12-19 17:00:56,97.61,17.67,951.16,0.0,0.0,0.0
2020-12-19 18:00:56,90.9,52.89,1064.48,0.0,0.0,0.0
2020-12-19 19:00:56,88.7,28.92,798.63,0.0,0.0,0.0
2020-12-19 20:00:56,96.87,37.07,810.24,0.0,0.0,0.0
2020-12-19 21:00:56,68.7,19.29,692.21,0.0,0.0,0.0
2020-12-19 22:00:56,77.27,10.48,600.07,0.0,0.0,0.0
2020-12-19 23:00:56,55.26,6.58,555.66,0.0,0.0,0.0
2020-12-20 00:00:56,81.46,1.97,591.06,0.0,0.0,0.0
2020-12-20 01:00:56,80.97,0.42,593.72,0.0,0.0,0.0
2020-12-20 02:00:56,58.2,0.0,762.96,0.0,0.0,0.0
2020-12-20 03:00:56,53.65,0.02,775.21,0.0,0.0,0.0
2020-12-20 04:00:56,68.23,0.0,619.48,0.0,0.0,0.0
2020-12-20 05:00:56,40.11,0.0,518.7,0.0,0.0,0.0
2020-12-20 06:00:56,28.57,0.0,379.5,0.0,0.0,0.0
2020-12-20 07:00:56,35.52,0.0,300.39,0.0,0.0,0.0
2020-12-20 08:00:56,49.1,0.34,605.86,0.0,0.0,0.0
2020-12-20 09:00:56,27.54,0.0,1077.14,0.0,0.0,0.0
2020-12-20 10:00:56,30.21,0.0,1043.4,0.0,0.0,0.0
2020-12-20 11:00:56,23.47,6.45,1165.55,0.0,0.0,0.0
2020-12-20 12:00:56,24.89,37.36,1819.18,0.0,0.0,0.0
2020-12-20 13:00:56,14.08,53.74,1466.02,0.0,0.0,0.0
2020-12-20 14:00:56,14.45,73.84,955.81,0.0,0.0,0.0
2020-12-20 15:00:56,0.0,38.26,645.44,0.0,0.0,0.0
2020-12-20 16:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20 18:00:56,0.0,2.19,479.48,0.0,0.0,0.0
2020-12-20 19:00:56,0.0,0.14,406.67,0.0,0.0,0.0
2020-12-20 20:00:56,0.0,0.0,389.14,0.0,0.0,0.0
2020-12-20 21:00:56,0.0,0.0,379.66,0.0,0.0,0.0
2020-12-20 22:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20 23:00:56,0.0,27.17,463.42,0.0,0.0,0.0
2020-12-21 00:00:56,0.0,23.78,413.9,0.0,0.0,0.0
2020-12-21 01:00:56,0.0,6.44,400.03,0.0,0.0,0.0
2020-12-21 02:00:56,0.0,5.54,348.74,0.0,0.0,0.0
2020-12-21 03:00:56,0.0,3.63,285.73,0.0,0.0,0.0
2020-12-21 04:00:56,0.0,3.5,371.88,0.0,0.0,0.0
2020-12-21 05:00:56,0.0,9.39,509.87,0.0,0.0,0.0
2020-12-21 06:00:56,0.0,2.39,512.58,0.0,0.0,0.0
2020-12-21 07:00:56,0.0,2.7,535.97,0.0,0.0,0.0
2020-12-21 08:00:56,0.0,1.83,836.19,0.0,0.0,0.0
2020-12-21 09:00:56,0.0,0.55,603.46,0.0,0.0,0.0
2020-12-21 10:00:56,0.0,6.14,776.2,0.0,0.0,0.0
2020-12-21 11:00:56,0.0,12.43,644.76,0.0,0.0,0.0
2020-12-21 12:00:56,0.0,13.83,747.73,0.0,0.0,0.0
2020-12-21 13:00:56,0.0,11.66,604.56,0.0,0.0,0.0
2020-12-21 14:00:56,0.0,12.24,673.34,0.0,0.0,0.0
2020-12-21 15:00:56,0.0,18.92,675.4,0.0,0.0,0.0
2020-12-21 16:00:56,0.0,24.62,668.31,0.0,0.0,0.0
2020-12-21 17:00:56,0.0,0.0,0.0,0.0,0.0,0.0
