Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),O3 ( µg/m3 )
2019-12-20 05:00:56,83.75,6.45,0.0,0.0,0.0,0.0,0.0
2019-12-20 06:00:56,73.82,6.32,0.0,0.0,0.0,0.0,0.0
2019-12-20 07:00:56,67.08,5.74,0.0,0.0,0.0,0.0,0.0
2019-12-20 08:00:56,70.26,5.59,0.0,0.0,0.0,0.0,0.0
2019-12-20 09:00:56,81.38,6.06,0.0,0.0,0.0,0.0,0.0
2019-12-20 10:00:56,134.75,7.55,0.0,0.0,0.0,0.0,0.0
2019-12-20 11:00:56,199.57,8.19,0.0,0.0,0.0,0.0,0.0
2019-12-20 12:00:56,180.8,8.32,0.0,0.0,0.0,0.0,0.0
2019-12-20 13:00:56,90.65,7.05,0.0,0.0,0.0,0.0,0.0
2019-12-20 14:00:56,35.95,6.1,0.0,0.0,0.0,0.0,0.0
2019-12-20 15:00:56,34.05,5.83,0.0,0.0,0.0,0.0,0.0
2019-12-20 16:00:56,36.1,5.63,0.0,0.0,0.0,0.0,0.0
2019-12-20 17:00:56,40.55,5.41,0.0,0.0,0.0,0.0,0.0
2019-12-20 18:00:56,65.58,5.65,0.0,0.0,0.0,0.0,0.0
2019-12-20 19:00:56,171.73,6.19,0.0,0.0,0.0,0.0,0.0
2019-12-20 20:00:56,242.46,7.16,0.0,0.0,0.0,0.0,0.0
2019-12-20 21:00:56,263.67,8.2,0.0,0.0,0.0,0.0,0.0
2019-12-20 22:00:56,370.27,8.58,0.0,0.0,0.0,0.0,0.0
2019-12-20 23:00:56,302.19,9.01,0.0,0.0,0.0,0.0,0.0
2019-12-21 00:00:56,390.56,9.73,0.0,0.0,0.0,0.0,0.0
2019-12-21 01:00:56,372.18,9.63,0.0,0.0,0.0,0.0,0.0
2019-12-21 02:00:56,376.08,9.37,0.0,0.0,0.0,0.0,0.0
2019-12-21 03:00:56,266.48,8.99,0.0,0.0,0.0,0.0,0.0
2019-12-21 04:00:56,245.07,8.21,0.0,0.0,0.0,0.0,0.0
2019-12-21 05:00:56,171.33,7.47,0.0,0.0,0.0,0.0,0.0
2019-12-21 06:00:56,108.27,7.14,0.0,0.0,0.0,0.0,0.0
2019-12-21 07:00:56,80.9,7.06,0.0,0.0,0.0,0.0,0.0
2019-12-21 08:00:56,76.81,6.65,0.0,0.0,0.0,0.0,0.0
2019-12-21 09:00:56,70.79,6.72,0.0,0.0,0.0,0.0,0.0
2019-12-21 10:00:56,142.95,7.52,0.0,0.0,0.0,0.0,0.0
2019-12-21 11:00:56,141.0,8.2,0.0,0.0,0.0,0.0,0.0
2019-12-21 12:00:56,138.66,7.11,0.0,0.0,0.0,0.0,0.0
2019-12-21 13:00:56,44.29,6.52,0.0,0.0,0.0,0.0,0.0
2019-12-21 14:00:56,55.86,6.61,0.0,0.0,0.0,0.0,0.0
2019-12-21 15:00:56,50.55,6.61,0.0,0.0,0.0,0.0,0.0
2019-12-21 16:00:56,73.0,6.0,0.0,0.0,0.0,0.0,0.0
2019-12-21 17:00:56,73.1,5.53,0.0,0.0,0.0,0.0,0.0
2019-12-21 18:00:56,79.74,5.79,0.0,0.0,0.0,0.0,0.0
2019-12-21 19:00:56,196.04,7.37,0.0,0.0,0.0,0.0,0.0
2019-12-21 20:00:56,416.66,7.75,0.0,0.0,0.0,0.0,0.0
2019-12-21 21:00:56,261.09,7.86,0.0,0.0,0.0,0.0,0.0
2019-12-21 22:00:56,486.01,8.08,0.0,0.0,0.0,0.0,0.0
2019-12-21 23:00:56,408.66,8.54,0.0,0.0,0.0,0.0,0.0
2019-12-22 00:00:56,286.31,8.82,0.0,0.0,0.0,0.0,0.0
2019-12-22 01:00:56,374.44,9.14,0.0,0.0,0.0,0.0,0.0
2019-12-22 02:00:56,240.62,8.35,0.0,0.0,0.0,0.0,0.0
2019-12-22 03:00:56,188.12,7.51,0.0,0.0,0.0,0.0,0.0
2019-12-22 04:00:56,153.93,7.12,0.0,0.0,0.0,0.0,0.0
2019-12-22 05:00:56,150.21,6.67,0.0,0.0,0.0,0.0,0.0
2019-12-22 06:00:56,117.54,6.34,0.0,0.0,0.0,0.0,0.0
2019-12-22 07:00:56,98.71,6.05,0.0,0.0,0.0,0.0,0.0
2019-12-22 08:00:56,87.14,5.82,0.0,0.0,0.0,0.0,0.0
2019-12-22 09:00:56,93.43,5.73,0.0,0.0,0.0,0.0,0.0
2019-12-22 10:00:56,114.33,6.54,0.0,0.0,0.0,0.0,0.0
2019-12-22 11:00:56,245.82,8.62,0.0,0.0,0.0,0.0,0.0
2019-12-22 12:00:56,116.88,8.32,0.0,0.0,0.0,0.0,0.0
2019-12-22 13:00:56,110.38,6.74,0.0,0.0,0.0,0.0,0.0
2019-12-22 14:00:56,44.88,5.61,0.0,0.0,0.0,0.0,0.0
2019-12-22 15:00:56,40.03,5.13,0.0,0.0,0.0,0.0,0.0
2019-12-22 16:00:56,40.82,4.83,0.0,0.0,0.0,0.0,0.0
2019-12-22 17:00:56,34.31,4.8,0.0,0.0,0.0,0.0,0.0
2019-12-22 18:00:56,47.98,4.9,0.0,0.0,0.0,0.0,0.0
2019-12-22 19:00:56,124.6,5.66,0.0,0.0,0.0,0.0,0.0
2019-12-22 20:00:56,221.79,6.49,0.0,0.0,0.0,0.0,0.0
2019-12-22 21:00:56,218.06,18.0,0.0,0.0,0.0,0.0,0.0
2019-12-22 22:00:56,364.47,18.98,0.0,0.0,0.0,0.0,0.0
2019-12-22 23:00:56,142.26,10.15,0.0,0.0,0.0,0.0,0.0
2019-12-23 00:00:56,152.25,8.96,0.0,0.0,0.0,0.0,0.0
2019-12-23 01:00:56,120.36,8.11,0.0,0.0,0.0,0.0,0.0
2019-12-23 02:00:56,133.6,6.8,0.0,0.0,0.0,0.0,0.0
2019-12-23 03:00:56,76.78,6.1,0.0,0.0,0.0,0.0,0.0
2019-12-23 04:00:56,67.64,5.8,0.0,0.0,0.0,0.0,0.0
2019-12-23 05:00:56,52.95,5.66,0.0,0.0,0.0,0.0,0.0
2019-12-23 06:00:56,51.07,5.37,0.0,0.0,0.0,0.0,0.0
2019-12-23 07:00:56,53.62,5.14,0.0,0.0,0.0,0.0,0.0
2019-12-23 08:00:56,38.77,5.17,0.0,0.0,0.0,0.0,0.0
2019-12-23 09:00:56,74.1,6.08,0.0,0.0,0.0,0.0,0.0
2019-12-23 10:00:56,163.36,7.2,0.0,0.0,0.0,0.0,0.0
2019-12-23 11:00:56,176.25,6.95,0.0,0.0,0.0,0.0,0.0
2019-12-23 12:00:56,126.18,7.61,0.0,0.0,0.0,0.0,0.0
2019-12-23 13:00:56,192.22,8.88,0.0,0.0,0.0,0.0,0.0
2019-12-23 14:00:56,134.82,6.69,0.0,0.0,0.0,0.0,0.0
2019-12-23 15:00:56,67.0,6.12,0.0,0.0,0.0,0.0,0.0
2019-12-23 16:00:56,66.75,6.13,0.0,0.0,0.0,0.0,0.0
2019-12-23 17:00:56,59.03,5.6,0.0,0.0,0.0,0.0,0.0
2019-12-23 18:00:56,60.65,6.1,0.0,0.0,0.0,0.0,0.0
2019-12-23 19:00:56,81.56,7.59,0.0,0.0,0.0,0.0,0.0
2019-12-23 20:00:56,97.62,6.97,0.0,0.0,0.0,0.0,0.0
2019-12-23 21:00:56,57.03,5.93,0.0,0.0,0.0,0.0,0.0
2019-12-23 22:00:56,56.99,5.32,0.0,0.0,0.0,0.0,0.0
2019-12-23 23:00:56,27.9,4.9,0.0,0.0,0.0,0.0,0.0
2019-12-24 00:00:56,25.29,4.68,0.0,0.0,0.0,0.0,0.0
2019-12-24 01:00:56,33.51,4.61,0.0,0.0,0.0,0.0,0.0
2019-12-24 02:00:56,19.47,4.48,0.0,0.0,0.0,0.0,0.0
2019-12-24 03:00:56,33.38,4.09,0.0,0.0,0.0,0.0,0.0
2019-12-24 04:00:56,14.37,4.27,0.0,0.0,0.0,0.0,0.0
2019-12-24 05:00:56,25.81,4.31,0.0,0.0,0.0,0.0,0.0
2019-12-24 06:00:56,20.44,4.06,0.0,0.0,0.0,0.0,0.0
2019-12-24 07:00:56,33.56,3.95,0.0,0.0,0.0,0.0,0.0
2019-12-24 08:00:56,20.19,4.03,0.0,0.0,0.0,0.0,0.0
2019-12-24 09:00:56,26.12,4.08,0.0,0.0,0.0,0.0,0.0
2019-12-24 10:00:56,30.25,4.26,0.0,0.0,0.0,0.0,0.0
2019-12-24 11:00:56,39.25,4.5,0.0,0.0,0.0,0.0,0.0
2019-12-24 12:00:56,77.72,5.11,0.0,0.0,0.0,0.0,0.0
2019-12-24 13:00:56,68.84,4.9,0.0,0.0,0.0,0.0,0.0
2019-12-24 14:00:56,64.5,5.09,0.0,0.0,0.0,0.0,0.0
2019-12-24 15:00:56,78.47,5.14,0.0,0.0,0.0,0.0,0.0
2019-12-24 16:00:56,30.9,4.89,0.0,0.0,0.0,0.0,0.0
2019-12-24 17:00:56,28.24,4.84,0.0,0.0,0.0,0.0,0.0
2019-12-24 18:00:56,36.01,5.33,0.0,0.0,0.0,0.0,0.0
2019-12-24 19:00:56,63.35,4.92,0.0,0.0,0.0,0.0,0.0
2019-12-24 20:00:56,15.93,4.57,0.0,0.0,0.0,0.0,0.0
2019-12-24 21:00:56,14.61,4.88,0.0,0.0,0.0,0.0,0.0
2019-12-24 22:00:56,31.53,4.83,0.0,0.0,0.0,0.0,0.0
2019-12-24 23:00:56,18.22,4.73,0.0,0.0,0.0,0.0,0.0
2019-12-25 00:00:56,24.79,4.54,0.0,0.0,0.0,0.0,0.0
2019-12-25 01:00:56,17.84,4.3,0.0,0.0,0.0,0.0,0.0
2019-12-25 02:00:56,12.81,4.07,0.0,0.0,0.0,0.0,0.0
2019-12-25 03:00:56,6.91,3.96,0.0,0.0,0.0,0.0,0.0
2019-12-25 04:00:56,4.5,3.87,0.0,0.0,0.0,0.0,0.0
2019-12-25 05:00:56,19.72,3.84,0.0,0.0,0.0,0.0,0.0
2019-12-25 06:00:56,10.94,3.69,0.0,0.0,0.0,0.0,0.0
2019-12-25 07:00:56,8.94,3.64,0.0,0.0,0.0,0.0,0.0
2019-12-25 08:00:56,6.97,3.69,0.0,0.0,0.0,0.0,0.0
2019-12-25 09:00:56,7.5,4.19,0.0,0.0,0.0,0.0,0.0
2019-12-25 10:00:56,53.49,4.04,0.0,0.0,0.0,0.0,0.0
2019-12-25 11:00:56,38.76,4.17,0.0,0.0,0.0,0.0,0.0
2019-12-25 12:00:56,32.41,4.18,0.0,0.0,0.0,0.0,0.0
2019-12-25 13:00:56,43.46,3.98,0.0,0.0,0.0,0.0,0.0
2019-12-25 14:00:56,28.4,4.25,0.0,0.0,0.0,0.0,0.0
2019-12-25 15:00:56,40.75,4.79,0.0,0.0,0.0,0.0,0.0
2019-12-25 16:00:56,63.22,5.45,0.0,0.0,0.0,0.0,0.0
2019-12-25 17:00:56,98.13,5.35,0.0,0.0,0.0,0.0,0.0
2019-12-25 18:00:56,101.84,7.79,0.0,0.0,0.0,0.0,0.0
2019-12-25 19:00:56,95.82,8.33,0.0,0.0,0.0,0.0,0.0
2019-12-25 20:00:56,60.56,6.52,0.0,0.0,0.0,0.0,0.0
2019-12-25 21:00:56,108.91,6.01,0.0,0.0,0.0,0.0,0.0
2019-12-25 22:00:56,105.94,5.98,0.0,0.0,0.0,0.0,0.0
2019-12-25 23:00:56,104.6,7.7,0.0,0.0,0.0,0.0,0.0
2019-12-26 00:00:56,122.63,6.15,0.0,0.0,0.0,0.0,0.0
2019-12-26 01:00:56,77.72,5.53,0.0,0.0,0.0,0.0,0.0
2019-12-26 02:00:56,66.29,5.21,0.0,0.0,0.0,0.0,0.0
2019-12-26 03:00:56,27.58,5.0,0.0,0.0,0.0,0.0,0.0
2019-12-26 04:00:56,38.52,4.77,0.0,0.0,0.0,0.0,0.0
2019-12-26 05:00:56,27.99,4.58,0.0,0.0,0.0,0.0,0.0
2019-12-26 06:00:56,8.09,4.24,0.0,0.0,0.0,0.0,0.0
2019-12-26 07:00:56,10.1,4.26,0.0,0.0,0.0,0.0,0.0
2019-12-26 08:00:56,13.36,4.54,0.0,0.0,0.0,0.0,0.0
2019-12-26 09:00:56,39.62,4.96,0.0,0.0,0.0,0.0,0.0
2019-12-26 10:00:56,52.97,5.02,0.0,0.0,0.0,0.0,0.0
2019-12-26 11:00:56,90.94,5.83,0.0,0.0,0.0,0.0,0.0
2019-12-26 12:00:56,120.81,6.7,0.0,0.0,0.0,0.0,0.0
2019-12-26 13:00:56,173.23,5.75,0.0,0.0,0.0,0.0,0.0
2019-12-26 14:00:56,55.28,5.7,0.0,0.0,0.0,0.0,0.0
2019-12-26 15:00:56,32.6,5.55,0.0,0.0,0.0,0.0,0.0
2019-12-26 16:00:56,21.63,5.29,0.0,0.0,0.0,0.0,0.0
2019-12-26 17:00:56,40.88,5.04,0.0,0.0,0.0,0.0,0.0
2019-12-26 18:00:56,38.03,7.08,0.0,0.0,0.0,0.0,0.0
2019-12-26 19:00:56,69.03,7.67,0.0,0.0,0.0,0.0,0.0
2019-12-26 20:00:56,71.08,6.11,0.0,0.0,0.0,0.0,0.0
2019-12-26 21:00:56,103.35,6.08,0.0,0.0,0.0,0.0,0.0
2019-12-26 22:00:56,144.5,5.92,0.0,0.0,0.0,0.0,0.0
2019-12-26 23:00:56,212.76,6.09,0.0,0.0,0.0,0.0,0.0
2019-12-27 00:00:56,117.83,5.67,0.0,0.0,0.0,0.0,0.0
2019-12-27 01:00:56,50.69,5.19,0.0,0.0,0.0,0.0,0.0
2019-12-27 02:00:56,40.69,4.89,0.0,0.0,0.0,0.0,0.0
2019-12-27 03:00:56,30.78,4.61,0.0,0.0,0.0,0.0,0.0
2019-12-27 04:00:56,24.09,4.39,0.0,0.0,0.0,0.0,0.0
2019-12-27 05:00:56,26.81,4.21,0.0,0.0,0.0,0.0,0.0
2019-12-27 06:00:56,21.09,4.17,0.0,0.0,0.0,0.0,0.0
2019-12-27 07:00:56,24.37,4.2,0.0,0.0,0.0,0.0,0.0
2019-12-27 08:00:56,36.72,4.38,0.0,0.0,0.0,0.0,0.0
2019-12-27 09:00:56,60.12,4.78,0.0,0.0,0.0,0.0,0.0
2019-12-27 10:00:56,97.43,5.43,0.0,0.0,0.0,0.0,0.0
2019-12-27 11:00:56,176.4,7.09,0.0,0.0,0.0,0.0,0.0
2019-12-27 12:00:56,276.6,7.42,0.0,0.0,0.0,0.0,0.0
2019-12-27 13:00:56,105.98,5.68,0.0,0.0,0.0,0.0,0.0
2019-12-27 14:00:56,14.94,5.24,0.0,0.0,0.0,0.0,0.0
2019-12-27 15:00:56,13.13,4.96,0.0,0.0,0.0,0.0,0.0
2019-12-27 16:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27 17:00:56,0.0,4.68,0.0,0.0,0.0,0.0,0.0
2019-12-27 18:00:56,30.36,4.51,0.0,0.0,0.0,0.0,0.0
2019-12-27 19:00:56,70.57,4.84,0.0,0.0,0.0,0.0,0.0
2019-12-27 20:00:56,87.03,6.61,0.0,0.0,0.0,0.0,0.0
2019-12-27 21:00:56,90.64,9.03,0.0,0.0,0.0,0.0,0.0
2019-12-27 22:00:56,173.53,9.49,0.0,0.0,0.0,0.0,0.0
2019-12-27 23:00:56,220.91,6.88,0.0,0.0,0.0,0.0,0.0
2019-12-28 00:00:56,218.21,6.92,0.0,0.0,0.0,0.0,0.0
2019-12-28 01:00:56,224.0,6.2,0.0,0.0,0.0,0.0,0.0
2019-12-28 02:00:56,191.97,6.6,0.0,0.0,0.0,0.0,0.0
2019-12-28 03:00:56,157.91,6.36,0.0,0.0,0.0,0.0,0.0
2019-12-28 04:00:56,91.75,5.67,0.0,0.0,0.0,0.0,0.0
2019-12-28 05:00:56,52.63,5.12,0.0,0.0,0.0,0.0,0.0
2019-12-28 06:00:56,41.25,4.93,0.0,0.0,0.0,0.0,0.0
2019-12-28 07:00:56,48.06,4.85,0.0,0.0,0.0,0.0,0.0
2019-12-28 08:00:56,19.41,4.74,0.0,0.0,0.0,0.0,0.0
2019-12-28 09:00:56,33.12,4.77,0.0,0.0,0.0,0.0,0.0
2019-12-28 10:00:56,66.69,5.11,0.0,0.0,0.0,0.0,0.0
2019-12-28 11:00:56,119.45,6.46,0.0,0.0,0.0,0.0,0.0
2019-12-28 12:00:56,244.26,5.69,0.0,0.0,0.0,0.0,0.0
2019-12-28 13:00:56,66.5,6.13,0.0,0.0,0.0,0.0,0.0
2019-12-28 14:00:56,84.52,8.17,0.0,0.0,0.0,0.0,0.0
2019-12-28 15:00:56,161.72,6.65,0.0,0.0,0.0,0.0,0.0
2019-12-28 16:00:56,114.0,5.82,0.0,0.0,0.0,0.0,0.0
2019-12-28 17:00:56,0.0,5.39,0.0,0.0,0.0,0.0,0.0
2019-12-28 18:00:56,0.0,7.17,0.0,0.0,0.0,0.0,0.0
2019-12-28 19:00:56,0.0,7.92,0.0,0.0,0.0,0.0,0.0
2019-12-28 20:00:56,0.0,6.06,0.0,0.0,0.0,0.0,0.0
2019-12-28 21:00:56,0.0,5.73,0.0,0.0,0.0,0.0,0.0
2019-12-28 22:00:56,0.0,6.11,0.0,0.0,0.0,0.0,0.0
2019-12-28 23:00:56,0.0,5.96,0.0,0.0,0.0,0.0,0.0
2019-12-29 00:00:56,0.0,6.24,0.0,0.0,0.0,0.0,0.0
2019-12-29 01:00:56,0.0,6.1,0.0,0.0,0.0,0.0,0.0
2019-12-29 02:00:56,0.0,6.01,0.0,0.0,0.0,0.0,0.0
2019-12-29 03:00:56,0.0,5.52,0.0,0.0,0.0,0.0,0.0
2019-12-29 04:00:56,0.0,5.38,0.0,0.0,0.0,0.0,0.0
2019-12-29 05:00:56,0.0,5.09,0.0,0.0,0.0,0.0,0.0
2019-12-29 06:00:56,0.0,4.84,0.0,0.0,0.0,0.0,0.0
2019-12-29 07:00:56,0.0,4.66,0.0,0.0,0.0,0.0,0.0
2019-12-29 08:00:56,0.0,4.56,0.0,0.0,0.0,0.0,0.0
2019-12-29 09:00:56,0.0,4.48,0.0,0.0,0.0,0.0,0.0
2019-12-29 10:00:56,0.0,4.32,0.0,0.0,0.0,0.0,0.0
2019-12-29 11:00:56,0.0,4.37,0.0,0.0,0.0,0.0,0.0
2019-12-29 12:00:56,0.0,4.4,0.0,0.0,0.0,0.0,0.0
2019-12-29 13:00:56,0.0,7.4,0.0,0.0,0.0,0.0,0.0
2019-12-29 14:00:56,0.0,4.48,0.0,0.0,0.0,0.0,0.0
2019-12-29 15:00:56,55.0,4.48,0.0,0.0,0.0,0.0,0.0
2019-12-29 16:00:56,19.11,4.28,0.0,0.0,0.0,0.0,0.0
2019-12-29 17:00:56,36.94,4.23,0.0,0.0,0.0,0.0,0.0
2019-12-29 18:00:56,34.01,4.15,0.0,0.0,0.0,0.0,0.0
2019-12-29 19:00:56,60.92,4.32,0.0,0.0,0.0,0.0,0.0
2019-12-29 20:00:56,63.99,4.3,0.0,0.0,0.0,0.0,0.0
2019-12-29 21:00:56,68.99,4.54,0.0,0.0,0.0,0.0,0.0
2019-12-29 22:00:56,98.92,4.71,0.0,0.0,0.0,0.0,0.0
2019-12-29 23:00:56,82.05,5.45,0.0,0.0,0.0,0.0,0.0
2019-12-30 00:00:56,161.77,5.34,0.0,0.0,0.0,0.0,0.0
2019-12-30 01:00:56,162.0,5.12,0.0,0.0,0.0,0.0,0.0
2019-12-30 02:00:56,82.23,4.84,0.0,0.0,0.0,0.0,0.0
2019-12-30 03:00:56,52.09,4.62,0.0,0.0,0.0,0.0,0.0
2019-12-30 04:00:56,38.04,4.55,0.0,0.0,0.0,0.0,0.0
2019-12-30 05:00:56,33.01,4.35,0.0,0.0,0.0,0.0,0.0
2019-12-30 06:00:56,23.03,4.27,0.0,0.0,0.0,0.0,0.0
2019-12-30 07:00:56,19.01,4.22,0.0,0.0,0.0,0.0,0.0
2019-12-30 08:00:56,19.0,4.27,0.0,0.0,0.0,0.0,0.0
2019-12-30 09:00:56,28.95,4.19,0.0,0.0,0.0,0.0,0.0
2019-12-30 10:00:56,27.01,4.19,0.0,0.0,0.0,0.0,0.0
2019-12-30 11:00:56,32.97,4.41,0.0,0.0,0.0,0.0,0.0
2019-12-30 12:00:56,33.03,4.26,0.0,0.0,0.0,0.0,0.0
2019-12-30 13:00:56,34.53,3.82,0.0,0.0,0.0,0.0,0.0
2019-12-30 14:00:56,52.03,3.63,0.0,0.0,0.0,0.0,0.0
2019-12-30 15:00:56,84.53,3.6,0.0,0.0,0.0,0.0,0.0
2019-12-30 16:00:56,99.25,3.64,0.0,0.0,0.0,0.0,0.0
2019-12-30 17:00:56,44.97,3.73,0.0,0.0,0.0,0.0,0.0
2019-12-30 18:00:56,43.74,3.91,0.0,0.0,0.0,0.0,0.0
2019-12-30 19:00:56,36.07,3.92,0.0,0.0,0.0,0.0,0.0
2019-12-30 20:00:56,37.93,4.04,0.0,0.0,0.0,0.0,0.0
2019-12-30 21:00:56,35.63,4.51,0.0,0.0,0.0,0.0,0.0
2019-12-30 22:00:56,25.07,4.16,0.0,0.0,0.0,0.0,0.0
2019-12-30 23:00:56,27.47,4.02,0.0,0.0,0.0,0.0,0.0
2019-12-31 00:00:56,40.74,4.06,0.0,0.0,0.0,0.0,0.0
2019-12-31 01:00:56,34.28,4.48,0.0,0.0,0.0,0.0,0.0
2019-12-31 02:00:56,70.93,4.36,0.0,0.0,0.0,0.0,0.0
2019-12-31 03:00:56,68.56,4.2,0.0,0.0,0.0,0.0,0.0
2019-12-31 04:00:56,55.06,4.07,0.0,0.0,0.0,0.0,0.0
2019-12-31 05:00:56,55.97,4.14,0.0,0.0,0.0,0.0,0.0
2019-12-31 06:00:56,24.53,3.98,0.0,0.0,0.0,0.0,0.0
2019-12-31 07:00:56,41.0,3.94,0.0,0.0,0.0,0.0,0.0
2019-12-31 08:00:56,40.59,3.97,0.0,0.0,0.0,0.0,0.0
2019-12-31 09:00:56,28.41,4.0,0.0,0.0,0.0,0.0,0.0
2019-12-31 10:00:56,41.59,4.27,0.0,0.0,0.0,0.0,0.0
2019-12-31 11:00:56,59.1,4.17,0.0,0.0,0.0,0.0,0.0
2019-12-31 12:00:56,30.75,4.05,0.0,0.0,0.0,0.0,0.0
2019-12-31 13:00:56,23.0,3.93,0.0,0.0,0.0,0.0,0.0
2019-12-31 14:00:56,23.59,4.0,0.0,0.0,0.0,0.0,0.0
2019-12-31 15:00:56,40.59,4.08,0.0,0.0,0.0,0.0,0.0
2019-12-31 16:00:56,28.63,3.97,0.0,0.0,0.0,0.0,0.0
2019-12-31 17:00:56,18.71,3.91,0.0,0.0,0.0,0.0,0.0
2019-12-31 18:00:56,39.68,4.05,0.0,0.0,0.0,0.0,0.0
2019-12-31 19:00:56,61.13,4.29,0.0,0.0,0.0,0.0,0.0
2019-12-31 20:00:56,123.38,4.67,0.0,0.0,0.0,0.0,0.0
2019-12-31 21:00:56,163.31,7.26,0.0,0.0,0.0,0.0,0.0
2019-12-31 22:00:56,171.41,9.45,0.0,0.0,0.0,0.0,0.0
2019-12-31 23:00:56,124.12,6.08,0.0,0.0,0.0,0.0,0.0
2020-01-01 00:00:56,186.93,5.88,0.0,0.0,0.0,0.0,0.0
2020-01-01 01:00:56,86.63,5.88,0.0,0.0,0.0,0.0,0.0
2020-01-01 02:00:56,73.88,5.4,0.0,0.0,0.0,0.0,0.0
2020-01-01 03:00:56,39.78,5.01,0.0,0.0,0.0,0.0,0.0
2020-01-01 04:00:56,63.75,4.67,0.0,0.0,0.0,0.0,0.0
2020-01-01 05:00:56,55.34,4.59,0.0,0.0,0.0,0.0,0.0
2020-01-01 06:00:56,34.91,4.28,0.0,0.0,0.0,0.0,0.0
2020-01-01 07:00:56,32.19,4.21,0.0,0.0,0.0,0.0,0.0
2020-01-01 08:00:56,37.81,4.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 09:00:56,32.29,3.98,0.0,0.0,0.0,0.0,0.0
2020-01-01 10:00:56,41.57,4.32,0.0,0.0,0.0,0.0,0.0
2020-01-01 11:00:56,58.64,5.32,0.0,0.0,0.0,0.0,0.0
2020-01-01 12:00:56,75.41,4.8,0.0,0.0,0.0,0.0,0.0
2020-01-01 13:00:56,29.43,4.34,0.0,0.0,0.0,0.0,0.0
2020-01-01 14:00:56,13.0,4.08,0.0,0.0,0.0,0.0,0.0
2020-01-01 15:00:56,13.28,3.91,0.0,0.0,0.0,0.0,0.0
2020-01-01 16:00:56,21.94,3.76,0.0,0.0,0.0,0.0,0.0
2020-01-01 17:00:56,20.22,3.76,0.0,0.0,0.0,0.0,0.0
2020-01-01 18:00:56,28.87,3.85,0.0,0.0,0.0,0.0,0.0
2020-01-01 19:00:56,86.69,4.16,0.0,0.0,0.0,0.0,0.0
2020-01-01 20:00:56,77.09,5.37,0.0,0.0,0.0,0.0,0.0
2020-01-01 21:00:56,81.74,5.45,0.0,0.0,0.0,0.0,0.0
2020-01-01 22:00:56,136.75,5.32,0.0,0.0,0.0,0.0,0.0
2020-01-01 23:00:56,158.07,7.54,0.0,0.0,0.0,0.0,0.0
2020-01-02 00:00:56,99.13,6.13,0.0,0.0,0.0,0.0,0.0
2020-01-02 01:00:56,136.09,5.63,0.0,0.0,0.0,0.0,0.0
2020-01-02 02:00:56,137.72,5.07,0.0,0.0,0.0,0.0,0.0
2020-01-02 03:00:56,97.46,4.88,0.0,0.0,0.0,0.0,0.0
2020-01-02 04:00:56,79.03,4.7,0.0,0.0,0.0,0.0,0.0
2020-01-02 05:00:56,48.71,4.38,0.0,0.0,0.0,0.0,0.0
2020-01-02 06:00:56,39.71,4.28,0.0,0.0,0.0,0.0,0.0
2020-01-02 07:00:56,30.9,4.21,0.0,0.0,0.0,0.0,0.0
2020-01-02 08:00:56,29.1,4.37,0.0,0.0,0.0,0.0,0.0
2020-01-02 09:00:56,62.87,4.66,0.0,0.0,0.0,0.0,0.0
2020-01-02 10:00:56,89.49,5.23,0.0,0.0,0.0,0.0,0.0
2020-01-02 11:00:56,105.34,5.83,0.0,0.0,0.0,0.0,0.0
2020-01-02 12:00:56,144.69,5.83,0.0,0.0,0.0,0.0,0.0
2020-01-02 13:00:56,73.27,5.47,0.0,0.0,0.0,0.0,0.0
2020-01-02 14:00:56,81.53,5.84,0.0,0.0,0.0,0.0,0.0
2020-01-02 15:00:56,67.09,5.27,0.0,0.0,0.0,0.0,0.0
2020-01-02 16:00:56,70.78,5.94,0.0,0.0,0.0,0.0,0.0
2020-01-02 17:00:56,93.54,6.28,0.0,0.0,0.0,0.0,0.0
2020-01-02 18:00:56,49.25,7.54,0.0,0.0,0.0,0.0,0.0
2020-01-02 19:00:56,88.34,6.66,0.0,0.0,0.0,0.0,0.0
2020-01-02 20:00:56,99.87,6.2,0.0,0.0,0.0,0.0,0.0
2020-01-02 21:00:56,126.59,6.8,0.0,0.0,0.0,0.0,0.0
2020-01-02 22:00:56,112.91,6.35,0.0,0.0,0.0,0.0,0.0
2020-01-02 23:00:56,77.85,5.66,0.0,0.0,0.0,0.0,0.0
2020-01-03 00:00:56,41.16,5.09,0.0,0.0,0.0,0.0,0.0
2020-01-03 01:00:56,14.47,4.88,0.0,0.0,0.0,0.0,0.0
2020-01-03 02:00:56,28.78,4.81,0.0,0.0,0.0,0.0,0.0
2020-01-03 03:00:56,22.09,4.57,0.0,0.0,0.0,0.0,0.0
2020-01-03 04:00:56,24.97,4.46,0.0,0.0,0.0,0.0,0.0
2020-01-03 05:00:56,23.77,4.15,0.0,0.0,0.0,0.0,0.0
2020-01-03 06:00:56,16.91,3.96,0.0,0.0,0.0,0.0,0.0
2020-01-03 07:00:56,14.0,3.91,0.0,0.0,0.0,0.0,0.0
