Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2018-08-27 00:00:56,23.833333333333332,2.164,20.563333333333333,24.278333333333332,24.98,538.3866666666667,30.366666666666664
2018-08-27 01:00:56,20.618333333333332,2.016,15.58,20.821666666666665,19.17,504.12,32.64
2018-08-27 02:00:56,18.605,2.06,10.356666666666667,12.526666666666667,15.75,443.3833333333333,36.46666666666667
2018-08-27 03:00:56,17.29,1.978,7.18,8.246666666666668,18.73,403.81666666666666,38.303333333333335
2018-08-27 04:00:56,16.686666666666667,1.9639999999999997,6.183333333333333,7.148333333333333,20.5,389.98,41.14333333333333
2018-08-27 05:00:56,16.531666666666666,1.9320000000000002,5.45,6.466666666666667,20.68,378.46000000000004,40.77
2018-08-27 06:00:56,16.096666666666668,2.0580000000000003,7.081666666666666,8.553333333333333,19.95,390.7166666666667,40.29
2018-08-27 07:00:56,12.795,2.07,10.513333333333334,14.208333333333334,12.83,396.88666666666666,39.44
2018-08-27 08:00:56,11.685,2.164,19.298333333333336,31.851666666666667,12.65,522.1833333333334,38.95
2018-08-27 09:00:56,12.221666666666666,2.328,17.205000000000002,23.691666666666666,11.71,453.21999999999997,40.306666666666665
2018-08-27 10:00:56,13.348333333333333,2.206,18.875,24.17333333333333,12.64,436.7966666666667,47.39
2018-08-27 11:00:56,19.178333333333335,2.276,12.74,16.333333333333332,14.32,411.82,54.470000000000006
2018-08-27 12:00:56,16.776666666666667,2.36,10.223333333333333,13.353333333333333,17.6,410.6066666666667,53.79666666666667
2018-08-27 13:00:56,16.391666666666666,2.42,9.693333333333332,12.685,20.39,406.72333333333336,52.47666666666667
2018-08-27 14:00:56,14.75,2.528,10.546666666666667,13.903333333333334,22.76,412.2366666666667,50.88333333333333
2018-08-27 15:00:56,12.998333333333335,2.394,10.496666666666666,13.773333333333335,23.14,401.9466666666667,51.25666666666666
2018-08-27 16:00:56,12.94,2.436,13.271666666666667,20.07,22.42,397.94,50.36333333333334
2018-08-27 17:00:56,13.685,2.432,16.741666666666667,38.254999999999995,21.94,419.93666666666667,48.79333333333333
2018-08-27 18:00:56,13.243333333333334,2.59,16.360000000000003,24.161666666666665,21.09,439.91,45.596666666666664
2018-08-27 19:00:56,14.6,2.344,22.421666666666663,30.095,21.19,473.6666666666667,39.11666666666667
2018-08-27 20:00:56,19.02166666666667,2.298,28.863333333333333,35.29833333333333,24.4,570.4233333333333,25.96
2018-08-27 21:00:56,24.439999999999998,2.2520000000000002,26.178333333333335,32.11166666666667,25.47,563.4499999999999,15.873333333333335
